AttNC,AttC,Fce,EpisodesSoFar,TimestepsSoFar,TtR,optimgain,entropy,TimeElapsed,meankl,MtR,entloss,surrgain
1.8444444444444446,1.1555555555555554,0.10104781144781148,13229,2829786,71.06666666666666,0.00017500331,1.1882753,37206.893199682236,0.0009856005,13.438875782696927,0.0,0.00017500331
1.9555555555555555,1.0444444444444445,0.1347370648844333,13274,2839929,64.66666666666667,0.00011714096,1.1737167,37343.85115647316,0.0017184204,12.417173373506538,0.0,0.00011714096
1.7674418604651163,1.2325581395348837,0.12907979936160516,13317,2849986,78.34883720930233,0.0010512456,1.1696117,37482.316952228546,0.0029869857,15.08441271744108,0.0,0.0010512456
1.9285714285714286,1.0714285714285714,0.10759183673469394,13359,2859767,78.21428571428571,0.0003702698,1.1827394,37619.53933811188,0.001235442,14.73894583601414,0.0,0.0003702698
1.9777777777777779,1.0222222222222221,0.10186661282724277,13404,2869952,71.33333333333333,4.9035898e-05,1.2312018,37762.053899526596,0.0050713704,13.75467050842265,0.0,4.9035898e-05
2.024390243902439,0.975609756097561,0.10653658536585371,13445,2879969,79.90243902439025,0.0009896609,1.2325448,37891.110181331635,0.004872653,15.283343747596717,0.0,0.0009896609
1.9285714285714286,1.0714285714285714,0.10500048100048105,13487,2889778,75.57142857142857,0.00021572215,1.2401528,38030.75088238716,0.0003220288,14.348808210799834,0.0,0.00021572215
1.8222222222222222,1.1777777777777778,0.12972278951868776,13532,2899901,75.2,0.00015974413,1.2537438,38171.61058449745,0.00094053877,14.259324180453834,0.0,0.00015974413
1.6818181818181819,1.3181818181818181,0.10420008699434537,13576,2909939,74.18181818181819,0.00069606525,1.2089326,38302.36301922798,0.005830381,14.144695241056542,0.0,0.00069606525
1.7555555555555555,1.2444444444444445,0.10215308580892109,13621,2919781,70.4,0.00010507558,1.142567,38437.482833862305,0.010201574,14.01681637292997,0.0,0.00010507558
2.0,1.0,0.10628571428571432,13663,2929791,79.71428571428571,0.0011651663,1.1262982,38580.80557847023,0.002122678,15.112814492578872,0.0,0.0011651663
2.0,1.0,0.09818518518518524,13707,2939857,71.38636363636364,0.0016551252,1.1216482,38698.64388346672,0.0053775753,13.498768922468336,0.0,0.0016551252
2.186046511627907,0.813953488372093,0.10362790697674422,13750,2949886,75.20930232558139,0.0006603966,1.1271936,38819.81009912491,0.0012388413,13.996774859187715,0.0,0.0006603966
1.8181818181818181,1.1818181818181819,0.11252786607332066,13794,2959970,79.9090909090909,0.00022942708,1.1107919,38947.463556051254,0.0020006031,15.358577337632049,0.0,0.00022942708
2.1463414634146343,0.8536585365853658,0.10310336817653894,13835,2969991,75.73170731707317,0.00012766926,1.1060053,39089.3812584877,0.0008084749,14.648706129761358,0.0,0.00012766926
2.024390243902439,0.975609756097561,0.0992953929539296,13876,2980000,72.51219512195122,0.00081989035,1.1040692,39224.53516578674,0.00528221,13.666320873634918,0.0,0.00081989035
2.0681818181818183,0.9318181818181818,0.09236441336441342,13920,2989781,66.20454545454545,0.0012302867,1.1143237,39341.72065496445,0.0027965622,12.784433462700848,0.0,0.0012302867
1.7254901960784315,1.2745098039215685,0.0933365336149022,13971,2999954,60.294117647058826,0.00075173215,1.0886261,39476.232677698135,0.0019828298,11.537509584158935,0.0,0.00075173215
1.9545454545454546,1.0454545454545454,0.11736363636363634,14015,3009962,71.04545454545455,0.0004572464,1.0732576,39610.804748535156,0.0013613988,13.950870540175732,0.0,0.0004572464
2.142857142857143,0.8571428571428571,0.09985867895545318,14057,3019998,70.85714285714286,0.00043436993,1.0739707,39741.01153445244,0.002149497,13.73239712455141,0.0,0.00043436993
2.0714285714285716,0.9285714285714286,0.10088221394529219,14099,3029819,70.57142857142857,0.00087872316,1.0777596,39892.829100608826,0.0015896363,13.543542701954136,0.0,0.00087872316
2.1666666666666665,0.8333333333333334,0.09414035087719304,14141,3039843,68.0,9.69396e-05,1.0829961,40029.88701081276,0.0010986512,13.053649971629284,0.0,9.69396e-05
2.0232558139534884,0.9767441860465116,0.10281493361846211,14184,3049890,73.11627906976744,0.0006096069,1.0774419,40180.15028047562,0.0026503205,13.99233225573728,0.0,0.0006096069
2.159090909090909,0.8409090909090909,0.10679795698372772,14228,3059958,69.68181818181819,0.0007763672,1.1065221,40316.46661877632,0.00326862,13.442760225510625,0.0,0.0007763672
