TimeElapsed,TimestepsSoFar,EpisodesSoFar,meankl,optimgain,TtR,Fce,surrgain,AttNC,entropy,AttC,MtR,entloss
12507.824997901917,1519906,7253,0.0041773934,0.0025755004,29.545454545454547,0.11818181818181821,0.0025755004,0.9090909090909091,0.3614197,0.09090909090909091,17.009495302210546,0.0
12591.776726007462,1529909,7296,0.004969486,0.0022939164,30.790697674418606,0.12316279069767443,0.0022939164,0.9302325581395349,0.38087443,0.06976744186046512,17.45465335726079,0.0
12676.970527648926,1539914,7341,0.0059836456,0.0025959664,32.17777777777778,0.1287111111111111,0.0025959664,0.8888888888888888,0.41568014,0.1111111111111111,18.51973771270264,0.0
12759.348323822021,1549920,7383,0.0053623444,0.0029783905,32.30952380952381,0.1370793650793651,0.0029783905,0.9523809523809523,0.3802218,0.047619047619047616,18.307300724167085,0.0
12837.884513139725,1559923,7426,0.0037621264,0.0024871377,32.48837209302326,0.12995348837209303,0.0024871377,0.9302325581395349,0.34908715,0.06976744186046512,18.277631284490976,0.0
12907.64177441597,1569928,7469,0.005480588,0.0030331211,32.44186046511628,0.12976744186046513,0.0030331211,0.9302325581395349,0.3326075,0.06976744186046512,18.766478439780393,0.0
13001.03100848198,1579933,7510,0.0049520796,0.004367839,34.09756097560975,0.136390243902439,0.004367839,0.975609756097561,0.3341721,0.024390243902439025,19.092985103682363,0.0
13080.741547107697,1589937,7554,0.0052524772,0.0029819526,30.931818181818183,0.12372727272727274,0.0029819526,0.9090909090909091,0.35144487,0.09090909090909091,17.670232067633993,0.0
13161.517068624496,1599964,7597,0.0049096076,0.0028823852,33.13953488372093,0.13595104039167685,0.0028823852,0.9302325581395349,0.32671738,0.06976744186046512,19.17414333231156,0.0
13240.74048089981,1609985,7642,0.0066758636,0.0033206856,31.377777777777776,0.13027160493827158,0.0033206856,0.8888888888888888,0.27282724,0.1111111111111111,18.00207891152267,0.0
13323.080748319626,1619991,7688,0.004799461,0.0038473378,30.934782608695652,0.14539130434782607,0.0038473378,0.8695652173913043,0.28056327,0.13043478260869565,17.727900575024464,0.0
13405.719686508179,1629993,7730,0.006521365,0.0025170518,34.0,0.136,0.0025170518,0.9523809523809523,0.30133066,0.047619047619047616,19.250445210828552,0.0
13480.912102937698,1639775,7775,0.0072653517,0.0030501008,30.844444444444445,0.12459607843137256,0.0030501008,0.8666666666666667,0.26184225,0.13333333333333333,17.448670344884782,0.0
13561.883095741272,1649780,7820,0.010813036,0.0013103727,32.17777777777778,0.15084444444444442,0.0013103727,0.8888888888888888,0.24583425,0.1111111111111111,18.2327887891131,0.0
13653.203982114792,1659782,7862,0.0048762835,0.0035550355,33.904761904761905,0.13561904761904764,0.0035550355,0.9523809523809523,0.28830498,0.047619047619047616,19.24997769604459,0.0
13727.395844459534,1669807,7907,0.0048630983,0.0026284577,30.711111111111112,0.12575238095238095,0.0026284577,0.8888888888888888,0.25258783,0.1111111111111111,17.726372201571003,0.0
13810.542615413666,1679821,7949,0.0041202493,0.0036777842,32.785714285714285,0.13635164835164837,0.0036777842,0.9523809523809523,0.24728903,0.047619047619047616,18.90058051959758,0.0
13895.38665652275,1689834,7992,0.0045096413,0.0036107528,32.04651162790697,0.1281860465116279,0.0036107528,0.9302325581395349,0.2174668,0.06976744186046512,18.294561381224284,0.0
13977.03991651535,1699835,8033,0.0060782772,0.00437829,34.63414634146341,0.13853658536585364,0.00437829,0.975609756097561,0.24460469,0.024390243902439025,19.69252271187096,0.0
14055.940346956253,1709851,8075,0.00645537,0.004548148,33.166666666666664,0.13266666666666668,0.004548148,0.9523809523809523,0.23194896,0.047619047619047616,18.82715964209275,0.0
14135.964491128922,1719852,8116,0.005414739,0.003450222,35.73170731707317,0.1429268292682927,0.003450222,0.975609756097561,0.245627,0.024390243902439025,20.2195382301501,0.0
14221.434883356094,1729935,8161,0.0050500897,0.0036284511,32.355555555555554,0.13496639904846863,0.0036284511,0.8888888888888888,0.25030673,0.1111111111111111,18.62509562358336,0.0
14303.96924829483,1739936,8202,0.0028967008,0.002701439,34.829268292682926,0.13931707317073175,0.002701439,0.975609756097561,0.25125712,0.024390243902439025,19.349177896146045,0.0
14390.199127674103,1749990,8246,0.0056432104,0.0031913798,33.02272727272727,0.135986076986077,0.0031913798,0.9090909090909091,0.21433882,0.09090909090909091,18.74965559541249,0.0
14464.878185033798,1759993,8289,0.0044432227,0.0024466345,34.53488372093023,0.13813953488372094,0.0024466345,0.9302325581395349,0.21037297,0.06976744186046512,19.719191581144837,0.0
14553.998193025589,1769920,8331,0.008947184,0.0037947197,32.904761904761905,0.13544898661218877,0.0037947197,0.9285714285714286,0.1753213,0.07142857142857142,18.842569077208015,0.0
14635.142791032791,1779922,8373,0.0032797058,0.0011035339,34.785714285714285,0.13914285714285715,0.0011035339,0.9523809523809523,0.17007619,0.047619047619047616,19.771893165740927,0.0
14715.187980413437,1789924,8415,0.005705353,0.004828551,32.833333333333336,0.13133333333333336,0.004828551,0.9523809523809523,0.15154262,0.047619047619047616,18.586979225847823,0.0
14797.744708061218,1799928,8457,0.0048697875,0.0036829957,35.04761904761905,0.1401904761904762,0.0036829957,0.9523809523809523,0.11038187,0.047619047619047616,20.259778514297082,0.0
14879.221932411194,1809928,8497,0.005878084,0.00441297,32.925,0.13169999999999998,0.00441297,1.0,0.14538357,0.0,18.834734190456526,0.0
14961.553292274475,1819954,8539,0.0061262376,0.0031636963,32.38095238095238,0.1354920634920635,0.0031636963,0.9523809523809523,0.15970044,0.047619047619047616,18.24850149525087,0.0
15044.3883061409,1829955,8580,0.004832988,0.0034645852,35.41463414634146,0.14165853658536584,0.0034645852,0.975609756097561,0.12413489,0.024390243902439025,20.269986312142105,0.0
15127.17247080803,1839991,8622,0.0072577386,0.004229299,35.285714285714285,0.142312925170068,0.004229299,0.9523809523809523,0.11782053,0.047619047619047616,20.25927580870071,0.0
