optimgain,TimestepsSoFar,AttC,MtR,meankl,AttNC,surrgain,entropy,TtR,Fce,TimeElapsed,entloss,EpisodesSoFar
0.0007654541,9949,0.7109375,6.652390187823247,0.0041055214,0.2890625,0.0007654541,1.4127773,11.2890625,0.08674437199036501,48.063830614089966,0.0,128
0.0010996048,19760,0.6448598130841121,7.630149019964728,0.005320806,0.35514018691588783,0.0010996048,1.40373,13.16822429906542,0.10325512930574447,147.2124650478363,0.0,235
0.00080579834,29874,0.47368421052631576,10.389439016014837,0.0060802135,0.5263157894736842,0.00080579834,1.3748822,17.842105263157894,0.0876023854101657,225.5581352710724,0.0,311
0.0011926956,39977,0.4666666666666667,9.62988665062792,0.0047578104,0.5333333333333333,0.0011926956,1.335191,16.906666666666666,0.09108402116402115,305.9751470088959,0.0,386
0.0012634064,49801,0.4507042253521127,10.073911179813487,0.00411186,0.5492957746478874,0.0012634064,1.2853811,17.661971830985916,0.09054325955734409,384.23413157463074,0.0,457
0.0009750576,59864,0.38461538461538464,10.782427263134009,0.0055654016,0.6153846153846154,0.0009750576,1.2138021,18.784615384615385,0.08589463869463869,439.90792083740234,0.0,522
0.0012655188,69884,0.2857142857142857,12.568909862281746,0.011315033,0.7142857142857143,0.0012655188,1.2036301,22.178571428571427,0.1065,540.5365178585052,0.0,578
0.0014186309,79924,0.3103448275862069,12.582637042233989,0.006115641,0.6896551724137931,0.0014186309,1.1526544,21.724137931034484,0.0894111405835544,617.3236005306244,0.0,636
0.00072880404,89935,0.1836734693877551,15.079867873250022,0.001316135,0.8163265306122449,0.00072880404,1.1730336,26.632653061224488,0.12685714285714284,702.0135564804077,0.0,685
0.0011524735,99976,0.24528301886792453,14.192537988426077,0.0037157899,0.7547169811320755,0.0011524735,1.1245725,25.09433962264151,0.1352955974842767,774.1264951229095,0.0,738
0.0014396133,109993,0.21568627450980393,15.074552949147437,0.0037023292,0.7843137254901961,0.0014396133,1.0951552,26.15686274509804,0.10462745098039217,845.9130914211273,0.0,789
0.0014291321,119785,0.23529411764705882,14.959221960035102,0.003238375,0.7647058823529411,0.0014291321,1.0984923,25.88235294117647,0.11012251857264645,946.0317966938019,0.0,840
0.0014905273,129810,0.24528301886792453,14.79976302424665,0.0060803564,0.7547169811320755,0.0014905273,1.0573778,25.67924528301887,0.12412938005390836,1014.5617468357086,0.0,893
0.0017289566,139842,0.25925925925925924,13.939960659907749,0.0070623923,0.7407407407407407,0.0017289566,1.0181042,24.444444444444443,0.1239365079365079,1088.6951615810394,0.0,947
0.0016778564,149868,0.3333333333333333,11.966027412563484,0.0063927774,0.6666666666666666,0.0016778564,0.9573609,20.916666666666668,0.09464444444444445,1165.0758166313171,0.0,1007
0.002030687,159884,0.23076923076923078,13.3457968648236,0.007345399,0.7692307692307693,0.002030687,0.8805873,23.442307692307693,0.11292307692307693,1249.9416148662567,0.0,1059
0.0021892085,169910,0.25925925925925924,12.845239756792232,0.012238275,0.7407407407407407,0.0021892085,0.9021867,22.37037037037037,0.09815167548500886,1342.060676574707,0.0,1113
0.0011413163,179917,0.14893617021276595,16.020790213394744,0.0018609237,0.851063829787234,0.0011413163,0.89046866,27.893617021276597,0.11157446808510639,1407.322955608368,0.0,1160
0.0013282028,189929,0.16666666666666666,14.20006629020626,0.003097001,0.8333333333333334,0.0013282028,0.8693906,25.25,0.10100000000000002,1489.706955909729,0.0,1208
0.0020757003,199953,0.23076923076923078,14.65125704263892,0.003718325,0.7692307692307693,0.0020757003,0.8973375,25.365384615384617,0.1286200466200466,1561.4668090343475,0.0,1260
