surrgain,TimestepsSoFar,optimgain,meankl,EpisodesSoFar,entloss,MtR,AttNC,TtR,TimeElapsed,Fce,entropy,AttC
0.0003155477,9869,0.0003155477,0.0021307073,76,0.0,11.830553273132999,0.6447368421052632,59.96052631578947,57.34494113922119,0.11894101745210205,1.4368455,2.3552631578947367
0.0010139912,19886,0.0010139912,0.0071223187,159,0.0,11.239830931971166,0.5060240963855421,56.89156626506024,114.61124777793884,0.10807788458081996,1.4351901,2.4939759036144578
0.00043331858,29947,0.00043331858,0.0011490608,217,0.0,14.73095037144947,0.8793103448275862,76.65517241379311,171.99807357788086,0.1215897899971041,1.4335477,2.1206896551724137
0.0006223348,39931,0.0006223348,0.0020422759,278,0.0,14.58200733455037,0.9180327868852459,74.75409836065573,227.66955971717834,0.1404186277419265,1.4246849,2.081967213114754
0.0008281672,49849,0.0008281672,0.0029327066,329,0.0,16.82278212043007,0.9607843137254902,87.88235294117646,285.4220230579376,0.15591731393412064,1.4215928,2.0392156862745097
0.00115424,59752,0.00115424,0.0048095817,383,0.0,15.625081155736693,1.0,81.44444444444444,339.519145488739,0.14218350829214021,1.4049821,2.0
0.0008470403,69791,0.0008470403,0.00086464704,428,0.0,18.127882558025775,1.6444444444444444,95.26666666666667,398.65934324264526,0.13398867102396514,1.4042201,1.3555555555555556
0.0011234088,79836,0.0011234088,0.0030634953,475,0.0,16.974094026998777,1.4893617021276595,87.70212765957447,447.8117597103119,0.1485943937858831,1.4026716,1.5106382978723405
0.0014584862,89899,0.0014584862,0.0065045776,518,0.0,18.07724591693266,1.6511627906976745,93.55813953488372,510.31136107444763,0.1264735036218071,1.4133655,1.3488372093023255
0.00089379936,99762,0.00089379936,0.0011532323,564,0.0,17.55182696260346,1.4130434782608696,89.73913043478261,567.3971378803253,0.15797344759199247,1.4122677,1.5869565217391304
0.00096842856,109791,0.00096842856,0.0037652822,613,0.0,17.805226439812266,1.2244897959183674,91.95918367346938,622.6931352615356,0.15349659863945578,1.3887943,1.7755102040816326
0.0008517534,119837,0.0008517534,0.0011693193,661,0.0,17.596747942418833,1.25,91.0,673.2672429084778,0.12734235209235212,1.3842765,1.75
0.0007940735,129884,0.0007940735,0.0013188489,708,0.0,17.736382541849505,1.297872340425532,92.29787234042553,732.7029941082001,0.12423028785982478,1.3762969,1.702127659574468
0.001107783,139957,0.001107783,0.0016524621,753,0.0,18.35706687195335,1.5333333333333334,96.4,789.5842499732971,0.1309836693836694,1.3805302,1.4666666666666666
0.0009935206,149834,0.0009935206,0.002843336,797,0.0,19.40712784445616,1.3409090909090908,102.54545454545455,847.0953874588013,0.14117331733173316,1.3861078,1.6590909090909092
0.00087708945,159863,0.00087708945,0.0035833432,840,0.0,17.929264275540632,1.372093023255814,93.76744186046511,901.9810557365417,0.12837209302325583,1.3893924,1.627906976744186
0.001372612,169870,0.001372612,0.002001329,883,0.0,18.564982149280898,1.6046511627906976,96.62790697674419,956.4454939365387,0.1288372093023256,1.3946893,1.3953488372093024
0.00094980263,179894,0.00094980263,0.0021754166,929,0.0,18.482128729831288,1.391304347826087,97.3695652173913,1014.1439046859741,0.13101790281329925,1.3969339,1.608695652173913
0.0013115158,189844,0.0013115158,0.0036655632,980,0.0,15.944278620936519,1.2352941176470589,83.76470588235294,1070.8596448898315,0.1732784213288069,1.3784566,1.7647058823529411
