AttNC,entloss,TtR,TimestepsSoFar,Fce,optimgain,AttC,meankl,MtR,EpisodesSoFar,surrgain,TimeElapsed,entropy
0.796875,0.0,70.03125,9888,0.11735715608258318,0.00039175668,2.203125,0.002480917,13.532595992900093,64,0.00039175668,60.97370529174805,1.4227265
0.5057471264367817,0.0,53.13793103448276,19881,0.144500871511066,0.00041769282,2.4942528735632186,0.000956007,10.842966998925167,151,0.00041769282,117.86168265342712,1.4363228
0.676923076923077,0.0,70.61538461538461,29884,0.14005382824331244,0.0007244293,2.3230769230769233,0.0059066527,13.952397144691133,216,0.0007244293,186.48018717765808,1.4357908
0.9245283018867925,0.0,86.32075471698113,39830,0.1251697842084673,0.0007216563,2.0754716981132075,0.0030925113,16.4600923176808,269,0.0007216563,242.49555087089539,1.4169952
1.4791666666666667,0.0,96.125,49910,0.16427186761229315,0.00070961,1.5208333333333333,0.0023541371,18.43964332837327,317,0.00070961,301.2803931236267,1.4088253
1.1666666666666667,0.0,89.9375,59962,0.1517384282384282,0.0007717753,1.8333333333333333,0.002580698,17.34556907023746,365,0.0007717753,357.67388939857483,1.4080719
1.196078431372549,0.0,88.58823529411765,69840,0.13634075153975028,0.0011825106,1.803921568627451,0.004661145,16.85786988411146,416,0.0011825106,425.0284945964813,1.399647
1.2857142857142858,0.0,83.81632653061224,79913,0.11841159898302754,0.0010324173,1.7142857142857142,0.0019043068,16.046330469033375,465,0.0010324173,481.69694113731384,1.3891627
1.7272727272727273,0.0,95.72727272727273,89963,0.13095215311004782,0.0009921122,1.2727272727272727,0.00095797254,18.37083153868104,509,0.0009921122,543.3551599979401,1.3938371
1.3488372093023255,0.0,99.06976744186046,99970,0.13209302325581396,0.0010180692,1.6511627906976745,0.0012137596,18.836799051425945,552,0.0010180692,601.4312760829926,1.4030764
1.4772727272727273,0.0,99.06818181818181,109992,0.138979797979798,0.00085565285,1.5227272727272727,0.0025150487,19.105432304141623,596,0.00085565285,660.089537858963,1.38855
1.627906976744186,0.0,93.62790697674419,119762,0.12483720930232557,0.0010048451,1.372093023255814,0.0024532084,17.484022578239355,639,0.0010048451,723.8427641391754,1.3801655
1.6046511627906976,0.0,88.74418604651163,129789,0.11832558139534884,0.0010728083,1.3953488372093024,0.002128623,16.825565315243697,682,0.0010728083,783.2570896148682,1.3828154
1.553191489361702,0.0,83.48936170212765,139892,0.11598108747044918,0.0016656393,1.446808510638298,0.0019555262,15.920918494482072,729,0.0016656393,839.4382774829865,1.3850859
1.4893617021276595,0.0,83.36170212765957,149939,0.11875800794949734,0.000997538,1.5106382978723405,0.0018486893,15.976219325275256,776,0.000997538,898.9961845874786,1.3752077
1.7173913043478262,0.0,75.58695652173913,159936,0.11001597343742991,0.0014065434,1.2826086956521738,0.0025305639,14.26598796636246,822,0.0014065434,958.1278343200684,1.3734874
1.9268292682926829,0.0,88.02439024390245,169943,0.12075261324041812,0.0013999894,1.0731707317073171,0.0017734626,16.92245499496913,863,0.0013999894,1018.4835267066956,1.3660986
1.8222222222222222,0.0,77.2,179960,0.12506666666666666,0.0010558096,1.1777777777777778,0.0021096182,14.344518464527358,908,0.0010558096,1080.0981302261353,1.3520972
1.7045454545454546,0.0,80.86363636363636,189984,0.11617814508723599,0.0011856995,1.2954545454545454,0.0024930811,15.292034156680062,952,0.0011856995,1133.7732520103455,1.3297244
1.7045454545454546,0.0,75.81818181818181,199751,0.10109090909090913,0.0010996537,1.2954545454545454,0.0063268286,14.437397464658234,996,0.0010996537,1189.0792343616486,1.3552707
