TimeElapsed,MpbtN,surrgain,Ptt,AttNC,entropy,Tbt,meankl,entloss,TtR,MpbtA,Tmt,Tmc,AttC,optimgain,MtR,EpisodesSoFar,TimestepsSoFar
2026.7486231327057,95.0974382870116,0.023262652,82.04664579355519,0.0,0.6843592,345629.38217338215,0.008777544,0.0,-80.23931623931624,4.902561712988083,84.38217338217338,19.477411477411476,1.0,0.023262652,-75.92722729888062,819,9994
3858.788101911545,95.23446094791584,0.012514856,82.05858904586633,0.0,0.6580343,345676.90392422193,0.009056832,0.0,-80.36671177266577,4.765539052083815,84.3937753721245,19.464140730717187,1.0,0.012514856,-75.56197813726908,1558,19988
5480.198121070862,95.3476993318404,0.018548172,82.0749546770878,0.0,0.6140369,345703.6760124611,0.009502686,0.0,-80.46728971962617,4.652300668159229,84.40031152647975,19.44392523364486,1.0,0.018548172,-74.94345628295478,2200,29985
6841.545501470566,95.47118890226933,0.02151829,81.97960261408572,0.0,0.5513804,345308.93808630394,0.010028913,0.0,-80.48217636022514,4.528811097730589,84.30393996247655,19.547842401500937,1.0,0.02151829,-73.88444578979878,2733,39998
7830.144386768341,95.19992370550804,0.023456091,81.78172784266197,0.0,0.47229302,344447.0025974026,0.00994183,0.0,-80.05714285714286,4.80007629449193,84.0935064935065,19.76103896103896,1.0,0.023456091,-71.34667345093781,3118,49988
8400.636009216309,94.14384997997384,0.015132574,81.83981385606198,0.013636363636363636,0.3718765,344715.63636363635,0.009040779,0.0,-79.24090909090908,5.8561500200261705,84.1590909090909,19.7,0.9863636363636363,0.015132574,-66.40559091701037,3338,59985
8680.914784908295,90.83817964006694,0.015459189,81.14145608882389,0.16,0.2879541,341811.2,0.007776772,0.0,-75.83,9.161820359932983,83.45,20.46,0.84,0.015459189,-57.34054311448342,3438,69929
8863.717663049698,87.65353070711592,0.012038494,80.70631956271585,0.2033898305084746,0.23838384,339968.0,0.0068371086,0.0,-72.76271186440678,12.346469292884109,83.0,20.93220338983051,0.7966101694915254,0.012038494,-47.16784244841208,3497,79891
9008.54029417038,86.28183782887287,0.0042944136,80.96534774216758,0.5227272727272727,0.18891616,341178.1818181818,0.005862368,0.0,-71.86363636363636,13.71816217112715,83.29545454545455,20.65909090909091,0.4772727272727273,0.0042944136,-41.48514576336449,3541,89926
9128.219208478928,88.17784316525088,0.0021207405,81.28323753759456,0.7297297297297297,0.16522612,342182.0540540541,0.004108783,0.0,-73.64864864864865,11.822156834749135,83.54054054054055,20.2972972972973,0.2702702702702703,0.0021207405,-39.985599197900704,3578,99953
9259.701533794403,90.39835227842244,0.004394448,80.96394047099264,0.9142857142857143,0.229827,341138.28571428574,0.0050539086,0.0,-75.31428571428572,9.601647721577569,83.28571428571429,20.65714285714286,0.08571428571428572,0.004394448,-40.98578673219288,3613,109936
9385.419736146927,88.5897070601307,0.003139392,81.39965158435191,0.6666666666666666,0.16735944,342803.6923076923,0.005682499,0.0,-74.17948717948718,11.410292939869331,83.6923076923077,20.17948717948718,0.3333333333333333,0.003139392,-41.81691423502956,3652,119911
9512.922132015228,89.85512009181619,0.00339316,81.30571268362853,0.9142857142857143,0.21480872,342542.6285714286,0.0027289486,0.0,-75.17142857142858,10.144879908183794,83.62857142857143,20.285714285714285,0.08571428571428572,0.00339316,-41.22023198831936,3687,129780
9641.245070934296,89.40796555790251,0.0027467683,81.02441509634608,0.9166666666666666,0.19228631,341219.55555555556,0.0011338019,0.0,-74.52777777777777,10.59203444209747,83.30555555555556,20.583333333333332,0.08333333333333333,0.0027467683,-40.87071364781943,3723,139758
9759.7663397789,88.15275991472782,0.0056309416,80.61730346470179,0.7567567567567568,0.23606594,339525.1891891892,0.003589847,0.0,-73.08108108108108,11.847240085272192,82.89189189189189,21.027027027027028,0.24324324324324326,0.0056309416,-40.484645146654074,3760,149887
