meankl,TimestepsSoFar,AttNC,TimeElapsed,TtR,entloss,MtR,EpisodesSoFar,Fce,entropy,AttC,optimgain,surrgain
0.0036818034,9873,0.7692307692307693,111.56102561950684,68.49230769230769,0.0,13.406010894946176,65,0.123847311453493,1.4121102,2.230769230769231,0.0002674225,0.0002674225
0.007366245,19856,0.46236559139784944,252.2801206111908,49.483870967741936,0.0,10.051540112557213,158,0.15706541790663858,1.4200441,2.5376344086021505,0.00087311043,0.00087311043
0.007850601,29951,0.819672131147541,396.8402943611145,75.09836065573771,0.0,14.464901357056403,219,0.12258128777341354,1.4139292,2.180327868852459,0.00079712574,0.00079712574
0.0012496177,39784,1.28,538.9676659107208,80.1,0.0,15.349480177724885,269,0.12944103896103892,1.4281117,1.72,0.00045202993,0.00045202993
0.0011656575,49986,1.1071428571428572,675.9297404289246,79.07142857142857,0.0,14.958027530559297,325,0.11995126237280805,1.4287081,1.8928571428571428,0.0007093516,0.0007093516
0.0009234942,59824,1.3333333333333333,794.6132984161377,90.66666666666667,0.0,17.314269840601064,370,0.13914958436697572,1.4296964,1.6666666666666667,0.00034700191,0.00034700191
0.0016594477,69915,1.150943396226415,954.1261627674103,83.0377358490566,0.0,15.673528774829183,423,0.12092104846821825,1.4436797,1.849056603773585,0.0006229858,0.0006229858
0.0011761348,79858,1.3863636363636365,1083.6840629577637,96.81818181818181,0.0,18.39177755483526,467,0.1384918259927543,1.44933,1.6136363636363635,0.00047943727,0.00047943727
0.0012212957,89962,1.2,1213.4762780666351,89.22,0.0,17.17008089686794,517,0.1288377896613191,1.4437232,1.8,0.00042985077,0.00042985077
0.00091203675,99813,1.2608695652173914,1356.7923221588135,91.43478260869566,0.0,17.705525006291996,563,0.1321869769340682,1.4296873,1.7391304347826086,0.0004950709,0.0004950709
0.0038034958,109907,1.391304347826087,1487.943401813507,97.1086956521739,0.0,18.438911849267424,609,0.13374805867126832,1.4138538,1.608695652173913,0.00087953033,0.00087953033
0.004999437,119974,1.446808510638298,1634.3394474983215,89.74468085106383,0.0,17.275730744111474,656,0.12237352245862887,1.4078344,1.553191489361702,0.0009870323,0.0009870323
0.003304037,129753,1.3333333333333333,1774.217434167862,103.5,0.0,19.837004564222987,698,0.13915789473684206,1.3844385,1.6666666666666667,0.00065177586,0.00065177586
0.0027446551,139791,1.4772727272727273,1903.8897032737732,96.75,0.0,18.60237491983453,742,0.13145454545454546,1.3563963,1.5227272727272727,0.00062640687,0.00062640687
0.0062764985,149796,1.4878048780487805,2070.708055496216,104.1951219512195,0.0,19.614637339135452,783,0.13892682926829272,1.3729644,1.5121951219512195,0.0011077889,0.0011077889
0.0022788937,159824,1.5681818181818181,2192.609610080719,89.31818181818181,0.0,17.088286889340495,827,0.11909090909090912,1.3925016,1.4318181818181819,0.0011106954,0.0011106954
0.0029735737,169825,1.6585365853658536,2328.0556280612946,100.02439024390245,0.0,19.183536808060378,868,0.15765853658536585,1.4075955,1.3414634146341464,0.0012944407,0.0012944407
0.003897439,179840,1.6046511627906976,2490.3057491779327,99.13953488372093,0.0,18.763524085127354,911,0.1321860465116279,1.4160267,1.3953488372093024,0.00084801,0.00084801
0.001560922,189916,1.4772727272727273,2652.250534772873,101.11363636363636,0.0,19.3521167909527,955,0.13705291723202173,1.408459,1.5227272727272727,0.00061297,0.00061297
0.00152533,199921,1.4634146341463414,2807.8244693279266,106.46341463414635,0.0,20.445769900107237,996,0.14673170731707316,1.4209448,1.5365853658536586,0.0006710592,0.0006710592
