AttNC,TimestepsSoFar,meankl,Fce,optimgain,EpisodesSoFar,MtR,AttC,TtR,entropy,TimeElapsed,surrgain,entloss
1.0,3759968,0.007067145,0.1337,0.0038503082,16852,18.672803326139707,0.0,33.425,-0.22638914,31550.57211470604,0.0038503082,0.0
1.0,3769968,0.0068830033,0.138,0.0043770857,16892,19.435302509370537,0.0,34.5,-0.21684222,31627.87534928322,0.0043770857,0.0
1.0,3779968,0.007153142,0.1359,0.005019186,16932,18.775484340332184,0.0,33.975,-0.23376599,31705.737133979797,0.005019186,0.0
1.0,3789968,0.005862149,0.13290000000000005,0.0040517366,16972,18.87706222595177,0.0,33.225,-0.20428622,31795.847715616226,0.0040517366,0.0
1.0,3799968,0.005653779,0.12900000000000003,0.0031989745,17012,18.211719123940508,0.0,32.25,-0.1568018,31880.029284000397,0.0031989745,0.0
1.0,3809968,0.00721156,0.1281,0.0033608368,17052,18.47983978649866,0.0,32.025,-0.18250874,31955.65597963333,0.0033608368,0.0
1.0,3819968,0.006412381,0.12330000000000003,0.003438771,17092,17.415281858011557,0.0,30.825,-0.21395034,32037.801920175552,0.003438771,0.0
1.0,3829968,0.0047946805,0.12940000000000002,0.004561458,17132,18.526444410173387,0.0,32.35,-0.18272564,32128.356857299805,0.004561458,0.0
1.0,3839968,0.005428404,0.1276,0.0039146272,17172,18.112808784695666,0.0,31.9,-0.19683875,32204.839289665222,0.0039146272,0.0
1.0,3849968,0.006302255,0.12920000000000004,0.0043391497,17212,18.433214130250768,0.0,32.3,-0.20504011,32291.256276130676,0.0043391497,0.0
1.0,3859968,0.0057186023,0.12680000000000005,0.00396897,17252,18.187313029016703,0.0,31.7,-0.20651059,32371.354523658752,0.00396897,0.0
1.0,3869968,0.009647386,0.12830000000000003,0.003992543,17292,17.83685822343039,0.0,32.075,-0.21530695,32459.77670264244,0.003992543,0.0
1.0,3879968,0.005840756,0.12480000000000002,0.0023449901,17332,17.761329732626088,0.0,31.2,-0.16551444,32532.048012971878,0.0023449901,0.0
1.0,3889968,0.0048328284,0.1335,0.0031351708,17372,19.450933986122358,0.0,33.375,-0.14378613,32616.360075712204,0.0031351708,0.0
0.975609756097561,3899969,0.011857401,0.11863414634146348,0.0025211272,17413,17.015871037997247,0.024390243902439025,29.658536585365855,-0.1551132,32698.651530504227,0.0025211272,0.0
0.975609756097561,3909970,0.0083138775,0.11707317073170734,0.0055559967,17454,16.738498065162158,0.024390243902439025,29.26829268292683,-0.10926802,32779.25675201416,0.0055559967,0.0
1.0,3919970,0.0077873026,0.13300000000000003,0.0061866455,17494,18.986351314922935,0.0,33.25,-0.09021371,32860.60280418396,0.0061866455,0.0
0.9523809523809523,3929972,0.005601496,0.12514285714285714,0.0042654104,17536,17.50577256037112,0.047619047619047616,31.285714285714285,-0.106811464,32945.41435647011,0.0042654104,0.0
