AttNC,optimgain,TtR,TimestepsSoFar,AttC,MtR,EpisodesSoFar,meankl,surrgain,entloss,Fce,TimeElapsed,entropy
1.9523809523809523,0.0013411641,109.14285714285714,3219923,1.0476190476190477,20.602999623821216,14618,0.0063386015,0.0013411641,0.0,0.1494531490015361,16359.353557109833,0.6085819
1.7560975609756098,0.00075926795,116.1951219512195,3229835,1.2439024390243902,22.056653399501144,14659,0.0056589316,0.00075926795,0.0,0.15977014663958705,16409.644284009933,0.5838553
1.9534883720930232,0.0008943054,111.76744186046511,3239943,1.0465116279069768,21.30623091017987,14702,0.0041384962,0.0008943054,0.0,0.15669243350617906,16464.53928732872,0.59473217
1.9268292682926829,0.0011336858,107.92682926829268,3249952,1.0731707317073171,20.274616322488974,14743,0.0061039054,0.0011336858,0.0,0.14390243902439023,16520.887486696243,0.6277059
1.7857142857142858,0.0014660675,112.78571428571429,3259999,1.2142857142857142,21.49567376488235,14785,0.00883327,0.0014660675,0.0,0.15763798791875264,16570.471255540848,0.58401287
1.775,0.000881382,119.25,3269936,1.225,22.41173199523011,14825,0.0051741516,0.000881382,0.0,0.16017914438502678,16624.89286160469,0.57308775
1.7,0.0016972056,115.575,3279783,1.3,21.828139373732647,14865,0.0070438352,0.0016972056,0.0,0.1566237113402062,16679.02486896515,0.6115778
1.3111111111111111,0.0012906698,102.6,3289801,1.6888888888888889,19.985208766149434,14910,0.007330797,0.0012906698,0.0,0.15380644389068956,16732.247636318207,0.57574284
1.2666666666666666,0.0013581823,114.26666666666667,3299954,1.7333333333333334,21.94236565145215,14955,0.0049589686,0.0013581823,0.0,0.16835761506586505,16781.158225536346,0.60134566
1.4761904761904763,0.0017123825,114.85714285714286,3309936,1.5238095238095237,22.266971305535503,14997,0.00613429,0.0017123825,0.0,0.16123281525153374,16838.33925819397,0.6427551
0.9038461538461539,0.0013804352,95.71153846153847,3319948,2.0961538461538463,18.79081352112631,15049,0.00503921,0.0013804352,0.0,0.15406936567432064,16889.172885656357,0.61269295
0.9574468085106383,0.0016126004,108.63829787234043,3329990,2.0425531914893615,21.216890777503874,15096,0.0060137734,0.0016126004,0.0,0.16426605021611024,16945.12909078598,0.57703215
1.1956521739130435,0.0014591939,98.34782608695652,3339800,1.8043478260869565,19.432510502991402,15142,0.008201908,0.0014591939,0.0,0.14855220461992047,16994.23740386963,0.61483425
1.627906976744186,0.0010898357,114.76744186046511,3349966,1.372093023255814,21.878653967859577,15185,0.005325282,0.0010898357,0.0,0.16017308345064823,17048.986015319824,0.58765197
1.6341463414634145,0.0013659023,116.48780487804878,3359855,1.3658536585365855,22.046267016682553,15226,0.0073256004,0.0013659023,0.0,0.15931504052396797,17102.1173722744,0.61251366
1.7317073170731707,0.00058053795,123.21951219512195,3369775,1.2682926829268293,23.07026620084505,15267,0.0056653046,0.00058053795,0.0,0.16710468760958344,17158.959926843643,0.64249635
1.3125,0.0014778137,105.6875,3379912,1.6875,20.494691116735506,15315,0.0076281447,0.0014778137,0.0,0.1625175858227125,17208.282685518265,0.59122086
1.6585365853658536,0.0012105275,119.34146341463415,3389987,1.3414634146341464,22.442866034244705,15356,0.006184558,0.0012105275,0.0,0.16185365853658537,17259.860117197037,0.6450257
