AttC,EpisodesSoFar,entropy,meankl,AttNC,entloss,surrgain,TimestepsSoFar,Fce,optimgain,TtR,TimeElapsed,MtR
2.1020408163265305,1171,1.0540917,0.0039522448,7.8979591836734695,0.0,0.0008661101,199878,0.7122891691054957,0.0008661101,1687.5510204081634,2601.091600418091,97.01903430836573
1.7234042553191489,1218,1.0263478,0.0025152117,8.27659574468085,0.0,0.00054897607,209798,0.7710556262855929,0.00054897607,1808.936170212766,2722.3004133701324,103.72441189832459
1.4893617021276595,1265,1.0225025,0.000812753,8.51063829787234,0.0,0.00021431346,219941,0.814196956064038,0.00021431346,1955.531914893617,2847.4330191612244,112.05662970408362
2.7777777777777777,1319,0.9601036,0.0042625023,7.222222222222222,0.0,0.00019038786,229996,0.7382028241931624,0.00019038786,1691.2962962962963,2984.7811048030853,97.27839417896303
1.9166666666666667,1367,0.8743068,0.007884955,8.083333333333334,0.0,0.00024323899,239867,0.8021252699413798,0.00024323899,1921.25,3115.049694776535,109.88742052956114
1.3043478260869565,1413,0.77917,0.009653735,8.695652173913043,0.0,0.00010023095,249921,0.8712395720221808,0.00010023095,2098.913043478261,3238.2218105793,120.10576894934799
0.9090909090909091,1457,0.68157905,0.010174863,9.090909090909092,0.0,0.00019252369,259975,0.9176454688008303,0.00019252369,2234.318181818182,3357.4210979938507,127.75693976516722
0.0,1497,0.58401275,0.01017043,10.0,0.0,0.0003795581,269975,0.9917999999999999,0.0003795581,2479.5,3492.2212965488434,141.73100459449364
0.24390243902439024,1538,0.68160206,0.008933204,9.75609756097561,0.0,6.3476065e-05,279986,0.9800886917960088,6.3476065e-05,2429.0243902439024,3607.810364961624,138.91627276166741
0.075,1578,0.58422685,0.010128387,9.925,0.0,0.00019103294,289986,0.9885000000000002,0.00019103294,2471.25,3739.361310005188,141.30944006447598
0.4878048780487805,1619,0.48663336,0.010174863,9.512195121951219,0.0,0.0003086125,299808,0.9629887727448699,0.0003086125,2373.4146341463415,3861.5313992500305,135.8612256256031
0.0,1659,0.58422637,0.008932931,10.0,0.0,0.0006679138,309808,0.9992000000000001,0.0006679138,2498.0,3982.921371936798,142.7594367069315
0.47619047619047616,1701,0.48663282,0.01017476,9.523809523809524,0.0,0.00025383904,319822,0.9585291005291003,0.00025383904,2371.904761904762,4104.642607450485,135.54948523275195
0.05,1741,0.38904127,0.01017391,9.95,0.0,0.0006956647,329822,0.9964999999999999,0.0006956647,2491.25,4235.038798093796,142.4305807189348
0.0,1781,0.29145712,0.010174863,10.0,0.0,0.00054386485,339822,0.9997999999999999,0.00054386485,2499.5,4357.589930295944,142.85308559444394
