TtR,entropy,TimeElapsed,entloss,TimestepsSoFar,MtR,AttC,EpisodesSoFar,meankl,AttNC,optimgain,surrgain,Fce
30.78048780487805,-0.26577315,27124.299629688263,0.0,3379834,17.565561499220074,0.024390243902439025,15032,0.009288992,0.975609756097561,0.004913034,0.004913034,0.12312195121951222
33.9,-0.26338786,27193.07261991501,0.0,3389834,19.194902124438805,0.0,15072,0.003223077,1.0,0.0030398315,0.0030398315,0.1356
32.625,-0.30329478,27275.960359573364,0.0,3399834,18.524452755852376,0.0,15112,0.0069265473,1.0,0.0023255264,0.0023255264,0.1305
31.375,-0.29107672,27345.862164974213,0.0,3409834,17.97921355753764,0.0,15152,0.0047441786,1.0,0.0034050292,0.0034050292,0.12550000000000003
34.075,-0.2970541,27430.51800584793,0.0,3419834,19.47403068060651,0.0,15192,0.006554805,1.0,0.0039337752,0.0039337752,0.1363
33.525,-0.28400737,27509.9314558506,0.0,3429834,19.192483751508274,0.0,15232,0.0072650895,1.0,0.0042668884,0.0042668884,0.1341
32.675,-0.26840323,27592.93111038208,0.0,3439834,18.4158230273952,0.0,15272,0.0035360213,1.0,0.0034291798,0.0034291798,0.1307
33.775,-0.2886546,27665.738075494766,0.0,3449834,19.294125713405272,0.0,15312,0.006781155,1.0,0.003286976,0.003286976,0.1351
33.41463414634146,-0.26614416,27740.830456256866,0.0,3459835,19.032106818599427,0.024390243902439025,15353,0.005134114,0.975609756097561,0.0025469726,0.0025469726,0.13365853658536592
31.55,-0.29784048,27827.66495513916,0.0,3469835,18.128764041381267,0.0,15393,0.0063013723,1.0,0.0039748903,0.0039748903,0.12620000000000006
34.175,-0.29633668,27899.10920071602,0.0,3479835,19.630253519106155,0.0,15433,0.0051258085,1.0,0.0030949851,0.0030949851,0.13670000000000002
32.525,-0.25408328,27976.446234464645,0.0,3489835,18.582540098779045,0.0,15473,0.006862726,1.0,0.0059063714,0.0059063714,0.13010000000000002
32.4,-0.23611324,28055.286774396896,0.0,3499835,18.11930365104762,0.0,15513,0.010592329,1.0,0.0026698334,0.0026698334,0.12960000000000005
33.05,-0.25278318,28131.89080286026,0.0,3509835,18.878946076704295,0.0,15553,0.0026819468,1.0,0.0017767921,0.0017767921,0.13219999999999998
32.9,-0.21539304,28217.22173166275,0.0,3519835,18.799732531431975,0.0,15593,0.004214688,1.0,0.0040281126,0.0040281126,0.1316
32.75,-0.19036101,28298.298266649246,0.0,3529835,18.79001636459443,0.0,15633,0.0030877157,1.0,0.002932679,0.002932679,0.13100000000000006
31.675,-0.18267009,28385.319391727448,0.0,3539835,18.29341359994969,0.0,15673,0.006424696,1.0,0.003607785,0.003607785,0.1267
31.875,-0.14786476,28470.04053235054,0.0,3549835,18.57794595864909,0.0,15713,0.0037023819,1.0,0.0024903354,0.0024903354,0.12750000000000003
32.025,-0.18768516,28554.720991373062,0.0,3559835,18.10003723346664,0.0,15753,0.0041183666,1.0,0.0022172164,0.0022172164,0.12810000000000005
