meankl,entloss,TtR,optimgain,EpisodesSoFar,TimeElapsed,surrgain,MtR,TimestepsSoFar,AttNC,AttC,Fce,entropy
0.0017223866,0.0,13.008695652173913,0.0003707573,115,45.967366218566895,0.0003707573,7.677221283503931,9884,0.3217391304347826,0.6782608695652174,0.09076749496316826,1.4388592
0.006211459,0.0,12.68421052631579,0.001554332,229,143.17871809005737,0.001554332,7.413801888078141,19976,0.3333333333333333,0.6666666666666666,0.09988611166687877,1.428697
0.0032515046,0.0,15.545454545454545,0.0012499877,317,221.8648464679718,0.0012499877,9.180940166011355,29961,0.4431818181818182,0.5568181818181818,0.12635167596890085,1.4086268
0.0019554135,0.0,18.17105263157895,0.001196892,393,297.7099521160126,0.001196892,10.521119166361364,39846,0.5131578947368421,0.4868421052631579,0.10172136881278156,1.3800662
0.003075016,0.0,15.595238095238095,0.0017338257,477,383.5993709564209,0.0017338257,9.081884209715001,49781,0.4642857142857143,0.5357142857142857,0.10806607842673412,1.3356792
0.0040916605,0.0,25.089285714285715,0.0012346924,533,435.1018126010895,0.0012346924,14.2862343291514,59831,0.7142857142857143,0.2857142857142857,0.1107142857142857,1.3269806
0.0044190525,0.0,25.10909090909091,0.0008196075,588,533.9540212154388,0.0008196075,14.512624127430183,69888,0.7272727272727273,0.2727272727272727,0.111988011988012,1.282593
0.0026923956,0.0,19.571428571428573,0.0011890808,651,601.1245226860046,0.0011890808,11.138260152721628,79943,0.6349206349206349,0.36507936507936506,0.10492718568909046,1.2396244
0.0014286024,0.0,22.12280701754386,0.0010882736,708,681.1576488018036,0.0010882736,12.56836324947552,89982,0.7017543859649122,0.2982456140350877,0.09528704113224239,1.2292899
0.0062723216,0.0,24.345454545454544,0.0017007012,763,750.6079983711243,0.0017007012,14.066095809102386,99999,0.7272727272727273,0.2727272727272727,0.09738181818181821,1.2126629
0.0062625045,0.0,17.293333333333333,0.0019545793,838,815.1970477104187,0.0019545793,10.05222242711486,109895,0.52,0.48,0.11746394247727578,1.1532596
0.0022043355,0.0,24.49056603773585,0.00083715154,891,904.4906148910522,0.00083715154,14.145370550063967,119934,0.7547169811320755,0.24528301886792453,0.13612273680198209,1.1503081
0.002320727,0.0,22.29032258064516,0.0018187073,953,981.213285446167,0.0018187073,12.665804041666313,129996,0.6451612903225806,0.3548387096774194,0.10184499371596145,1.1412299
0.0062573794,0.0,25.58490566037736,0.0022683425,1006,1055.1085510253906,0.0022683425,14.690780207227876,139768,0.7358490566037735,0.2641509433962264,0.10757951482479784,1.126691
0.008729726,0.0,25.27777777777778,0.0023865264,1060,1124.3100419044495,0.0023865264,14.503960042887982,149790,0.7407407407407407,0.25925925925925924,0.11330864197530864,1.1229428
0.0036426894,0.0,19.63768115942029,0.0015845672,1129,1206.4084436893463,0.0015845672,11.556098248078538,159762,0.5652173913043478,0.43478260869565216,0.10383241348970247,1.0898862
0.0026921432,0.0,22.316666666666666,0.0008425743,1189,1291.1833140850067,0.0008425743,12.914307730704452,169870,0.6666666666666666,0.3333333333333333,0.09625744843391906,1.0687867
0.0042887675,0.0,27.040816326530614,0.0017911636,1238,1369.3043720722198,0.0017911636,15.568572481885113,179911,0.8163265306122449,0.1836734693877551,0.13117377860235002,1.0704347
0.0045161652,0.0,21.104477611940297,0.0017656318,1305,1438.5291419029236,0.0017656318,12.248067719753326,189917,0.582089552238806,0.417910447761194,0.10003380103869783,1.0451478
0.0026409128,0.0,21.403225806451612,0.0017463333,1367,1520.941594839096,0.0017463333,12.40933149957472,199800,0.6290322580645161,0.3709677419354839,0.11193821161711597,1.0142274
