surrgain,EpisodesSoFar,TimeElapsed,TimestepsSoFar,Fce,MtR,AttNC,AttC,entropy,TtR,optimgain,entloss,meankl
0.0009771362,135,37.08886742591858,9766,0.0902439556493908,6.287985794606966,0.2740740740740741,0.725925925925926,1.4231434,10.592592592592593,0.0009771362,0.0,0.007195317
0.0011583343,234,73.78899645805359,19993,0.11549542274179954,8.57407028144298,0.40404040404040403,0.5959595959595959,1.3956311,14.88888888888889,0.0011583343,0.0,0.007454959
0.00077088777,308,109.9902572631836,29860,0.10800128968550018,10.269235334471425,0.527027027027027,0.47297297297297297,1.3589339,17.81081081081081,0.00077088777,0.0,0.0066672256
0.0007658821,376,145.13215446472168,39940,0.10515032679738559,11.57494633711017,0.5882352941176471,0.4117647058823529,1.3078191,20.397058823529413,0.0007658821,0.0,0.00610375
0.00075805513,434,182.56568908691406,49982,0.08896551724137931,12.407572128645764,0.6896551724137931,0.3103448275862069,1.3275135,21.43103448275862,0.00075805513,0.0,0.0033176804
0.00024435576,490,218.59916281700134,59785,0.10209224109224112,13.367340968609998,0.6964285714285714,0.30357142857142855,1.3034849,23.339285714285715,0.00024435576,0.0,0.0015102585
0.00075722503,553,253.3523392677307,69840,0.08860073260073262,12.429978143062256,0.6349206349206349,0.36507936507936506,1.2733568,21.571428571428573,0.00075722503,0.0,0.0049401526
0.0009621689,628,290.62858867645264,79905,0.10769777777777778,10.724801962215434,0.5333333333333333,0.4666666666666667,1.2411087,18.533333333333335,0.0009621689,0.0,0.0043722307
0.0016258942,692,327.46644830703735,89955,0.1009642857142857,11.61154759810208,0.625,0.375,1.1968797,20.265625,0.0016258942,0.0,0.0058848113
0.0007709381,752,364.5740442276001,99997,0.09240000000000002,12.13469720257756,0.6666666666666666,0.3333333333333333,1.2145541,21.466666666666665,0.0007709381,0.0,0.0027039172
0.0009030548,819,399.5224368572235,109809,0.12289025460930643,10.83956702776689,0.582089552238806,0.417910447761194,1.1522838,18.432835820895523,0.0009030548,0.0,0.0054516722
0.0002204074,879,434.05247831344604,119843,0.09011428571428573,12.04532927840977,0.6666666666666666,0.3333333333333333,1.1439251,21.133333333333333,0.0002204074,0.0,0.0017508095
0.00014344482,934,469.8269507884979,129874,0.10022164502164502,12.888208742781734,0.7272727272727273,0.2727272727272727,1.1484934,22.927272727272726,0.00014344482,0.0,0.00014171112
0.00065500184,997,504.18809962272644,139917,0.10536054421768706,11.706590132406092,0.6349206349206349,0.36507936507936506,1.0970472,20.50793650793651,0.00065500184,0.0,0.0043133893
0.0001863161,1048,541.4224727153778,149940,0.09694117647058827,13.761234838527491,0.7843137254901961,0.21568627450980393,1.0833728,24.235294117647058,0.0001863161,0.0,0.001392915
0.0010548492,1108,579.964289188385,159986,0.09184444444444444,11.59926705497666,0.6666666666666666,0.3333333333333333,1.0142826,20.216666666666665,0.0010548492,0.0,0.0062999274
0.001045623,1165,615.2953913211823,169758,0.08963742690058481,11.804261678423632,0.6842105263157895,0.3157894736842105,0.9178806,20.964912280701753,0.001045623,0.0,0.009939194
0.0010692276,1217,650.6872291564941,179776,0.13146153846153846,13.563951144168653,0.7692307692307693,0.23076923076923078,1.0072584,23.28846153846154,0.0010692276,0.0,0.008026247
0.00054888,1268,686.1868894100189,189791,0.10426143790849678,13.872261583779464,0.7843137254901961,0.21568627450980393,1.022363,24.45098039215686,0.00054888,0.0,0.002933576
