meankl,EpisodesSoFar,TtR,optimgain,MpbtN,MtR,Tmc,Tbt,AttC,TimeElapsed,Tmt,entloss,surrgain,Ptt,entropy,AttNC,TimestepsSoFar,MpbtA
0.005009162,2315,-213.50877192982455,0.0012900189,33.391063500536745,-13.43768230035085,41.280701754385966,260778.66666666666,6.982456140350878,5447.819885730743,63.666666666666664,0.0,0.0012900189,61.9816642021995,0.43256024,3.017543859649123,129886,66.60893649946325
0.0067208246,2376,-168.0327868852459,0.0014017819,27.014167192093993,-11.660690037709143,42.81967213114754,254623.47540983607,5.786885245901639,5597.714985370636,62.16393442622951,0.0,0.0014017819,60.54640196514875,0.44037902,4.213114754098361,139976,72.98583280790602
0.007895289,2436,-243.33333333333334,0.0017550848,37.57591219909362,-14.967240999897507,40.8,262826.6666666667,9.05,5739.793083667755,64.16666666666667,0.0,0.0017550848,62.437591836416026,0.432889,0.95,149895,62.42408780090639
0.006751138,2499,-177.3015873015873,0.0017991033,28.463252765235897,-12.52926391444233,42.714285714285715,255057.26984126985,3.8412698412698414,5895.345637559891,62.26984126984127,0.0,0.0017991033,60.645110556652625,0.39925665,6.158730158730159,159955,71.53674723476409
0.008611362,2559,-227.83333333333334,0.0016924676,34.92404453832093,-14.426494621598177,40.25,265147.73333333334,8.25,6038.197575569153,64.73333333333333,0.0,0.0016924676,62.96095728230698,0.397166,1.75,169952,65.07595546167907
0.0070214793,2620,-162.45901639344262,0.0020255342,26.416114142853726,-11.883516476703443,43.36065573770492,252609.04918032786,3.5737704918032787,6198.344861507416,61.67213114754098,0.0,0.0020255342,60.05286172648247,0.3766764,6.426229508196721,179852,73.58388585714626
0.0040346547,2682,-170.32258064516128,0.0003934436,27.756551151339785,-11.519046584844386,43.82258064516129,250582.70967741936,7.064516129032258,6343.967009782791,61.17741935483871,0.0,0.0003934436,59.60761928286527,0.36422226,2.935483870967742,189820,72.2434488486602
0.0071265697,2745,-159.68253968253967,0.0025609168,26.41558998537182,-11.4727026085108,44.76190476190476,246865.26984126985,3.9206349206349205,6504.560325860977,60.26984126984127,0.0,0.0025609168,58.733232334856865,0.39130628,6.079365079365079,199945,73.58441001462818
0.0103344945,2804,-217.28813559322035,0.0013781876,34.324352695759295,-13.727803119530298,42.33898305084746,256590.10169491524,7.864406779661017,6645.912256240845,62.644067796610166,0.0,0.0013781876,60.996128874554465,0.3598593,2.135593220338983,209913,65.67564730424071
0.008179756,2867,-170.95238095238096,0.0019487342,28.570312112254342,-12.218890100807643,45.22222222222222,244979.80952380953,3.0952380952380953,6807.031747817993,59.80952380952381,0.0,0.0019487342,58.30088981829122,0.37128347,6.904761904761905,219962,71.42968788774563
0.0045126607,2928,-173.11475409836066,0.0013957153,28.190560293507946,-11.467985252169658,43.721311475409834,251131.80327868852,6.229508196721311,6951.7547652721405,61.31147540983606,0.0,0.0013957153,59.71584924949351,0.3732308,3.7704918032786887,229996,71.80943970649209
0.0029295885,2992,-153.59375,0.00054289063,26.204429572935872,-10.937412521398333,46.421875,240128.0,4.4375,7104.856760263443,58.625,0.0,0.00054289063,57.17660106286553,0.3311467,5.5625,239971,73.79557042706413
0.0035031538,3056,-157.03125,0.0011158393,26.163629585206227,-11.331521099429676,44.921875,246016.0,3.984375,7260.400478363037,60.0625,0.0,0.0011158393,58.566959959460945,0.3696998,6.015625,249964,73.83637041479378
0.0065851817,3117,-185.7377049180328,0.001215011,29.940152908962975,-12.185839079955482,43.16393442622951,253280.52459016393,7.114754098360656,7408.28341960907,61.83606557377049,0.0,0.001215011,60.2270556677199,0.35686874,2.8852459016393444,259966,70.059847091037
0.0055470024,3180,-162.22222222222223,0.0014655505,27.11714690499727,-11.667484014260072,45.46031746031746,244134.60317460317,3.7142857142857144,7567.964231491089,59.6031746031746,0.0,0.0014655505,58.091896235025786,0.3434293,6.285714285714286,269937,72.88285309500273
0.0052923686,3240,-170.0,0.0011915216,27.809629573816277,-11.430069469711723,44.0,249856.0,5.283333333333333,7719.426503896713,61.0,0.0,0.0011915216,59.44026609302944,0.3664508,4.716666666666667,279979,72.19037042618373
0.002454893,3304,-142.96875,0.0006194348,24.371814117943362,-10.145986460119019,46.484375,239744.0,5.703125,7870.099354982376,58.53125,0.0,0.0006194348,57.10228335850548,0.3240517,4.296875,289905,75.62818588205666
0.009621298,3368,-149.53125,0.0020389,25.361231546841026,-10.706388017786464,46.140625,241280.0,4.140625,8023.547299861908,58.90625,0.0,0.0020389,57.440574908855275,0.39966196,5.859375,299872,74.638768453159
0.009034099,3425,-246.31578947368422,0.0010868591,38.06837495098353,-15.064776378230029,40.78947368421053,263078.1754385965,8.210526315789474,8166.410557508469,64.2280701754386,0.0,0.0010868591,62.464505574144155,0.37726063,1.7894736842105263,309858,61.9316250490165
0.0064450684,3487,-156.29032258064515,0.0014420483,26.422733276727552,-10.734280967421144,46.064516129032256,241796.12903225806,4.467741935483871,8321.998923063278,59.03225806451613,0.0,0.0014420483,57.53519437694145,0.36088675,5.532258064516129,319903,73.57726672327244
0.004067669,3550,-164.76190476190476,0.00081325136,27.77024225421318,-11.328872972571986,45.682539682539684,243029.33333333334,5.555555555555555,8478.233330965042,59.333333333333336,0.0,0.00081325136,57.85878735701759,0.3286965,4.444444444444445,329871,72.22975774578683
0.0069319042,3616,-139.0909090909091,0.002401121,24.22348183402402,-9.958773393821122,47.74242424242424,234961.45454545456,3.212121212121212,8636.037055253983,57.36363636363637,0.0,0.002401121,55.95572593310079,0.3601473,6.787878787878788,339954,75.77651816597594
0.006835654,3678,-160.96774193548387,0.0008707007,26.727441905063632,-10.758397652790721,44.75806451612903,246750.96774193548,6.419354838709677,8787.895147323608,60.24193548387097,0.0,0.0008707007,58.72304452209342,0.3447982,3.5806451612903225,349918,73.27255809493636
0.0070859734,3743,-133.84615384615384,0.0023274296,23.439434643000787,-9.828823620728038,47.96923076923077,233913.1076923077,2.4923076923076923,8944.453754663467,57.10769230769231,0.0,0.0023274296,55.725388479873786,0.36322078,7.507692307692308,359904,76.56056535699919
0.010318718,3804,-208.19672131147541,0.0010086889,33.50651688551474,-13.377182513569993,43.52459016393443,251803.2786885246,7.557377049180328,9098.690530776978,61.47540983606557,0.0,0.0010086889,59.88755489478537,0.3337693,2.442622950819672,369982,66.49348311448524
0.007146495,3867,-147.3015873015873,0.0010529858,25.289702206448286,-10.493578589330884,46.523809523809526,239843.55555555556,1.5396825396825398,9267.248549938202,58.55555555555556,0.0,0.0010529858,57.0940807641555,0.33981445,8.46031746031746,379902,74.7102977935517
0.007024822,3931,-153.90625,0.0010951587,26.202303621493893,-10.922654714723258,46.296875,240640.0,4.796875,9425.852711677551,58.75,0.0,0.0010951587,57.29424544248214,0.31297356,5.203125,389959,73.79769637850612
0.008241864,3996,-139.07692307692307,0.002136941,24.157005136440148,-10.213142621752317,47.23076923076923,236937.84615384616,3.7384615384615385,9588.805449962616,57.84615384615385,0.0,0.002136941,56.42554595491039,0.35996664,6.2615384615384615,399883,75.84299486355985
0.008472237,4060,-157.96875,0.0014405372,26.54429226679055,-10.658502945358256,46.03125,241728.0,7.4375,9736.689801931381,59.015625,0.0,0.0014405372,57.543154483971705,0.30846798,2.5625,409948,73.45570773320945
0.0059398497,4125,-144.6153846153846,0.0008481973,25.06567596483167,-10.532509141325875,47.33846153846154,236433.72307692308,3.3692307692307693,9905.209577798843,57.723076923076924,0.0,0.0008481973,56.31869660496935,0.3183972,6.630769230769231,419898,74.93432403516833
0.009791866,4190,-132.76923076923077,0.0027336169,23.115190571571016,-9.552685209374019,47.66153846153846,235362.46153846153,3.353846153846154,10064.067456245422,57.46153846153846,0.0,0.0027336169,56.04076931525982,0.39309466,6.6461538461538465,429907,76.88480942842895
0.01337645,4250,-209.5,0.0012988959,33.31866293493215,-13.066307042485999,42.93333333333333,254225.06666666668,8.066666666666666,10217.033452033997,62.06666666666667,0.0,0.0012988959,60.44256342398689,0.34504735,1.9333333333333333,439909,66.68133706506788
0.0074529485,4314,-138.28125,0.0014565787,23.766922512494137,-10.138575605050095,46.984375,237888.0,2.84375,10379.256207942963,58.078125,0.0,0.0014565787,56.65128883479483,0.25716788,7.15625,449883,76.23307748750585
0.00532177,4378,-141.875,0.0009195178,24.254390057104803,-10.376453390648509,46.34375,240768.0,1.359375,10548.769704580307,58.78125,0.0,0.0009195178,57.28361154735045,0.2916174,8.640625,459981,75.7456099428952
0.009502028,4441,-152.85714285714286,0.0035460398,26.40512963973691,-10.876293798477892,47.15873015873016,237307.9365079365,2.4126984126984126,10714.602802038193,57.93650793650794,0.0,0.0035460398,56.50171392353545,0.3484029,7.587301587301587,469934,73.5948703602631
0.0073587457,4503,-153.70967741935485,0.00077414676,26.12484388084376,-10.43365690530222,46.435483870967744,240078.4516129032,6.032258064516129,10867.377125740051,58.61290322580645,0.0,0.00077414676,57.16088559863594,0.28683347,3.967741935483871,479867,73.87515611915626
0.007145562,4569,-142.27272727272728,0.0013390303,25.11467733956268,-10.730929595141856,48.333333333333336,232913.45454545456,1.606060606060606,11035.515391349792,56.86363636363637,0.0,0.0013390303,55.43914322794481,0.29872796,8.393939393939394,489877,74.8853226604373
0.008023216,4634,-137.53846153846155,0.0019395117,24.26981017052959,-10.028385072943914,48.246153846153845,232967.87692307692,3.953846153846154,11193.642501354218,56.87692307692308,0.0,0.0019395117,55.48645448253493,0.34793743,6.046153846153846,499898,75.73018982947039
0.007728822,4695,-171.47540983606558,0.0018363342,28.126942474821657,-11.076601942613008,44.60655737704918,247505.83606557376,6.524590163934426,11343.999331712723,60.42622950819672,0.0,0.0018363342,58.88134436537696,0.33199993,3.4754098360655736,509986,71.87305752517835
0.005183553,4760,-126.15384615384616,0.00069002074,22.503873080443498,-9.296421950011787,49.23076923076923,229502.03076923077,2.8923076923076922,11507.945315599442,56.03076923076923,0.0,0.00069002074,54.62085287132777,0.28981024,7.107692307692307,519881,77.49612691955652
0.0069815526,4825,-132.0,0.001498647,23.26662278401527,-9.68821941633636,48.50769230769231,232085.66153846154,2.753846153846154,11670.01526761055,56.66153846153846,0.0,0.001498647,55.26144599343754,0.34567708,7.246153846153846,529933,76.73337721598473
0.006542724,4889,-136.875,0.0012217795,24.059291467272192,-9.698353892229369,48.09375,233536.0,6.09375,11820.632430791855,57.015625,0.0,0.0012217795,55.62520196425569,0.36072868,3.90625,539878,75.94070853272784
0.0070588756,4952,-161.5873015873016,0.0008703174,26.575625973572986,-10.858130803495994,44.82539682539682,246735.2380952381,6.841269841269841,11968.539231538773,60.23809523809524,0.0,0.0008703174,58.687361287443565,0.38495696,3.1587301587301586,549892,73.42437402642705
0.006880089,5015,-157.14285714285714,0.00089786283,26.608155170211127,-10.647138201099159,46.07936507936508,241533.96825396825,5.936507936507937,12123.133244752884,58.96825396825397,0.0,0.00089786283,57.498174342414025,0.34049642,4.063492063492063,559825,73.3918448297889
0.0070947856,5080,-137.23076923076923,0.0012127227,23.86046168858285,-9.700975615457521,47.53846153846154,235866.5846153846,3.646153846153846,12278.572518348694,57.58461538461538,0.0,0.0012127227,56.155960109205054,0.30792838,6.3538461538461535,569947,76.13953831141717
0.004076073,5146,-137.57575757575756,0.0011719919,23.862079778970827,-10.120558726500432,47.666666666666664,235271.75757575757,2.1666666666666665,12446.201382875443,57.43939393939394,0.0,0.0011719919,56.02574893322015,0.31878573,7.833333333333333,580000,76.13792022102915
0.009455486,5209,-153.015873015873,0.0021213342,25.853740486325805,-10.678716125463161,46.0,241729.0158730159,4.238095238095238,12602.34257555008,59.01587301587302,0.0,0.0021213342,57.56015393095865,0.40712792,5.761904761904762,589877,74.14625951367421
0.007488082,5272,-167.46031746031747,0.0012891529,28.023102518913912,-11.061608894592696,45.55555555555556,243679.49206349207,7.714285714285714,12755.285633087158,59.492063492063494,0.0,0.0012891529,57.99192623992584,0.3969998,2.2857142857142856,599975,71.97689748108608
0.011459024,5337,-139.69230769230768,0.0015599622,24.062962958835712,-9.912776092207821,47.292307692307695,236811.8153846154,4.3538461538461535,12914.782795667648,57.815384615384616,0.0,0.0015599622,56.38226957880847,0.41148952,5.6461538461538465,609997,75.9370370411643
0.007302623,5397,-213.0,0.0016935543,33.95554899610606,-13.147213548540185,42.833333333333336,254498.13333333333,7.916666666666667,13061.781718969345,62.13333333333333,0.0,0.0016935543,60.52439819008053,0.43576577,2.0833333333333335,619985,66.04445100389394
0.0051752394,5461,-142.65625,0.0010207434,24.606957102376267,-10.22620958572979,47.1875,237312.0,3.46875,13218.82745885849,57.9375,0.0,0.0010207434,56.48788937603065,0.34834626,6.53125,629867,75.39304289762376
0.0041898913,5524,-150.63492063492063,0.0010210035,25.64547795946567,-10.407835559117071,46.523809523809526,239908.57142857142,3.984126984126984,13381.375585317612,58.57142857142857,0.0,0.0010210035,57.10074701858761,0.35949257,6.015873015873016,639847,74.35452204053433
0.008787221,5589,-144.6153846153846,0.0026963055,24.719523595519274,-10.25580871746669,46.646153846153844,239269.4153846154,3.6153846153846154,13536.73296880722,58.41538461538462,0.0,0.0026963055,56.971126291868046,0.37254962,6.384615384615385,649976,75.28047640448072
0.0067167347,5650,-156.88524590163934,0.0010465784,27.145321141821892,-10.539329483275887,47.59016393442623,235486.4262295082,6.491803278688525,13690.398399591446,57.49180327868852,0.0,0.0010465784,56.08631392246899,0.36026755,3.5081967213114753,659901,72.85467885817812
0.008486828,5716,-127.12121212121212,0.002302561,22.8993694343139,-9.436573639669618,49.5,228383.0303030303,2.727272727272727,13850.82137298584,55.75757575757576,0.0,0.002302561,54.362988779704835,0.33566782,7.2727272727272725,669874,77.10063056568609
0.008284854,5778,-164.19354838709677,0.001643537,27.18708240246869,-11.013349546089923,45.04838709677419,245627.87096774194,5.209677419354839,14005.222349643707,59.96774193548387,0.0,0.001643537,58.45699041113151,0.38927633,4.790322580645161,679932,72.81291759753131
0.0054155397,5843,-134.0,0.0010334948,23.610832062292648,-9.589657795886437,48.36923076923077,232652.8,4.323076923076923,14163.023165464401,56.8,0.0,0.0010334948,55.39212571802037,0.32159743,5.676923076923077,689863,76.38916793770736
0.009407718,5910,-126.41791044776119,0.0017540107,22.341677499811325,-9.229048761695367,48.62686567164179,231515.7014925373,3.6865671641791047,14322.479795694351,56.52238805970149,0.0,0.0017540107,55.13897464233548,0.32890025,6.313432835820896,699972,77.6583225001887
0.005651625,5971,-168.85245901639345,0.0012070831,28.070009781452324,-11.007279750108262,45.31147540983606,244484.19672131148,5.704918032786885,14475.94268321991,59.68852459016394,0.0,0.0012070831,58.20108963034145,0.3762631,4.295081967213115,709970,71.92999021854766
0.007926471,6033,-158.5483870967742,0.0016719342,27.042261187589187,-10.760280977879274,46.725806451612904,238823.2258064516,4.532258064516129,14632.328056573868,58.306451612903224,0.0,0.0016719342,56.88155202153595,0.33414403,5.467741935483871,719997,72.9577388124108
0.005292089,6098,-138.15384615384616,0.001125206,24.16285418655578,-9.978449282539009,48.03076923076923,233724.06153846154,3.230769230769231,14796.98670911789,57.06153846153846,0.0,0.001125206,55.67703906910258,0.28452927,6.769230769230769,729943,75.83714581344421
0.009260791,6165,-121.49253731343283,0.0015018262,21.633057684483504,-8.960278328282214,49.059701492537314,229865.07462686568,3.029850746268657,14959.81884765625,56.11940298507463,0.0,0.0015018262,54.744535486438174,0.313761,6.970149253731344,739997,78.36694231551647
0.0052114977,6231,-133.63636363636363,0.0006746826,23.84427991844333,-9.642710756355102,49.015151515151516,230058.66666666666,5.545454545454546,15120.808995246887,56.166666666666664,0.0,0.0006746826,54.78735563084319,0.32986727,4.454545454545454,749887,76.15572008155667
0.006827073,6296,-145.07692307692307,0.0014039533,24.974977074713706,-10.020419157348993,47.2,237063.87692307692,5.630769230769231,15270.017832756042,57.87692307692308,0.0,0.0014039533,56.45426296090678,0.30412623,4.369230769230769,759906,75.02502292528628
0.0063131787,6363,-124.6268656716418,0.0013322448,22.657801422852987,-9.231916301389598,49.80597014925373,226991.76119402985,2.925373134328358,15439.892766714096,55.417910447761194,0.0,0.0013322448,54.06105760755525,0.28784493,7.074626865671642,769884,77.34219857714703
0.008271924,6428,-146.15384615384616,0.00088604674,25.279609629537383,-10.367867665044995,47.44615384615385,236055.63076923077,3.1846153846153844,15601.498789310455,57.63076923076923,0.0,0.00088604674,56.22193331386522,0.2962877,6.815384615384615,779943,74.72039037046261
0.004606011,6493,-133.69230769230768,0.00079645385,23.732245548498856,-9.749294501809258,48.98461538461538,230132.1846153846,2.0307692307692307,15772.198650121689,56.184615384615384,0.0,0.00079645385,54.81133268103266,0.28749618,7.969230769230769,789892,76.26775445150113
0.01049985,6560,-125.5223880597015,0.002083098,22.460675266130625,-9.197927661547295,49.25373134328358,229009.19402985074,2.626865671641791,15934.52629327774,55.91044776119403,0.0,0.002083098,54.554510717785824,0.34637675,7.373134328358209,799971,77.53932473386935
0.013549205,6620,-176.5,0.0019916773,29.328132640995147,-11.74738642746345,45.28333333333333,244599.46666666667,6.15,16085.544451713562,59.71666666666667,0.0,0.0019916773,58.22748594674807,0.36911672,3.85,809835,70.67186735900485
0.008705719,6686,-132.57575757575756,0.0016592813,23.719798250716813,-9.628872649829557,49.63636363636363,227886.54545454544,2.787878787878788,16247.374566555023,55.63636363636363,0.0,0.0016592813,54.24202172556376,0.30501193,7.212121212121212,819920,76.28020174928315
0.0065342565,6752,-134.54545454545453,0.00085956237,23.68462056898994,-9.720897176794075,48.43939393939394,232168.72727272726,4.166666666666667,16405.189212799072,56.68181818181818,0.0,0.00085956237,55.305053552903566,0.29562157,5.833333333333333,829894,76.31537943101007
0.0133910645,6816,-145.46875,0.0011634661,25.774688128608798,-10.318019132175767,48.546875,231744.0,5.65625,16559.230741500854,56.578125,0.0,0.0011634661,55.20577250021344,0.27523494,4.34375,839881,74.22531187139118
0.006988249,6882,-136.8181818181818,0.0008566617,24.57366082354756,-10.050192594257654,49.34848484848485,228631.27272727274,2.0606060606060606,16723.934420347214,55.81818181818182,0.0,0.0008566617,54.46534682706002,0.29279187,7.9393939393939394,849891,75.42633917645246
0.0066466294,6946,-136.09375,0.00085171295,24.22611088410151,-9.74526250237227,48.96875,230144.0,4.546875,16884.665528535843,56.1875,0.0,0.00085171295,54.81961556274281,0.30722612,5.453125,859854,75.77388911589847
0.0071942485,7008,-163.2258064516129,0.001290419,27.31390275349726,-11.01846493537802,45.403225806451616,244240.51612903227,6.161290322580645,17033.938903570175,59.62903225806452,0.0,0.001290419,58.129145982422,0.30725452,3.838709677419355,869958,72.68609724650271
0.006921882,7071,-153.17460317460316,0.0016696109,25.676462477964318,-10.631561751661957,45.698412698412696,243029.33333333334,4.222222222222222,17193.408967733383,59.333333333333336,0.0,0.0016696109,57.85053960675738,0.27646986,5.777777777777778,879914,74.32353752203568
0.008478036,7135,-129.6875,0.000949231,22.530002850050654,-9.282208174826968,47.453125,235968.0,3.921875,17351.574095010757,57.609375,0.0,0.000949231,56.20678543840446,0.23940754,6.078125,889889,77.46999714994935
0.009807612,7201,-136.66666666666666,0.0022210425,23.865138317594774,-10.090006378219984,47.78787878787879,234899.39393939395,1.9848484848484849,17514.73822927475,57.34848484848485,0.0,0.0022210425,55.92764010282087,0.26859966,8.015151515151516,899852,76.1348616824052
0.01287604,7264,-152.53968253968253,0.0010527038,25.921279840400654,-10.40690011811052,46.73015873015873,239128.38095238095,4.904761904761905,17667.648815631866,58.38095238095238,0.0,0.0010527038,56.91325349129052,0.26550844,5.095238095238095,909948,74.07872015959936
0.007557448,7327,-140.79365079365078,0.0015293872,24.743388824412303,-9.920521270682892,48.523809523809526,232041.6507936508,1.9047619047619047,17826.168226480484,56.65079365079365,0.0,0.0015293872,55.24783379333184,0.22965899,8.095238095238095,919844,75.25661117558766
0.007950513,7392,-150.46153846153845,0.0012587018,25.975200135958296,-11.120442946122346,47.10769230769231,237441.96923076923,0.9538461538461539,17994.801074504852,57.96923076923077,0.0,0.0012587018,56.540168469871666,0.2696493,9.046153846153846,929999,74.0247998640417
0.0033595245,7455,-153.4920634920635,0.00088167173,26.12777330340454,-10.832584630880874,46.41269841269841,240558.73015873015,3.746031746031746,18156.512448310852,58.73015873015873,0.0,0.00088167173,57.22693477639328,0.22114941,6.253968253968254,939990,73.87222669659546
0.0061802785,7519,-135.625,0.0010488444,23.42757996208654,-9.981805110713259,47.28125,236672.0,1.75,18317.267887592316,57.78125,0.0,0.0010488444,56.37352447378878,0.24484418,8.25,949943,76.57242003791343
0.009020278,7584,-142.76923076923077,0.002288617,25.052842573616935,-10.307453026465938,48.06153846153846,233724.06153846154,1.7538461538461538,18477.68319106102,57.06153846153846,0.0,0.002288617,55.66225683775057,0.27262253,8.246153846153845,959946,74.94715742638304
0.0038665864,7649,-142.76923076923077,0.00072860136,25.130673338640406,-10.050842871183761,48.38461538461539,232463.75384615385,3.353846153846154,18633.626287937164,56.753846153846155,0.0,0.00072860136,55.36398351757035,0.2763902,6.6461538461538465,969991,74.86932666135961
0.008924707,7713,-138.28125,0.0020329633,24.08201196231254,-9.729184065318691,47.578125,235648.0,4.390625,18786.113839387894,57.53125,0.0,0.0020329633,56.1133360913899,0.29423392,5.609375,979990,75.91798803768744
0.007689001,7777,-154.375,0.0013875997,26.48303310220995,-10.787492615612505,46.765625,238784.0,4.625,18933.680425167084,58.296875,0.0,0.0013875997,56.858276951104735,0.27173886,5.375,989924,73.5169668977901
0.00867462,7843,-137.27272727272728,0.003165292,24.79526447054597,-10.097872467110301,49.666666666666664,227824.48484848486,3.893939393939394,19086.942802906036,55.621212121212125,0.0,0.003165292,54.221934278774285,0.30758306,6.106060606060606,999905,75.20473552945403
0.0070860656,7903,-172.83333333333334,0.001355973,28.23637499192415,-11.084959351434833,44.483333333333334,247944.53333333333,6.416666666666667,19228.173743247986,60.53333333333333,0.0,0.001355973,58.98800251085531,0.2794769,3.5833333333333335,1009879,71.76362500807583
0.007974805,7964,-166.88524590163934,0.001244603,27.343128699386774,-11.243839433667087,44.63934426229508,247371.54098360657,5.229508196721311,19375.024176597595,60.39344262295082,0.0,0.001244603,58.852043112976,0.2773359,4.770491803278689,1019830,72.65687130061323
0.008120223,8030,-141.8181818181818,0.0020058916,24.51596291834091,-10.033443923287841,47.39393939393939,236326.78787878787,3.5,19527.13278079033,57.696969696969695,0.0,0.0020058916,56.27932258571216,0.2712244,6.5,1029980,75.48403708165907
0.008699707,8094,-140.3125,0.0013481919,24.599939876331888,-10.24086015186431,48.078125,233920.0,3.546875,19682.994783639908,57.109375,0.0,0.0013481919,55.675777875021936,0.29235265,6.453125,1039853,75.40006012366811
0.007005151,8159,-149.53846153846155,0.0012900968,25.673179848605855,-10.38522210685218,47.04615384615385,237694.03076923077,5.953846153846154,19825.939841985703,58.03076923076923,0.0,0.0012900968,56.600035519709024,0.24679548,4.046153846153846,1049921,74.32682015139417
0.00845031,8224,-139.69230769230768,0.0011401362,24.185033888853397,-10.115951658051074,47.323076923076925,236622.76923076922,4.061538461538461,19980.382744073868,57.76923076923077,0.0,0.0011401362,56.34669935640523,0.2518097,5.938461538461539,1059876,75.81496611114659
0.008733012,8288,-143.75,0.0022538507,24.748506367779488,-10.382740886781118,47.25,237056.0,3.4375,20130.56875395775,57.875,0.0,0.0022538507,56.42893383301858,0.29650378,6.5625,1069934,75.2514936322205
0.00688447,8350,-158.8709677419355,0.0010308807,26.85916536360849,-10.820010074449,45.806451612903224,242456.7741935484,6.048387096774194,20272.138135671616,59.193548387096776,0.0,0.0010308807,57.73333003127393,0.22107174,3.9516129032258065,1079887,73.14083463639149
0.0056233266,8415,-146.15384615384616,0.0010700586,25.364670719223252,-10.442400249453845,47.41538461538462,236244.6769230769,3.9384615384615387,20424.28770494461,57.676923076923075,0.0,0.0010700586,56.2575794238334,0.22915716,6.061538461538461,1089950,74.63532928077672
0.010435151,8480,-141.23076923076923,0.002370424,24.661520156051235,-10.302905508303942,47.815384615384616,234543.26153846155,3.6,20577.714195489883,57.261538461538464,0.0,0.002370424,55.87440938613155,0.2714125,6.4,1099942,75.33847984394876
0.00765159,8546,-145.45454545454547,0.0010761768,25.544171040439434,-10.569308854467684,48.06060606060606,233720.24242424243,6.075757575757576,20724.204991817474,57.06060606060606,0.0,0.0010761768,55.66235788088087,0.22347593,3.9242424242424243,1109939,74.45582895956056
0.007834436,8610,-156.5625,0.0008469382,27.02838422587487,-10.850969231276645,47.390625,236352.0,4.40625,20878.195514440536,57.703125,0.0,0.0008469382,56.281543112593006,0.24130376,5.59375,1119866,72.97161577412513
0.007231261,8675,-132.6153846153846,0.0017438328,23.038666367218227,-9.45592359896003,47.56923076923077,235614.52307692307,4.1692307692307695,21027.444451093674,57.52307692307692,0.0,0.0017438328,56.113505279304945,0.2326582,5.8307692307692305,1129936,76.96133363278174
0.0037206835,8741,-126.81818181818181,0.0011859805,22.59921116702247,-9.563752810367598,49.13636363636363,229438.0606060606,3.121212121212121,21182.98687338829,56.015151515151516,0.0,0.0011859805,54.66006605313248,0.26394382,6.878787878787879,1139866,77.40078883297754
0.0098950155,8805,-132.03125,0.0017735476,22.82037399525744,-9.304558860320407,47.140625,237120.0,5.203125,21330.34977054596,57.890625,0.0,0.0017735476,56.49210582265253,0.26008156,4.796875,1149865,77.17962600474256
0.007726092,8869,-161.5625,0.0013271762,27.3505250930866,-10.832208896355901,46.28125,240704.0,7.390625,21472.353609085083,58.765625,0.0,0.0013271762,57.30788779957479,0.1818429,2.609375,1159842,72.64947490691335
0.010169778,8934,-137.53846153846155,0.0017259606,23.949721686503366,-9.775336854030286,47.63076923076923,235551.5076923077,4.138461538461539,21622.80850625038,57.50769230769231,0.0,0.0017259606,56.07631745221489,0.2782647,5.861538461538461,1169916,76.05027831349659
0.008480137,8992,-198.10344827586206,0.0014419738,31.504783339345977,-12.552413493754518,42.58620689655172,255646.89655172414,7.396551724137931,21765.618619918823,62.41379310344828,0.0,0.0014419738,60.7708426562618,0.16172437,2.603448275862069,1179908,68.49521666065401
0.0089805545,9057,-131.69230769230768,0.001817681,23.257785617347928,-9.42405550233573,48.52307692307692,231896.61538461538,3.4615384615384617,21922.142144441605,56.61538461538461,0.0,0.001817681,55.234825519618084,0.2585979,6.538461538461538,1189880,76.74221438265205
0.008525023,9122,-139.07692307692307,0.0013765161,24.011171564624394,-9.822794356302142,47.16923076923077,237189.9076923077,4.953846153846154,22069.479730844498,57.90769230769231,0.0,0.0013765161,56.484285241356034,0.23253894,5.046153846153846,1199872,75.98882843537562
0.007520833,9183,-159.672131147541,0.001015998,26.536904412563803,-10.639046927410053,45.52459016393443,243812.7213114754,5.540983606557377,22215.396123170853,59.52459016393443,0.0,0.001015998,58.02298406542738,0.17018771,4.459016393442623,1209921,73.46309558743621
0.008890229,9248,-130.76923076923077,0.0012665848,23.473954267651354,-9.518868791291661,49.52307692307692,227863.63076923077,3.276923076923077,22374.70560026169,55.63076923076923,0.0,0.0012665848,54.29460418874392,0.21545312,6.723076923076923,1219898,76.52604573234869
0.010569668,9313,-151.69230769230768,0.0013493313,26.751641326358442,-10.826990669075533,48.276923076923076,233030.8923076923,3.3692307692307693,22531.281487941742,56.89230769230769,0.0,0.0013493313,55.48084626787885,0.23934259,6.630769230769231,1229916,73.24835867364155
0.011440505,9377,-140.0,0.0015414087,24.197948530410645,-9.981952509475532,47.234375,237056.0,4.78125,22681.209144830704,57.875,0.0,0.0015414087,56.43617647636959,0.22072922,5.21875,1239895,75.80205146958934
0.0097727785,9438,-168.19672131147541,0.001753004,27.93412566363991,-11.166227699837435,45.14754098360656,245222.81967213115,5.672131147540983,22826.489815473557,59.868852459016395,0.0,0.001753004,58.3644935848847,0.17823981,4.327868852459017,1249824,72.06587433636011
