entropy,Tbt,MtR,entloss,meankl,TtR,MpbtN,TimestepsSoFar,Tmc,Ptt,MpbtA,AttNC,EpisodesSoFar,TimeElapsed,Tmt,optimgain,AttC,surrgain
0.15180263,336949.8947368421,-39.25457792676245,0.0,0.0044429484,-68.71052631578948,83.52140534727205,4529805,21.736842105263158,79.97144215691885,16.478594652727985,0.7631578947368421,21039,59501.80938720703,82.26315789473684,0.007855197,0.23684210526315788,0.007855197
0.13808775,334543.5675675676,-39.19822758292528,0.0,0.0062713465,-68.94594594594595,84.35413275097986,4539775,22.324324324324323,79.42199979981517,15.645867249020174,0.8918918918918919,21076,59615.15328478813,81.67567567567568,0.010217351,0.10810810810810811,0.010217351
0.14597142,337089.7297297297,-37.97484053872269,0.0,0.0054402305,-69.10810810810811,83.94942450662636,4549776,21.64864864864865,80.04341654563605,16.050575493373643,0.7027027027027027,21113,59723.23929166794,82.29729729729729,0.0094,0.2972972972972973,0.0094
0.16004626,337532.54054054053,-38.52713339918921,0.0,0.0071927183,-69.21621621621621,83.99694693164847,4559833,21.486486486486488,80.18791050028042,16.00305306835156,0.918918918918919,21150,59828.54777622223,82.4054054054054,0.014399701,0.08108108108108109,0.014399701
0.16983515,337704.4210526316,-37.96261749672391,0.0,0.0058334647,-68.28947368421052,82.83705254748077,4569852,21.526315789473685,80.16341233908251,17.16294745251922,0.631578947368421,21188,59937.61006188393,82.44736842105263,0.011103451,0.3684210526315789,0.011103451
0.1558285,335872.0,-37.690165314654266,0.0,0.0054980284,-68.75675675675676,83.84182214053101,4579866,21.972972972972972,79.74800054535413,16.15817785946898,0.6756756756756757,21225,60044.16172528267,82.0,0.008293255,0.32432432432432434,0.008293255
0.16406973,339414.4864864865,-38.755130005340035,0.0,0.0058925636,-69.51351351351352,83.86007179860866,4589789,21.135135135135137,80.53069622449826,16.139928201391342,0.8108108108108109,21262,60150.588960886,82.86486486486487,0.014402997,0.1891891891891892,0.014402997
0.16735312,339105.6842105263,-38.49685883538811,0.0,0.005468629,-69.63157894736842,84.09106649328248,4599922,21.210526315789473,80.46133341477136,15.908933506717531,0.8157894736842105,21300,60256.98699784279,82.78947368421052,0.012855525,0.18421052631578946,0.012855525
0.17494935,338086.0540540541,-38.27543596551992,0.0,0.0053534866,-68.5945945945946,83.07713810713217,4609784,21.405405405405407,80.27152601998291,16.92286189286783,0.7297297297297297,21337,60362.74238371849,82.54054054054055,0.00815361,0.2702702702702703,0.00815361
0.16997232,334794.1052631579,-38.76925265861918,0.0,0.004669669,-67.86842105263158,82.98574808310588,4619774,22.236842105263158,79.50247258442873,17.014251916894114,0.7368421052631579,21375,60473.78606343269,81.73684210526316,0.007200757,0.2631578947368421,0.007200757
0.18785018,338997.8947368421,-38.603153561525545,0.0,0.006955426,-69.1842105263158,83.58325606165856,4629751,21.18421052631579,80.47775459904838,16.416743938341455,0.7368421052631579,21413,60580.896736860275,82.76315789473684,0.010169055,0.2631578947368421,0.010169055
0.17824085,336187.07692307694,-37.65704632764968,0.0,0.007125558,-67.64102564102564,82.36774456360158,4639942,21.871794871794872,79.83874611011315,17.632255436398395,0.6410256410256411,21452,60690.248171806335,82.07692307692308,0.013714191,0.358974358974359,0.013714191
0.16574492,336397.1282051282,-38.47358619486514,0.0,0.0044024196,-68.25641025641026,83.1033297848645,4649943,21.82051282051282,79.88458542101706,16.89667021513551,0.5641025641025641,21491,60801.08054471016,82.12820512820512,0.008095746,0.4358974358974359,0.008095746
0.18004711,334362.94736842107,-37.81174763467666,0.0,0.0051659197,-68.39473684210526,83.78500842696658,4659872,22.36842105263158,79.38418283621945,16.21499157303342,0.5789473684210527,21529,60910.93725514412,81.63157894736842,0.008374706,0.42105263157894735,0.008374706
0.18634455,332746.1052631579,-36.78750181799053,0.0,0.0060163797,-67.47368421052632,83.03907273010492,4669861,22.736842105263158,79.03484982694073,16.960927269895077,0.6052631578947368,21567,61021.900493621826,81.23684210526316,0.010112355,0.39473684210526316,0.010112355
0.1681542,339187.8095238095,-40.13620873914179,0.0,0.004674341,-69.23809523809524,83.56200901368824,4679816,21.142857142857142,80.51697476678596,16.43799098631176,0.5952380952380952,21609,61140.44941449165,82.80952380952381,0.007741113,0.40476190476190477,0.007741113
0.1731755,337089.7297297297,-38.21853253110987,0.0,0.007151766,-68.37837837837837,83.07318747472061,4689840,21.675675675675677,80.02283419969294,16.9268125252794,0.6216216216216216,21646,61249.118736982346,82.29729729729729,0.013830606,0.3783783783783784,0.013830606
0.15806913,340283.07692307694,-39.42698674657774,0.0,0.0064188433,-70.23076923076923,84.52767905488356,4699885,20.897435897435898,80.74851419971735,15.472320945116417,0.7692307692307693,21685,61357.334352731705,83.07692307692308,0.009261009,0.23076923076923078,0.009261009
0.15372054,336554.6666666667,-40.8568923907531,0.0,0.0064547234,-69.52380952380952,84.55630313281637,4709800,21.80952380952381,79.8990687728682,15.443696867183633,0.47619047619047616,21727,61477.647403001785,82.16666666666667,0.011700596,0.5238095238095238,0.011700596
0.16367209,336281.6,-38.57594526581959,0.0,0.005521229,-68.025,82.84713163000599,4719852,21.9,79.82086901439253,17.152868369994017,0.625,21767,61590.48550081253,82.1,0.009151368,0.375,0.009151368
0.16320167,336410.94736842107,-39.01342028707285,0.0,0.006330004,-68.84210526315789,83.81514649007208,4729780,21.842105263157894,79.87000851992438,16.184853509927933,0.8157894736842105,21805,61700.42521095276,82.13157894736842,0.010060296,0.18421052631578946,0.010060296
0.16164492,331668.2105263158,-38.114465734937234,0.0,0.005719147,-67.57894736842105,83.4220533924674,4739777,23.026315789473685,78.7697991961995,16.577946607532613,0.5789473684210527,21843,61812.24839878082,80.97368421052632,0.008833403,0.42105263157894735,0.008833403
0.1601998,335872.0,-37.61752713233234,0.0,0.0062451423,-68.08108108108108,83.01506406514264,4749769,21.972972972972972,79.74530896487151,16.98493593485736,0.7027027027027027,21880,61921.61867213249,82.0,0.009069128,0.2972972972972973,0.009069128
0.15347451,336397.1282051282,-39.281705530984745,0.0,0.005164567,-69.51282051282051,84.63418905440794,4759804,21.846153846153847,79.86615559391943,15.365810945592052,0.6666666666666666,21919,62033.187551021576,82.12820512820512,0.01129384,0.3333333333333333,0.01129384
0.17386977,334543.5675675676,-37.486450946584746,0.0,0.005883985,-68.02702702702703,83.259426493987,4769758,22.243243243243242,79.48738759256084,16.740573506012986,0.5405405405405406,21956,62138.537113666534,81.67567567567568,0.010123677,0.4594594594594595,0.010123677
0.16808906,339429.05263157893,-37.96877256592676,0.0,0.0052131605,-69.07894736842105,83.34580028983908,4779918,21.105263157894736,80.55504783976153,16.6541997101609,0.6578947368421053,21994,62249.30491542816,82.86842105263158,0.009061161,0.34210526315789475,0.009061161
0.16435207,336817.23076923075,-38.97879477142727,0.0,0.0059131845,-68.53846153846153,83.31958327194327,4789825,21.71794871794872,79.97997045980716,16.680416728056716,0.6410256410256411,22033,62361.805721759796,82.23076923076923,0.010420771,0.358974358974359,0.010420771
0.15746482,337381.05263157893,-38.035094860865875,0.0,0.0065254793,-68.71052631578948,83.40487696271845,4799892,21.605263157894736,80.08836072001938,16.59512303728156,0.6578947368421053,22071,62472.231790065765,82.36842105263158,0.010765943,0.34210526315789475,0.010765943
0.16262168,336842.1052631579,-38.111573719712716,0.0,0.005851899,-68.52631578947368,83.33063079791465,4809960,21.710526315789473,79.98742222051665,16.66936920208537,0.6578947368421053,22109,62582.07746720314,82.23684210526316,0.008066339,0.34210526315789475,0.008066339
0.15047507,335225.2631578947,-38.38591132740756,0.0,0.0051450985,-68.97368421052632,84.23957253082817,4819926,22.13157894736842,79.59954497789971,15.76042746917185,0.7105263157894737,22147,62693.40708017349,81.84210526315789,0.0077989656,0.2894736842105263,0.0077989656
0.15116638,335758.22222222225,-37.91016603117633,0.0,0.005274077,-69.02777777777777,84.19382408847815,4829984,22.02777777777778,79.69886026989906,15.80617591152184,0.8333333333333334,22183,62799.373631715775,81.97222222222223,0.009411236,0.16666666666666666,0.009411236
0.1609775,337273.2631578947,-37.18813284337924,0.0,0.0059709153,-67.97368421052632,82.5409227438855,4839870,21.63157894736842,80.06609648606327,17.459077256114497,0.6052631578947368,22221,62907.225227832794,82.34210526315789,0.010829376,0.39473684210526316,0.010829376
0.14764175,338566.7368421053,-39.14241204004475,0.0,0.005001274,-69.23684210526316,83.71351958769093,4849693,21.289473684210527,80.37976157323521,16.286480412309103,0.631578947368421,22259,63018.210675001144,82.65789473684211,0.008801018,0.3684210526315789,0.008801018
0.16681023,339644.63157894736,-38.488742862629294,0.0,0.0052821557,-69.21052631578948,83.42868534397518,4859722,20.973684210526315,80.66542684041455,16.571314656024803,0.8157894736842105,22297,63122.90985035896,82.92105263157895,0.008486628,0.18421052631578946,0.008486628
0.16537984,336842.1052631579,-38.38327271719488,0.0,0.006123336,-69.05263157894737,83.94330864064693,4869820,21.736842105263158,79.96780507401172,16.05669135935307,0.7368421052631579,22335,63231.44230771065,82.23684210526316,0.010706043,0.2631578947368421,0.010706043
0.15257813,336502.1538461539,-39.04900354679339,0.0,0.006094012,-68.61538461538461,83.47210058072059,4879840,21.846153846153847,79.87034033799928,16.5278994192794,0.6923076923076923,22374,63344.699067115784,82.15384615384616,0.0099371765,0.3076923076923077,0.0099371765
0.16031437,335117.4736842105,-37.76031105147067,0.0,0.005932099,-68.10526315789474,83.21771508770837,4889826,22.157894736842106,79.57446251389025,16.782284912291644,0.5263157894736842,22412,63454.433136463165,81.8157894736842,0.008746719,0.47368421052631576,0.008746719
0.15347816,333879.35135135136,-37.45687557607246,0.0,0.005909233,-67.08108108108108,82.26326432084966,4899835,22.486486486486488,79.27335592791174,17.736735679150353,0.5945945945945946,22449,63565.84263110161,81.51351351351352,0.009692974,0.40540540540540543,0.009692974
0.15835097,334901.8947368421,-37.857233230489605,0.0,0.005602758,-68.6842105263158,83.97476510044056,4909967,22.18421052631579,79.54597596243939,16.025234899559432,0.7105263157894737,22487,63674.276918411255,81.76315789473684,0.011011657,0.2894736842105263,0.011011657
0.15927151,333596.44444444444,-36.7658740110195,0.0,0.0057976465,-67.61111111111111,82.93045007032785,4919899,22.5,79.25091412020048,17.069549929672135,0.6111111111111112,22523,63781.74766969681,81.44444444444444,0.012162323,0.3888888888888889,0.012162323
0.15362678,334543.5675675676,-37.55251724687641,0.0,0.00716055,-67.64864864864865,82.76798131629714,4929864,22.2972972972973,79.44543155082587,17.232018683702886,0.7027027027027027,22560,63890.73062682152,81.67567567567568,0.011285309,0.2972972972972973,0.011285309
0.16204557,332530.5263157895,-37.35060639368488,0.0,0.005256746,-67.92105263157895,83.66129606244205,4939921,22.789473684210527,78.98771842508386,16.338703937557952,0.5526315789473685,22598,63999.19035053253,81.1842105263158,0.00961988,0.4473684210526316,0.00961988
0.15655264,337762.46153846156,-38.450109383037436,0.0,0.0060664974,-69.25641025641026,83.95734637274002,4949967,21.41025641025641,80.2539110998052,16.042653627259963,0.717948717948718,22637,64109.297283411026,82.46153846153847,0.010034678,0.28205128205128205,0.010034678
0.16669028,336425.5135135135,-37.89612172627951,0.0,0.0054868027,-67.64864864864865,82.30145314606173,4959830,21.81081081081081,79.8952109054567,17.698546853938275,0.7297297297297297,22674,64219.11887836456,82.13513513513513,0.012441329,0.2702702702702703,0.012441329
0.15701455,336292.10256410256,-38.51575037513864,0.0,0.0061107697,-68.15384615384616,83.06518094606815,4969998,21.871794871794872,79.83989992336932,16.93481905393185,0.6410256410256411,22713,64330.89294338226,82.1025641025641,0.009849588,0.358974358974359,0.009849588
0.15401499,336327.1111111111,-38.107485297551904,0.0,0.0053848135,-68.69444444444444,83.62482277231157,4979752,21.88888888888889,79.82941588938064,16.375177227688397,0.6111111111111112,22749,64438.477560043335,82.11111111111111,0.008471011,0.3888888888888889,0.008471011
0.15135919,337715.2,-39.0866130199127,0.0,0.005967768,-68.6,83.2088394199989,4989837,21.525,80.16502878175359,16.791160580001097,0.45,22789,64551.33011889458,82.45,0.010324242,0.55,0.010324242
0.16122338,338307.45945945947,-38.30065456158159,0.0,0.0055269776,-68.89189189189189,83.42512565998906,4999808,21.405405405405407,80.27939109620378,16.57487434001094,0.7837837837837838,22826,64657.975048303604,82.5945945945946,0.011723303,0.21621621621621623,0.011723303
