AttNC,TimestepsSoFar,optimgain,MtR,entropy,EpisodesSoFar,TimeElapsed,TtR,Fce,entloss,AttC,surrgain,meankl
0.5168539325842697,9752,0.00063290354,9.73761867525743,1.4059696,89,66.78445768356323,48.337078651685395,0.1503989571817096,0.0,2.4831460674157304,0.00063290354,0.0035081964
0.8769230769230769,19818,0.0008060272,13.179558398405485,1.4031891,154,133.57351303100586,67.8923076923077,0.14657974847142363,0.0,2.123076923076923,0.0008060272,0.00081733515
1.037037037037037,29809,0.0008151848,16.81015866728817,1.3875757,208,194.78345012664795,86.77777777777777,0.1358646342268795,0.0,1.962962962962963,0.0008151848,0.0012258653
1.1346153846153846,39927,0.0008727041,17.05880663675608,1.3859007,260,260.3489282131195,87.34615384615384,0.14828997634023894,0.0,1.8653846153846154,0.0008727041,0.0029674124
1.0612244897959184,49827,0.0008453186,17.676486737766716,1.3837123,309,325.3732542991638,91.53061224489795,0.14397979563605753,0.0,1.9387755102040816,0.0008453186,0.0020316169
1.1702127659574468,59866,0.0007818253,17.757017181958492,1.378623,356,391.7498698234558,93.38297872340425,0.1505056645482177,0.0,1.8297872340425532,0.0007818253,0.0006825591
1.108695652173913,69944,0.0016905253,18.302018423085546,1.3670769,402,462.9005379676819,96.71739130434783,0.13556613756613756,0.0,1.891304347826087,0.0016905253,0.005573041
1.2340425531914894,79794,0.0010900627,17.043116300391812,1.3580346,449,521.2647006511688,89.42553191489361,0.1311989192840257,0.0,1.7659574468085106,0.0010900627,0.0021923548
1.4444444444444444,89819,0.0014650123,17.010846907278413,1.3576759,494,592.6143479347229,90.26666666666667,0.1234412698412699,0.0,1.5555555555555556,0.0014650123,0.0036917275
1.4090909090909092,99891,0.0011396576,17.97718346000905,1.3641474,538,659.1823642253876,94.8409090909091,0.13195849560476244,0.0,1.5909090909090908,0.0011396576,0.0017720446
1.2083333333333333,109957,0.001326301,17.16909749017455,1.3455836,586,722.8712878227234,89.75,0.12573481116584567,0.0,1.7916666666666667,0.001326301,0.003422558
1.4883720930232558,119759,0.0012705437,18.81165852056655,1.3649164,629,790.0605428218842,97.74418604651163,0.1377408637873754,0.0,1.5116279069767442,0.0012705437,0.0029392703
1.4772727272727273,129829,0.0008675949,17.829591179397934,1.3693458,673,861.0465853214264,94.9090909090909,0.134810476604735,0.0,1.5227272727272727,0.0008675949,0.0010089802
1.511111111111111,139860,0.0009868541,17.50616587633546,1.3785791,718,919.0941581726074,92.66666666666667,0.1271073815073815,0.0,1.488888888888889,0.0009868541,0.0011439432
1.4680851063829787,149951,0.0013704712,16.803246432648393,1.3698611,765,993.2754826545715,88.08510638297872,0.1235854495538778,0.0,1.5319148936170213,0.0013704712,0.0014833631
1.4565217391304348,159806,0.0010806021,16.571621872341005,1.3648292,811,1058.0589253902435,87.26086956521739,0.1304121673755307,0.0,1.5434782608695652,0.0010806021,0.002016137
1.4444444444444444,169825,0.001310437,17.96483768656107,1.3558348,856,1120.9381823539734,94.0,0.15055238095238094,0.0,1.5555555555555556,0.001310437,0.0022549704
1.7272727272727273,179881,0.0010801199,17.051805850586003,1.3477787,900,1184.8254075050354,89.38636363636364,0.12141558441558442,0.0,1.2727272727272727,0.0010801199,0.0010175736
1.8780487804878048,189902,0.0011128375,18.106016588682998,1.3663703,941,1251.0529606342316,94.39024390243902,0.13010917537746808,0.0,1.1219512195121952,0.0011128375,0.001635054
1.8372093023255813,199913,0.0012215584,17.17542327824083,1.3841672,984,1314.717393875122,89.72093023255815,0.12285714285714286,0.0,1.1627906976744187,0.0012215584,0.0039839926
1.5416666666666667,209826,0.0012568919,15.898325625647653,1.3912256,1032,1382.983613729477,84.0,0.1270373086990734,0.0,1.4583333333333333,0.0012568919,0.0027889377
1.25,219938,0.001344433,15.995796578903006,1.3694303,1084,1446.6052157878876,83.1923076923077,0.13174161735700196,0.0,1.75,0.001344433,0.0026830302
