Fce,EpisodesSoFar,entloss,entropy,surrgain,TtR,AttC,TimestepsSoFar,TimeElapsed,meankl,MtR,AttNC,optimgain
0.17474736842105265,40,0.0,1.4193907,0.000100746154,427.75,7.075,9769,70.30267405509949,0.0011101561,24.716312962267693,2.925,0.000100746154
0.18634672213839365,88,0.0,1.4191753,9.995346e-05,406.4583333333333,7.5625,19993,146.38291883468628,0.00019249666,24.03661185849204,2.4375,9.995346e-05
0.15996009520433482,130,0.0,1.4137759,0.00025781343,391.42857142857144,7.238095238095238,29848,215.1458442211151,0.0016405385,22.772161108127918,2.761904761904762,0.00025781343
0.19773609731665406,173,0.0,1.4198761,0.00032274352,465.3488372093023,7.627906976744186,39848,289.16378259658813,0.0043564155,27.164676675355885,2.372093023255814,0.00032274352
0.15364012569007024,217,0.0,1.3896483,0.0002939517,359.54545454545456,6.931818181818182,49988,359.05418038368225,0.0024764827,20.972955514239995,3.0681818181818183,0.0002939517
0.17571631404625596,260,0.0,1.3964063,0.00040885314,422.5581395348837,6.6976744186046515,59952,429.9893398284912,0.005121294,24.782730924981134,3.302325581395349,0.00040885314
0.16619335931539891,313,0.0,1.41687,0.00040768983,335.8490566037736,8.377358490566039,69785,502.3006374835968,0.0035739685,19.89543201863796,1.6226415094339623,0.00040768983
0.16721173425867777,356,0.0,1.419879,0.00021750809,410.69767441860466,7.209302325581396,79980,570.9102492332458,0.001902759,23.87204228298126,2.7906976744186047,0.00021750809
0.1713764581124072,397,0.0,1.4082032,0.0004176175,416.5853658536585,7.2926829268292686,89878,641.1175999641418,0.0044125887,24.065296978987877,2.707317073170732,0.0004176175
0.161781041388518,439,0.0,1.4426821,0.00047545426,400.95238095238096,7.166666666666667,99998,713.5592541694641,0.006359183,23.196082927469465,2.8333333333333335,0.00047545426
0.18059999999999996,479,0.0,1.442261,0.0004402516,451.5,6.15,109753,784.3822028636932,0.0035602706,25.786127728186358,3.85,0.0004402516
0.18481271913557354,524,0.0,1.4399863,0.00038986388,423.77777777777777,7.488888888888889,119917,857.1934630870819,0.0016838958,24.474113087103017,2.511111111111111,0.00038986388
0.2137728795244336,568,0.0,1.4377431,0.0011485539,500.45454545454544,7.090909090909091,129901,930.660148859024,0.0073138773,29.320652810299443,2.909090909090909,0.0011485539
0.18430713434129156,613,0.0,1.4461781,0.0009515749,434.6666666666667,6.844444444444444,139817,1006.4342048168182,0.0083733285,25.30097808719023,3.1555555555555554,0.0009515749
0.19966995430186413,659,0.0,1.4376231,0.0004324073,451.7391304347826,7.1521739130434785,149943,1080.7625269889832,0.0019162794,26.265158117838393,2.847826086956522,0.0004324073
0.2157886812327578,709,0.0,1.4325091,0.00044854157,454.4,7.36,159857,1150.1296391487122,0.006710055,26.901226125561315,2.64,0.00044854157
0.19151161305335906,752,0.0,1.4390092,0.00037253555,434.1860465116279,6.906976744186046,169785,1226.6713681221008,0.00564412,25.68531863743178,3.0930232558139537,0.00037253555
0.2219958771387343,794,0.0,1.4062501,0.00047146087,544.7619047619048,6.309523809523809,179957,1296.416074514389,0.0045724525,31.913403517757747,3.6904761904761907,0.00047146087
0.2200682590039538,840,0.0,1.4071612,0.00050143845,496.7391304347826,6.195652173913044,189954,1372.05664229393,0.007329911,29.182325609366483,3.8043478260869565,0.00050143845
0.21900134264442309,887,0.0,1.4080954,0.00044976105,477.4468085106383,6.9361702127659575,199792,1443.339786529541,0.0020645636,28.304253341445424,3.0638297872340425,0.00044976105
