surrgain,entloss,EpisodesSoFar,TtR,TimeElapsed,meankl,entropy,AttC,MtR,TimestepsSoFar,Fce,optimgain,AttNC
0.0028722733,0.0,12157,34.90243902439025,8325.317358493805,0.0066531296,-0.0014754534,0.024390243902439025,19.888823406104976,2419951,0.139609756097561,0.0028722733,0.975609756097561
0.0024067124,0.0,12201,32.31818181818182,8359.765146255493,0.008259227,-0.03723271,0.09090909090909091,18.428770765470343,2429955,0.1292727272727273,0.0024067124,0.9090909090909091
0.002014109,0.0,12243,35.69047619047619,8390.637819766998,0.0083773285,-0.0838711,0.047619047619047616,20.29210278038236,2439957,0.14276190476190478,0.002014109,0.9523809523809523
0.0023373535,0.0,12283,35.9,8422.540338039398,0.007368152,-0.11756918,0.0,20.451680824426525,2449957,0.1436,0.0023373535,1.0
0.0029331704,0.0,12324,36.292682926829265,8453.623809337616,0.0081853485,-0.08349896,0.024390243902439025,20.540182544218705,2459958,0.14517073170731712,0.0029331704,0.975609756097561
0.0033408173,0.0,12366,35.42857142857143,8484.63631105423,0.0075707627,-0.112919874,0.047619047619047616,19.99467232289596,2469960,0.1417142857142857,0.0033408173,0.9523809523809523
0.002951638,0.0,12407,35.90243902439025,8518.803685188293,0.00767091,-0.15263383,0.024390243902439025,20.372781354938013,2479961,0.143609756097561,0.002951638,0.975609756097561
0.002269958,0.0,12447,34.725,8549.721230983734,0.009010608,-0.1819616,0.0,19.65227284910598,2489961,0.1389,0.002269958,1.0
0.0053928834,0.0,12487,36.35,8581.26664352417,0.008455808,-0.1705247,0.0,20.43567922265555,2499961,0.14540000000000003,0.0053928834,1.0
0.0038654525,0.0,12528,35.68292682926829,8613.736628770828,0.00863538,-0.18722536,0.024390243902439025,20.094966222569198,2509962,0.1427317073170732,0.0038654525,0.975609756097561
0.00200766,0.0,12570,35.61904761904762,8644.505547046661,0.0074462295,-0.16403438,0.14285714285714285,20.417219914944255,2519854,0.1497643045139032,0.00200766,0.8571428571428571
0.004993396,0.0,12612,35.80952380952381,8677.669670343399,0.00718008,-0.190537,0.047619047619047616,20.022178496466072,2529986,0.14453580516175937,0.004993396,0.9523809523809523
0.002415007,0.0,12653,35.97560975609756,8708.823731422424,0.006199955,-0.17350726,0.024390243902439025,19.998761859369974,2539987,0.14390243902439026,0.002415007,0.975609756097561
0.002737742,0.0,12694,35.8780487804878,8741.043372154236,0.0058390885,-0.17212494,0.024390243902439025,20.05470575981039,2549988,0.14351219512195124,0.002737742,0.975609756097561
0.0022890721,0.0,12734,34.95,8773.065093755722,0.007196553,-0.19488576,0.0,19.43896765408727,2559988,0.1398,0.0022890721,1.0
