entropy,TimestepsSoFar,TimeElapsed,AttC,meankl,TtR,MtR,AttNC,Tmt,entloss,Tmc,Tbt,Ptt,surrgain,MpbtN,MpbtA,EpisodesSoFar,optimgain
0.27310494,289907,11565.06013059616,0.4473684210526316,0.0054322006,-69.39473684210526,-38.09271190374434,0.5526315789473685,82.44736842105263,0.0,21.5,337704.4210526316,80.18239953173197,0.0059069274,84.16108212454238,15.838917875457613,4469,0.0059069274
0.2347426,299796,11677.887828826904,0.23684210526315788,0.00393083,-69.42105263157895,-39.00821817068708,0.7631578947368421,82.42105263157895,0.0,21.55263157894737,337596.63157894736,80.13802604471563,0.003993204,84.20347057998151,15.796529420018505,4507,0.003993204
0.21461728,309746,11793.76316690445,0.3,0.0050893454,-70.475,-40.13053620531376,0.7,83.125,0.0,20.8,340480.0,80.83081807074977,0.005759961,84.75882543660211,15.24117456339788,4547,0.005759961
0.2542799,319954,11900.76959681511,0.21052631578947367,0.0045313486,-69.92105263157895,-38.74845989965125,0.7894736842105263,82.07894736842105,0.0,21.842105263157894,336195.36842105264,79.85923010634978,0.0067318007,85.17114506968952,14.828854930310477,4585,0.0067318007
0.23255825,329910,12011.428807735443,0.3684210526315789,0.0049236426,-70.39473684210526,-39.4275372197746,0.631578947368421,83.73684210526316,0.0,20.210526315789473,342986.1052631579,81.38161843249301,0.0053163907,84.0597839719619,15.9402160280381,4623,0.0053163907
0.21159332,339761,12122.719613313675,0.47368421052631576,0.0042044707,-72.21052631578948,-40.285661517853484,0.5263157894736842,83.07894736842105,0.0,20.842105263157894,340291.36842105264,80.79287421857516,0.0037909958,86.92456676784609,13.075433232153912,4661,0.0037909958
0.26130518,349810,12232.381384372711,0.2972972972972973,0.0081413165,-72.0,-39.91049849514249,0.7027027027027027,82.54054054054055,0.0,21.405405405405407,338086.0540540541,80.27021464938534,0.0067894105,87.19184668302621,12.80815331697377,4698,0.0067894105
0.26531234,359943,12341.377350330353,0.5384615384615384,0.003695954,-70.28205128205128,-38.782793630747165,0.46153846153846156,82.74358974358974,0.0,21.17948717948718,338917.74358974356,80.47779090406914,0.004484994,84.9279226482466,15.07207735175342,4737,0.004484994
0.28866115,369878,12454.90814614296,0.55,0.0047610323,-71.2,-40.78076537174655,0.45,83.775,0.0,20.1,343142.4,81.47450797629443,0.0042954893,84.93748315717252,15.062516842827472,4777,0.0042954893
0.24393386,379926,12579.265787363052,0.5116279069767442,0.0051872865,-69.18604651162791,-40.08843113801633,0.4883720930232558,82.51162790697674,0.0,21.46511627906977,337967.62790697673,80.218443348869,0.0065026237,83.86426632518646,16.135733674813572,4820,0.0065026237
0.23296279,389840,12694.821870088577,0.45,0.005128862,-70.425,-40.06465375783568,0.55,82.325,0.0,21.675,337203.2,80.02901458553457,0.005414148,85.52344192649181,14.47655807350819,4860,0.005414148
0.23075986,399787,12804.284489631653,0.34210526315789475,0.0036316977,-71.21052631578948,-39.47845572270166,0.6578947368421053,82.36842105263158,0.0,21.605263157894736,337381.05263157893,80.09029842848804,0.0037695281,86.42792760409871,13.572072395901287,4898,0.0037695281
0.27610755,409932,12913.239589214325,0.16216216216216217,0.006013445,-70.0,-38.471194967250405,0.8378378378378378,82.35135135135135,0.0,21.62162162162162,337311.13513513515,80.07435354059365,0.0061952635,84.96744647154344,15.032553528456557,4935,0.0061952635
0.26510322,419845,13027.7505505085,0.3783783783783784,0.0023761187,-68.48648648648648,-37.47284225422966,0.6216216216216216,82.1891891891892,0.0,21.72972972972973,336646.91891891893,79.9628017479453,0.0039497376,83.33007187244436,16.669928127555607,4972,0.0039497376
0.23296274,429793,13141.130940914154,0.48717948717948717,0.004572418,-69.2051282051282,-38.65101670834547,0.5128205128205128,81.6923076923077,0.0,22.307692307692307,334611.6923076923,79.4390185081567,0.0040941406,84.71834371435806,15.281656285641974,5011,0.0040941406
0.24878313,439927,13253.623442173004,0.39473684210526316,0.004539044,-69.86842105263158,-39.39832316709782,0.6052631578947368,82.52631578947368,0.0,21.342105263157894,338027.7894736842,80.31476765196169,0.004685248,84.57416258569245,15.425837414307562,5049,0.004685248
0.23444785,449863,13367.974143743515,0.47368421052631576,0.0042903344,-69.73684210526316,-38.482161179680034,0.5263157894736842,82.92105263157895,0.0,21.026315789473685,339644.63157894736,80.62268479848527,0.004878625,84.10553374787519,15.89446625212483,5087,0.004878625
0.26651827,459847,13481.020448923111,0.3783783783783784,0.0041645197,-68.54054054054055,-38.41307840960998,0.6216216216216216,82.24324324324324,0.0,21.7027027027027,336868.3243243243,79.99496535187832,0.0042190338,83.35390324098546,16.646096759014533,5124,0.0042190338
