entloss,TimestepsSoFar,TtR,TimeElapsed,EpisodesSoFar,meankl,Fce,AttC,entropy,optimgain,MtR,surrgain,AttNC
0.0,1399855,404.6341463414634,12703.72658610344,5741,0.008933204,0.16291753774680606,6.2439024390243905,5.026611,2.7770997e-07,23.329649593884003,2.7770997e-07,3.7560975609756095
0.0,1409950,418.0487804878049,12783.074373960495,5782,0.010174863,0.169607188703466,6.634146341463414,4.9289713,8.010864e-08,23.868053297601975,8.010864e-08,3.3658536585365852
0.0,1419964,395.7142857142857,12861.881250858307,5824,0.010174781,0.1582857142857143,6.714285714285714,4.8314767,8.8043215e-08,22.970488438624052,8.8043215e-08,3.2857142857142856
0.0,1429796,398.780487804878,12946.236673355103,5865,0.008933102,0.1652433452558549,6.585365853658536,4.9289713,3.692627e-08,23.334250886943366,3.692627e-08,3.4146341463414633
0.0,1439796,406.0,13027.051054000854,5905,0.010174781,0.16239999999999993,6.725,4.8314767,1.6220093e-07,23.4218624668532,1.6220093e-07,3.275
0.0,1449796,430.0,13109.052472829819,5945,0.008933102,0.17200000000000004,5.975,4.9289713,1.8745422e-07,24.851333623376583,1.8745422e-07,4.025
0.0,1459875,362.09302325581393,13186.113805532455,5988,0.00893351,0.15290495682776734,7.093023255813954,5.026611,2.8778075e-07,20.651442757218707,2.8778075e-07,2.9069767441860463
0.0,1469758,379.76190476190476,13263.676661014557,6030,0.010174751,0.15690902002304133,7.071428571428571,4.9289713,7.446289e-08,22.05070477667354,7.446289e-08,2.9285714285714284
0.0,1479790,417.6190476190476,13339.015443325043,6072,0.01017476,0.1754397759103641,6.523809523809524,4.8314767,6.3171385e-08,24.0320860816801,6.3171385e-08,3.4761904761904763
0.0,1489834,388.3333333333333,13415.886787176132,6114,0.010174871,0.1623956841996058,6.976190476190476,4.7338705,3.3477784e-07,22.340119350365804,3.3477784e-07,3.0238095238095237
0.0,1499845,420.0,13492.339062929153,6155,0.008933102,0.170119733924612,6.195121951219512,4.8314767,2.949524e-07,24.38802752008776,2.949524e-07,3.8048780487804876
0.0,1509869,391.6666666666667,13567.447718143463,6197,0.008933204,0.15840293040293038,6.095238095238095,4.9289713,8.8500975e-09,22.46422741935408,8.8500975e-09,3.9047619047619047
0.0,1519924,400.2439024390244,13640.201239585876,6238,0.008933102,0.16217294900221732,6.560975609756097,5.026611,2.7160645e-08,22.843781724848316,2.7160645e-08,3.4390243902439024
0.0,1529929,397.0731707317073,13715.78929901123,6279,0.008933204,0.163609756097561,6.487804878048781,5.12422,8.9263914e-08,22.857147916566536,8.9263914e-08,3.5121951219512195
0.0,1539951,373.0952380952381,13788.791057825089,6321,0.010174863,0.1527106227106227,7.142857142857143,5.026611,2.1095276e-07,21.311174984240097,2.1095276e-07,2.857142857142857
0.0,1549951,456.25,13863.808764457703,6361,0.008933196,0.18250000000000002,6.05,5.12422,1.4511109e-07,26.309874037357588,1.4511109e-07,3.95
0.0,1559951,421.5,13935.94009590149,6401,0.008933204,0.16859999999999994,6.225,5.2217383,1.3641358e-07,24.30122351025514,1.3641358e-07,3.775
0.0,1569951,415.75,14012.059743642807,6441,0.01017476,0.16630000000000006,6.8,5.12422,1.4953613e-08,23.779997044486795,1.4953613e-08,3.2
0.0,1579964,423.1707317073171,14086.018510103226,6482,0.008933196,0.17282551594746715,6.512195121951219,5.2217383,1.4343262e-07,24.71545138684985,1.4343262e-07,3.4878048780487805
0.0,1589996,414.5238095238095,14163.331450939178,6524,0.010175116,0.17270961718020544,6.595238095238095,5.12422,1.5731811e-07,24.11943093419327,1.5731811e-07,3.4047619047619047
0.0,1599784,375.8536585365854,14237.655375480652,6565,0.008933204,0.15108494533221195,7.219512195121951,5.2217383,5.821228e-08,21.559942868945406,5.821228e-08,2.7804878048780486
0.0,1609866,402.3809523809524,14308.728607416153,6607,0.008933204,0.16622365869424696,6.571428571428571,5.2217383,5.821228e-08,23.179502833356064,5.821228e-08,3.4285714285714284
0.0,1619882,424.2857142857143,14384.396332502365,6649,0.010174781,0.17736507936507934,5.976190476190476,5.12422,9.292602e-08,24.59858895383099,9.292602e-08,4.023809523809524
0.0,1629911,396.5853658536585,14458.450495004654,6690,0.008933204,0.16086459209419682,6.195121951219512,5.2217383,5.1116942e-08,23.11759044903701,5.1116942e-08,3.8048780487804876
0.0,1639950,420.2439024390244,14531.74884557724,6731,0.008933204,0.17020888055034394,6.585365853658536,5.319349,7.2021486e-08,24.366461889101636,7.2021486e-08,3.4146341463414633
0.0,1649991,428.6046511627907,14606.548751831055,6774,0.008933102,0.1766151107154779,6.465116279069767,5.416989,1.7395019e-08,24.608947566635432,1.7395019e-08,3.5348837209302326
0.0,1659752,390.5,14679.506090641022,6814,0.010174871,0.16054545454545455,6.65,5.3193474,3.8146972e-08,22.50655422643472,3.8146972e-08,3.35
0.0,1669763,406.3414634146341,14755.85939693451,6855,0.008933102,0.1667760532150776,6.365853658536586,5.416989,4.5776368e-08,23.5556645367357,4.5776368e-08,3.6341463414634148
