entloss,meankl,surrgain,EpisodesSoFar,AttC,AttNC,TtR,Fce,TimestepsSoFar,TimeElapsed,entropy,optimgain,MtR
0.0,0.0056096325,0.0009746924,11772,0.025,9.975,2178.5,0.8714000000000001,2869822,16623.689279556274,0.4039911,0.0009746924,123.90217463209885
0.0,0.004415581,0.00081815,11812,0.0,10.0,2075.0,0.8300000000000001,2879822,16671.149217128754,0.39392173,0.00081815,118.13305368860901
0.0,0.007743861,0.0011828053,11852,0.0,10.0,2112.25,0.8449,2889822,16717.311280488968,0.4177856,0.0011828053,119.89253906163836
0.0,0.0038935428,0.0009683708,11892,0.025,9.975,2171.25,0.8685000000000003,2899822,16762.985613822937,0.4041937,0.0009683708,123.225648083392
0.0,0.0070703905,0.0009649203,11933,0.24390243902439024,9.75609756097561,2144.1463414634145,0.8617938630999213,2909853,16808.26320385933,0.39052066,0.0009649203,121.30371538397982
0.0,0.004319001,0.0007697731,11973,0.0,10.0,2131.5,0.8526,2919853,16854.299129247665,0.3926601,0.0007697731,120.90656884871164
0.0,0.004383733,0.00082831894,12013,0.0,10.0,2149.0,0.8596000000000004,2929853,16901.60132408142,0.41416556,0.00082831894,121.82672468254691
0.0,0.006493911,0.0012026426,12053,0.0,10.0,2201.0,0.8804000000000002,2939853,16948.322739362717,0.40987858,0.0012026426,124.93773218912834
0.0,0.005771863,0.0009926369,12093,0.0,10.0,2112.5,0.8450000000000001,2949853,16995.30934071541,0.35680094,0.0009926369,120.07474496544339
0.0,0.006084295,0.0007967227,12133,0.025,9.975,2118.25,0.8473,2959853,17042.175498485565,0.39505085,0.0007967227,120.41361739500599
0.0,0.005107503,0.001079758,12173,0.0,10.0,2136.25,0.8545,2969853,17088.727864980698,0.43505585,0.001079758,121.1254519739789
0.0,0.0029170834,0.0005443582,12213,0.0,10.0,2156.5,0.8626000000000001,2979853,17135.35666012764,0.43381014,0.0005443582,122.25658333922357
0.0,0.0037272747,0.00053438847,12255,0.5476190476190477,9.452380952380953,2045.952380952381,0.8321904761904765,2989873,17182.76524424553,0.42474374,0.00053438847,116.23830591590823
0.0,0.007703736,0.001049194,12295,0.0,10.0,2085.75,0.8343,2999873,17229.217074871063,0.35035875,0.001049194,118.66779232651231
0.0,0.004680525,0.00084554753,12335,0.025,9.975,2131.5,0.8525999999999998,3009873,17274.630673885345,0.32853693,0.00084554753,120.9434963147301
0.0,0.0035357873,0.0007276331,12375,0.0,10.0,2119.0,0.8476000000000002,3019873,17319.462515354156,0.31278592,0.0007276331,120.53002556946062
0.0,0.0046595368,0.0011611986,12415,0.0,10.0,2151.0,0.8604000000000003,3029873,17366.38619375229,0.34751517,0.0011611986,122.11712802572227
0.0,0.006696278,0.0011148114,12455,0.0,10.0,2144.75,0.8578999999999999,3039873,17413.40014076233,0.33926398,0.0011148114,122.16343735730615
0.0,0.0049120425,0.0011209918,12495,0.0,10.0,2172.75,0.8691000000000001,3049873,17459.71739268303,0.37166032,0.0011209918,123.2185309554819
0.0,0.0042025954,0.00045932713,12536,0.24390243902439024,9.75609756097561,2079.268292682927,0.837637997432606,3059892,17506.459270715714,0.4094818,0.00045932713,118.50027223218058
0.0,0.003576159,0.00050466415,12576,0.0,10.0,2095.5,0.8382,3069892,17552.479894399643,0.44885528,0.00050466415,119.5210852116232
0.0,0.0053539476,0.0007019309,12618,0.47619047619047616,9.523809523809524,1995.0,0.8109417989417987,3079904,17600.58358860016,0.48257235,0.0007019309,113.62706526410585
0.0,0.0035979168,0.0005282121,12659,0.4878048780487805,9.512195121951219,2053.6585365853657,0.8319273794241703,3089806,17646.41838669777,0.4890364,0.0005282121,117.23666212167475
0.0,0.0050649196,0.0009765719,12699,0.0,10.0,2184.75,0.8738999999999999,3099806,17694.456374168396,0.47001186,0.0009765719,124.51814958409088
0.0,0.0062723993,0.0006594412,12739,0.025,9.975,2241.5,0.8966,3109806,17740.34124469757,0.41726616,0.0006594412,127.28674122357191
0.0,0.0035425369,0.0008064729,12779,0.0,10.0,2241.75,0.8967,3119806,17784.668462514877,0.42947337,0.0008064729,127.1412129325654
0.0,0.005692756,0.0012935094,12819,0.0,10.0,2225.5,0.8902000000000003,3129806,17831.47751712799,0.43819064,0.0012935094,126.62562800901844
0.0,0.004341314,0.00080248533,12859,0.0,10.0,2264.0,0.9056000000000003,3139806,17876.91373682022,0.45970595,0.00080248533,128.77773601708546
0.0,0.0052796584,0.0013321632,12899,0.0,10.0,2286.75,0.9147000000000002,3149806,17923.80443048477,0.50167084,0.0013321632,129.73155690341807
0.0,0.004996485,0.000921998,12939,0.0,10.0,2251.0,0.9004,3159806,17970.071852445602,0.5116278,0.000921998,128.2496732489146
0.0,0.0050421357,0.0008758939,12979,0.0,10.0,2283.5,0.9134000000000004,3169806,18016.95608997345,0.5010371,0.0008758939,129.93506346498074
0.0,0.003105918,0.00054074446,13019,0.0,10.0,2347.75,0.9391,3179806,18062.022584438324,0.52001905,0.00054074446,133.25397188167886
0.0,0.005475318,0.00067996135,13061,0.47619047619047616,9.523809523809524,2221.904761904762,0.8986373626373629,3189824,18108.142438173294,0.55149007,0.00067996135,126.48126380310826
0.0,0.0033283285,0.000531528,13102,0.24390243902439024,9.75609756097561,2229.512195121951,0.8965494223363286,3199843,18155.348123311996,0.5503844,0.000531528,126.63534938874754
0.0,0.0035471758,0.0006516731,13142,0.025,9.975,2261.5,0.9046000000000001,3209843,18201.5758600235,0.52990663,0.0006516731,128.62862785648912
0.0,0.0067932275,0.0010911352,13182,0.1,9.9,2273.5,0.9094000000000001,3219843,18246.84379005432,0.50330395,0.0010911352,129.212427162008
0.0,0.0047934605,0.00053985586,13222,0.0,10.0,2384.75,0.9539000000000002,3229843,18291.19724035263,0.50144243,0.00053985586,135.77579832504404
0.0,0.00614398,0.0008972304,13262,0.025,9.975,2418.25,0.9673,3239843,18334.569962501526,0.4653925,0.0008972304,137.42488492260108
0.0,0.006021409,0.00075125525,13302,0.0,10.0,2449.5,0.9797999999999998,3249843,18379.343893289566,0.4503501,0.00075125525,139.26607249717077
0.0,0.003825841,0.00036362518,13342,0.0,10.0,2434.0,0.9735999999999999,3259843,18424.081506967545,0.44369528,0.00036362518,138.3999916782514
0.0,0.0051616756,0.00067889626,13382,0.025,9.975,2403.5,0.9614,3269843,18469.861932516098,0.48131496,0.00067889626,136.53410331132878
0.0,0.008255399,0.0009891298,13422,0.0,10.0,2419.5,0.9678000000000001,3279843,18517.13252067566,0.49804926,0.0009891298,137.56597239458387
0.0,0.005624064,0.0006829506,13462,0.025,9.975,2333.25,0.9333000000000002,3289843,18562.752193450928,0.54131377,0.0006829506,132.6446221800984
0.0,0.005398598,0.00070198777,13502,0.0,10.0,2265.25,0.9061,3299843,18607.46922135353,0.558723,0.00070198777,129.00348818003448
0.0,0.0055156965,0.0009019846,13542,0.05,9.95,2215.75,0.8863000000000001,3309843,18653.177573680878,0.5388789,0.0009019846,126.24970572532357
0.0,0.0059742713,0.0010415778,13582,0.0,10.0,2309.25,0.9237,3319843,18698.720829725266,0.5294777,0.0010415778,131.33691784374727
0.0,0.0058020973,0.0007787483,13622,0.0,10.0,2308.25,0.9232999999999999,3329843,18743.946061849594,0.585295,0.0007787483,131.37264347876442
0.0,0.0035232648,0.0006847895,13663,0.3170731707317073,9.682926829268293,2172.1951219512193,0.8737127371273714,3339870,18791.43725013733,0.59975517,0.0006847895,123.6700661607989
0.0,0.0045070946,0.0009745128,13704,0.24390243902439024,9.75609756097561,2227.560975609756,0.8971382113821138,3349885,18837.109575271606,0.5770894,0.0009745128,126.97631696864056
0.0,0.0058667,0.0009552848,13747,0.6976744186046512,9.30232558139535,2107.2093023255816,0.8575065810495539,3359940,18883.42280936241,0.5277705,0.0009552848,120.40004816964606
0.0,0.0043378435,0.00070349395,13787,0.0,10.0,2307.25,0.9229,3369940,18927.423676729202,0.51327467,0.00070349395,131.57885905889813
0.0,0.003571965,0.0007156987,13827,0.0,10.0,2313.75,0.9255000000000001,3379940,18971.79617881775,0.49260703,0.0007156987,131.79838089583507
0.0,0.005050917,0.0008976872,13867,0.0,10.0,2351.0,0.9404,3389940,19016.426510572433,0.50826794,0.0008976872,133.84435074066516
0.0,0.005559513,0.0010303251,13907,0.0,10.0,2362.25,0.9448999999999996,3399940,19060.253462553024,0.5485207,0.0010303251,134.51886169130984
0.0,0.0045531,0.00056281587,13947,0.075,9.925,2343.0,0.9372,3409940,19104.175389051437,0.548363,0.00056281587,133.37849236420712
0.0,0.004897237,0.0008607522,13990,0.7441860465116279,9.255813953488373,2188.3720930232557,0.8954347048300537,3419977,19149.504356861115,0.5272498,0.0008607522,125.16307081077434
0.0,0.005026757,0.00091248454,14030,0.0,10.0,2368.75,0.9475000000000001,3429977,19193.754090070724,0.48437706,0.00091248454,135.09959904212093
0.0,0.0060968255,0.0007003139,14070,0.0,10.0,2414.25,0.9657,3439977,19240.254744529724,0.4384182,0.0007003139,137.72543293640123
0.0,0.008623344,0.0008697572,14110,0.0,10.0,2429.0,0.9716000000000001,3449977,19283.708624601364,0.40686056,0.0008697572,138.60373949303522
0.0,0.0037470246,0.0007412424,14150,0.0,10.0,2457.75,0.9831000000000001,3459977,19328.237486362457,0.3929132,0.0007412424,140.21513991004542
0.0,0.0034238792,0.00047473327,14190,0.0,10.0,2472.0,0.9887999999999998,3469977,19371.32086277008,0.42568976,0.00047473327,141.04468605308585
0.0,0.007647006,0.00092130585,14231,0.24390243902439024,9.75609756097561,2400.243902439024,0.9668710801393725,3479984,19415.64501810074,0.34986976,0.00092130585,137.00088343396285
0.0,0.004064819,0.00090593984,14271,0.0,10.0,2475.75,0.9902999999999998,3489984,19460.21524953842,0.32857913,0.00090593984,141.20748088070292
0.0,0.0075501646,0.0012424288,14311,0.0,10.0,2470.25,0.9880999999999996,3499984,19504.976804971695,0.3931089,0.0012424288,140.76997169199475
0.0,0.008005182,0.00077578035,14351,0.0,10.0,2474.5,0.9898000000000001,3509984,19548.573402404785,0.4110604,0.00077578035,141.11932001970735
0.0,0.0048659286,0.0005848541,14391,0.0,10.0,2427.0,0.9707999999999997,3519984,19592.196108341217,0.41187665,0.0005848541,138.36860351952961
0.0,0.0049088616,0.00078124006,14431,0.0,10.0,2427.75,0.9710999999999996,3529984,19636.212986707687,0.43503952,0.00078124006,138.15682415890868
0.0,0.0034270948,0.0004774677,14472,0.24390243902439024,9.75609756097561,2309.512195121951,0.9238048780487804,3539987,19680.041342258453,0.4723305,0.0004774677,131.33110400340857
0.0,0.006313462,0.0009344284,14513,0.24390243902439024,9.75609756097561,2299.268292682927,0.9281862527716185,3549998,19723.766973495483,0.49518064,0.0009344284,130.95266287003676
0.0,0.006273808,0.0008270793,14553,0.0,10.0,2301.75,0.9206999999999999,3559998,19768.59063744545,0.44775605,0.0008270793,131.23028723552375
0.0,0.0035022863,0.00053851015,14593,0.25,9.75,2270.0,0.9123454545454546,3569759,19813.022773742676,0.45499492,0.00053851015,129.2148116419964
0.0,0.005075965,0.0006717213,14633,0.0,10.0,2366.25,0.9465000000000001,3579759,19856.765488147736,0.42398292,0.0006717213,134.62356078006238
0.0,0.007285271,0.0012571304,14673,0.0,10.0,2399.0,0.9596,3589759,19901.446590423584,0.4975357,0.0012571304,136.37309102725948
0.0,0.003643014,0.0005756589,14714,0.24390243902439024,9.75609756097561,2305.3658536585367,0.9292607879924953,3599772,19945.914391040802,0.45688075,0.0005756589,131.43665342560408
0.0,0.004614967,0.0009076593,14754,0.0,10.0,2361.25,0.9445,3609772,19990.143262386322,0.45552546,0.0009076593,134.44845656925332
0.0,0.006059211,0.0007654538,14794,0.0,10.0,2357.25,0.9429000000000001,3619772,20033.94246029854,0.4511025,0.0007654538,134.22232360236214
0.0,0.007916109,0.0011039304,14834,0.0,10.0,2423.0,0.9691999999999998,3629772,20077.611010313034,0.3840057,0.0011039304,138.19972909883364
0.0,0.007822931,0.0012608218,14875,0.24390243902439024,9.75609756097561,2374.390243902439,0.9593170731707317,3639777,20122.462731838226,0.30958536,0.0012608218,135.1806086219566
0.0,0.007053837,0.0012772919,14915,0.0,10.0,2449.0,0.9795999999999999,3649777,20166.33243870735,0.38571414,0.0012772919,139.24295224472343
0.0,0.0072203446,0.0011557335,14955,0.0,10.0,2446.0,0.9784,3659777,20212.70826268196,0.40219042,0.0011557335,139.25718435691948
0.0,0.005922935,0.00089040794,14995,0.0,10.0,2402.75,0.9610999999999998,3669777,20255.31457424164,0.42977965,0.00089040794,136.76158090388253
0.0,0.0056384755,0.000906299,15035,0.0,10.0,2433.75,0.9734999999999998,3679777,20299.229761838913,0.41232532,0.000906299,138.55235877242234
0.0,0.008404179,0.0010942427,15075,0.0,10.0,2420.25,0.9681000000000001,3689777,20343.24589586258,0.47372505,0.0010942427,137.73448425945287
0.0,0.00536525,0.0006924213,15116,0.24390243902439024,9.75609756097561,2292.682926829268,0.9218536585365853,3699782,20387.545078754425,0.46979624,0.0006924213,130.68424371144883
0.0,0.005146936,0.00062330236,15156,0.0,10.0,2401.5,0.9606000000000001,3709782,20432.327974796295,0.4842326,0.00062330236,136.85774605889208
0.0,0.00744483,0.0009277513,15196,0.0,10.0,2380.0,0.952,3719782,20476.941919326782,0.421479,0.0009277513,135.75897782519672
0.0,0.0036652093,0.00059255346,15236,0.0,10.0,2419.0,0.9676000000000002,3729782,20521.46444749832,0.3805815,0.00059255346,137.91062074976628
0.0,0.005403177,0.00064092356,15276,0.0,10.0,2431.0,0.9723999999999998,3739782,20565.6109251976,0.4220464,0.00064092356,138.37216460375095
0.0,0.0039623,0.0006296577,15316,0.0,10.0,2397.5,0.9590000000000002,3749782,20609.92280817032,0.38769528,0.0006296577,136.46334038179057
0.0,0.0062224627,0.00090581825,15356,0.0,10.0,2408.0,0.9632,3759782,20654.87522983551,0.32659537,0.00090581825,137.0984123016457
0.0,0.0042731734,0.00069381087,15396,0.0,10.0,2398.25,0.9593000000000002,3769782,20697.74181008339,0.3257139,0.00069381087,136.38941994538592
0.0,0.00666617,0.0011384338,15436,0.0,10.0,2425.0,0.9700000000000003,3779782,20742.422340154648,0.35775778,0.0011384338,137.79987814989218
0.0,0.009106954,0.00086218584,15476,0.0,10.0,2377.0,0.9507999999999998,3789782,20787.142482042313,0.33401772,0.00086218584,135.07956329009005
0.0,0.0057424195,0.0009445856,15517,0.24390243902439024,9.75609756097561,2326.0975609756097,0.9378861788617888,3799803,20830.122970342636,0.31164926,0.0009445856,132.33031623372213
0.0,0.0037020082,0.0009100047,15557,0.0,10.0,2368.25,0.9473000000000003,3809803,20874.669038057327,0.32075524,0.0009100047,134.7151090416115
0.0,0.0036567214,0.00056705246,15598,0.24390243902439024,9.75609756097561,2300.487804878049,0.9362601626016259,3819806,20918.91266322136,0.32562545,0.00056705246,131.11064420566774
0.0,0.004710069,0.00070736377,15638,0.0,10.0,2344.75,0.9379000000000002,3829806,20963.54562520981,0.30496192,0.00070736377,133.34079411201492
0.0,0.0057404856,0.00080539717,15678,0.0,10.0,2365.75,0.9462999999999999,3839806,21008.128334999084,0.33805898,0.00080539717,134.66394034671416
0.0,0.0074078785,0.0010039279,15719,0.24390243902439024,9.75609756097561,2330.731707317073,0.9453550135501354,3849815,21052.721934318542,0.35528642,0.0010039279,132.66752623898012
0.0,0.005614962,0.0009251483,15759,0.0,10.0,2355.5,0.9422000000000003,3859815,21097.625760555267,0.33253172,0.0009251483,134.19542900218528
0.0,0.006127015,0.0008040973,15799,0.0,10.0,2388.0,0.9551999999999998,3869815,21142.356963396072,0.2826224,0.0008040973,135.9504786590368
0.0,0.003781026,0.0007325873,15839,0.0,10.0,2440.75,0.9762999999999998,3879815,21186.974397420883,0.2959256,0.0007325873,138.89403086229612
0.0,0.004923208,0.0009576564,15879,0.0,10.0,2423.0,0.9691999999999996,3889815,21231.61525607109,0.26250777,0.0009576564,137.85766113026725
0.0,0.0063874773,0.0011209816,15919,0.0,10.0,2423.0,0.9692000000000004,3899815,21275.954925775528,0.21345517,0.0011209816,137.76241741380943
0.0,0.005379811,0.00079515716,15959,0.0,10.0,2458.75,0.9834999999999999,3909815,21320.33668732643,0.21655244,0.00079515716,139.98012566167202
0.0,0.005353202,0.00086231995,15999,0.0,10.0,2441.75,0.9767000000000001,3919815,21364.742545366287,0.18806416,0.00086231995,138.9181511991872
0.0,0.0049099657,0.0011717086,16039,0.0,10.0,2452.75,0.9811,3929815,21409.10853409767,0.14979541,0.0011717086,139.49502946588888
0.0,0.00523724,0.0011373623,16079,0.0,10.0,2463.25,0.9853,3939815,21453.479841947556,0.102198035,0.0011373623,140.17812714603656
0.0,0.0055346033,0.000991539,16119,0.0,10.0,2464.25,0.9857000000000001,3949815,21497.755551576614,0.09905307,0.000991539,140.16847262697877
0.0,0.006579834,0.0009793517,16159,0.0,10.0,2473.25,0.9893000000000001,3959815,21542.070072174072,0.13067389,0.0009793517,140.7625293414154
0.0,0.0053487974,0.00090088235,16199,0.0,10.0,2459.25,0.9836999999999996,3969815,21586.345549821854,0.13136292,0.00090088235,139.99315895686541
0.0,0.0077010808,0.0012679874,16239,0.0,10.0,2478.5,0.9914000000000002,3979815,21630.584142923355,0.1093315,0.0012679874,141.18379509037945
0.0,0.004275877,0.0007017687,16279,0.0,10.0,2472.75,0.9891000000000002,3989815,21674.975801944733,0.07877707,0.0007017687,140.85955083478632
0.0,0.008765582,0.0012960783,16319,0.0,10.0,2472.75,0.9891,3999815,21719.109160661697,0.108466424,0.0012960783,140.90023493113677
0.0,0.0037896247,0.00087855133,16359,0.0,10.0,2449.25,0.9796999999999999,4009815,21763.618178129196,0.12268066,0.00087855133,140.04570750907368
0.0,0.007610565,0.0012395319,16399,0.0,10.0,2449.75,0.9799000000000001,4019815,21808.032914161682,0.11472372,0.0012395319,139.8038014297221
0.0,0.0058730347,0.0009475828,16439,0.0,10.0,2477.0,0.9907999999999998,4029815,21852.483549833298,0.11499994,0.0009475828,141.42338243691535
0.0,0.0053843902,0.0010755803,16479,0.0,10.0,2485.0,0.9940000000000001,4039815,21896.727660417557,0.10143285,0.0010755803,141.9742002606318
0.0,0.006232852,0.0008195697,16519,0.0,10.0,2492.0,0.9968000000000001,4049815,21941.26686000824,0.06884738,0.0008195697,142.33243585628404
0.0,0.007839081,0.0013106338,16559,0.0,10.0,2488.25,0.9952999999999997,4059815,21985.658033132553,0.018886583,0.0013106338,142.11406122600133
0.0,0.0047155055,0.00067638984,16599,0.0,10.0,2492.75,0.9971,4069815,22029.914758443832,0.010008304,0.00067638984,142.47168328346956
0.0,0.006260183,0.0007384214,16639,0.0,10.0,2496.75,0.9987,4079815,22074.189314365387,0.032577552,0.0007384214,142.6754290515661
0.0,0.0066160085,0.0012123485,16679,0.0,10.0,2494.0,0.9975999999999999,4089815,22118.39569091797,0.057407726,0.0012123485,142.5413137026667
0.0,0.0065562306,0.0015202143,16719,0.0,10.0,2496.75,0.9987,4099815,22162.733539819717,0.055501353,0.0015202143,142.69308223811353
0.0,0.0077187377,0.0011692564,16759,0.0,10.0,2497.25,0.9988999999999999,4109815,22206.900423288345,0.048947666,0.0011692564,142.72732872004826
0.0,0.0041562365,0.00077581056,16799,0.0,10.0,2497.25,0.9988999999999999,4119815,22251.269247293472,0.031024786,0.00077581056,142.71620022144612
0.0,0.0027904995,0.0007935068,16839,0.0,10.0,2497.25,0.9989000000000001,4129815,22295.64574122429,0.061438322,0.0007935068,142.7221097359481
0.0,0.0047065346,0.00087588193,16879,0.0,10.0,2496.75,0.9986999999999998,4139815,22339.794696331024,0.041549653,0.00087588193,142.6869989256843
0.0,0.0064988807,0.001000213,16919,0.0,10.0,2495.0,0.998,4149815,22384.15514063835,0.07714863,0.001000213,142.58863818243046
0.0,0.0062500574,0.0009210154,16959,0.0,10.0,2487.5,0.9950000000000003,4159815,22428.570497751236,0.06541346,0.0009210154,142.2508407687479
0.0,0.0021016302,0.00066338957,16999,0.0,10.0,2493.75,0.9974999999999999,4169815,22473.03595018387,0.066356584,0.00066338957,142.49508189120488
0.0,0.007556717,0.0011044979,17039,0.0,10.0,2495.75,0.9983000000000001,4179815,22519.533611536026,0.053031933,0.0011044979,142.64387053106438
0.0,0.007966202,0.0012874034,17079,0.0,10.0,2492.25,0.9968999999999998,4189815,22564.50218605995,0.057904307,0.0012874034,142.33447486475302
0.0,0.0040966664,0.0010613791,17120,0.3170731707317073,9.682926829268293,2413.170731707317,0.970048780487805,4199820,22611.877559185028,0.08162308,0.0010613791,137.66438725755532
0.0,0.006585011,0.0011316116,17160,0.0,10.0,2477.5,0.991,4209820,22658.78695178032,0.078158386,0.0011316116,141.4596171336937
0.0,0.00679724,0.0012583688,17200,0.0,10.0,2460.0,0.9839999999999998,4219820,22703.205491781235,0.03260426,0.0012583688,140.363374469035
0.0,0.0051475535,0.000770258,17240,0.0,10.0,2474.75,0.9898999999999999,4229820,22747.14244198799,0.024241606,0.000770258,141.2232704673844
0.0,0.005380782,0.0013090922,17280,0.0,10.0,2457.0,0.9828000000000001,4239820,22791.415521621704,-0.009325537,0.0013090922,140.07598106820245
0.0,0.0062014074,0.0014266672,17320,0.0,10.0,2441.5,0.9766,4249820,22835.819704532623,0.024649445,0.0014266672,138.97027380690625
0.0,0.0077628503,0.0015966088,17360,0.0,10.0,2431.0,0.9724000000000002,4259820,22880.119007110596,-0.031868134,0.0015966088,138.17113097101543
0.0,0.006506497,0.0012402727,17400,0.0,10.0,2447.25,0.9788999999999997,4269820,22924.52059006691,-0.049237516,0.0012402727,139.1303560310567
0.0,0.0076688793,0.0015356991,17440,0.0,10.0,2471.75,0.9886999999999999,4279820,22969.189123630524,-0.08403363,0.0015356991,140.75429227172262
0.0,0.0058901617,0.00096139556,17480,0.0,10.0,2453.5,0.9814000000000002,4289820,23015.610395908356,-0.07886405,0.00096139556,139.5625245052818
0.0,0.009604539,0.001968171,17521,0.24390243902439024,9.75609756097561,2389.0243902439024,0.9608346883468833,4299829,23059.899809122086,-0.097236834,0.001968171,135.65387875033022
0.0,0.0061175157,0.0011184594,17561,0.2,9.8,2302.25,0.9208999999999999,4309829,23104.008907556534,-0.11963091,0.0011184594,129.89312506835216
0.0,0.0044820183,0.0009822801,17601,0.025,9.975,2269.75,0.9078999999999999,4319829,23148.157758951187,-0.12405333,0.0009822801,127.48964982774581
0.0,0.0054462817,0.00138293,17641,0.0,10.0,2277.0,0.9108,4329829,23192.25104546547,-0.14099164,0.00138293,127.79208076714474
0.0,0.0037977705,0.0008085527,17681,0.0,10.0,2189.25,0.8756999999999999,4339829,23236.510529518127,-0.1504903,0.0008085527,122.43999050695656
0.0,0.0051838243,0.0013046161,17721,0.0,10.0,2173.5,0.8693999999999997,4349829,23280.589190721512,-0.14952679,0.0013046161,121.36943900659537
0.0,0.0045393575,0.0012136651,17761,0.225,9.775,2202.75,0.8810999999999998,4359829,23324.69896531105,-0.13871938,0.0012136651,123.16253939513902
0.0,0.005883377,0.001303327,17801,0.0,10.0,2136.75,0.8547000000000002,4369829,23369.026587724686,-0.17386709,0.001303327,120.01263124585121
0.0,0.0062688896,0.0013599594,17841,0.0,10.0,2192.0,0.8767999999999999,4379829,23413.147815465927,-0.19327426,0.0013599594,122.3193980551907
0.0,0.009240115,0.0016376538,17881,0.0,10.0,2206.5,0.8826,4389829,23457.263511896133,-0.21394923,0.0016376538,123.7110811366301
0.0,0.0059517706,0.0011833066,17921,0.0,10.0,2238.5,0.8953999999999999,4399829,23501.360112428665,-0.21775383,0.0011833066,125.55135904694353
0.0,0.006917376,0.0011219488,17961,0.0,10.0,2260.75,0.9043000000000001,4409829,23545.39596271515,-0.21666934,0.0011219488,126.62686606955558
0.0,0.0059910207,0.0014748716,18001,0.225,9.775,2239.75,0.8959000000000001,4419829,23589.56543970108,-0.1926893,0.0014748716,125.5714697145715
0.0,0.010649492,0.00134384,18041,0.0,10.0,2138.0,0.8552000000000002,4429829,23633.7047560215,-0.16174269,0.00134384,119.4858424061958
0.0,0.007323348,0.001535059,18081,0.0,10.0,2135.5,0.8541999999999998,4439829,23677.907780647278,-0.14898878,0.001535059,119.7250730415725
0.0,0.006276632,0.0011073668,18121,0.0,10.0,2284.0,0.9136000000000001,4449829,23722.108207702637,-0.11103041,0.0011073668,127.9122852125726
0.0,0.0063043386,0.0013322643,18161,0.0,10.0,2256.25,0.9024999999999999,4459829,23766.195114135742,-0.14767407,0.0013322643,126.78108907384451
0.0,0.0063810665,0.0015880225,18201,0.0,10.0,2244.5,0.8977999999999999,4469829,23810.491859197617,-0.19285423,0.0015880225,126.26082746462559
0.0,0.006440431,0.0014506319,18241,0.0,10.0,2203.0,0.8812000000000001,4479829,23854.687921762466,-0.20543829,0.0014506319,123.83549810966915
0.0,0.0055806953,0.0017044873,18281,0.0,10.0,2205.25,0.8820999999999998,4489829,23898.873603105545,-0.20544472,0.0017044873,124.3995597261076
0.0,0.0054834504,0.0010351127,18321,0.0,10.0,2163.75,0.8654999999999999,4499829,23944.48720407486,-0.20112611,0.0010351127,121.50858068881664
0.0,0.004665484,0.0011712315,18361,0.0,10.0,2267.5,0.907,4509829,23990.972395658493,-0.23253988,0.0011712315,127.39673353704538
0.0,0.0059097935,0.0012964663,18401,0.0,10.0,2224.5,0.8897999999999999,4519829,24035.343549728394,-0.25961304,0.0012964663,125.37131947797828
0.0,0.0063879346,0.0010599117,18441,0.0,10.0,2294.25,0.9176999999999997,4529829,24079.49484848976,-0.26776147,0.0010599117,128.48633284728865
0.0,0.0038700127,0.00085323275,18481,0.0,10.0,2364.75,0.9459,4539829,24123.686680316925,-0.2502595,0.00085323275,132.78905440044923
0.0,0.0052105994,0.0012307599,18521,0.025,9.975,2341.75,0.9367000000000001,4549829,24167.777587413788,-0.23986393,0.0012307599,131.39488500671177
0.0,0.008384144,0.0013321368,18561,0.0,10.0,2326.0,0.9303999999999997,4559829,24211.81913781166,-0.21454404,0.0013321368,129.9818418011511
0.0,0.0062016784,0.0018258228,18601,0.0,10.0,2225.25,0.8900999999999998,4569829,24255.934492588043,-0.18071668,0.0018258228,124.16447776369307
0.0,0.01018894,0.0015272681,18641,0.0,10.0,2101.75,0.8406999999999998,4579829,24300.100705385208,-0.19363277,0.0015272681,117.26183109966681
0.0,0.0057274243,0.0011610733,18681,0.0,10.0,1828.5,0.7314,4589829,24344.29341363907,-0.22653231,0.0011610733,102.86946046538398
0.0,0.009160569,0.0018506182,18721,0.0,10.0,1720.25,0.6880999999999997,4599829,24388.718737125397,-0.2342084,0.0018506182,97.69546884024149
0.0,0.008298767,0.0016083402,18761,0.0,10.0,1754.25,0.7017,4609829,24433.004574775696,-0.2496341,0.0016083402,99.72369397953938
0.0,0.007434961,0.0016110732,18801,0.0,10.0,1781.5,0.7126,4619829,24477.205893278122,-0.27676505,0.0016110732,100.6624696720128
0.0,0.0078609595,0.0019602445,18841,0.0,10.0,1841.25,0.7365,4629829,24521.463228702545,-0.27766505,0.0019602445,103.74964247979297
0.0,0.008371819,0.0011102605,18881,0.0,10.0,1925.0,0.7699999999999999,4639829,24565.752895116806,-0.28840664,0.0011102605,108.10062136948586
0.0,0.008006068,0.0015430608,18921,0.0,10.0,1834.5,0.7337999999999999,4649829,24610.26174545288,-0.29014608,0.0015430608,104.08231111892167
0.0,0.009508234,0.0016725226,18961,0.0,10.0,1870.25,0.7481,4659829,24654.55401968956,-0.28029212,0.0016725226,105.99801155882298
0.0,0.0145010045,0.001362036,19001,0.0,10.0,1931.25,0.7725000000000002,4669829,24698.75981926918,-0.27822453,0.001362036,109.59242896194414
0.0,0.007787357,0.0017216823,19041,0.0,10.0,1871.0,0.7484,4679829,24743.081481695175,-0.26644868,0.0017216823,106.30861167189937
0.0,0.0056876275,0.00095838,19081,0.0,10.0,1979.0,0.7916000000000003,4689829,24787.366546869278,-0.2520144,0.00095838,111.42575802534137
