AttC,entropy,TimestepsSoFar,TimeElapsed,optimgain,entloss,meankl,TtR,Fce,AttNC,MtR,surrgain,EpisodesSoFar
0.7109375,1.422533,9969,50.36332154273987,0.0013519562,0.0,0.0043098065,11.2109375,0.11547078700011965,0.2890625,6.7186797972964225,0.0013519562,128
0.6637168141592921,1.4155272,19806,98.23943901062012,0.0017359619,0.0,0.0019159553,12.36283185840708,0.09997442894892135,0.336283185840708,7.156003947520861,0.0017359619,241
0.5617977528089888,1.3994886,29846,135.76508951187134,0.0016654449,0.0,0.0033023765,15.247191011235955,0.0968303415758802,0.43820224719101125,9.081346912642507,0.0016654449,330
0.48,1.3751266,39906,184.45558404922485,0.0016855255,0.0,0.0030368357,17.906666666666666,0.11197351910152586,0.52,10.21609094427151,0.0016855255,405
0.3442622950819672,1.3638734,49949,231.97490286827087,0.0013749122,0.0,0.0008679324,23.0327868852459,0.11899453551912569,0.6557377049180327,13.191239218351543,0.0013749122,466
0.36065573770491804,1.3319749,59817,278.0613303184509,0.0014785645,0.0,0.004098097,21.852459016393443,0.10506403238271482,0.639344262295082,12.707063256301042,0.0014785645,527
0.375,1.2851721,69883,325.7854793071747,0.0018008549,0.0,0.003220879,20.6875,0.10595571095571092,0.625,11.689557655135397,0.0018008549,591
0.36507936507936506,1.2432669,79958,365.32224106788635,0.0017070465,0.0,0.0042801783,21.142857142857142,0.10109155042488378,0.6349206349206349,12.234213773966975,0.0017070465,654
0.3275862068965517,1.1918895,89755,410.40542435646057,0.0016780377,0.0,0.0050080866,21.775862068965516,0.10183908045977012,0.6724137931034483,12.617503558093869,0.0016780377,712
0.2,1.2197214,99771,458.07408118247986,0.0023449126,0.0,0.010245937,25.36,0.10144000000000002,0.8,14.764000940163447,0.0023449126,762
0.375,1.2055105,109827,501.74833607673645,0.0021994933,0.0,0.0052380622,19.65625,0.09941964285714286,0.625,11.244344194285356,0.0021994933,826
0.38461538461538464,1.185725,119890,543.4062776565552,0.0014861282,0.0,0.0013292404,20.676923076923078,0.10483361344537814,0.6153846153846154,11.83703142850167,0.0014861282,891
0.2982456140350877,1.1817667,129919,591.0008313655853,0.0018547272,0.0,0.0013776646,23.75438596491228,0.13184405458089662,0.7017543859649122,13.35937869079575,0.0018547272,948
0.3103448275862069,1.1422118,139973,642.8029110431671,0.0020224014,0.0,0.0027226608,22.25862068965517,0.10039556972214171,0.6896551724137931,12.560814920397284,0.0020224014,1006
0.2777777777777778,1.1317753,149802,685.0460531711578,0.0018033356,0.0,0.001178561,24.5,0.10364495530012771,0.7222222222222222,14.166297303290937,0.0018033356,1060
0.375,1.1247572,159876,727.6346542835236,0.002733612,0.0,0.0050965357,19.84375,0.08613257575757576,0.625,11.340851538515539,0.002733612,1124
0.2727272727272727,1.1016622,169925,775.0319333076477,0.0028956817,0.0,0.00258433,25.436363636363637,0.12704377104377104,0.7272727272727273,14.646802570551761,0.0028956817,1179
0.3220338983050847,1.0755019,179994,822.1082742214203,0.0023662003,0.0,0.0026312966,23.491525423728813,0.12376905646696275,0.6779661016949152,13.572827163361481,0.0023662003,1238
0.25,1.0890456,189777,865.4420671463013,0.001892746,0.0,0.0017587427,23.73076923076923,0.10026373626373628,0.75,13.451426292622141,0.001892746,1290
0.2,1.0623966,199805,908.9098968505859,0.0022690583,0.0,0.0020321044,27.56,0.12111111111111111,0.8,15.548945701222147,0.0022690583,1340
0.1836734693877551,1.0477962,209836,950.738025188446,0.0022371032,0.0,0.0023113876,25.857142857142858,0.1052022263450835,0.8163265306122449,14.41324896299409,0.0022371032,1389
