AttC,Fce,EpisodesSoFar,TtR,AttNC,TimestepsSoFar,meankl,entropy,surrgain,TimeElapsed,optimgain,entloss,MtR
0.0,1.0,13941,2500.0,10.0,3379883,0.01017476,-2.0755997,8.975303e-05,33905.228519678116,8.975303e-05,0.0,142.8784238871937
0.0,1.0,13981,2500.0,10.0,3389883,0.008933102,-1.9780275,0.00021915905,34005.29249238968,0.00021915905,0.0,142.8784238871937
0.0,1.0,14021,2500.0,10.0,3399883,0.010174863,-2.0755997,0.00024032115,34098.8965678215,0.00024032115,0.0,142.8784238871937
0.0,1.0,14061,2500.0,10.0,3409883,0.008933204,-1.9780275,0.00048972486,34199.488243579865,0.00048972486,0.0,142.8784238871937
0.0,1.0,14101,2500.0,10.0,3419883,0.01017476,-2.0755994,0.00036522668,34297.33905506134,0.00036522668,0.0,142.8784238871937
0.0,1.0,14141,2500.0,10.0,3429883,0.010174863,-2.1732159,0.00027763832,34397.22950720787,0.00027763832,0.0,142.8784238871937
0.0,1.0,14181,2500.0,10.0,3439883,0.008933204,-2.0755994,0.00015992475,34488.773257017136,0.00015992475,0.0,142.8784238871937
0.0,1.0,14221,2500.0,10.0,3449883,0.0024603605,-2.1243973,5.616379e-07,34587.31243491173,5.616379e-07,0.0,142.8784238871937
0.0,1.0,14261,2500.0,10.0,3459883,0.008933196,-2.0268257,0.00030591243,34676.899601221085,0.00030591243,0.0,142.8784238871937
0.0,1.0,14301,2500.0,10.0,3469883,0.01017476,-2.1243973,0.00012703318,34770.79331946373,0.00012703318,0.0,142.8784238871937
0.0,1.0,14341,2500.0,10.0,3479883,0.010174781,-2.2220168,0.00047417934,34865.80953836441,0.00047417934,0.0,142.8784238871937
0.0,1.0,14381,2500.0,10.0,3489883,0.008933204,-2.1243973,0.0004997182,34960.48104763031,0.0004997182,0.0,142.8784238871937
0.0,1.0,14421,2500.0,10.0,3499883,0.008933196,-2.0268257,0.00047292042,35058.243386268616,0.00047292042,0.0,142.8784238871937
0.0,1.0,14461,2500.0,10.0,3509883,0.008933196,-1.9292305,0.0004323761,35152.8807182312,0.0004323761,0.0,142.8784238871937
0.0,1.0,14501,2500.0,10.0,3519883,0.010174781,-2.0268257,0.00032021836,35253.54760718346,0.00032021836,0.0,142.8784238871937
0.0,1.0,14541,2500.0,10.0,3529883,0.008933204,-1.9292305,0.00042289062,35347.08441853523,0.00042289062,0.0,142.8784238871937
0.0,1.0,14581,2500.0,10.0,3539883,0.008933204,-1.8316561,0.0010190555,35443.95056819916,0.0010190555,0.0,142.8784238871937
0.0,1.0,14621,2500.0,10.0,3549883,0.008933102,-1.7340461,0.00078763766,35533.27552652359,0.00078763766,0.0,142.8784238871937
0.0,1.0,14661,2500.0,10.0,3559883,0.01017476,-1.8316561,2.2056618e-05,35626.67641592026,2.2056618e-05,0.0,142.8784238871937
0.0,1.0,14701,2500.0,10.0,3569883,0.01017476,-1.9292305,9.3171366e-05,35724.75343155861,9.3171366e-05,0.0,142.8784238871937
0.0,1.0,14741,2500.0,10.0,3579883,0.00893351,-1.8316561,2.143219e-05,35823.15991783142,2.143219e-05,0.0,142.8784238871937
0.0,1.0,14781,2500.0,10.0,3589883,0.008933102,-1.7340461,0.00029022596,35917.56699299812,0.00029022596,0.0,142.8784238871937
0.0,1.0,14821,2500.0,10.0,3599883,0.010175116,-1.8316561,0.0002414529,36017.056658029556,0.0002414529,0.0,142.8784238871937
0.0,1.0,14861,2500.0,10.0,3609883,0.008933102,-1.7340462,0.0001380305,36111.91012239456,0.0001380305,0.0,142.8784238871937
0.0,1.0,14901,2500.0,10.0,3619883,0.008933204,-1.6364715,0.00025312827,36209.701930999756,0.00025312827,0.0,142.8784238871937
0.0,1.0,14941,2500.0,10.0,3629883,0.010174863,-1.7340461,0.00042638852,36306.988038778305,0.00042638852,0.0,142.8784238871937
0.0,1.0,14981,2500.0,10.0,3639883,0.01017476,-1.8316561,0.0001454485,36402.62092900276,0.0001454485,0.0,142.8784238871937
0.0,1.0,15021,2500.0,10.0,3649883,0.010174871,-1.9292305,0.00011858087,36495.201185941696,0.00011858087,0.0,142.8784238871937
0.0,1.0,15061,2500.0,10.0,3659883,0.008933416,-1.8316561,0.00016707416,36589.297127485275,0.00016707416,0.0,142.8784238871937
0.0,1.0,15101,2500.0,10.0,3669883,0.008933196,-1.7340461,0.00020399054,36688.45674729347,0.00020399054,0.0,142.8784238871937
0.0,1.0,15141,2500.0,10.0,3679883,0.008933204,-1.6364715,0.00038921117,36786.36809754372,0.00038921117,0.0,142.8784238871937
0.0,1.0,15181,2500.0,10.0,3689883,0.008933196,-1.5388697,0.0002351067,36887.24740433693,0.0002351067,0.0,142.8784238871937
0.0,1.0,15221,2500.0,10.0,3699883,0.008933204,-1.4412841,0.0006754452,36979.99812722206,0.0006754452,0.0,142.8784238871937
0.0,1.0,15261,2500.0,10.0,3709883,0.008933204,-1.3436911,0.00062385364,37083.18500304222,0.00062385364,0.0,142.8784238871937
0.0,1.0,15301,2500.0,10.0,3719883,0.010174863,-1.4412841,0.0008989241,37173.61366510391,0.0008989241,0.0,142.8784238871937
0.0,1.0,15341,2500.0,10.0,3729883,0.01017476,-1.5388697,0.00029697124,37276.91286730766,0.00029697124,0.0,142.8784238871937
0.0,1.0,15381,2500.0,10.0,3739883,0.01017476,-1.6364715,6.4192944e-05,37371.63066101074,6.4192944e-05,0.0,142.8784238871937
0.0,1.0,15421,2500.0,10.0,3749883,0.008933196,-1.5388697,0.0005192275,37473.82054591179,0.0005192275,0.0,142.8784238871937
0.0,1.0,15461,2500.0,10.0,3759883,0.008933204,-1.4412841,0.00025119213,37557.85017633438,0.00025119213,0.0,142.8784238871937
0.0,1.0,15501,2500.0,10.0,3769883,0.010174781,-1.5388694,0.0005273496,37658.11284518242,0.0005273496,0.0,142.8784238871937
0.0,1.0,15541,2500.0,10.0,3779883,0.008933102,-1.4412841,5.4814318e-05,37753.21863794327,5.4814318e-05,0.0,142.8784238871937
0.0,1.0,15581,2500.0,10.0,3789883,0.01017476,-1.5388697,0.00022717363,37846.08070278168,0.00022717363,0.0,142.8784238871937
0.0,1.0,15621,2500.0,10.0,3799883,0.010174863,-1.6364715,0.00040623473,37942.349715709686,0.00040623473,0.0,142.8784238871937
0.0,1.0,15661,2500.0,10.0,3809883,0.01017476,-1.7340461,0.00010653599,38031.22408366203,0.00010653599,0.0,142.8784238871937
0.0,1.0,15701,2500.0,10.0,3819883,0.010174871,-1.8316561,0.00035893332,38124.07283759117,0.00035893332,0.0,142.8784238871937
0.0,1.0,15741,2500.0,10.0,3829883,0.008933204,-1.7340461,0.0006344269,38215.8952794075,0.0006344269,0.0,142.8784238871937
0.0,1.0,15781,2500.0,10.0,3839883,0.010174871,-1.8316561,0.00015729707,38317.23507285118,0.00015729707,0.0,142.8784238871937
0.0,1.0,15821,2500.0,10.0,3849883,0.010174781,-1.9292305,0.00018850109,38406.21978712082,0.00018850109,0.0,142.8784238871937
0.0,1.0,15861,2500.0,10.0,3859883,3.7431717e-05,-1.9353131,3.5238267e-07,38510.82045221329,3.5238267e-07,0.0,142.8784238871937
0.0,1.0,15901,2500.0,10.0,3869883,0.010174863,-2.0329287,0.0003017545,38605.15759682655,0.0003017545,0.0,142.8784238871937
0.0,1.0,15941,2500.0,10.0,3879883,0.010174751,-2.1305003,5.7704037e-05,38702.6130797863,5.7704037e-05,0.0,142.8784238871937
0.0,1.0,15981,2500.0,10.0,3889883,0.008933204,-2.0329287,0.00013198816,38798.969341278076,0.00013198816,0.0,142.8784238871937
0.0,1.0,16021,2500.0,10.0,3899883,0.008933102,-1.9353131,0.0005010555,38900.403124809265,0.0005010555,0.0,142.8784238871937
0.0,1.0,16061,2500.0,10.0,3909883,0.008933204,-1.8377582,0.00032990635,38991.71177983284,0.00032990635,0.0,142.8784238871937
0.0,1.0,16101,2500.0,10.0,3919883,0.008933196,-1.740149,0.00018298853,39093.88082742691,0.00018298853,0.0,142.8784238871937
0.0,1.0,16141,2500.0,10.0,3929883,0.008933204,-1.642575,0.00010772693,39186.11856722832,0.00010772693,0.0,142.8784238871937
0.0,1.0,16181,2500.0,10.0,3939883,0.008933196,-1.5449711,0.00048096513,39283.17674565315,0.00048096513,0.0,142.8784238871937
0.0,1.0,16221,2500.0,10.0,3949883,0.008933102,-1.4473869,0.00032028087,39372.68948864937,0.00032028087,0.0,142.8784238871937
0.0,1.0,16261,2500.0,10.0,3959883,0.008933204,-1.3497944,0.00064511894,39465.64404463768,0.00064511894,0.0,142.8784238871937
0.0,1.0,16301,2500.0,10.0,3969883,0.010174863,-1.4473875,0.00016617196,39555.71748185158,0.00016617196,0.0,142.8784238871937
0.0,1.0,16341,2500.0,10.0,3979883,0.01017476,-1.5449711,0.00016217289,39651.20532774925,0.00016217289,0.0,142.8784238871937
0.0,1.0,16381,2500.0,10.0,3989883,0.008933204,-1.4473875,0.00026313454,39746.127002716064,0.00026313454,0.0,142.8784238871937
0.0,1.0,16421,2500.0,10.0,3999883,0.008933416,-1.3497944,0.00012589787,39838.57762026787,0.00012589787,0.0,142.8784238871937
0.0,1.0,16461,2500.0,10.0,4009883,0.008933196,-1.2521983,0.00023339859,39934.525053977966,0.00023339859,0.0,142.8784238871937
0.0,1.0,16501,2500.0,10.0,4019883,0.010174863,-1.3497944,0.00071398966,40023.99121975899,0.00071398966,0.0,142.8784238871937
0.0,1.0,16541,2500.0,10.0,4029883,0.01017476,-1.4473875,0.0004904132,40119.736766815186,0.0004904132,0.0,142.8784238871937
0.0,1.0,16581,2500.0,10.0,4039883,0.008933204,-1.3497944,2.3495522e-05,40212.64315342903,2.3495522e-05,0.0,142.8784238871937
0.0,1.0,16621,2500.0,10.0,4049883,0.008933196,-1.2521983,0.00039318184,40304.9944229126,0.00039318184,0.0,142.8784238871937
0.0,1.0,16661,2500.0,10.0,4059883,0.008933204,-1.1546062,0.00019626219,40396.124012708664,0.00019626219,0.0,142.8784238871937
0.0,1.0,16701,2500.0,10.0,4069883,0.010174863,-1.2522004,0.0002513495,40494.685707092285,0.0002513495,0.0,142.8784238871937
0.0,1.0,16741,2500.0,10.0,4079883,0.008933204,-1.1546062,0.00020046963,40587.2678899765,0.00020046963,0.0,142.8784238871937
0.0,1.0,16781,2500.0,10.0,4089883,0.010174751,-1.2521983,0.00057791907,40688.88430428505,0.00057791907,0.0,142.8784238871937
0.0,1.0,16821,2500.0,10.0,4099883,0.008933204,-1.1546062,0.00038163425,40783.43841123581,0.00038163425,0.0,142.8784238871937
0.0,1.0,16861,2500.0,10.0,4109883,0.008933196,-1.0570213,0.0008312258,40877.13793921471,0.0008312258,0.0,142.8784238871937
0.0,1.0,16901,2500.0,10.0,4119883,0.010174863,-1.1546062,0.00023737732,40973.87418246269,0.00023737732,0.0,142.8784238871937
0.0,1.0,16941,2500.0,10.0,4129883,0.008933204,-1.0570213,0.00021022325,41068.93953871727,0.00021022325,0.0,142.8784238871937
0.0,1.0,16981,2500.0,10.0,4139883,0.008933204,-0.9594311,0.00034998386,41159.71250844002,0.00034998386,0.0,142.8784238871937
0.0,1.0,17021,2500.0,10.0,4149883,0.010174871,-1.0570213,0.0003406572,41253.106630802155,0.0003406572,0.0,142.8784238871937
0.0,1.0,17061,2500.0,10.0,4159883,0.008933102,-0.95943123,3.1239775e-05,41344.11860871315,3.1239775e-05,0.0,142.8784238871937
0.0,1.0,17101,2500.0,10.0,4169883,0.008933196,-0.86183953,0.00024422814,41431.95664000511,0.00024422814,0.0,142.8784238871937
0.0,1.0,17141,2500.0,10.0,4179883,0.010174871,-0.95943123,0.0006069022,41522.7954351902,0.0006069022,0.0,142.8784238871937
0.0,1.0,17181,2500.0,10.0,4189883,0.010174751,-1.0570213,2.2056836e-05,41614.19061970711,2.2056836e-05,0.0,142.8784238871937
0.0,1.0,17221,2500.0,10.0,4199883,0.010174871,-1.1546063,0.00017091114,41705.63263177872,0.00017091114,0.0,142.8784238871937
0.0,1.0,17261,2500.0,10.0,4209883,0.010174863,-1.2522004,8.620094e-05,41803.10905241966,8.620094e-05,0.0,142.8784238871937
0.0,1.0,17301,2500.0,10.0,4219883,0.010174863,-1.349795,0.00015143729,41900.05664205551,0.00015143729,0.0,142.8784238871937
0.0,1.0,17341,2500.0,10.0,4229883,0.01017476,-1.4473875,0.00014007247,41993.59775996208,0.00014007247,0.0,142.8784238871937
0.0,1.0,17381,2500.0,10.0,4239883,0.010174863,-1.5449728,0.00012783243,42091.693729400635,0.00012783243,0.0,142.8784238871937
0.0,1.0,17421,2500.0,10.0,4249883,0.008933204,-1.4473875,0.0005726269,42183.047103881836,0.0005726269,0.0,142.8784238871937
0.0,1.0,17461,2500.0,10.0,4259883,0.00893351,-1.3497944,0.0005621908,42277.009452581406,0.0005621908,0.0,142.8784238871937
0.0,1.0,17501,2500.0,10.0,4269883,0.008933102,-1.2522004,7.118694e-05,42368.951575279236,7.118694e-05,0.0,142.8784238871937
0.0,1.0,17541,2500.0,10.0,4279883,0.008933204,-1.1546063,0.000301063,42458.207426548004,0.000301063,0.0,142.8784238871937
0.0,1.0,17581,2500.0,10.0,4289883,0.010174781,-1.2522004,0.0005263404,42554.13116598129,0.0005263404,0.0,142.8784238871937
0.0,1.0,17621,2500.0,10.0,4299883,0.00893351,-1.1546063,0.00018006144,42648.26056575775,0.00018006144,0.0,142.8784238871937
0.0,1.0,17661,2500.0,10.0,4309883,0.008933102,-1.0570219,0.00010548357,42745.234927654266,0.00010548357,0.0,142.8784238871937
0.0,1.0,17701,2500.0,10.0,4319883,0.010174863,-1.1546063,0.00018874004,42841.14900827408,0.00018874004,0.0,142.8784238871937
0.0,1.0,17741,2500.0,10.0,4329883,0.008933196,-1.0570219,0.0002689704,42943.93003797531,0.0002689704,0.0,142.8784238871937
0.0,1.0,17781,2500.0,10.0,4339883,0.01017476,-1.1546063,0.0006429117,43035.682810783386,0.0006429117,0.0,142.8784238871937
0.0,1.0,17821,2500.0,10.0,4349883,0.010174863,-1.2522004,0.00038231106,43135.56704211235,0.00038231106,0.0,142.8784238871937
0.0,1.0,17861,2500.0,10.0,4359883,0.008933196,-1.1546063,0.0001365757,43223.53786635399,0.0001365757,0.0,142.8784238871937
0.0,1.0,17901,2500.0,10.0,4369883,0.008933204,-1.0570219,0.00015309111,43317.93531894684,0.00015309111,0.0,142.8784238871937
0.0,1.0,17941,2500.0,10.0,4379883,0.00060504675,-1.0814213,2.0034408e-06,43408.814027071,2.0034408e-06,0.0,142.8784238871937
0.0,1.0,17981,2500.0,10.0,4389883,0.010174863,-1.1790159,0.00021742051,43504.51658129692,0.00021742051,0.0,142.8784238871937
0.0,1.0,18021,2500.0,10.0,4399883,0.01017476,-1.2766103,4.174135e-05,43590.84169268608,4.174135e-05,0.0,142.8784238871937
0.0,1.0,18061,2500.0,10.0,4409883,0.008933196,-1.1790159,0.0004408658,43689.78319191933,0.0004408658,0.0,142.8784238871937
0.0,1.0,18101,2500.0,10.0,4419883,0.010174871,-1.2766103,0.00021368168,43781.728573560715,0.00021368168,0.0,142.8784238871937
0.0,1.0,18141,2500.0,10.0,4429883,0.008933196,-1.179016,0.00018052565,43878.40323257446,0.00018052565,0.0,142.8784238871937
0.0,1.0,18181,2500.0,10.0,4439883,0.008933204,-1.0814213,0.0003493417,43975.3616976738,0.0003493417,0.0,142.8784238871937
0.0,1.0,18221,2500.0,10.0,4449883,0.010174751,-1.179016,0.00014591782,44073.24695634842,0.00014591782,0.0,142.8784238871937
0.0,1.0,18261,2500.0,10.0,4459883,0.010175116,-1.2766103,0.00027195975,44170.11747145653,0.00027195975,0.0,142.8784238871937
0.0,1.0,18301,2500.0,10.0,4469883,0.0024602725,-1.3253913,1.0109539e-05,44267.69063973427,1.0109539e-05,0.0,142.8784238871937
0.0,1.0,18341,2500.0,10.0,4479883,0.010174781,-1.4229844,0.00019883079,44359.28481721878,0.00019883079,0.0,142.8784238871937
0.0,1.0,18381,2500.0,10.0,4489883,0.010174871,-1.52058,2.083416e-05,44453.721902132034,2.083416e-05,0.0,142.8784238871937
0.0,1.0,18421,2500.0,10.0,4499883,0.01017476,-1.6181647,0.00067181245,44551.83668231964,0.00067181245,0.0,142.8784238871937
0.0,1.0,18461,2500.0,10.0,4509883,0.01017476,-1.7157737,7.421806e-05,44643.65675878525,7.421806e-05,0.0,142.8784238871937
0.0,1.0,18501,2500.0,10.0,4519883,0.010175198,-1.8133538,0.00024881316,44741.91140508652,0.00024881316,0.0,142.8784238871937
0.0,1.0,18541,2500.0,10.0,4529883,0.010174744,-1.9109285,0.00010147308,44836.82262301445,0.00010147308,0.0,142.8784238871937
0.0,1.0,18581,2500.0,10.0,4539883,0.00893351,-1.8133538,0.00067139266,44937.24984669685,0.00067139266,0.0,142.8784238871937
0.0,1.0,18621,2500.0,10.0,4549883,0.008933102,-1.7157737,0.0004257482,45038.84220314026,0.0004257482,0.0,142.8784238871937
0.0,1.0,18661,2500.0,10.0,4559883,0.008933204,-1.6181649,0.00057889964,45139.18241739273,0.00057889964,0.0,142.8784238871937
0.0,1.0,18701,2500.0,10.0,4569883,0.008933196,-1.52058,0.00041165412,45243.5385696888,0.00041165412,0.0,142.8784238871937
0.0,1.0,18741,2500.0,10.0,4579883,0.010174863,-1.6181649,0.00020202213,45343.71955490112,0.00020202213,0.0,142.8784238871937
0.0,1.0,18781,2500.0,10.0,4589883,0.010174751,-1.7157737,5.5181208e-05,45440.12149000168,5.5181208e-05,0.0,142.8784238871937
0.0,1.0,18821,2500.0,10.0,4599883,0.010174863,-1.8133538,5.0103914e-05,45537.612852573395,5.0103914e-05,0.0,142.8784238871937
0.0,1.0,18861,2500.0,10.0,4609883,0.008933102,-1.7157737,0.00014020609,45631.05048632622,0.00014020609,0.0,142.8784238871937
0.0,1.0,18901,2500.0,10.0,4619883,0.008933204,-1.6181649,0.00026611885,45720.849527835846,0.00026611885,0.0,142.8784238871937
0.0,1.0,18941,2500.0,10.0,4629883,0.008933196,-1.52058,0.0003445895,45813.34042930603,0.0003445895,0.0,142.8784238871937
0.0,1.0,18981,2500.0,10.0,4639883,0.010174863,-1.6181649,9.32059e-05,45902.520723342896,9.32059e-05,0.0,142.8784238871937
0.0,1.0,19021,2500.0,10.0,4649883,0.008933204,-1.52058,0.00046476486,45992.08305954933,0.00046476486,0.0,142.8784238871937
0.0,1.0,19061,2500.0,10.0,4659883,0.008933102,-1.4229844,0.00033233,46084.82632493973,0.00033233,0.0,142.8784238871937
0.0,1.0,19101,2500.0,10.0,4669883,0.010174781,-1.52058,0.0004776228,46180.35885620117,0.0004776228,0.0,142.8784238871937
0.0,1.0,19141,2500.0,10.0,4679883,0.010174863,-1.6181649,0.00028792152,46268.8216149807,0.00028792152,0.0,142.8784238871937
0.0,1.0,19181,2500.0,10.0,4689883,0.008933416,-1.52058,4.498355e-05,46362.22825241089,4.498355e-05,0.0,142.8784238871937
0.0,1.0,19221,2500.0,10.0,4699883,0.01017476,-1.6181649,0.00031736054,46447.8794503212,0.00031736054,0.0,142.8784238871937
0.0,1.0,19261,2500.0,10.0,4709883,0.00893351,-1.52058,0.00061018305,46540.66829419136,0.00061018305,0.0,142.8784238871937
0.0,1.0,19301,2500.0,10.0,4719883,0.01017476,-1.6181647,4.0453368e-05,46628.62024188042,4.0453368e-05,0.0,142.8784238871937
0.0,1.0,19341,2500.0,10.0,4729883,0.008933196,-1.52058,5.8143043e-05,46720.23496437073,5.8143043e-05,0.0,142.8784238871937
0.0,1.0,19381,2500.0,10.0,4739883,0.010174863,-1.6181649,0.000112138216,46809.06546354294,0.000112138216,0.0,142.8784238871937
0.0,1.0,19421,2500.0,10.0,4749883,0.0023052692,-1.5693766,5.971792e-05,46902.2727663517,5.971792e-05,0.0,142.8784238871937
0.0,1.0,19461,2500.0,10.0,4759883,0.01017476,-1.6669803,0.00024442942,46986.43158340454,0.00024442942,0.0,142.8784238871937
0.0,1.0,19501,2500.0,10.0,4769883,0.0024602725,-1.7157737,1.2392006e-05,47078.12990784645,1.2392006e-05,0.0,142.8784238871937
0.0,1.0,19541,2500.0,10.0,4779883,0.010174863,-1.8133538,0.0003234391,47164.59057593346,0.0003234391,0.0,142.8784238871937
0.0,1.0,19581,2500.0,10.0,4789883,0.008933102,-1.7157737,0.00038814757,47246.028426885605,0.00038814757,0.0,142.8784238871937
0.0,1.0,19621,2500.0,10.0,4799883,0.010175198,-1.8133538,7.628601e-05,47328.59055638313,7.628601e-05,0.0,142.8784238871937
0.0,1.0,19661,2500.0,10.0,4809883,0.010174781,-1.9109285,0.00027337106,47409.53220367432,0.00027337106,0.0,142.8784238871937
0.0,1.0,19701,2500.0,10.0,4819883,0.010174781,-2.0085425,2.5949592e-05,47485.62530183792,2.5949592e-05,0.0,142.8784238871937
0.0,1.0,19741,2500.0,10.0,4829883,0.010174871,-2.1061096,9.7660246e-05,47569.16443371773,9.7660246e-05,0.0,142.8784238871937
0.0,1.0,19781,2500.0,10.0,4839883,0.010174871,-2.2037268,0.00029785887,47654.61242938042,0.00029785887,0.0,142.8784238871937
0.0,1.0,19821,2500.0,10.0,4849883,0.01017476,-2.3012955,9.981067e-05,47738.436422109604,9.981067e-05,0.0,142.8784238871937
0.0,1.0,19861,2500.0,10.0,4859883,0.010174781,-2.3989005,5.2290565e-05,47820.300950050354,5.2290565e-05,0.0,142.8784238871937
0.0,1.0,19901,2500.0,10.0,4869883,0.008933102,-2.3012955,0.00036932647,47908.40425467491,0.00036932647,0.0,142.8784238871937
0.0,1.0,19941,2500.0,10.0,4879883,0.01017476,-2.3989005,0.0002991598,47993.23531913757,0.0002991598,0.0,142.8784238871937
0.0,1.0,19981,2500.0,10.0,4889883,0.008933204,-2.3012955,0.0007340193,48077.485166311264,0.0007340193,0.0,142.8784238871937
0.0,1.0,20021,2500.0,10.0,4899883,0.00058567524,-2.2768884,2.8847599e-06,48160.08921647072,2.8847599e-06,0.0,142.8784238871937
0.0,1.0,20061,2500.0,10.0,4909883,0.008933204,-2.1793206,0.00022461746,48242.030462026596,0.00022461746,0.0,142.8784238871937
0.0,1.0,20101,2500.0,10.0,4919883,0.010174781,-2.2768884,0.00016485235,48316.02866959572,0.00016485235,0.0,142.8784238871937
0.0,1.0,20141,2500.0,10.0,4929883,0.010174781,-2.374505,0.0003005685,48397.380111694336,0.0003005685,0.0,142.8784238871937
0.0,1.0,20181,2500.0,10.0,4939883,0.010174781,-2.4720707,0.00019693852,48476.07215690613,0.00019693852,0.0,142.8784238871937
0.0,1.0,20221,2500.0,10.0,4949883,0.010174863,-2.5696943,0.00012799984,48553.67539668083,0.00012799984,0.0,142.8784238871937
0.0,1.0,20261,2500.0,10.0,4959883,0.010174781,-2.6672437,3.3731365e-05,48632.58528327942,3.3731365e-05,0.0,142.8784238871937
0.0,1.0,20301,2500.0,10.0,4969883,0.010174781,-2.7648695,0.00029207987,48706.80671668053,0.00029207987,0.0,142.8784238871937
0.0,1.0,20341,2500.0,10.0,4979883,0.010174781,-2.8624423,0.00032539666,48781.99741601944,0.00032539666,0.0,142.8784238871937
0.0,1.0,20381,2500.0,10.0,4989883,0.008933204,-2.7648695,0.00020709929,48856.52571249008,0.00020709929,0.0,142.8784238871937
0.0,1.0,20421,2500.0,10.0,4999883,0.008933204,-2.6672437,0.00024231491,48930.304050683975,0.00024231491,0.0,142.8784238871937
