EpisodesSoFar,TtR,AttNC,entropy,Fce,TimestepsSoFar,optimgain,AttC,surrgain,MtR,meankl,TimeElapsed,entloss
43,404.8837209302326,3.0697674418604652,1.4172894,0.16818842061079317,9803,3.6278077e-05,6.930232558139535,3.6278077e-05,23.19820618166614,0.0005432756,70.64133787155151,0.0
86,415.5813953488372,2.7209302325581395,1.4106306,0.17570119802677941,19854,1.2064209e-05,7.27906976744186,1.2064209e-05,24.124900674627412,0.0013361798,139.73337292671204,0.0
129,423.95348837209303,3.2325581395348837,1.4150953,0.17832155441457773,29965,0.00027841676,6.767441860465116,0.00027841676,24.594862406405678,0.001803024,208.52314400672913,0.0
173,422.27272727272725,2.772727272727273,1.4135079,0.17854786276525406,39840,0.00093095034,7.2272727272727275,0.00093095034,24.61387368659829,0.007834761,280.0855987071991,0.0
213,422.5,4.075,1.4172813,0.169,49840,0.0003025737,5.925,0.0003025737,24.66922368129491,0.002629549,349.412855386734,0.0
256,413.48837209302326,3.744186046511628,1.4176164,0.17080826150593592,59875,0.00037178863,6.255813953488372,0.00037178863,23.885532694489914,0.0039737853,418.1008746623993,0.0
301,357.55555555555554,2.7555555555555555,1.3989394,0.157797564023651,69763,0.0003482074,7.2444444444444445,0.0003482074,20.69129012554395,0.0068761334,489.1561233997345,0.0
348,422.7659574468085,2.702127659574468,1.3895228,0.1805070314042384,79898,0.00044317206,7.297872340425532,0.00044317206,24.5213732741369,0.0047020228,558.8534126281738,0.0
400,455.1923076923077,2.8076923076923075,1.3846579,0.21502207829855252,89835,0.0017352207,7.1923076923076925,0.0017352207,26.851141890364723,0.0038862757,630.1200630664825,0.0
448,407.0833333333333,2.0,1.3911269,0.18554678435515118,99861,0.00036001418,8.0,0.00036001418,24.135170906946616,0.0009327468,699.3109722137451,0.0
501,537.7358490566038,3.2264150943396226,1.3814839,0.24976081458490676,109761,0.0023040827,6.773584905660377,0.0023040827,32.21642889779117,0.0035518927,770.482861995697,0.0
561,515.3333333333334,3.4166666666666665,1.3688322,0.26099898058993415,119942,0.0007455131,6.583333333333333,0.0007455131,30.963774914423222,0.0022244419,839.3231179714203,0.0
614,534.5283018867924,3.811320754716981,1.3497312,0.24326125005668806,129753,0.0006596207,6.188679245283019,0.0006596207,32.01856577330703,0.005370758,908.666345834732,0.0
671,687.0175438596491,4.508771929824562,1.3113862,0.32938070441759093,139896,0.00097217073,5.491228070175438,0.00097217073,41.31769127882309,0.0035148808,978.6380760669708,0.0
732,717.8688524590164,4.508196721311475,1.2813238,0.3514661479224163,149848,0.00094864453,5.491803278688525,0.00094864453,43.03832976348254,0.004535741,1046.7444224357605,0.0
794,701.9354838709677,4.806451612903226,1.2573812,0.341856900195912,159820,0.0005403812,5.193548387096774,0.0005403812,41.39073704997939,0.0025122748,1116.450689315796,0.0
862,601.0294117647059,4.485294117647059,1.2443978,0.3165243205627108,169981,0.00053254457,5.514705882352941,0.00053254457,35.96657738508587,0.0027829101,1184.7161402702332,0.0
918,719.4642857142857,5.017857142857143,1.226184,0.338885094478627,179975,0.00067822664,4.982142857142857,0.00067822664,42.99442570694846,0.0028319426,1254.6980819702148,0.0
982,721.875,4.5,1.2023762,0.37268102825588234,189854,0.0008446961,5.5,0.0008446961,43.23046510215331,0.00258213,1325.6921184062958,0.0
1036,962.4074074074074,6.481481481481482,1.1657854,0.4233766039250945,199902,0.0008738016,3.5185185185185186,0.0008738016,56.109685029859016,0.006596063,1395.8624143600464,0.0
1096,977.6666666666666,6.083333333333333,1.1040043,0.46157164576019954,209883,0.00081439264,3.9166666666666665,0.00081439264,56.88650909013948,0.00795375,1466.5507938861847,0.0
1147,1284.5098039215686,7.411764705882353,1.0650023,0.5574772321969549,219786,0.000511486,2.588235294117647,0.000511486,74.35675334442304,0.0028451476,1535.3247611522675,0.0
1202,1213.090909090909,6.6909090909090905,1.0343165,0.5382657873360811,229777,0.00071141357,3.309090909090909,0.00071141357,70.24740086444466,0.0031804175,1604.2883133888245,0.0
1247,1638.2222222222222,8.6,1.0144801,0.6770296584105564,239827,0.0005229257,1.4,0.0005229257,94.47439265502746,0.0035822678,1673.9631876945496,0.0
1294,1631.7021276595744,7.9787234042553195,0.9656931,0.6900063808667035,249802,0.0008770665,2.021276595744681,0.0008770665,94.11723591080616,0.004399636,1742.4818232059479,0.0
1340,1782.1739130434783,8.608695652173912,0.96124256,0.7389697109117401,259960,0.00047604853,1.391304347826087,0.00047604853,102.3947891264582,0.0046608374,1811.579733133316,0.0
1387,1786.8085106382978,8.297872340425531,0.91314733,0.7511317429615302,269934,0.0006784851,1.702127659574468,0.0006784851,102.78296826240155,0.005488903,1880.2208423614502,0.0
1429,2098.5714285714284,9.285714285714286,0.8841981,0.8567326782564877,279757,0.00050866086,0.7142857142857143,0.00050866086,120.2851332674212,0.0019955914,1950.393828868866,0.0
1474,2020.4444444444443,8.844444444444445,0.85451454,0.8326716818470581,289838,0.0005575504,1.1555555555555554,0.0005575504,115.71838379963968,0.0021050237,2017.8760704994202,0.0
1516,2220.9523809523807,9.523809523809524,0.91003376,0.8991479258370012,299910,0.00032030983,0.47619047619047616,0.00032030983,127.05428768362054,0.0035840808,2085.188176393509,0.0
1560,2117.9545454545455,9.090909090909092,0.8601916,0.8654539403249082,309992,0.0005662584,0.9090909090909091,0.0005662584,121.16323166489947,0.006070305,2152.674566268921,0.0
1604,2036.590909090909,8.863636363636363,0.84366673,0.8328747210236572,319825,0.00019331272,1.1363636363636365,0.00019331272,116.45693506703424,0.0019477783,2220.0267140865326,0.0
1647,2176.7441860465115,9.209302325581396,0.84440225,0.9001011122345804,329854,0.00042758835,0.7906976744186046,0.00042758835,124.50160944966224,0.0028219451,2288.227550983429,0.0
1689,2255.0,9.404761904761905,0.7915035,0.9105291005291006,339888,0.00043497287,0.5952380952380952,0.00043497287,128.8280181485828,0.00495661,2355.2365028858185,0.0
1731,2340.2380952380954,9.523809523809524,0.71108764,0.9412879818594101,349914,0.00055007683,0.47619047619047616,0.00055007683,133.8074103044863,0.007462571,2421.328166246414,0.0
1774,2302.5581395348836,9.30232558139535,0.6155089,0.936093023255814,359969,0.00013823141,0.6976744186046512,0.00013823141,131.74743899453685,0.009751795,2487.7903501987457,0.0
1814,2479.75,10.0,0.5191422,0.9918999999999999,369969,0.0001487705,0.0,0.0001487705,141.8011696032766,0.009912604,2552.9852254390717,0.0
1855,2436.3414634146343,9.75609756097561,0.4376417,0.9840975609756099,379974,0.000126908,0.24390243902439024,0.000126908,139.2400380331872,0.010684433,2618.5942838191986,0.0
1895,2496.0,10.0,0.36671695,0.9983999999999998,389974,0.00045860923,0.0,0.00045860923,142.66982087767042,0.006978926,2685.417539834976,0.0
1935,2498.5,10.0,0.29952595,0.9994,399974,0.00024086758,0.0,0.00024086758,142.80786001728694,0.0077161025,2751.268938064575,0.0
1975,2499.25,10.0,0.2684173,0.9997000000000001,409974,0.0007780806,0.0,0.0007780806,142.83403685477987,0.013220833,2818.607032060623,0.0
2015,2499.5,10.0,0.2810375,0.9997999999999999,419974,0.0004533441,0.0,0.0004533441,142.85302507731748,0.0010386338,2887.3863701820374,0.0
2055,2497.25,10.0,0.2560312,0.9988999999999999,429974,0.0004024663,0.0,0.0004024663,142.72409146140745,0.001575553,2954.7606768608093,0.0
2095,2498.5,10.0,0.20904504,0.9994,439974,0.00038933795,0.0,0.00038933795,142.78135087994406,0.0037430408,3023.190227985382,0.0
2135,2499.75,10.0,0.24687606,0.9998999999999999,449974,0.0005184165,0.0,0.0005184165,142.86892233425073,0.002837395,3091.292781829834,0.0
2175,2498.5,10.0,0.20445864,0.9994,459974,0.00051184493,0.0,0.00051184493,142.79479058284068,0.004205052,3159.510549545288,0.0
2215,2499.25,10.0,0.23791634,0.9997000000000001,469974,0.0009493077,0.0,0.0009493077,142.83307918575846,0.009128797,3226.706561565399,0.0
2255,2498.75,10.0,0.25136933,0.9995,479974,0.0012893308,0.0,0.0012893308,142.80680046526695,0.006310549,3296.482805490494,0.0
2295,2492.0,10.0,0.2194934,0.9968000000000001,489974,0.00061379507,0.0,0.00061379507,142.42361367835295,0.005883344,3366.8242835998535,0.0
2335,2497.75,10.0,0.19654328,0.9991,499974,0.0007196523,0.0,0.0007196523,142.74507877446518,0.002445614,3435.082091808319,0.0
2375,2494.5,10.0,0.18959703,0.9978,509974,0.0006489116,0.0,0.0006489116,142.54643714738503,0.004804576,3504.5435996055603,0.0
2415,2499.75,10.0,0.16509865,0.9999,519974,0.0008495379,0.0,0.0008495379,142.86387490108513,0.0074885944,3572.809020280838,0.0
2455,2500.0,10.0,0.22671093,1.0,529974,0.0007108717,0.0,0.0007108717,142.8784238871937,0.005144055,3639.958941936493,0.0
2495,2499.5,10.0,0.23008218,0.9997999999999999,539974,0.0003388376,0.0,0.0003388376,142.84001970978375,0.0052232747,3708.134893655777,0.0
2535,2499.5,10.0,0.17345382,0.9998000000000001,549974,0.00051348,0.0,0.00051348,142.8600965683773,0.004518797,3774.5335352420807,0.0
2575,2499.5,10.0,0.14804669,0.9998000000000001,559974,0.00075009745,0.0,0.00075009745,142.86012741370283,0.0035833975,3842.7212319374084,0.0
2615,2499.5,10.0,0.16072085,0.9998000000000001,569974,0.0006836664,0.0,0.0006836664,142.85058113041154,0.009852333,3911.2666578292847,0.0
2655,2498.5,10.0,0.16840298,0.9994,579974,0.00066544814,0.0,0.00066544814,142.77973579894984,0.0025602048,3980.5314750671387,0.0
2695,2497.75,10.0,0.19853713,0.9991,589974,0.0005400319,0.0,0.0005400319,142.7644979465677,0.0030553613,4050.115984916687,0.0
2735,2498.75,10.0,0.22214305,0.9994999999999999,599974,0.00074030337,0.0,0.00074030337,142.8125705358754,0.0031865025,4119.395910024643,0.0
2775,2496.75,10.0,0.21629874,0.9987,609974,0.00060530263,0.0,0.00060530263,142.72607972766613,0.0027644162,4188.091094255447,0.0
2815,2499.75,10.0,0.20783535,0.9999,619974,0.00044218407,0.0,0.00044218407,142.86539400450653,0.0025093802,4257.35763669014,0.0
2855,2497.5,10.0,0.23377985,0.9989999999999999,629974,0.0005976156,0.0,0.0005976156,142.76224725285297,0.003282401,4328.797073125839,0.0
2895,2497.75,10.0,0.18904768,0.9991,639974,0.00057509064,0.0,0.00057509064,142.75041947358335,0.0036580858,4399.675005435944,0.0
2935,2498.5,10.0,0.18838632,0.9994000000000002,649974,0.00061179337,0.0,0.00061179337,142.79077435556624,0.0033093006,4467.9562747478485,0.0
2975,2495.5,10.0,0.13691667,0.9982000000000001,659974,0.0007953476,0.0,0.0007953476,142.63020929183145,0.00570582,4537.238718509674,0.0
3015,2497.5,10.0,0.12611452,0.999,669974,0.0008755332,0.0,0.0008755332,142.75858764393814,0.0037545008,4607.617946624756,0.0
3055,2497.0,10.0,0.12597455,0.9987999999999999,679974,0.0009234421,0.0,0.0009234421,142.73929735303233,0.003806586,4677.264719486237,0.0
3095,2498.25,10.0,0.16301152,0.9992999999999999,689974,0.00083066424,0.0,0.00083066424,142.78447908896973,0.0035439709,4747.286993503571,0.0
3135,2490.0,10.0,0.17939584,0.9960000000000001,699974,0.00089044776,0.0,0.00089044776,142.31314062507937,0.0044335225,4818.465120792389,0.0
3175,2490.5,10.0,0.20402499,0.9962,709974,0.0008087782,0.0,0.0008087782,142.33413647066226,0.004967465,4889.151985168457,0.0
3215,2486.0,10.0,0.18771239,0.9944,719974,0.0014056228,0.0,0.0014056228,142.10314749363883,0.0057140053,4959.375196695328,0.0
3255,2495.5,10.0,0.24923585,0.9982,729974,0.0012270339,0.0,0.0012270339,142.64243213329104,0.005320697,5029.11816740036,0.0
3295,2485.5,10.0,0.25765878,0.9942,739974,0.0012239147,0.0,0.0012239147,142.02481796582353,0.005383153,5099.536264181137,0.0
3335,2471.0,10.0,0.23745829,0.9883999999999998,749974,0.00107021,0.0,0.00107021,141.27350751055562,0.0056034224,5170.124542236328,0.0
3375,2471.75,10.0,0.24099633,0.9887,759974,0.00066636346,0.0,0.00066636346,141.31985813359768,0.0032470978,5240.5123970508575,0.0
3415,2458.25,10.0,0.25464243,0.9832999999999998,769974,0.0008534944,0.0,0.0008534944,140.504926211276,0.0037923816,5310.913230895996,0.0
3455,2470.5,10.0,0.21669582,0.9882,779974,0.0012054087,0.0,0.0012054087,141.28887775900512,0.007102015,5382.0612070560455,0.0
3495,2487.0,10.0,0.15767856,0.9948,789974,0.0009430365,0.0,0.0009430365,142.11944641853637,0.0077116527,5450.906318187714,0.0
3535,2496.25,10.0,0.10988598,0.9984999999999999,799974,0.00071278855,0.0,0.00071278855,142.69477999708843,0.005406843,5519.021399259567,0.0
3575,2499.5,10.0,0.1554778,0.9998000000000001,809974,0.0012750276,0.0,0.0012750276,142.84985076764718,0.0061344523,5587.633836269379,0.0
3615,2491.25,10.0,0.17268367,0.9964999999999998,819974,0.0006355868,0.0,0.0006355868,142.34733434833362,0.0037272873,5655.538277387619,0.0
3655,2493.5,10.0,0.16119191,0.9973999999999998,829974,0.000681048,0.0,0.000681048,142.51917056744225,0.003335893,5723.97532749176,0.0
3695,2497.5,10.0,0.12989269,0.999,839974,0.00086260063,0.0,0.00086260063,142.7287513918739,0.004101179,5791.344692707062,0.0
3735,2497.5,10.0,0.11856896,0.9989999999999999,849974,0.0014048584,0.0,0.0014048584,142.72949636487138,0.013742102,5859.6201140880585,0.0
3775,2476.0,10.0,0.098223396,0.9903999999999996,859974,0.00088732666,0.0,0.00088732666,141.555760656548,0.003995948,5927.991614818573,0.0
3815,2479.0,10.0,0.14358315,0.9915999999999998,869974,0.0011464109,0.0,0.0011464109,141.70248897188998,0.0053753834,5998.174116134644,0.0
3855,2479.0,10.0,0.10393225,0.9915999999999997,879974,0.0008348758,0.0,0.0008348758,141.6688190386447,0.004559068,6066.700786590576,0.0
3895,2494.0,10.0,0.106346115,0.9975999999999999,889974,0.0005573742,0.0,0.0005573742,142.52221415157805,0.0019116348,6133.757330656052,0.0
3935,2488.25,10.0,0.11376683,0.9953,899974,0.00092073,0.0,0.00092073,142.248534321014,0.0037588,6202.6778774261475,0.0
3975,2491.5,10.0,0.09575592,0.9965999999999999,909974,0.0008933104,0.0,0.0008933104,142.42313947023257,0.0046092332,6271.541301012039,0.0
4015,2496.0,10.0,0.06535452,0.9984000000000002,919974,0.0008884615,0.0,0.0008884615,142.64707828116283,0.004787186,6339.257940769196,0.0
4055,2498.75,10.0,0.056833807,0.9994999999999999,929974,0.00058601645,0.0,0.00058601645,142.8188959445109,0.0026152579,6405.6260097026825,0.0
4095,2496.75,10.0,0.008798088,0.9987,939974,0.0010347047,0.0,0.0010347047,142.70166948327702,0.005537296,6475.000887870789,0.0
4135,2498.5,10.0,0.010790825,0.9993999999999998,949974,0.0016513913,0.0,0.0016513913,142.79225817433326,0.0064118193,6543.089737892151,0.0
4175,2495.75,10.0,0.028460767,0.9983000000000002,959974,0.0008190349,0.0,0.0008190349,142.60576302458452,0.0052878475,6610.835388183594,0.0
4215,2483.5,10.0,0.032680053,0.9934,969974,0.0006638862,0.0,0.0006638862,142.01703344534937,0.0029546008,6678.580868244171,0.0
4255,2466.75,10.0,0.00017869473,0.9866999999999999,979974,0.0011360574,0.0,0.0011360574,140.85972527190438,0.006634338,6744.5715453624725,0.0
4295,2486.0,10.0,0.037706375,0.9944,989974,0.0011665655,0.0,0.0011665655,142.11127016641353,0.005154688,6811.575828075409,0.0
4335,2462.5,10.0,-0.006412506,0.9850000000000001,999974,0.0020234035,0.0,0.0020234035,140.91883584574126,0.0072982647,6877.231562376022,0.0
4375,2493.25,10.0,0.014374414,0.9972999999999999,1009974,0.0012596593,0.0,0.0012596593,142.52783998035324,0.005491864,6943.637522220612,0.0
4415,2496.5,10.0,-0.0011775494,0.9985999999999999,1019974,0.00048454647,0.0,0.00048454647,142.68751587941748,0.0031227593,7009.177430868149,0.0
4455,2500.0,10.0,0.045566533,1.0,1029974,0.0007584058,0.0,0.0007584058,142.8784238871937,0.0056778896,7073.475452899933,0.0
4495,2500.0,10.0,0.08480813,1.0,1039974,0.000721156,0.0,0.000721156,142.8784238871937,0.0030126334,7137.313024044037,0.0
4535,2500.0,10.0,0.109227225,1.0,1049974,0.0004258933,0.0,0.0004258933,142.8784238871937,0.002184518,7200.771676778793,0.0
4575,2500.0,10.0,0.1311475,1.0,1059974,0.0007413675,0.0,0.0007413675,142.8784238871937,0.0073341033,7263.968545436859,0.0
4615,2498.25,9.975,0.13849695,0.9992999999999999,1069974,0.0006086625,0.025,0.0006086625,142.7948812481704,0.0023969125,7328.515331983566,0.0
4655,2498.75,10.0,0.10492478,0.9995,1079974,0.00069899997,0.0,0.00069899997,142.79429629005668,0.0035556436,7392.873203992844,0.0
4695,2497.0,10.0,0.08537201,0.9987999999999999,1089974,0.0003618734,0.0,0.0003618734,142.73192509559667,0.0022977393,7456.155718326569,0.0
4735,2498.5,10.0,0.038630933,0.9994,1099974,0.00063637766,0.0,0.00063637766,142.79349688946135,0.006396781,7518.927185535431,0.0
4775,2499.75,10.0,0.10153975,0.9998999999999999,1109974,0.0007042102,0.0,0.0007042102,142.86698613705516,0.004671399,7582.186923027039,0.0
4815,2498.75,10.0,0.09076252,0.9994999999999999,1119974,0.00088949624,0.0,0.00088949624,142.81522554332037,0.0040382124,7644.865394592285,0.0
4855,2498.75,10.0,0.14481525,0.9995,1129974,0.00073322654,0.0,0.00073322654,142.80763364091635,0.0042241,7708.165241718292,0.0
4895,2497.75,10.0,0.09112872,0.9991000000000001,1139974,0.00082870317,0.0,0.00082870317,142.7593817385849,0.005574668,7772.284810066223,0.0
4935,2499.25,10.0,0.039070014,0.9997,1149974,0.00086711266,0.0,0.00086711266,142.83003341322032,0.005294533,7835.55708861351,0.0
4975,2499.0,10.0,-0.019752564,0.9996,1159974,0.0010613699,0.0,0.0010613699,142.81306366592048,0.006332438,7899.696306467056,0.0
5015,2498.75,10.0,0.03454975,0.9994999999999999,1169974,0.00082264555,0.0,0.00082264555,142.77638430318115,0.005217744,7963.727743148804,0.0
5055,2497.25,10.0,0.063350596,0.9989000000000001,1179974,0.00065393874,0.0,0.00065393874,142.7165633288373,0.0023012739,8027.885633945465,0.0
5095,2497.0,10.0,0.117637806,0.9987999999999999,1189974,0.0010079327,0.0,0.0010079327,142.70675866624038,0.005087019,8092.303967475891,0.0
5135,2495.75,10.0,0.061976142,0.9982999999999999,1199974,0.0007094574,0.0,0.0007094574,142.64087910646467,0.004822299,8156.906397104263,0.0
5175,2499.75,10.0,0.044427715,0.9998999999999999,1209974,0.0011920201,0.0,0.0011920201,142.8598243656435,0.007582393,8220.422991514206,0.0
5215,2500.0,10.0,0.096962765,1.0,1219974,0.0013128546,0.0,0.0013128546,142.8784238871937,0.009041919,8283.64426112175,0.0
5255,2496.75,10.0,0.16161382,0.9987000000000001,1229974,0.001194048,0.0,0.001194048,142.71372715547903,0.0063010706,8347.366176128387,0.0
5295,2487.75,10.0,0.14080644,0.9951000000000001,1239974,0.00074080285,0.0,0.00074080285,142.19546098589257,0.0032172126,8410.281517267227,0.0
5335,2495.5,10.0,0.14410603,0.9982,1249974,0.00048857986,0.0,0.00048857986,142.65180075834252,0.0035681594,8474.11663889885,0.0
5375,2497.5,10.0,0.13601108,0.999,1259974,0.0007741443,0.0,0.0007741443,142.72053799191542,0.0054951226,8538.653877973557,0.0
5416,2439.0243902439024,9.75609756097561,0.12750486,0.9849698708751793,1269991,0.0009138515,0.24390243902439024,0.0009138515,139.4429673658872,0.0054836823,8602.880799770355,0.0
5456,2498.75,10.0,0.13496168,0.9995,1279991,0.0011620995,0.0,0.0011620995,142.80634731777405,0.0062454664,8665.141010522842,0.0
5496,2493.0,10.0,0.18009105,0.9972,1289991,0.0009829724,0.0,0.0009829724,142.44320851291005,0.005097748,8728.133439064026,0.0
5536,2490.75,10.0,0.15390977,0.9962999999999997,1299991,0.0009854003,0.0,0.0009854003,142.31465140619554,0.0069777635,8790.610333681107,0.0
5576,2497.5,10.0,0.16193968,0.999,1309991,0.00063363725,0.0,0.00063363725,142.74735811461997,0.0034722819,8853.734575271606,0.0
5616,2498.25,10.0,0.14382336,0.9992999999999999,1319991,0.00082485244,0.0,0.00082485244,142.7810667358186,0.0036832923,8917.275836229324,0.0
5656,2498.75,10.0,0.12362145,0.9994999999999999,1329991,0.000766111,0.0,0.000766111,142.79739156394294,0.0051226304,8980.99924993515,0.0
5696,2497.25,10.0,0.14584525,0.9989000000000001,1339991,0.0009135594,0.0,0.0009135594,142.72543924314544,0.0024791781,9045.216541528702,0.0
5736,2493.25,10.0,0.1019621,0.9973000000000001,1349991,0.0011206482,0.0,0.0011206482,142.54733107900395,0.004826168,9109.433428525925,0.0
5776,2497.0,10.0,0.063874274,0.9987999999999999,1359991,0.00066267594,0.0,0.00066267594,142.7121266091395,0.005862007,9173.181548833847,0.0
5816,2499.25,10.0,0.049792938,0.9997000000000001,1369991,0.00083881523,0.0,0.00083881523,142.83773296857012,0.0029407751,9236.067993879318,0.0
5856,2499.75,10.0,0.0018957852,0.9998999999999999,1379991,0.0008354012,0.0,0.0008354012,142.86423500663213,0.0049501616,9300.364413499832,0.0
5896,2498.5,10.0,-0.05353512,0.9994,1389991,0.0006571535,0.0,0.0006571535,142.81717592107597,0.0055130147,9364.10756111145,0.0
5936,2500.0,10.0,-0.11709862,1.0,1399991,0.000860755,0.0,0.000860755,142.8784238871937,0.0062676426,9427.197339296341,0.0
5976,2499.5,10.0,-0.14949194,0.9998000000000001,1409991,0.0008931307,0.0,0.0008931307,142.85687405194886,0.003981643,9489.397775411606,0.0
6016,2500.0,10.0,-0.17117168,1.0,1419991,0.000868883,0.0,0.000868883,142.8784238871937,0.0064532403,9551.512761354446,0.0
6056,2499.75,10.0,-0.16017199,0.9999,1429991,0.0007089334,0.0,0.0007089334,142.87091666296652,0.0075693713,9613.522792339325,0.0
6096,2499.75,10.0,-0.13492772,0.9999,1439991,0.0009075081,0.0,0.0009075081,142.8575515580107,0.004498486,9675.710802555084,0.0
6136,2499.25,10.0,-0.1859593,0.9997,1449991,0.0013794531,0.0,0.0013794531,142.82846652679805,0.006679446,9739.398526191711,0.0
6176,2499.5,10.0,-0.21793695,0.9998000000000001,1459991,0.0008815184,0.0,0.0008815184,142.85992849597432,0.005002081,9801.428163766861,0.0
6216,2499.5,10.0,-0.1727452,0.9997999999999999,1469991,0.0011159988,0.0,0.0011159988,142.83014785485315,0.0068141944,9863.106263399124,0.0
6256,2499.75,10.0,-0.17736115,0.9998999999999999,1479991,0.0007075259,0.0,0.0007075259,142.8665181591206,0.003050311,9925.056879997253,0.0
6296,2500.0,10.0,-0.11570803,1.0,1489991,0.0014624954,0.0,0.0014624954,142.8784238871937,0.006501234,9988.143286943436,0.0
6336,2499.75,10.0,-0.15908061,0.9999,1499991,0.0007243209,0.0,0.0007243209,142.8669286609238,0.005093692,10052.42704296112,0.0
6376,2500.0,10.0,-0.12494852,1.0,1509991,0.00081715424,0.0,0.00081715424,142.8784238871937,0.0035690158,10115.321104288101,0.0
6416,2500.0,10.0,-0.12658696,1.0,1519991,0.000765796,0.0,0.000765796,142.8784238871937,0.0026371826,10175.462929010391,0.0
6456,2500.0,10.0,-0.119780876,1.0,1529991,0.0009981955,0.0,0.0009981955,142.8784238871937,0.004244314,10237.41934466362,0.0
6496,2499.75,10.0,-0.05315408,0.9998999999999999,1539991,0.0013147079,0.0,0.0013147079,142.86281724050258,0.0071144537,10300.08277964592,0.0
6536,2499.25,10.0,-0.042135075,0.9997,1549991,0.00087771256,0.0,0.00087771256,142.82947532345543,0.0034150174,10362.69565653801,0.0
6576,2499.75,10.0,-0.054951802,0.9999,1559991,0.00071335695,0.0,0.00071335695,142.86394764601567,0.0037619006,10425.127641916275,0.0
6616,2499.25,10.0,-0.09016002,0.9997,1569991,0.0011905559,0.0,0.0011905559,142.83340680625514,0.0054363566,10488.090365171432,0.0
6656,2499.75,10.0,-0.07648067,0.9998999999999999,1579991,0.00073969696,0.0,0.00073969696,142.86645833134133,0.004008099,10551.041199922562,0.0
6696,2499.75,10.0,-0.077350676,0.9999,1589991,0.0010264507,0.0,0.0010264507,142.8588682953075,0.0061086146,10612.639522790909,0.0
6736,2499.75,10.0,-0.05939857,0.9998999999999999,1599991,0.0009535266,0.0,0.0009535266,142.85440656110427,0.003921086,10673.11591219902,0.0
6776,2500.0,10.0,-0.06485247,1.0,1609991,0.00097434496,0.0,0.00097434496,142.8784238871937,0.003704924,10733.76181602478,0.0
6816,2499.5,10.0,-0.06901459,0.9998000000000001,1619991,0.00077272597,0.0,0.00077272597,142.85963238021813,0.0032237954,10791.722262620926,0.0
6856,2499.5,10.0,-0.067768075,0.9998000000000001,1629991,0.000657216,0.0,0.000657216,142.85466542673393,0.0028251505,10849.812402963638,0.0
6896,2500.0,10.0,-0.057067536,1.0,1639991,0.0007251857,0.0,0.0007251857,142.8784238871937,0.0048944056,10909.120866060257,0.0
6936,2499.5,10.0,-0.0038151739,0.9998000000000001,1649991,0.0009789262,0.0,0.0009789262,142.83995403035118,0.0071811634,10968.166353940964,0.0
6976,2498.0,10.0,-0.018317204,0.9991999999999999,1659991,0.0006775693,0.0,0.0006775693,142.75104062861357,0.0052461,11026.448698997498,0.0
7016,2496.25,10.0,-0.038690574,0.9984999999999999,1669991,0.0010037568,0.0,0.0010037568,142.6811763995549,0.0051841894,11085.514631271362,0.0
7056,2496.25,10.0,-0.008526658,0.9985000000000002,1679991,0.0008232529,0.0,0.0008232529,142.65090563940203,0.0030647514,11145.052971839905,0.0
7096,2495.25,10.0,-0.022125244,0.9981000000000002,1689991,0.0008083306,0.0,0.0008083306,142.60245763506978,0.0051985285,11202.843390703201,0.0
7136,2494.75,10.0,-0.06531053,0.9978999999999999,1699991,0.00083468994,0.0,0.00083468994,142.53854775650922,0.0041185427,11260.47433757782,0.0
7176,2496.75,10.0,-0.13951816,0.9987,1709991,0.001403414,0.0,0.001403414,142.66213933515377,0.007895127,11316.660130739212,0.0
7216,2498.75,10.0,-0.13024962,0.9994999999999999,1719991,0.0009925308,0.0,0.0009925308,142.7910593913604,0.004993838,11373.970420360565,0.0
7256,2494.75,10.0,-0.08700652,0.9978999999999999,1729991,0.0014975333,0.0,0.0014975333,142.52392014601907,0.0072401986,11432.597181797028,0.0
7296,2495.0,10.0,-0.014861128,0.998,1739991,0.0010737417,0.0,0.0010737417,142.61067532921874,0.0065146643,11490.15940451622,0.0
7336,2495.75,10.0,-0.04670088,0.9982999999999999,1749991,0.0004266353,0.0,0.0004266353,142.61897473152786,0.003126974,11546.608666419983,0.0
7376,2497.0,10.0,-0.003140211,0.9988000000000001,1759991,0.0009793715,0.0,0.0009793715,142.71453961717913,0.0048583914,11602.488094091415,0.0
7416,2493.75,10.0,-0.04963684,0.9974999999999999,1769991,0.0009400412,0.0,0.0009400412,142.49089329475072,0.0051777726,11659.639810562134,0.0
7456,2496.75,10.0,-0.039549254,0.9987,1779991,0.0010302197,0.0,0.0010302197,142.67605224013155,0.00487951,11715.987300395966,0.0
7496,2499.75,10.0,-0.024852553,0.9999,1789991,0.0006580373,0.0,0.0006580373,142.86792041288055,0.0028891747,11770.479729175568,0.0
7536,2498.75,10.0,-0.08479379,0.9994999999999999,1799991,0.00079076487,0.0,0.00079076487,142.8061452581266,0.00679385,11826.657109260559,0.0
7576,2499.25,10.0,-0.09228941,0.9997,1809991,0.0011719527,0.0,0.0011719527,142.8447028200672,0.005114257,11885.477447509766,0.0
7616,2499.0,10.0,-0.10580501,0.9996,1819991,0.0007706214,0.0,0.0007706214,142.81909715481135,0.0065717036,11942.25618839264,0.0
7656,2499.5,10.0,-0.08619713,0.9997999999999999,1829991,0.00021440786,0.0,0.00021440786,142.8387999144132,0.005063664,11999.184371232986,0.0
