optimgain,Fce,AttNC,MtR,AttC,entloss,surrgain,TimeElapsed,EpisodesSoFar,TtR,entropy,TimestepsSoFar,meankl
0.002541388,0.11934693877551023,0.8163265306122449,13.96605944356909,0.1836734693877551,0.0,0.002541388,20298.273539543152,22269,24.755102040816325,0.7238989,4859762,0.002031107
0.002889405,0.09167251461988307,0.7017543859649122,12.704479159743242,0.2982456140350877,0.0,0.002889405,20341.585139989853,22326,22.36842105263158,0.6896062,4869797,0.0043172813
0.003243959,0.1044347826086957,0.8695652173913043,14.927740171783713,0.13043478260869565,0.0,0.003243959,20379.664248228073,22372,26.108695652173914,0.7290279,4879803,0.0049609933
0.0032510352,0.10197714285714289,0.8,13.939968446792452,0.2,0.0,0.0032510352,20424.51180934906,22422,24.8,0.7353901,4889819,0.00291031
0.0028976433,0.09425235404896422,0.6779661016949152,11.964470773090975,0.3220338983050847,0.0,0.0028976433,20469.304177045822,22481,20.76271186440678,0.7055142,4899868,0.0037986424
0.0041637113,0.10714285714285715,0.8333333333333334,14.683874958404749,0.16666666666666666,0.0,0.0041637113,20505.6160197258,22529,26.0625,0.6799081,4909884,0.005842886
0.003751239,0.12639999999999996,0.8888888888888888,14.937466696138282,0.1111111111111111,0.0,0.003751239,20542.254193544388,22574,26.066666666666666,0.6637192,4919889,0.0050081867
0.0031469848,0.10608695652173916,0.8695652173913043,15.112458352076315,0.13043478260869565,0.0,0.0031469848,20583.358961343765,22620,26.52173913043478,0.69756395,4929897,0.0042462084
0.0020033233,0.09946666666666673,0.8888888888888888,14.099936784821761,0.1111111111111111,0.0,0.0020033233,20626.70028400421,22665,24.866666666666667,0.72628134,4939904,0.0018428804
0.0037983176,0.10292198581560288,0.851063829787234,13.631261007670172,0.14893617021276595,0.0,0.0037983176,20666.590376377106,22712,23.97872340425532,0.7608404,4949921,0.0058628614
0.0026601471,0.10489795918367348,0.8163265306122449,14.977594503275206,0.1836734693877551,0.0,0.0026601471,20704.79428911209,22761,26.224489795918366,0.7883971,4959932,0.0041924072
0.0021297059,0.11422986036519875,0.8163265306122449,14.836722032856073,0.1836734693877551,0.0,0.0021297059,20747.908868551254,22810,26.06122448979592,0.8120786,4969965,0.0029564884
0.0029895462,0.10891434031806704,0.7959183673469388,14.972017795072205,0.20408163265306123,0.0,0.0029895462,20790.270470380783,22859,26.081632653061224,0.79358506,4979767,0.0017642681
0.0028489137,0.10171907756813417,0.7547169811320755,13.990951165545516,0.24528301886792453,0.0,0.0028489137,20827.46817970276,22912,24.92452830188679,0.7596197,4989792,0.0035178098
0.003712497,0.1040741219564749,0.7843137254901961,14.389402124073873,0.21568627450980393,0.0,0.003712497,20867.970062732697,22963,24.980392156862745,0.7086708,4999823,0.0049943505
