entropy,surrgain,entloss,EpisodesSoFar,TimeElapsed,AttC,Fce,TimestepsSoFar,AttNC,TtR,optimgain,meankl,MtR
1.4149779,0.0005786255,0.0,116,36.47405457496643,0.6724137931034483,0.11826491680013025,9992,0.3275862068965517,13.137931034482758,0.0005786255,0.0028172776,7.805560852280392
1.3984197,0.00065542624,0.0,201,72.08581924438477,0.5411764705882353,0.11043951757584976,19960,0.4588235294117647,17.470588235294116,0.00065542624,0.0043115695,10.111409181816823
1.3905207,0.00050811004,0.0,282,110.68042731285095,0.5185185185185185,0.08846751602307157,29850,0.48148148148148145,17.308641975308642,0.00050811004,0.0015000935,10.03222467220318
1.382687,0.0007056213,0.0,348,144.99105215072632,0.3939393939393939,0.09314285714285711,39920,0.6060606060606061,21.181818181818183,0.0007056213,0.0024168144,12.165766615763069
1.3333889,0.0011700684,0.0,432,180.3768835067749,0.5357142857142857,0.08283116883116882,49773,0.4642857142857143,15.5,0.0011700684,0.005216362,8.928766656950941
1.2866199,0.0011887451,0.0,499,216.18106532096863,0.40298507462686567,0.10405719653480847,59846,0.5970149253731343,19.507462686567163,0.0011887451,0.006295034,11.111470807044123
1.2315722,0.00050364,0.0,563,250.89198637008667,0.375,0.1077426948051948,69908,0.625,20.515625,0.00050364,0.0052855047,11.798370793920302
1.2503664,0.000661599,0.0,627,288.84210181236267,0.375,0.08083333333333337,79942,0.625,18.921875,0.000661599,0.0021312658,10.81207160170302
1.2588313,0.0009076668,0.0,692,327.72348713874817,0.38461538461538464,0.08343247863247862,89993,0.6153846153846154,19.692307692307693,0.0009076668,0.0066494034,11.294103858071027
1.2780163,0.001864154,0.0,749,363.22415137290955,0.3157894736842105,0.09439422084623325,99783,0.6842105263157895,22.017543859649123,0.001864154,0.010115912,12.576476266758606
1.2363232,0.0012191511,0.0,827,400.26124453544617,0.5,0.10049784693138203,109858,0.5,17.71794871794872,0.0012191511,0.008816783,10.373326443933232
1.207682,0.00074293214,0.0,885,434.78862404823303,0.3103448275862069,0.12201919919161296,119906,0.6896551724137931,23.03448275862069,0.00074293214,0.0016987042,13.221168473562836
1.1785331,0.0021808331,0.0,949,468.4804308414459,0.375,0.0849375,129954,0.625,20.46875,0.0021808331,0.00595072,11.589988783149229
1.1201953,0.0008106913,0.0,1016,507.07635855674744,0.417910447761194,0.09929211087420042,139778,0.582089552238806,18.82089552238806,0.0008106913,0.0043478683,10.527816241954554
1.0603024,0.00048587495,0.0,1069,544.3698484897614,0.24528301886792453,0.10440970350404315,149819,0.7547169811320755,22.943396226415093,0.00048587495,0.004092374,13.095138516783154
0.9709421,0.0011125794,0.0,1131,579.8838703632355,0.3548387096774194,0.07888888888888891,159861,0.6451612903225806,19.29032258064516,0.0011125794,0.008694392,11.013624865251334
0.9410148,0.0014520591,0.0,1176,616.0366117954254,0.1111111111111111,0.1296,169870,0.8888888888888888,26.866666666666667,0.0014520591,0.01125274,15.500402307284283
0.93694437,0.0011834024,0.0,1226,650.4933059215546,0.2,0.10656000000000003,179884,0.8,26.64,0.0011834024,0.0043230387,15.09776664867466
0.88922256,0.0004665804,0.0,1282,686.1062707901001,0.2857142857142857,0.10950000000000001,189910,0.7142857142857143,22.928571428571427,0.0004665804,0.0055764713,13.065597012715978
0.9423005,0.0019855935,0.0,1330,727.5299913883209,0.16666666666666666,0.1110277777777778,199920,0.8333333333333334,26.041666666666668,0.0019855935,0.0120841535,14.723667479523321
