TimeElapsed,AttNC,entropy,TimestepsSoFar,entloss,AttC,meankl,TtR,Fce,MtR,optimgain,surrgain,EpisodesSoFar
14712.327471494675,0.8596491228070176,2.7126527,2919768,0.0,2.1403508771929824,0.010174725,76.10526315789474,0.13221325263430525,14.609639579516651,2.4762217e-05,2.4762217e-05,14623
14760.037393569946,1.1372549019607843,2.615073,2929811,0.0,1.8627450980392157,0.010174752,78.6470588235294,0.1545795206971677,15.165313674948676,1.8592325e-05,1.8592325e-05,14674
14804.929830312729,1.1428571428571428,2.7126527,2939884,0.0,1.8571428571428572,0.008933181,85.16326530612245,0.13557689742563692,16.2368860550115,4.6568806e-05,4.6568806e-05,14723
14856.484881162643,0.9193548387096774,2.615073,2949817,0.0,2.0806451612903225,0.010174852,69.14516129032258,0.18867738923526398,13.255880396775332,7.0625814e-05,7.0625814e-05,14785
14910.214977502823,0.9649122807017544,2.5174925,2959998,0.0,2.0350877192982457,0.010174752,76.89473684210526,0.13585783887843383,14.726185756916278,1.2560527e-05,1.2560527e-05,14842
14958.265838623047,1.1568627450980393,2.4199162,2969814,0.0,1.8431372549019607,0.010174852,76.05882352941177,0.13288387139367533,14.698014956712653,2.280566e-05,2.280566e-05,14893
15009.190381765366,1.1020408163265305,2.517479,2979907,0.0,1.8979591836734695,0.0089321425,82.83673469387755,0.16360398882847857,15.954687237729663,2.2435506e-06,2.2435506e-06,14942
15057.474066019058,1.1111111111111112,2.615073,2989782,0.0,1.8888888888888888,0.008933174,76.11111111111111,0.1511180420186268,14.576295795536371,1.14050545e-05,1.14050545e-05,14996
15107.732157945633,1.3125,2.712651,2999906,0.0,1.6875,0.008933095,88.5,0.12752349152221273,16.85001701284548,1.5426636e-05,1.5426636e-05,15044
15154.394371271133,1.0566037735849056,2.615073,3009802,0.0,1.9433962264150944,0.010174845,80.26415094339623,0.1401932272606488,15.156142472516597,4.8456826e-05,4.8456826e-05,15097
15204.535547733307,1.22,2.712651,3019982,0.0,1.78,0.008933095,83.94,0.14636292540412923,15.95644403315585,2.4790954e-05,2.4790954e-05,15147
15251.863090515137,1.3333333333333333,2.8102791,3029805,0.0,1.6666666666666667,0.0089321425,88.5,0.1242036319896732,17.21490769936197,3.870646e-06,3.870646e-06,15195
15306.359930038452,1.0566037735849056,2.712648,3039912,0.0,1.9433962264150944,0.01017465,80.94339622641509,0.15991082047777855,15.13648341145245,1.0631688e-05,1.0631688e-05,15248
15350.245495319366,1.06,2.6150718,3049990,0.0,1.94,0.010174758,83.28,0.11191238095238094,15.840533677944197,3.5396322e-05,3.5396322e-05,15298
15401.515253543854,1.2916666666666667,2.712648,3059829,0.0,1.7083333333333333,0.008933095,81.0,0.1408140236956026,15.739438211972015,6.085205e-06,6.085205e-06,15346
15448.736167430878,1.2340425531914894,2.8102803,3069892,0.0,1.7659574468085106,0.008933174,93.51063829787235,0.1585129261038664,17.956828629468525,1.1686452e-05,1.1686452e-05,15393
15503.40835595131,1.1320754716981132,2.9078672,3079983,0.0,1.8679245283018868,0.008933174,79.81132075471699,0.15103007450263614,15.28361548961146,2.694702e-06,2.694702e-06,15446
15551.415519714355,1.0576923076923077,3.0053933,3089826,0.0,1.9423076923076923,0.008933417,80.13461538461539,0.12949064970117602,15.37160212044342,1.638438e-05,1.638438e-05,15498
15600.391934871674,1.0,2.9078677,3099970,0.0,2.0,0.010174744,77.89285714285714,0.17416987667726577,14.874771976259854,1.0821024e-05,1.0821024e-05,15554
15645.742728948593,1.1224489795918366,2.8102803,3109838,0.0,1.8775510204081634,0.010174845,85.77551020408163,0.1565986394557823,16.46320673741905,3.3742777e-05,3.3742777e-05,15603
15699.787690162659,1.0555555555555556,2.712666,3119785,0.0,1.9444444444444444,0.010169122,83.0,0.1625433613438968,16.008930956957403,4.6554565e-06,4.6554565e-06,15657
15746.142916440964,0.9375,2.6150906,3129822,0.0,2.0625,0.010174776,67.59375,0.13691592576740388,13.106147063790676,8.0932106e-05,8.0932106e-05,15721
15797.30936217308,1.0,2.5174973,3139762,0.0,2.0,0.010174758,72.28301886792453,0.1250792472540873,13.849242993912101,5.305837e-05,5.305837e-05,15774
15844.304307699203,1.2765957446808511,2.4199429,3149795,0.0,1.7234042553191489,0.010166194,87.38297872340425,0.12832126738509717,16.690579591798546,3.862381e-06,3.862381e-06,15821
15893.358758926392,1.150943396226415,2.5158637,3159878,0.0,1.849056603773585,0.008634078,82.58490566037736,0.15387764436821041,15.679742474491707,2.755661e-05,2.755661e-05,15874
15941.191258192062,1.1538461538461537,2.4182353,3169946,0.0,1.8461538461538463,0.010174758,81.34615384615384,0.17557013574660624,15.43926528480416,3.9201102e-05,3.9201102e-05,15926
15991.333961486816,1.553191489361702,2.495605,3179798,0.0,1.446808510638298,0.00570118,83.17021276595744,0.13510375623850804,15.843110855825472,2.109515e-05,2.109515e-05,15973
16042.159080982208,1.24,2.464761,3189954,0.0,1.76,0.0009948388,78.78,0.11232401226396949,15.056851806777322,1.3390605e-05,1.3390605e-05,16023
16090.362422466278,1.3404255319148937,2.5623548,3199995,0.0,1.6595744680851063,0.008933181,86.04255319148936,0.14653888789558375,16.587329778537555,6.7134606e-05,6.7134606e-05,16070
