TtR,MpbtA,Tmt,TimestepsSoFar,MpbtN,Ptt,entropy,EpisodesSoFar,AttC,optimgain,Tmc,surrgain,entloss,AttNC,TimeElapsed,Tbt,MtR,meankl
-118.65957446808511,47.38470200685607,75.25531914893617,3289998,52.61529799314391,73.41452359924223,0.1764828,17590,0.6382978723404256,0.0024865044,28.78723404255319,0.0024865044,0.0,2.3617021276595747,43337.996867895126,308245.78723404254,-24.49420463639609,0.0093039265
-115.23913043478261,48.684103340772005,74.97826086956522,3299936,51.315896659227995,73.12686744420645,0.1783611,17636,0.9565217391304348,0.0038143808,29.108695652173914,0.0038143808,0.0,2.0434782608695654,43454.305440187454,307110.95652173914,-24.176288551716123,0.00960252
-119.36170212765957,47.71042836560959,75.91489361702128,3309976,52.289571634390406,74.0301386543903,0.17126511,17683,0.8723404255319149,0.0027358343,28.127659574468087,0.0027358343,0.0,2.127659574468085,43570.3398270607,310947.40425531915,-24.65588450712665,0.010361078
-120.95744680851064,46.504262008215505,75.44680851063829,3319798,53.495737991784495,73.5947926150408,0.19262725,17730,0.5106382978723404,0.0031884448,28.595744680851062,0.0031884448,0.0,2.4893617021276597,43685.29508590698,309030.12765957444,-25.70610697054378,0.009002694
-125.0,45.55469821217833,76.20833333333333,3329918,54.44530178782167,74.31870315773342,0.15326701,17778,1.0833333333333333,0.002751532,27.8125,0.002751532,0.0,1.9166666666666667,43802.056488990784,312149.3333333333,-26.1906380249871,0.0076785064
-117.25531914893617,48.19312061547321,75.53191489361703,3339928,51.80687938452679,73.66011802129842,0.18294092,17825,0.48936170212765956,0.0025938202,28.53191489361702,0.0025938202,0.0,2.5106382978723403,43918.53106927872,309378.72340425535,-24.697422264522015,0.009379871
-124.7872340425532,45.506715684519236,76.36170212765957,3349978,54.49328431548078,74.46335167653886,0.17182614,17872,0.574468085106383,0.002258197,27.659574468085108,0.002258197,0.0,2.425531914893617,44033.71580052376,312777.5319148936,-26.243678023553723,0.006860368
-116.4,48.19982648115286,74.88888888888889,3359864,51.80017351884713,73.06831096207853,0.21403922,17917,0.35555555555555557,0.0033223506,29.155555555555555,0.0033223506,0.0,2.6444444444444444,44151.46448588371,306744.8888888889,-24.418866008924716,0.010363767
-121.66666666666667,47.140517311704905,76.53333333333333,3369791,52.8594826882951,74.62190546447374,0.16633432,17962,1.511111111111111,0.0022972412,27.488888888888887,0.0022972412,0.0,1.488888888888889,44264.41567015648,313480.5333333333,-24.790982187401646,0.008964612
-122.61702127659575,46.05925114878706,75.7872340425532,3379816,53.94074885121293,73.92577486274655,0.18289876,18009,0.851063829787234,0.0036554993,28.23404255319149,0.0036554993,0.0,2.148936170212766,44380.493373155594,310424.5106382979,-25.353778488809677,0.01043656
-125.86666666666666,44.632044879141226,75.55555555555556,3389791,55.36795512085878,73.66411115898198,0.15988332,18054,1.0888888888888888,0.0010111307,28.533333333333335,0.0010111307,0.0,1.9111111111111112,44494.16195201874,309475.55555555556,-25.45204807402001,0.007398742
-126.1304347826087,45.094388398699294,76.52173913043478,3399851,54.905611601300706,74.58372429398524,0.16981067,18100,0.41304347826086957,0.002531818,27.543478260869566,0.002531818,0.0,2.5869565217391304,44610.10028243065,313433.04347826086,-26.014753620166267,0.008963851
-128.34782608695653,44.589332225818225,77.17391304347827,3409980,55.410667774181775,75.23480146122593,0.1915292,18146,0.43478260869565216,0.0027044266,26.82608695652174,0.0027044266,0.0,2.5652173913043477,44726.06456518173,316104.347826087,-26.386813829410713,0.007992661
-121.73333333333333,46.36086947224818,75.53333333333333,3419847,53.6391305277518,73.68699948293975,0.19952345,18191,0.4,0.002208368,28.488888888888887,0.002208368,0.0,2.6,44840.31652736664,309384.5333333333,-24.913056264959554,0.00957821
-122.41304347826087,46.7052618116562,76.52173913043478,3429847,53.2947381883438,74.61208514440486,0.20935434,18237,0.6304347826086957,0.003016455,27.5,0.003016455,0.0,2.369565217391304,44953.80374670029,313433.04347826086,-25.21834995055766,0.0109336525
-129.58695652173913,43.288309561580434,76.19565217391305,3439939,56.71169043841956,74.32068376756831,0.17553777,18283,1.2391304347826086,0.0030463978,27.804347826086957,0.0030463978,0.0,1.7608695652173914,45067.726335048676,312097.39130434784,-26.216050504238474,0.008923424
-125.8695652173913,45.16792045636016,76.47826086956522,3449768,54.83207954363985,74.58586747639175,0.1669345,18329,1.1304347826086956,0.002565893,27.52173913043478,0.002565893,0.0,1.8695652173913044,45181.0804336071,313254.95652173914,-25.788837552756267,0.008705476
-123.0,45.78052662713602,75.70833333333333,3459891,54.21947337286398,73.82478428706115,0.1724015,18377,0.9375,0.0024555172,28.354166666666668,0.0024555172,0.0,2.0625,45295.71354722977,310101.3333333333,-25.949639515492787,0.0069595184
-118.75,48.54793132333939,76.9375,3469902,51.45206867666061,75.00268780932561,0.1761574,18425,0.6875,0.0024961415,27.083333333333332,0.0024961415,0.0,2.3125,45410.71452331543,315136.0,-24.76287953326214,0.009115229
-118.65957446808511,47.394712972052055,75.17021276595744,3479999,52.605287027947945,73.34778809304937,0.17897537,18472,0.6595744680851063,0.0024353007,28.851063829787233,0.0024353007,0.0,2.3404255319148937,45526.0684902668,307897.1914893617,-24.446774750405666,0.010029983
-115.1086956521739,49.177548621638046,75.54347826086956,3489942,50.82245137836197,73.68139258225229,0.16321933,18518,0.5869565217391305,0.0027878198,28.5,0.0027878198,0.0,2.4130434782608696,45638.62080812454,309426.0869565217,-24.048671872927383,0.009026404
-118.56521739130434,47.67645784446541,75.58695652173913,3499819,52.323542155534575,73.75143149552181,0.19585598,18564,0.41304347826086957,0.0044161114,28.41304347826087,0.0044161114,0.0,2.5869565217391304,45753.95384669304,309604.17391304346,-24.762204788697158,0.009375783
-120.58695652173913,46.59331493881557,75.30434782608695,3509991,53.40668506118442,73.47287208836106,0.14649992,18610,1.1521739130434783,0.0020134826,28.717391304347824,0.0020134826,0.0,1.8478260869565217,45865.13109230995,308446.60869565216,-24.699131271061308,0.009004948
-120.76595744680851,46.911011837665086,75.76595744680851,3519857,53.088988162334914,73.91919330045192,0.18130192,18657,0.46808510638297873,0.0029598228,28.23404255319149,0.0029598228,0.0,2.5319148936170213,45982.62702703476,310337.3617021277,-25.623899558912207,0.009961174
-117.45652173913044,47.11025921104733,74.1304347826087,3529841,52.889740788952665,72.33318578885,0.17190655,18703,0.8913043478260869,0.0019721924,29.956521739130434,0.0019721924,0.0,2.108695652173913,46100.00546693802,303638.26086956525,-24.467478425613102,0.008859599
-125.125,45.102024335643414,76.02083333333333,3539975,54.89797566435657,74.11798074476361,0.15927194,18751,0.8333333333333334,0.0025672964,28.041666666666668,0.0025672964,0.0,2.1666666666666665,46216.223657369614,311381.3333333333,-26.232435945903465,0.008868531
-121.56521739130434,46.204331206427085,75.30434782608695,3549888,53.79566879357293,73.45782934202019,0.1668862,18797,0.8913043478260869,0.0028660034,28.73913043478261,0.0028660034,0.0,2.108695652173913,46330.803025484085,308446.60869565216,-25.346913254010005,0.009307983
-130.26666666666668,42.95161414497076,75.97777777777777,3559863,57.04838585502921,74.10162909897551,0.12938356,18842,1.0222222222222221,0.0016956426,28.044444444444444,0.0016956426,0.0,1.9777777777777779,46443.65775060654,311204.97777777776,-26.53345369946766,0.008680818
-120.73333333333333,46.76144860521943,75.5111111111111,3569811,53.23855139478058,73.62144744951196,0.1598918,18887,0.5111111111111111,0.0029458897,28.57777777777778,0.0029458897,0.0,2.488888888888889,46558.13427186012,309293.5111111111,-24.99374675004722,0.00898208
-119.15217391304348,47.261409741812805,75.23913043478261,3579825,52.738590258187195,73.36967117795642,0.16903068,18933,0.2391304347826087,0.0028375671,28.847826086956523,0.0028375671,0.0,2.760869565217391,46675.04396080971,308179.47826086957,-25.126387310796446,0.009806073
-129.63829787234042,43.58092022260929,76.40425531914893,3589919,56.41907977739072,74.51614862133769,0.14640006,18980,0.8085106382978723,0.002487794,27.595744680851062,0.002487794,0.0,2.1914893617021276,46790.92282485962,312951.829787234,-27.051930869951303,0.007802794
-119.34782608695652,47.8138453814012,76.1304347826087,3599939,52.18615461859881,74.24604934291193,0.14956738,19026,0.45652173913043476,0.0013122762,27.891304347826086,0.0013122762,0.0,2.5434782608695654,46908.15122961998,311830.26086956525,-24.779755301910406,0.0036544444
-122.34782608695652,46.838809922311945,76.56521739130434,3609834,53.16119007768806,74.66542645244182,0.16477263,19072,0.17391304347826086,0.00453992,27.434782608695652,0.00453992,0.0,2.8260869565217392,47022.42673826218,313611.1304347826,-25.602180468369628,0.010185553
-129.06666666666666,43.85605328837267,76.46666666666667,3619814,56.14394671162733,74.5443100721693,0.14307688,19117,0.8,0.0028914267,27.57777777777778,0.0028914267,0.0,2.2,47135.11566066742,313207.4666666667,-25.966497338458183,0.009419505
-123.19565217391305,45.8571154512944,75.6304347826087,3629956,54.142884548705595,73.76431209948703,0.16048767,19163,0.5869565217391305,0.0029691244,28.41304347826087,0.0029691244,0.0,2.4130434782608696,47247.9207713604,309782.26086956525,-25.37707605848681,0.009664628
-130.4,42.714561036816875,75.73333333333333,3639824,57.28543896318312,73.83085164684877,0.13672592,19208,0.9333333333333333,0.00097289024,28.355555555555554,0.00097289024,0.0,2.066666666666667,47364.91762804985,310203.73333333334,-26.48502647263006,0.006909254
-121.73333333333333,46.412199177161156,75.75555555555556,3649907,53.58780082283886,73.8938452951448,0.16592243,19253,0.6666666666666666,0.0025093795,28.266666666666666,0.0025093795,0.0,2.3333333333333335,47479.165650606155,310294.7555555556,-24.8377892177355,0.009011495
-127.30434782608695,44.60346353518071,76.58695652173913,3659841,55.396536464819285,74.68617186796168,0.16399303,19299,0.717391304347826,0.0029396159,27.41304347826087,0.0029396159,0.0,2.282608695652174,47596.467556238174,313700.17391304346,-26.6348170344447,0.011844619
-124.1086956521739,45.10700222567663,75.34782608695652,3669878,54.892997774323376,73.50084177019822,0.1610478,19345,1.108695652173913,0.0023937642,28.695652173913043,0.0023937642,0.0,1.891304347826087,47711.48951339722,308624.6956521739,-25.981156135692153,0.00908374
-125.02173913043478,45.0547371354215,75.91304347826087,3679880,54.94526286457849,73.98669722369291,0.15858506,19391,1.1956521739130435,0.00199516,28.195652173913043,0.00199516,0.0,1.8043478260869565,47828.30255818367,310939.82608695654,-25.79633465676741,0.008935242
-122.67391304347827,46.117135324634376,75.82608695652173,3689877,53.88286467536563,73.91909231240113,0.14986612,19437,0.9782608695652174,0.002577543,28.26086956521739,0.002577543,0.0,2.0217391304347827,47942.622044086456,310583.652173913,-25.404022943198456,0.007999532
-122.34782608695652,45.99838513931418,75.47826086956522,3699801,54.001614860685805,73.62102089169908,0.17353126,19483,0.8043478260869565,0.0034079708,28.565217391304348,0.0034079708,0.0,2.1956521739130435,48058.21609354019,309158.95652173914,-25.825053027116343,0.010056948
-122.25,46.26713843651556,75.83333333333333,3709968,53.73286156348445,73.98304691238557,0.1453956,19531,1.2708333333333333,0.0019481849,28.166666666666668,0.0019481849,0.0,1.7291666666666667,48174.295233249664,310613.3333333333,-25.37580597802365,0.0069661275
-120.84782608695652,47.00667410160968,76.0,3719819,52.99332589839031,74.12380982703415,0.15403922,19577,1.1521739130434783,0.0015484736,28.02173913043478,0.0015484736,0.0,1.8478260869565217,48288.105919361115,311296.0,-25.088110310320804,0.007241871
-122.75,46.50676999769386,76.45833333333333,3729960,53.49323000230615,74.55297001446193,0.16654359,19625,1.1666666666666667,0.0036619303,27.5625,0.0036619303,0.0,1.8333333333333333,48402.630004644394,313173.3333333333,-25.873870911630004,0.010088436
-122.04255319148936,46.2066959336349,75.76595744680851,3739937,53.79330406636511,73.90607416238343,0.17442986,19672,1.297872340425532,0.0017243352,28.25531914893617,0.0017243352,0.0,1.702127659574468,48515.74188375473,310337.3617021277,-25.467670845114498,0.014537279
-127.3125,43.68259587580976,75.33333333333333,3749916,56.31740412419023,73.5135339923133,0.14363647,19720,2.1666666666666665,0.0032111022,28.666666666666668,0.0032111022,0.0,0.8333333333333334,48636.28209114075,308565.3333333333,-25.819147649995173,0.007462775
-133.5,42.385776658101996,77.0625,3759916,57.61422334189799,75.103266532709,0.12747827,19768,2.1666666666666665,0.0025624726,26.979166666666668,0.0025624726,0.0,0.8333333333333334,48754.284625053406,315648.0,-27.195489543345754,0.007862158
-117.0,47.89095946787863,74.78260869565217,3769903,52.109040532121355,72.98351328036699,0.16451566,19814,1.3043478260869565,0.003122945,29.23913043478261,0.003122945,0.0,1.6956521739130435,48867.534093141556,306309.5652173913,-24.170616675163245,0.009613805
-123.57446808510639,45.84394035664899,76.08510638297872,3779831,54.15605964335102,74.18785631268095,0.15475602,19861,1.2553191489361701,0.0028875193,27.95744680851064,0.0028875193,0.0,1.7446808510638299,48983.32137441635,311644.59574468085,-25.61294825242397,0.008697733
-126.84782608695652,44.98975081526057,76.76086956521739,3789789,55.01024918473942,74.85057931677873,0.1295871,19907,1.5869565217391304,0.0020077922,27.23913043478261,0.0020077922,0.0,1.4130434782608696,49094.73743534088,314412.52173913043,-25.417596150314242,0.008074303
-120.06382978723404,47.71557264243436,76.48936170212765,3799911,52.28442735756565,74.59636104781524,0.15836087,19954,1.3404255319148937,0.0024456228,27.51063829787234,0.0024456228,0.0,1.6595744680851063,49205.3732380867,313300.42553191487,-24.38601547347765,0.009293693
-129.33333333333334,42.82662143042761,75.2,3809876,57.1733785695724,73.37229811244674,0.12348576,19999,1.4222222222222223,0.002476468,28.822222222222223,0.002476468,0.0,1.5777777777777777,49318.41533613205,308019.2,-25.533836682271076,0.008594391
-127.2,44.75870409542985,76.73333333333333,3819801,55.24129590457015,74.80818306871285,0.123644665,20044,1.1333333333333333,0.0017386627,27.288888888888888,0.0017386627,0.0,1.8666666666666667,49431.4039709568,314299.73333333334,-25.897721777889558,0.007239882
-122.93333333333334,45.983541654360344,75.84444444444445,3829930,54.016458345639656,73.97777214794043,0.13774236,20089,1.0444444444444445,0.0023402467,28.177777777777777,0.0023402467,0.0,1.9555555555555555,49546.009081840515,310658.84444444446,-24.751958307651346,0.00817751
-131.93333333333334,43.045634003652374,77.15555555555555,3839903,56.95436599634762,75.20460314305933,0.123262525,20134,1.3111111111111111,0.0023103578,26.866666666666667,0.0023103578,0.0,1.6888888888888889,49659.655012369156,316029.15555555554,-26.746603796611893,0.0076931333
-124.6304347826087,45.852704805277405,76.6086956521739,3849930,54.147295194722595,74.66397830073953,0.13543214,20180,0.9130434782608695,0.0028103201,27.456521739130434,0.0028103201,0.0,2.0869565217391304,49771.46983575821,313789.2173913043,-25.421202597654595,0.008320085
-120.4,47.12721178351473,75.73333333333333,3859918,52.87278821648528,73.85931906121355,0.13157308,20225,0.9777777777777777,0.001698821,28.31111111111111,0.001698821,0.0,2.022222222222222,49885.77608680725,310203.73333333334,-24.526299890420805,0.007089261
-118.40425531914893,47.51754053157669,75.25531914893617,3869917,52.48245946842331,73.42690687324576,0.1502552,20272,0.425531914893617,0.0035003377,28.76595744680851,0.0035003377,0.0,2.574468085106383,50000.4839925766,308245.78723404254,-25.123095166357842,0.008867122
-111.32608695652173,50.198346211262866,74.6304347826087,3879863,49.801653788737134,72.829422936779,0.16954102,20318,0.45652173913043476,0.0038835043,29.41304347826087,0.0038835043,0.0,2.5434782608695654,50118.010602235794,305686.26086956525,-23.24789674880472,0.009354464
-122.0625,45.76456163113526,74.9375,3889926,54.23543836886472,73.12967957030843,0.140801,20366,0.6666666666666666,0.0025739747,29.083333333333332,0.0025739747,0.0,2.3333333333333335,50236.13932466507,306944.0,-25.851750171460356,0.0062626405
-124.34042553191489,44.42610971503707,74.63829787234043,3899960,55.57389028496292,72.83701186864863,0.16526702,20413,0.2978723404255319,0.003847223,29.404255319148938,0.003847223,0.0,2.702127659574468,50353.45742034912,305718.4680851064,-25.880753018081858,0.012692809
-122.73913043478261,45.89231176051915,75.67391304347827,3909831,54.107688239480844,73.81941920262987,0.16272825,20459,0.43478260869565216,0.0025553082,28.347826086956523,0.0025553082,0.0,2.5652173913043477,50471.10752105713,309960.347826087,-25.77984623939391,0.009389614
-115.5,48.60361438145979,74.80434782608695,3919863,51.39638561854021,72.94923537412424,0.18968506,20505,0.6304347826086957,0.0047770487,29.304347826086957,0.0047770487,0.0,2.369565217391304,50586.3004052639,306398.60869565216,-23.927187657015406,0.008898152
-111.8936170212766,50.05109439109569,74.70212765957447,3929825,49.94890560890431,72.90978364629852,0.17550579,20552,1.2340425531914894,0.0029289082,29.319148936170212,0.0029289082,0.0,1.7659574468085106,50703.169122457504,305979.91489361704,-23.565248725755968,0.009397538
-119.63265306122449,47.44030987370998,75.9795918367347,3939988,52.55969012629002,74.1064349920118,0.18701707,20601,0.8163265306122449,0.0024752684,28.040816326530614,0.0024752684,0.0,2.183673469387755,50817.77095413208,311212.4081632653,-25.164006648151613,0.010102582
-130.5,43.09734813923824,76.35416666666667,3949908,56.90265186076175,74.46655103091292,0.14147823,20649,1.6666666666666667,0.0018226898,27.645833333333332,0.0018226898,0.0,1.3333333333333333,50936.36198210716,312746.6666666667,-27.012479993629672,0.0070229685
-120.31914893617021,47.59273238061671,76.46808510638297,3959985,52.4072676193833,74.54846714762455,0.16562141,20696,0.7021276595744681,0.0016211583,27.574468085106382,0.0016211583,0.0,2.297872340425532,51049.41889858246,313213.27659574465,-25.20188678132311,0.009185474
-119.1063829787234,46.985506788432524,75.02127659574468,3969957,53.014493211567476,73.19488467737634,0.17261666,20743,0.8297872340425532,0.0031512293,29.02127659574468,0.0031512293,0.0,2.1702127659574466,51163.26225709915,307287.1489361702,-25.07502431206491,0.009510268
-119.68085106382979,47.09502564110872,75.48936170212765,3979863,52.90497435889128,73.65973311894969,0.16295479,20790,0.9787234042553191,0.0019143687,28.51063829787234,0.0019143687,0.0,2.021276595744681,51276.82357573509,309204.42553191487,-24.955964672865605,0.009292322
-118.93333333333334,47.61955928560723,75.68888888888888,3989904,52.38044071439277,73.83248873956484,0.14218467,20835,1.2666666666666666,0.0029363872,28.333333333333332,0.0029363872,0.0,1.7333333333333334,51391.24801707268,310021.68888888886,-24.204288799916853,0.008640564
-118.8913043478261,47.2515447020624,75.1086956521739,3999883,52.7484552979376,73.2891977299089,0.16551028,20881,0.8260869565217391,0.0015422099,28.91304347826087,0.0015422099,0.0,2.1739130434782608,51507.49902200699,307645.2173913043,-24.792192340942478,0.009966097
-124.76086956521739,46.10796719773575,77.1304347826087,4009900,53.89203280226426,75.17932423611494,0.14634514,20927,1.0434782608695652,0.0017389302,26.891304347826086,0.0017389302,0.0,1.9565217391304348,51621.99983763695,315926.26086956525,-25.18729282641409,0.009316475
-122.93478260869566,46.10182702066989,75.95652173913044,4019802,53.89817297933011,74.09820216363656,0.14806058,20973,0.9347826086956522,0.0023536284,28.043478260869566,0.0023536284,0.0,2.0652173913043477,51736.54970932007,311117.9130434783,-25.41649239895187,0.009007481
-122.25,46.768083741002506,76.58333333333333,4029972,53.23191625899751,74.66907743820394,0.15019177,21021,0.9375,0.0018048218,27.4375,0.0018048218,0.0,2.0625,51850.39563322067,313685.3333333333,-25.140795757637733,0.009156533
-121.95652173913044,46.284423407324134,75.69565217391305,4039869,53.71557659267586,73.78337418577425,0.16334948,21067,0.9130434782608695,0.002598228,28.41304347826087,0.002598228,0.0,2.0869565217391304,51966.90759038925,310049.39130434784,-24.99724913251662,0.010008857
-127.23913043478261,44.21397748103134,75.91304347826087,4049910,55.78602251896864,74.04125063753305,0.14094108,21113,1.3478260869565217,0.002342981,28.108695652173914,0.002342981,0.0,1.6521739130434783,52080.86043024063,310939.82608695654,-25.50194862963732,0.009623317
-120.86666666666666,46.59462522296222,75.4,4059862,53.40537477703777,73.56161987735814,0.15094684,21158,0.9555555555555556,0.003074015,28.622222222222224,0.003074015,0.0,2.0444444444444443,52194.624277591705,308838.4,-24.320312474758456,0.009330162
-132.65217391304347,43.2134440484465,77.82608695652173,4069996,56.7865559515535,75.84513982802908,0.1336575,21204,1.1521739130434783,0.003116219,26.17391304347826,0.003116219,0.0,1.8478260869565217,52308.26093506813,318775.652173913,-26.865005067018373,0.008958799
-131.80851063829786,42.89389956594699,76.85106382978724,4079977,57.106100434053026,74.93285035361876,0.12193027,21251,1.2340425531914894,0.0031850291,27.148936170212767,0.0031850291,0.0,1.7659574468085106,52423.94671821594,314781.9574468085,-27.048483926002522,0.009044534
-112.91489361702128,50.35252733117359,75.74468085106383,4089931,49.64747266882642,73.87219035757437,0.18311968,21298,0.1702127659574468,0.0028615864,28.29787234042553,0.0028615864,0.0,2.8297872340425534,52537.92059993744,310250.21276595746,-23.841783017524573,0.009787969
-117.32608695652173,47.88650261079985,75.1086956521739,4099941,52.11349738920015,73.27568055510875,0.15946276,21344,0.7391304347826086,0.0032051736,28.934782608695652,0.0032051736,0.0,2.260869565217391,52651.57926559448,307645.2173913043,-24.38156542016265,0.009783344
-126.73333333333333,44.149055154280795,75.44444444444444,4109965,55.8509448457192,73.600917516986,0.13510312,21389,0.9555555555555556,0.003500356,28.57777777777778,0.003500356,0.0,2.0444444444444443,52763.53856539726,309020.44444444444,-25.344441477305942,0.009412502
-117.93333333333334,47.7570868466222,75.17777777777778,4119853,52.2429131533778,73.33930124908038,0.15488313,21434,0.5111111111111111,0.0020830932,28.866666666666667,0.0020830932,0.0,2.488888888888889,52877.610471487045,307928.1777777778,-24.162247037591143,0.009080446
-117.44680851063829,48.06493433473446,75.38297872340425,4129904,51.93506566526554,73.49366392966108,0.17255493,21481,0.46808510638297873,0.0029489207,28.72340425531915,0.0029489207,0.0,2.5319148936170213,52993.457261800766,308768.6808510638,-24.586351006417487,0.010592151
-122.42553191489361,46.15895175853253,75.72340425531915,4139845,53.84104824146746,73.83719245832388,0.14531274,21528,0.44680851063829785,0.0021854485,28.340425531914892,0.0021854485,0.0,2.5531914893617023,53107.80239892006,310163.06382978725,-25.249263816152542,0.0084149
-118.34042553191489,47.53335796766147,75.19148936170212,4149847,52.46664203233852,73.36792915718523,0.15838778,21575,0.19148936170212766,0.0029829529,28.829787234042552,0.0029829529,0.0,2.8085106382978724,53223.98285150528,307984.3404255319,-24.67018207784709,0.009014827
-114.91304347826087,48.98158598171712,75.02173913043478,4159868,51.01841401828288,73.1951365750076,0.16297604,21621,0.1956521739130435,0.0023808186,29.02173913043478,0.0023808186,0.0,2.8043478260869565,53340.72611904144,307289.04347826086,-23.7369468364953,0.0099642575
-114.91304347826087,48.95412452106002,75.1304347826087,4169840,51.04587547893998,73.26918698775572,0.17822191,21667,0.15217391304347827,0.002403295,28.956521739130434,0.002403295,0.0,2.847826086956522,53453.21272277832,307734.26086956525,-24.104517076354224,0.009476977
-118.125,47.49401344491713,75.0625,4179960,52.50598655508287,73.20769283816864,0.19949675,21715,0.4166666666666667,0.0038256496,29.020833333333332,0.0038256496,0.0,2.5833333333333335,53567.37182760239,307456.0,-24.970484537479763,0.009734592
-120.19148936170212,47.14938034986398,75.80851063829788,4189867,52.85061965013601,73.94619668629028,0.17516977,21762,1.2127659574468086,0.0016299653,28.21276595744681,0.0016299653,0.0,1.7872340425531914,53681.62547779083,310511.6595744681,-25.208226573897562,0.009024462
-118.59574468085107,47.793081447160176,75.70212765957447,4199826,52.206918552839824,73.84549191875001,0.1560181,21809,1.3617021276595744,0.0016918315,28.319148936170212,0.0016918315,0.0,1.6382978723404256,53797.02004027367,310075.91489361704,-24.614895406241114,0.008311923
-114.8936170212766,49.04131422305349,75.27659574468085,4209851,50.958685776946524,73.41950481773628,0.15789573,21856,0.9787234042553191,0.0028576788,28.78723404255319,0.0028576788,0.0,2.021276595744681,53911.90384364128,308332.93617021275,-24.112104171760766,0.008942368
-113.55319148936171,49.78570346714936,75.48936170212765,4219763,50.21429653285064,73.64777698526038,0.18408415,21903,0.46808510638297873,0.0028033662,28.53191489361702,0.0028033662,0.0,2.5319148936170213,54025.588820934296,309204.42553191487,-24.219445743815882,0.009361346
-121.83673469387755,46.07350071026391,75.26530612244898,4229950,53.926499289736086,73.41179677198699,0.18930113,21952,1.2448979591836735,0.0022895955,28.79591836734694,0.0022895955,0.0,1.7551020408163265,54142.887679338455,308286.693877551,-25.29595108382932,0.008617908
-134.75510204081633,41.40223387321566,76.44897959183673,4239840,58.597766126784315,74.52902440830091,0.14309369,22001,1.9183673469387754,0.0031777527,27.591836734693878,0.0031777527,0.0,1.0816326530612246,54266.370040893555,313135.02040816325,-27.58531789301421,0.008676935
-121.53191489361703,46.625806734896415,75.7872340425532,4249830,53.374193265103585,73.91216886729882,0.16280189,22048,0.851063829787234,0.0025791076,28.25531914893617,0.0025791076,0.0,2.148936170212766,54380.133538246155,310424.5106382979,-25.048686987935728,0.008491857
-124.08510638297872,45.40547626214841,75.63829787234043,4259803,54.59452373785159,73.78634104431177,0.176583,22095,0.6595744680851063,0.002157204,28.382978723404257,0.002157204,0.0,2.3404255319148937,54496.05052614212,309814.4680851064,-26.054005200530586,0.009354573
-122.6086956521739,46.86906449556561,76.8913043478261,4269806,53.130935504434376,74.95684856771221,0.17032607,22141,0.9347826086956522,0.0024097431,27.130434782608695,0.0024097431,0.0,2.0652173913043477,54611.43407249451,314946.7826086957,-25.385095688285258,0.010265851
-126.0625,44.728871042028636,75.91666666666667,4279812,55.27112895797134,74.0464281042636,0.14590664,22189,1.0625,0.002279802,28.104166666666668,0.002279802,0.0,1.9375,54730.99010300636,310954.6666666667,-26.359323681232265,0.008009193
-115.95652173913044,48.8381508414299,75.56521739130434,4289803,51.1618491585701,73.71780532063471,0.19002786,22235,0.41304347826086957,0.002620425,28.456521739130434,0.002620425,0.0,2.5869565217391304,54845.76489233971,309515.1304347826,-24.414780455238162,0.010380379
-122.47826086956522,45.952667071910106,75.3913043478261,4299835,54.0473329280899,73.54024011124257,0.18380696,22281,0.782608695652174,0.0020047806,28.652173913043477,0.0020047806,0.0,2.217391304347826,54960.758838415146,308802.7826086957,-25.171200963797244,0.009129352
-133.8125,42.18782983558184,76.95833333333333,4309912,57.812170164418184,75.03247292966563,0.13046315,22329,1.4375,0.0042824442,27.041666666666668,0.0042824442,0.0,1.5625,55077.66588258743,315221.3333333333,-27.51544961884699,0.007926713
-119.34782608695652,47.62565671283262,75.95652173913044,4319813,52.37434328716737,74.05485433638934,0.17395309,22375,0.8478260869565217,0.003979782,28.108695652173914,0.003979782,0.0,2.152173913043478,55191.415672302246,311117.9130434783,-24.693441620816003,0.009206778
-130.8913043478261,43.405710654889546,76.97826086956522,4329765,56.594289345110475,75.01962115317197,0.1545191,22421,1.108695652173913,0.0025002686,27.065217391304348,0.0025002686,0.0,1.891304347826087,55306.12318921089,315302.95652173914,-26.437758510679895,0.009947652
-117.51063829787235,48.56837898839642,76.17021276595744,4339798,51.43162101160359,74.28333374876779,0.14264321,22468,0.851063829787234,0.0031503052,27.851063829787233,0.0031503052,0.0,2.148936170212766,55418.369483709335,311993.1914893617,-24.464068281823366,0.008542074
-117.25531914893617,47.36449280391725,74.14893617021276,4349990,52.63550719608275,72.3640472848017,0.17078418,22515,0.3829787234042553,0.0033063798,29.914893617021278,0.0033063798,0.0,2.617021276595745,55536.304750204086,303714.0425531915,-24.3724674795553,0.010904317
-128.25,44.1744196192004,76.27083333333333,4359979,55.8255803807996,74.37533127148016,0.13435619,22563,1.1458333333333333,0.0033466797,27.75,0.0033466797,0.0,1.8541666666666667,55654.79199385643,312405.3333333333,-26.896153190749445,0.009228949
-118.6304347826087,47.604165269567595,75.5,4369815,52.3958347304324,73.67075051222437,0.15935007,22609,0.6956521739130435,0.0045864503,28.5,0.0045864503,0.0,2.3043478260869565,55768.49290680885,309248.0,-24.608774932454835,0.0106091425
-120.51063829787235,46.59453911269856,75.08510638297872,4379865,53.40546088730146,73.26719616465805,0.14373274,22656,0.9148936170212766,0.0027122893,28.93617021276596,0.0027122893,0.0,2.0851063829787235,55887.83557033539,307548.59574468085,-25.058170382324278,0.009500777
