AttC,surrgain,TimestepsSoFar,MtR,AttNC,entloss,meankl,optimgain,Fce,TimeElapsed,TtR,entropy,EpisodesSoFar
2.3380281690140845,0.00039349264,9883,12.522487967533534,0.6619718309859155,0.0,0.0022376175,0.00039349264,0.1482232221142397,64.86337685585022,64.30985915492958,1.4407951,71
2.135593220338983,0.00038024597,19827,15.275628118234758,0.864406779661017,0.0,0.0004073643,0.00038024597,0.15484113337786812,130.47394371032715,79.37288135593221,1.4383547,130
2.2,0.0012307107,29806,13.617279715959988,0.8,0.0,0.00744981,0.0012307107,0.14067654126160736,193.46333408355713,70.61538461538461,1.4355099,195
1.5957446808510638,0.00074523315,39887,17.732427431961305,1.4042553191489362,0.0,0.0012565335,0.00074523315,0.13495265453179667,267.3250660896301,92.74468085106383,1.4372929,242
1.8627450980392157,0.0007316915,49793,15.679859359992625,1.1372549019607843,0.0,0.001423972,0.0007316915,0.140288804477443,328.54281187057495,82.76470588235294,1.420776,293
1.488888888888889,0.0005203002,59920,17.676984041384685,1.511111111111111,0.0,0.0009824296,0.0005203002,0.12833028736699853,399.32578468322754,93.0,1.4319979,338
1.608695652173913,0.0005878377,69785,17.478973908705505,1.391304347826087,0.0,0.0009416335,0.0005878377,0.12964231054167671,465.53320240974426,91.6304347826087,1.4384396,384
1.7608695652173914,0.0007336319,79821,17.751299619533235,1.2391304347826086,0.0,0.004689084,0.0007336319,0.1540383963862225,523.7392771244049,92.41304347826087,1.455575,430
2.02,0.0010782583,89802,16.817537791216907,0.98,0.0,0.0042975587,0.0010782583,0.1614095274896446,593.5634369850159,86.46,1.4401506,480
1.78,0.00094216055,99908,15.425181619308903,1.22,0.0,0.0013912087,0.00094216055,0.11732962148962153,657.7121133804321,80.88,1.4266714,530
1.6888888888888889,0.00085248513,109959,17.65029116713532,1.3111111111111111,0.0,0.0009558441,0.00085248513,0.13842108102500258,728.5294895172119,92.53333333333333,1.4348232,575
1.7254901960784315,0.0011353937,119891,15.33874857984365,1.2745098039215685,0.0,0.0033060526,0.0011353937,0.12469960660672733,790.315819978714,79.6470588235294,1.4151723,626
1.6222222222222222,0.0015426127,129751,16.791342158602916,1.3777777777777778,0.0,0.0040014675,0.0015426127,0.12527635789948163,853.611664056778,87.33333333333333,1.396163,671
1.2666666666666666,0.0022194986,139790,16.545339286761774,1.7333333333333334,0.0,0.0023138956,0.0022194986,0.12149135802469137,921.6848621368408,87.53333333333333,1.3990383,716
1.2380952380952381,0.0020352793,149802,17.700872376323037,1.7619047619047619,0.0,0.0027675217,0.0020352793,0.12600000000000003,994.4692933559418,94.5,1.3919566,758
1.3255813953488371,0.000885143,159823,15.741615112433259,1.6744186046511629,0.0,0.0021458433,0.000885143,0.11488372093023264,1059.131624698639,82.88372093023256,1.3906993,801
1.1818181818181819,0.0012419393,169847,15.61799635909878,1.8181818181818181,0.0,0.0059988047,0.0012419393,0.1259294039294039,1127.826700925827,81.61363636363636,1.390982,845
1.1395348837209303,0.001517254,179839,16.741728887921912,1.8604651162790697,0.0,0.0028823244,0.001517254,0.11999659255473215,1193.0729551315308,86.51162790697674,1.3874414,888
1.3953488372093024,0.0013127116,189850,16.262101605633053,1.6046511627906976,0.0,0.0013824776,0.0013127116,0.12148837209302331,1258.116780281067,84.27906976744185,1.4058868,931
