TimestepsSoFar,EpisodesSoFar,entropy,Tmc,optimgain,AttNC,MpbtA,Ptt,surrgain,meankl,TimeElapsed,TtR,AttC,MpbtN,Tmt,entloss,MtR,Tbt
3639898,23610,0.2355827,50.654545454545456,0.0032896532,5.8545454545454545,84.05464917588691,53.310065026287724,0.0032896532,0.0072758105,120505.42603898048,-87.81818181818181,4.1454545454545455,15.945350824113099,54.69090909090909,0.0,-6.205802862036266,224013.96363636362
3649835,23669,0.22942145,47.220338983050844,0.0033436988,3.830508474576271,77.85682399062276,56.46303398101006,0.0033436988,0.0072609154,120794.09642148018,-132.88135593220338,6.169491525423729,22.143176009377257,57.932203389830505,0.0,-8.213319423868137,237290.30508474575
3659862,23726,0.21774201,50.05263157894737,0.003590863,5.192982456140351,86.38215973468839,53.88122613928735,0.003590863,0.007432242,121073.50960063934,-75.26315789473684,4.807017543859649,13.617840265311623,55.29824561403509,0.0,-5.144304846513443,226501.61403508772
3669922,23782,0.22519433,50.410714285714285,0.002769206,6.517857142857143,86.16381471896057,53.5051779451269,0.002769206,0.005871118,121354.6065928936,-75.17857142857143,3.482142857142857,13.836185281039436,54.857142857142854,0.0,-5.438229663940936,224694.85714285713
3679846,23836,0.22103783,49.74074074074074,0.00246499,6.5,86.13794144810593,54.11729103330279,0.00246499,0.0062951455,121636.891061306,-77.03703703703704,3.5,13.862058551894068,55.48148148148148,0.0,-5.420662824893831,227252.14814814815
3689900,23891,0.22887252,49.2,0.0033818188,7.418181818181818,87.21426638733209,54.619107967707606,0.0033818188,0.00789785,121930.64806675911,-71.27272727272727,2.581818181818182,12.78573361266793,56.0,0.0,-5.1500408843692185,229376.0
3699827,23946,0.23348343,49.61818181818182,0.0034878314,5.8,86.45360374296622,54.231055413263576,0.0034878314,0.0058775255,122212.57849049568,-75.81818181818181,4.2,13.546396257033763,55.6,0.0,-5.143741999884457,227737.6
3709887,24002,0.22836621,48.92857142857143,0.0028679618,6.017857142857143,86.9591264760844,54.89849885764816,0.0028679618,0.0056240684,122496.30977129936,-72.85714285714286,3.982142857142857,13.040873523915575,56.32142857142857,0.0,-5.305204218435216,230692.57142857142
3719887,24058,0.22874032,48.357142857142854,0.0025011746,5.732142857142857,87.94437187687313,55.397878010944666,0.0025011746,0.005260318,122775.01494503021,-68.03571428571429,4.267857142857143,12.05562812312685,56.80357142857143,0.0,-4.922911032588418,232667.42857142858
3729771,24114,0.24765067,49.44642857142857,0.0052508973,5.178571428571429,83.4714423974274,54.392901897099044,0.0052508973,0.007313455,123056.23922514915,-92.5,4.821428571428571,16.528557602572608,55.767857142857146,0.0,-6.298275506158109,228425.14285714287
3739914,24173,0.22142082,48.28813559322034,0.0058001797,4.271186440677966,82.41115198949657,55.46529312444646,0.0058001797,0.014056121,123327.55150270462,-102.03389830508475,5.728813559322034,17.588848010503444,56.88135593220339,0.0,-6.6903190929934455,232986.0338983051
3749969,24224,0.20795576,46.11764705882353,0.005421948,7.8431372549019605,80.69967362673933,57.47426252774075,0.005421948,0.008494096,123606.8423473835,-118.82352941176471,2.156862745098039,19.30032637326068,58.96078431372549,0.0,-6.975036490907376,241503.3725490196
3759882,24278,0.22656211,47.25925925925926,0.0030590722,7.944444444444445,85.44763941811458,56.39387924355297,0.0030590722,0.006576059,123866.89935612679,-82.96296296296296,2.0555555555555554,14.55236058188544,57.81481481481482,0.0,-5.744965269331093,236809.4814814815
3769844,24333,0.22056188,48.78181818181818,0.0025624165,7.236363636363636,86.96910450048998,55.02876379934541,0.0025624165,0.005968278,124123.46080350876,-73.45454545454545,2.7636363636363637,13.030895499510024,56.45454545454545,0.0,-5.415559105768896,231237.81818181818
3779873,24386,0.22958991,48.509433962264154,0.0025159616,7.226415094339623,86.0435608867177,55.25706756341714,0.0025159616,0.006171862,124389.05924654007,-79.81132075471699,2.7735849056603774,13.956439113282286,56.660377358490564,0.0,-5.521733530666598,232080.90566037735
3789859,24442,0.22242124,49.142857142857146,0.0025081544,7.446428571428571,84.68893502773588,54.67031107352863,0.0025081544,0.005445221,124664.96239423752,-85.71428571428571,2.5535714285714284,15.311064972264102,56.05357142857143,0.0,-6.053797755509815,229595.42857142858
3799873,24497,0.20881867,47.43636363636364,0.0018050913,6.781818181818182,84.70480751621467,56.260980328989525,0.0018050913,0.0047073383,124940.28694295883,-88.54545454545455,3.2181818181818183,15.295192483785334,57.70909090909091,0.0,-5.99224233164027,236376.43636363637
3809867,24552,0.21597631,49.32727272727273,0.0032440561,7.072727272727272,84.78993232357726,54.52237614783073,0.0032440561,0.007727876,125223.75172710419,-84.72727272727273,2.9272727272727272,15.210067676422732,55.92727272727273,0.0,-5.93373860836718,229078.1090909091
3819853,24604,0.23904581,48.15384615384615,0.0029761048,5.769230769230769,85.33357826614909,55.575305493407114,0.0029761048,0.0062738694,125506.97241306305,-83.26923076923077,4.230769230769231,14.666421733850898,56.98076923076923,0.0,-5.85122320005919,233393.23076923078
3829840,24654,0.20194577,46.1,0.0072706374,7.04,76.79991255894423,57.49344585450328,0.0072706374,0.011808205,125798.82819128036,-148.0,2.96,23.200087441055768,58.98,0.0,-8.602696988214412,241582.08
3839911,24709,0.22682512,48.63636363636363,0.0030265083,6.8545454545454545,84.52037658741614,55.14228382985969,0.0030265083,0.005253877,126082.52926015854,-87.81818181818181,3.1454545454545455,15.479623412583853,56.54545454545455,0.0,-6.161909075345623,231610.18181818182
3849920,24765,0.23637551,48.25,0.003456905,7.464285714285714,87.20473188649444,55.48195280820152,0.003456905,0.0058633727,126366.85192608833,-73.03571428571429,2.5357142857142856,12.795268113505601,56.875,0.0,-5.452674448501271,232960.0
3859840,24819,0.23525992,48.24074074074074,0.0024763525,5.185185185185185,82.84619267951979,55.51546922099409,0.0024763525,0.0054475316,126653.17170596123,-99.62962962962963,4.814814814814815,17.15380732048018,56.94444444444444,0.0,-6.654595084119381,233244.44444444444
3869835,24875,0.22795059,49.339285714285715,0.0022475575,5.464285714285714,84.60454199367736,54.50010751643551,0.0022475575,0.006740935,126940.16929244995,-87.32142857142857,4.535714285714286,15.395458006322611,55.892857142857146,0.0,-5.712417597948892,228937.14285714287
3880000,24931,0.23257759,49.69642857142857,0.0032630446,5.892857142857143,85.61784620984983,54.18048356054908,0.0032630446,0.0073909177,127223.66647720337,-81.42857142857143,4.107142857142857,14.382153790150143,55.57142857142857,0.0,-5.631689849249327,227620.57142857142
3889876,24982,0.23757578,47.11764705882353,0.0025189929,4.666666666666667,83.84343857917634,56.530522560578966,0.0025189929,0.006913047,127496.00875139236,-96.07843137254902,5.333333333333333,16.156561420823678,57.96078431372549,0.0,-6.086976064263414,237407.3725490196
3899932,25034,0.21618332,50.19230769230769,0.0032094866,5.019230769230769,85.15599058797005,53.710062231346356,0.0032094866,0.00693731,127780.19485521317,-81.53846153846153,4.980769230769231,14.84400941202989,55.07692307692308,0.0,-5.623038057835641,225595.07692307694
3909915,25088,0.2270538,50.68518518518518,0.0023840691,6.12962962962963,86.01560162888524,53.26734639129118,0.0023840691,0.0047804634,128059.60115623474,-76.29629629629629,3.8703703703703702,13.98439837111475,54.629629629629626,0.0,-5.592677739206267,223762.96296296295
3919840,25141,0.2378817,47.83018867924528,0.003131457,4.716981132075472,83.64467608605126,55.853410894588535,0.003131457,0.005993824,128331.87256383896,-97.16981132075472,5.283018867924528,16.355323913948723,57.24528301886792,0.0,-6.339398386942733,234476.679245283
3929848,25194,0.23202184,49.283018867924525,0.0031403531,4.90566037735849,85.13125313112599,54.52427974333793,0.0031403531,0.005928833,128602.06663680077,-83.58490566037736,5.09433962264151,14.868746868874009,55.886792452830186,0.0,-5.692438483627594,228912.30188679244
3939868,25245,0.24446668,49.0,0.002533893,4.03921568627451,83.54354248036782,54.84770919622266,0.002533893,0.0061870227,128860.0940682888,-94.70588235294117,5.96078431372549,16.45645751963217,56.294117647058826,0.0,-5.909426900992038,230580.70588235295
3949923,25299,0.220545,50.166666666666664,0.0037268843,3.759259259259259,81.33164122328226,53.75545839416209,0.0037268843,0.0065751174,129126.24403834343,-104.81481481481481,6.2407407407407405,18.668358776717717,55.148148148148145,0.0,-6.826176606732286,225886.8148148148
3959873,25350,0.23518786,50.509803921568626,0.0034102264,4.7254901960784315,86.17245469321207,53.43129623130574,0.0034102264,0.0064232587,129383.13725185394,-76.86274509803921,5.2745098039215685,13.827545306787922,54.80392156862745,0.0,-5.446119602543771,224476.86274509804
3969845,25402,0.22906382,49.09615384615385,0.0024562113,3.8846153846153846,82.17378919844415,54.693629110245425,0.0024562113,0.0055504283,129643.59448289871,-99.8076923076923,6.115384615384615,17.82621080155583,56.05769230769231,0.0,-6.567109629647238,229612.3076923077
3979985,25452,0.23957781,49.86,0.0025582947,4.48,81.02708069002934,54.01920484609225,0.0025582947,0.0056640296,129910.3758585453,-109.0,5.52,18.972919309970663,55.4,0.0,-6.848131919271355,226918.4
3989953,25502,0.24781285,49.68,0.0033082038,4.32,83.43342004476388,54.227005935112054,0.0033082038,0.0071435985,130175.19852471352,-93.2,5.68,16.566579955236094,55.66,0.0,-6.062091470779012,227983.36
3999981,25551,0.24655488,50.61224489795919,0.0032137104,3.9183673469387754,79.63114386412386,53.35525582583402,0.0032137104,0.0060643605,130440.10436534882,-112.85714285714286,6.081632653061225,20.368856135876136,54.755102040816325,0.0,-6.821132388117988,224276.89795918367
4009961,25603,0.2525388,49.34615384615385,0.0030677398,5.5,84.1354768096172,54.50202871155815,0.0030677398,0.0065650987,130713.51339054108,-88.46153846153847,4.5,15.864523190382767,55.90384615384615,0.0,-6.1424106934432245,228982.15384615384
4019999,25655,0.24536103,49.48076923076923,0.0025629257,5.0576923076923075,84.20147259166293,54.347748630442005,0.0025629257,0.005442161,130987.01163482666,-88.46153846153847,4.9423076923076925,15.798527408337062,55.71153846153846,0.0,-5.907721222337759,228194.46153846153
4029812,25705,0.22635406,49.78,0.0027899744,5.26,83.68633350228264,54.0867567509815,0.0027899744,0.0053973,131258.79427599907,-91.0,4.74,16.313666497717346,55.46,0.0,-5.971835528679469,227164.16
4039837,25757,0.2273458,50.59615384615385,0.0026620303,5.5576923076923075,83.39971276407135,53.354993830267695,0.0026620303,0.0051883264,131537.08251595497,-91.53846153846153,4.4423076923076925,16.600287235928604,54.73076923076923,0.0,-6.247939235040176,224177.23076923078
4049982,25809,0.23136969,49.48076923076923,0.0032504331,6.5,86.38214663325292,54.37452736672563,0.0032504331,0.006063584,131812.02974390984,-76.34615384615384,3.5,13.617853366747044,55.76923076923077,0.0,-5.233168685094767,228430.76923076922
4059843,25862,0.24393024,47.716981132075475,0.0027086576,3.4150943396226414,78.41865814746532,56.02482886438187,0.0027086576,0.005912015,132081.80395650864,-128.30188679245282,6.584905660377358,21.581341852534685,57.509433962264154,0.0,-7.521465390955959,235558.64150943398
4069876,25914,0.23300914,48.19230769230769,0.010299137,2.3846153846153846,76.2042920942857,55.58794403433146,0.010299137,0.008202066,132355.37577033043,-141.34615384615384,7.615384615384615,23.7957079057143,57.05769230769231,0.0,-8.40234005853599,233708.3076923077
4079837,25965,0.22464992,48.588235294117645,0.002500916,3.3333333333333335,79.2921347760149,55.1903046610041,0.002500916,0.006010393,132628.00033974648,-120.0,6.666666666666667,20.7078652239851,56.6078431372549,0.0,-6.8846620629873225,231865.72549019608
4089834,26018,0.2155264,49.924528301886795,0.0032517689,4.886792452830188,84.92798391704144,53.91787192361463,0.0032517689,0.0063307295,132902.44843888283,-84.52830188679245,5.113207547169812,15.072016082958546,55.24528301886792,0.0,-5.533149152125592,226284.679245283
4099981,26070,0.22599326,50.13461538461539,0.006928928,5.769230769230769,83.15241254637709,53.78283301705721,0.006928928,0.010624436,133172.04181599617,-95.38461538461539,4.230769230769231,16.847587453622914,55.17307692307692,0.0,-6.960857852020862,225988.92307692306
4109941,26124,0.22623524,49.94444444444444,0.0024180694,5.777777777777778,84.81692426404392,53.94066876511016,0.0024180694,0.006078694,133448.74010801315,-85.0,4.222222222222222,15.183075735956072,55.31481481481482,0.0,-5.926870222943654,226569.4814814815
4119828,26176,0.23727816,50.30769230769231,0.003272743,4.634615384615385,82.883485335218,53.627810610188526,0.003272743,0.0062023657,133724.51211452484,-96.15384615384616,5.365384615384615,17.116514664781995,55.01923076923077,0.0,-6.193504565019659,225358.76923076922
4129887,26227,0.21760914,50.745098039215684,0.0026904137,4.803921568627451,85.96339612610163,53.20812362485241,0.0026904137,0.005995626,133988.3554737568,-77.05882352941177,5.196078431372549,14.036603873898368,54.568627450980394,0.0,-5.342779969624348,223513.0980392157
4139917,26277,0.2177802,49.34,0.004973319,4.32,84.08941010885366,54.48259887536828,0.004973319,0.007665884,134255.28240823746,-89.4,5.68,15.910589891146328,55.86,0.0,-5.591433133416595,228802.56
4149940,26328,0.21808262,49.64705882352941,0.0032521875,6.392156862745098,88.3987030385185,54.22942602244939,0.0032521875,0.0060446975,134520.45825076103,-64.70588235294117,3.607843137254902,11.601296961481507,55.627450980392155,0.0,-4.596260281682948,227850.03921568627
4159844,26376,0.22452922,50.1875,0.0025550402,5.0625,84.69059016799062,53.68501493947743,0.0025550402,0.0051186434,134780.99872899055,-83.75,4.9375,15.309409832009335,55.020833333333336,0.0,-5.4034878878871,225365.33333333334
4169830,26425,0.22850688,49.734693877551024,0.0034306261,4.36734693877551,81.6151963080487,54.15791487777279,0.0034306261,0.005302211,135045.58222198486,-104.6938775510204,5.63265306122449,18.384803691951316,55.57142857142857,0.0,-6.647190576488837,227620.57142857142
4179974,26473,0.2207748,50.5625,0.0030975428,4.395833333333333,82.14758327290288,53.3863553996564,0.0030975428,0.005922819,135315.4250576496,-98.33333333333333,5.604166666666667,17.85241672709714,54.770833333333336,0.0,-6.270535510472542,224341.33333333334
4189880,26517,0.21762238,51.38636363636363,0.0032436664,3.8636363636363638,78.49707431900578,52.61973591935775,0.0032436664,0.0064470237,135587.98413658142,-117.72727272727273,6.136363636363637,21.502925680994213,53.97727272727273,0.0,-7.16664198267516,221090.9090909091
4199830,26563,0.21834442,50.34782608695652,0.0046829944,4.804347826086956,82.6235166446019,53.55542018887182,0.0046829944,0.00891112,135860.95496058464,-98.69565217391305,5.195652173913044,17.376483355398097,54.91304347826087,0.0,-6.207951379157101,224923.8260869565
4209964,26612,0.23316844,48.142857142857146,0.0036199018,4.204081632653061,83.42341562896505,55.59748770550823,0.0036199018,0.0067186765,136130.01036024094,-97.95918367346938,5.795918367346939,16.576584371034937,57.02040816326531,0.0,-5.909353348654998,233555.5918367347
4219899,26664,0.24196525,48.84615384615385,0.003692041,6.115384615384615,87.22341881834095,54.92937053668386,0.003692041,0.0062913704,136404.50849294662,-71.53846153846153,3.8846153846153846,12.776581181659095,56.30769230769231,0.0,-5.199971765462151,230636.3076923077
4230000,26718,0.2301283,48.77777777777778,0.0024365606,5.574074074074074,86.1606400901421,54.99784071751627,0.0024365606,0.00541481,136684.10928487778,-80.37037037037037,4.425925925925926,13.839359909857885,56.388888888888886,0.0,-5.456676246305968,230968.88888888888
4239891,26770,0.22803792,48.51923076923077,0.0026160693,4.923076923076923,85.18341469223823,55.22816783524332,0.0026160693,0.005907591,136963.71097421646,-86.73076923076923,5.076923076923077,14.816585307761775,56.61538461538461,0.0,-5.655813288540374,231896.61538461538
4249900,26821,0.24509305,50.431372549019606,0.00429453,4.03921568627451,84.8682501420813,53.49608271311852,0.00429453,0.007523885,137243.8349530697,-82.54901960784314,5.96078431372549,15.131749857918695,54.86274509803921,0.0,-5.590639138784788,224717.80392156861
4259987,26875,0.27076682,48.72222222222222,0.004455351,4.925925925925926,85.8180800227338,55.045020687963856,0.004455351,0.007878482,137524.54784178734,-80.18518518518519,5.074074074074074,14.18191997726623,56.425925925925924,0.0,-5.383943794707157,231120.59259259258
4269976,26933,0.23611489,43.6551724137931,0.0027365526,1.6206896551724137,68.11918850773526,59.74637167886072,0.0027365526,0.0063839722,137811.1840879917,-204.31034482758622,8.379310344827585,31.880811492264748,61.310344827586206,0.0,-11.684770341495431,251127.1724137931
4279951,26987,0.23705535,44.148148148148145,0.0024132226,3.6296296296296298,73.88495880866304,59.28197107148633,0.0024132226,0.006214662,138094.57771277428,-168.5185185185185,6.37037037037037,26.115041191336953,60.81481481481482,0.0,-10.2524343363402,249097.4814814815
4289895,27037,0.24884486,48.18,0.0024829714,3.5,78.94471082835793,55.59867296382815,0.0024829714,0.005325364,138375.7391359806,-123.4,6.5,21.055289171642066,57.06,0.0,-7.4953020654412645,233717.76
4299936,27086,0.22361429,47.795918367346935,0.0032094207,2.857142857142857,79.73457680235592,55.90824612625505,0.0032094207,0.006286002,138649.22352051735,-119.79591836734694,7.142857142857143,20.265423197644083,57.326530612244895,0.0,-6.6945824845991115,234809.4693877551
4309859,27136,0.2094596,47.96,0.0024316018,3.4,82.2932051822001,55.75821656707858,0.0024316018,0.0053883856,138921.86214375496,-103.2,6.6,17.706794817799924,57.18,0.0,-6.347479621446454,234209.28
4319939,27186,0.21095735,46.7,0.0023886603,3.86,79.10421525291407,56.91299630916248,0.0023886603,0.005571916,139190.92451620102,-126.8,6.14,20.895784747085912,58.36,0.0,-7.6390669356459275,239042.56
4329876,27232,0.22948469,49.65217391304348,0.0025814187,5.760869565217392,86.52462579226983,54.20509240557531,0.0025814187,0.0055733784,139463.5619790554,-75.43478260869566,4.239130434782608,13.475374207730184,55.58695652173913,0.0,-5.196288867770864,227684.1739130435
4339837,27276,0.23368242,47.06818181818182,0.0030059698,4.5227272727272725,83.2856314049392,56.57307124199049,0.0030059698,0.005960472,139727.56373143196,-98.86363636363636,5.4772727272727275,16.71436859506081,58.02272727272727,0.0,-6.018928414654374,237661.0909090909
4349852,27323,0.21452646,45.276595744680854,0.0022959947,3.9361702127659575,78.7359879397232,58.237824276062604,0.0022959947,0.0064626033,139979.65291190147,-131.91489361702128,6.0638297872340425,21.2640120602768,59.744680851063826,0.0,-7.91022615706117,244714.21276595743
4359924,27370,0.21861921,47.851063829787236,0.0030330487,4.8936170212765955,84.92190016646646,55.846303950124174,0.0030330487,0.0056733424,140237.56549096107,-85.31914893617021,5.1063829787234045,15.078099833533534,57.255319148936174,0.0,-5.642238335202866,234517.78723404257
4369794,27415,0.22198635,48.977777777777774,0.002717367,4.666666666666667,84.44093548354704,54.85510335315335,0.002717367,0.0051981793,140496.44233822823,-88.22222222222223,5.333333333333333,15.559064516452986,56.28888888888889,0.0,-5.61487593113942,230559.2888888889
4379890,27462,0.21008727,49.12765957446808,0.0028475006,4.76595744680851,84.84491314858049,54.698766977016824,0.0028475006,0.0059926403,140756.1652226448,-84.46808510638297,5.23404255319149,15.155086851419474,56.1063829787234,0.0,-5.569900957586335,229811.74468085106
4389880,27510,0.19848192,48.333333333333336,0.0027163778,4.833333333333333,84.79287419955658,55.42002021583726,0.0027163778,0.0056722243,141016.00224208832,-86.25,5.166666666666667,15.207125800443412,56.833333333333336,0.0,-5.500386946280613,232789.33333333334
4399820,27555,0.18341939,49.31111111111111,0.0026862225,4.155555555555556,82.3250269241377,54.51893769713768,0.0026862225,0.0066077784,141276.0096769333,-101.33333333333333,5.844444444444444,17.674973075862297,55.91111111111111,0.0,-5.828448503718552,229011.9111111111
4409931,27601,0.19730976,50.02173913043478,0.002544463,6.108695652173913,87.30195132641462,53.88581575431852,0.002544463,0.006994014,141550.02741265297,-69.78260869565217,3.891304347826087,12.698048673585367,55.28260869565217,0.0,-4.834262784936321,226437.5652173913
4419849,27646,0.18882754,49.644444444444446,0.0021040463,5.688888888888889,85.9870089004399,54.21461238540989,0.0021040463,0.005327329,141827.9728758335,-77.55555555555556,4.311111111111111,14.01299109956009,55.6,0.0,-5.186912007780888,227737.6
4429874,27691,0.2084335,49.888888888888886,0.0027699007,5.911111111111111,85.99435727299343,53.962027023607625,0.0027699007,0.005918854,142098.5592365265,-77.33333333333333,4.088888888888889,14.005642727006585,55.31111111111111,0.0,-5.2517189850939445,226554.3111111111
4439781,27738,0.1893976,47.744680851063826,0.0026396597,6.0,86.25728231352323,55.977851251141196,0.0026396597,0.0056161485,142369.80762672424,-78.51063829787235,4.0,13.742717686476773,57.42553191489362,0.0,-5.3609047772346985,235214.97872340426
4449944,27782,0.20092762,49.20454545454545,0.0027384968,5.9772727272727275,84.27307735569264,54.578708522786386,0.0027384968,0.0060426453,142647.08829426765,-88.63636363636364,4.0227272727272725,15.726922644307342,55.93181818181818,0.0,-5.611864564484872,229096.72727272726
4459948,27825,0.18640023,48.48837209302326,0.002346399,4.674418604651163,81.14451315984803,55.29845334113887,0.002346399,0.0056086327,142916.40181612968,-109.53488372093024,5.325581395348837,18.85548684015196,56.74418604651163,0.0,-6.352294972070137,232424.18604651163
4469811,27868,0.1841232,48.81395348837209,0.002726806,4.767441860465116,80.65365088061219,54.94007749503176,0.002726806,0.0066267354,143192.27082157135,-110.69767441860465,5.232558139534884,19.346349119387792,56.30232558139535,0.0,-6.812101817100335,230614.32558139536
4479787,27913,0.18874899,48.46666666666667,0.0027614716,4.466666666666667,82.90841009985363,55.296172069229115,0.0027614716,0.006434021,143463.5510890484,-98.0,5.533333333333333,17.091589900146378,56.71111111111111,0.0,-6.607193044379481,232288.7111111111
4489924,27956,0.19269316,46.906976744186046,0.0045553157,4.8604651162790695,79.82594365131791,56.74193302560248,0.0045553157,0.008859256,143738.97535133362,-119.06976744186046,5.1395348837209305,20.174056348682083,58.2093023255814,0.0,-6.919939826013084,238425.3023255814
4499960,28003,0.20086892,47.680851063829785,0.0028279074,4.9787234042553195,85.47926795363148,55.99886328429891,0.0028279074,0.0057481145,144006.57256245613,-83.40425531914893,5.0212765957446805,14.520732046368526,57.40425531914894,0.0,-5.510384810335305,235127.82978723405
4509917,28050,0.18296719,47.38297872340426,0.0033868328,4.787234042553192,83.39969676878749,56.28814320090636,0.0033868328,0.0063895006,144271.1664505005,-96.38297872340425,5.212765957446808,16.600303231212504,57.723404255319146,0.0,-6.055116305303657,236435.06382978722
4519984,28098,0.19808921,48.5625,0.0034496335,6.020833333333333,87.31414900449487,55.22218917828082,0.0034496335,0.006640327,144538.82475090027,-72.08333333333333,3.9791666666666665,12.685850995505106,56.645833333333336,0.0,-4.780649533472587,232021.33333333334
4529863,28140,0.20299163,46.57142857142857,0.003209067,5.666666666666667,81.5575489752033,57.0256249778663,0.003209067,0.0066170585,144804.64866566658,-110.71428571428571,4.333333333333333,18.44245102479669,58.476190476190474,0.0,-6.319875947650987,239518.47619047618
4539976,28185,0.1955014,47.06666666666667,0.003448793,5.711111111111111,82.7322611006871,56.59726340837809,0.003448793,0.007014329,145071.90493059158,-101.77777777777777,4.288888888888889,17.26773889931289,58.06666666666667,0.0,-5.9955285862961,237841.06666666668
4549827,28228,0.19553243,47.41860465116279,0.002556723,5.930232558139535,83.4288065160311,56.24806968339945,0.002556723,0.005455369,145328.49005365372,-95.34883720930233,4.069767441860465,16.571193483968887,57.674418604651166,0.0,-5.611692690835748,236234.41860465117
4559973,28275,0.18146563,48.4468085106383,0.0048796427,6.51063829787234,85.32923473844166,55.30411787827376,0.0048796427,0.0072004106,145600.0367925167,-84.25531914893617,3.4893617021276597,14.670765261558325,56.702127659574465,0.0,-5.287534699785564,232251.914893617
4569979,28321,0.20164312,49.43478260869565,0.0032916302,6.8478260869565215,87.02396489905152,54.40054258682574,0.0032916302,0.0070499717,145876.12016820908,-72.17391304347827,3.152173913043478,12.97603510094849,55.78260869565217,0.0,-5.190956532134233,228485.5652173913
4579816,28365,0.1899259,47.40909090909091,0.002892007,6.636363636363637,84.3029044287796,56.24555630917133,0.002892007,0.0069239624,146144.92182183266,-90.45454545454545,3.3636363636363638,15.697095571220386,57.65909090909091,0.0,-5.701360305103762,236171.63636363635
4589938,28411,0.19733308,47.71739130434783,0.006356688,7.565217391304348,86.97040234144153,55.97215078733052,0.006356688,0.007829755,146415.62761759758,-76.08695652173913,2.4347826086956523,13.02959765855845,57.391304347826086,0.0,-4.746341327100677,235074.78260869565
4599897,28456,0.17243639,46.62222222222222,0.0023705887,5.377777777777778,81.71749219136048,56.96795903286485,0.0023705887,0.0075433184,146687.52273511887,-110.66666666666667,4.622222222222222,18.2825078086395,58.4,0.0,-6.522095032960073,239206.4
4609810,28499,0.17779063,50.348837209302324,0.0024859705,5.348837209302325,83.85849894355188,53.57385352961737,0.0024859705,0.005950436,146959.40988898277,-90.23255813953489,4.651162790697675,16.141501056448135,54.95348837209303,0.0,-5.3624789897389045,225089.48837209304
4619878,28545,0.19217989,49.17391304347826,0.0030674317,6.217391304347826,87.38457541485012,54.62774655691061,0.0030674317,0.0057277917,147231.3585240841,-70.65217391304348,3.782608695652174,12.615424585149887,56.0,0.0,-4.881650090968068,229376.0
4629991,28591,0.1985375,49.54347826086956,0.0035851812,6.413043478260869,87.85449290794533,54.30719785894429,0.0035851812,0.0060504824,147507.67581772804,-67.3913043478261,3.5869565217391304,12.14550709205468,55.69565217391305,0.0,-4.7753820088087595,228129.39130434784
4639904,28634,0.19482926,48.44186046511628,0.0023485136,5.488372093023256,86.28257929193087,55.32354166616356,0.0023485136,0.0049865623,147782.63341975212,-79.53488372093024,4.511627906976744,13.717420708069149,56.74418604651163,0.0,-5.240719861324516,232424.18604651163
4649897,28677,0.2055416,48.55813953488372,0.003094776,5.465116279069767,84.98190314031174,55.192212870730515,0.003094776,0.0062541175,148060.32037472725,-84.4186046511628,4.534883720930233,15.018096859688274,56.58139534883721,0.0,-5.391495982234891,231757.39534883722
4659916,28725,0.20755109,49.6875,0.0024001102,6.895833333333333,88.11003175049406,54.16837361682141,0.0024001102,0.003827704,148338.3444290161,-65.625,3.1041666666666665,11.889968249505982,55.541666666666664,0.0,-4.599374875315063,227498.66666666666
4669864,28772,0.1826734,48.787234042553195,0.0023067198,5.446808510638298,86.297369344437,54.99169359099169,0.0023067198,0.006118519,148605.12193655968,-76.38297872340425,4.553191489361702,13.702630655563013,56.38297872340426,0.0,-5.117695215593196,230944.68085106384
4679764,28815,0.17761421,48.97674418604651,0.0026476434,4.790697674418604,87.74195116105416,54.77440966810033,0.0026476434,0.0061088796,148877.30604863167,-69.76744186046511,5.209302325581396,12.258048838945841,56.116279069767444,0.0,-4.347881183568702,229852.27906976745
4690000,28858,0.17757793,49.30232558139535,0.002735871,6.4186046511627906,81.32692431443436,54.52993108927761,0.002735871,0.0058284914,149169.10112452507,-105.81395348837209,3.5813953488372094,18.673075685565628,55.93023255813954,0.0,-6.586086177106527,229090.23255813954
4699892,28901,0.19510965,49.7906976744186,0.0038478507,7.3023255813953485,87.92287395991832,54.06046841381171,0.0038478507,0.007452781,149448.9921014309,-66.04651162790698,2.697674418604651,12.07712604008167,55.41860465116279,0.0,-4.658105960466516,226994.60465116278
4709797,28943,0.17766285,48.857142857142854,0.003053678,4.904761904761905,82.98057158478888,54.90941622560004,0.003053678,0.0064297817,149718.8696153164,-97.38095238095238,5.095238095238095,17.01942841521113,56.285714285714285,0.0,-5.716830446510977,230546.2857142857
4719833,28985,0.18594433,47.45238095238095,0.0030411228,5.142857142857143,81.54238322833642,56.23458745292072,0.0030411228,0.0070285928,149987.01989269257,-109.52380952380952,4.857142857142857,18.457616771663588,57.69047619047619,0.0,-6.336187551444089,236300.19047619047
4729893,29027,0.17407125,47.26190476190476,0.0022545226,4.357142857142857,81.83121137707255,56.446487792632404,0.0022545226,0.0051709386,150246.71564888954,-109.28571428571429,5.642857142857143,18.16878862292745,57.95238095238095,0.0,-5.91403576162882,237372.95238095237
4739924,29070,0.1776375,47.30232558139535,0.0038368667,5.441860465116279,83.49901453787395,56.355825318934905,0.0038368667,0.006413202,150511.88044810295,-97.44186046511628,4.558139534883721,16.500985462126057,57.7906976744186,0.0,-5.6684196667873215,236710.6976744186
