TimeElapsed,entropy,MtR,EpisodesSoFar,TimestepsSoFar,AttNC,optimgain,Fce,TtR,entloss,meankl,AttC,surrgain
7247.041895389557,0.1736679,17.4362475565594,9181,1969788,0.8478260869565217,0.002997084,0.12440579710144928,30.847826086956523,0.0,0.008657976,0.15217391304347827,0.002997084
7283.23725605011,0.21139514,18.44087126824045,9224,1979937,0.9302325581395349,0.0031122344,0.13247587407055844,32.74418604651163,0.0,0.007878858,0.06976744186046512,0.0031122344
7318.563180685043,0.24780273,18.68741754192551,9267,1989940,0.9302325581395349,0.0030173468,0.1332093023255814,33.30232558139535,0.0,0.0056392313,0.06976744186046512,0.0030173468
7352.510479927063,0.20651291,20.232787889573224,9307,1999940,1.0,0.0026345993,0.14130000000000004,35.325,0.0,0.009036915,0.0,0.0026345993
7391.159954547882,0.16838059,18.73053072596485,9350,2009943,0.9302325581395349,0.0023881176,0.13209302325581396,33.02325581395349,0.0,0.008931262,0.06976744186046512,0.0023881176
7427.378216743469,0.1910689,19.029032684248467,9392,2019945,0.9523809523809523,0.0013024254,0.1327619047619048,33.19047619047619,0.0,0.0051385,0.047619047619047616,0.0013024254
7465.927095651627,0.16233885,19.921299482725207,9433,2029946,0.975609756097561,0.0019128299,0.14097560975609758,35.24390243902439,0.0,0.0063500726,0.024390243902439025,0.0019128299
7503.359265804291,0.22365667,21.152185687369087,9473,2039946,1.0,0.0028889466,0.1494,37.35,0.0,0.006564769,0.0,0.0028889466
7537.469783067703,0.13880986,19.793591192649288,9514,2049947,0.975609756097561,0.002185437,0.13931707317073178,34.829268292682926,0.0,0.009106326,0.024390243902439025,0.002185437
7576.249726772308,0.13708216,19.998649048056805,9555,2059948,0.975609756097561,0.0026490432,0.13970731707317072,34.926829268292686,0.0,0.010447492,0.024390243902439025,0.0026490432
7610.63889503479,0.15981108,20.196233655452712,9596,2069828,0.9512195121951219,0.0022717956,0.14555531990102513,35.19512195121951,0.0,0.007578943,0.04878048780487805,0.0022717956
7647.3489191532135,0.15614508,19.83204506286472,9638,2079830,0.9523809523809523,0.0019512268,0.13942857142857146,34.857142857142854,0.0,0.007171167,0.047619047619047616,0.0019512268
7684.246867179871,0.16294917,19.5261589723368,9683,2089871,0.8888888888888888,0.0029031318,0.13944744744744744,34.22222222222222,0.0,0.008392154,0.1111111111111111,0.0029031318
7719.725872755051,0.15198323,19.13062152362837,9727,2099780,0.8863636363636364,0.0023107787,0.14013262829490006,33.77272727272727,0.0,0.0071571534,0.11363636363636363,0.0023107787
7755.697724580765,0.14058687,21.412114689009012,9768,2109781,0.975609756097561,0.0018107834,0.14907317073170734,37.26829268292683,0.0,0.006236918,0.024390243902439025,0.0018107834
7794.116339683533,0.075516954,17.055231508895783,9815,2119830,0.851063829787234,0.0020445206,0.12523180291153418,30.340425531914892,0.0,0.0076767127,0.14893617021276595,0.0020445206
