meankl,entropy,surrgain,EpisodesSoFar,TimestepsSoFar,TimeElapsed,MtR,entloss,optimgain,Fce,AttC,AttNC,TtR
0.0063906475,0.50406677,0.0011638297,19204,4679793,22759.0045003891,136.14364443100666,0.0,0.0011638297,0.9606178861788617,0.3170731707317073,9.682926829268293,2381.4634146341464
0.0037155994,0.4669183,0.00046188827,19244,4689793,22804.173045158386,137.40702169501947,0.0,0.00046188827,0.9615,0.0,10.0,2403.75
0.005572187,0.43518946,0.000819602,19284,4699793,22849.61686348915,138.65292128862296,0.0,0.000819602,0.9685999999999998,0.0,10.0,2421.5
0.0052124974,0.41606525,0.000724324,19324,4709793,22892.730399370193,140.88621680845762,0.0,0.000724324,0.9860999999999999,0.0,10.0,2465.25
0.0027200617,0.4126708,0.0007260907,19364,4719793,22935.688724040985,140.92245695639747,0.0,0.0007260907,0.9858,0.0,10.0,2464.5
0.003675289,0.42970657,0.0006850964,19404,4729793,22978.528017044067,141.1435708117404,0.0,0.0006850964,0.9875999999999999,0.0,10.0,2469.0
0.0033872265,0.4414036,0.0007362271,19445,4739798,23021.426084518433,137.86432462612984,0.0,0.0007362271,0.9745365853658535,0.24390243902439024,9.75609756097561,2412.439024390244
0.0027098835,0.43954688,0.00064377027,19485,4749798,23065.572232961655,141.8605486138417,0.0,0.00064377027,0.9931000000000003,0.0,10.0,2482.75
0.003676832,0.40362608,0.0005725391,19526,4759823,23108.91723895073,137.92189784495173,0.0,0.0005725391,0.972292682926829,0.24390243902439024,9.75609756097561,2410.9756097560976
0.004131405,0.38220525,0.0007233017,19566,4769823,23151.80124759674,141.6291951079982,0.0,0.0007233017,0.9908000000000001,0.0,10.0,2477.0
0.009266979,0.37920812,0.0011196936,19606,4779823,23194.194137096405,142.0306849346709,0.0,0.0011196936,0.994,0.0,10.0,2485.0
0.004219637,0.3980831,0.0007327565,19646,4789823,23237.01117348671,141.11126908526916,0.0,0.0007327565,0.9876000000000001,0.0,10.0,2469.0
0.004824905,0.39440677,0.0004550783,19686,4799823,23280.886984348297,139.95772051680487,0.0,0.0004550783,0.9797999999999998,0.0,10.0,2449.5
0.005329832,0.4434093,0.0008988913,19726,4809823,23324.583214998245,139.97577792030955,0.0,0.0008988913,0.9802999999999997,0.0,10.0,2450.75
0.0048623797,0.39384797,0.0005313788,19766,4819823,23367.670526266098,139.16720664922224,0.0,0.0005313788,0.9742999999999998,0.0,10.0,2435.75
0.0033206833,0.40452924,0.0009716257,19806,4829823,23411.37099981308,139.5948785535082,0.0,0.0009716257,0.977,0.0,10.0,2442.5
0.0034100444,0.41444778,0.0005605626,19846,4839823,23454.16531562805,140.05936821385936,0.0,0.0005605626,0.9800000000000001,0.0,10.0,2450.0
0.003247303,0.43426296,0.00085102615,19886,4849823,23497.41821861267,140.48418633541914,0.0,0.00085102615,0.9831000000000001,0.0,10.0,2457.75
0.0045783236,0.39467418,0.000833994,19926,4859823,23540.654545783997,139.99940063895343,0.0,0.000833994,0.9795000000000004,0.0,10.0,2448.75
0.005343745,0.41832376,0.0007210384,19966,4869823,23586.14445066452,140.81846014005708,0.0,0.0007210384,0.9856999999999999,0.0,10.0,2464.25
0.0051297685,0.39800072,0.00074450026,20006,4879823,23631.14155650139,141.17387371652518,0.0,0.00074450026,0.9880999999999996,0.0,10.0,2470.25
0.0050104577,0.3761893,0.00078682374,20046,4889823,23676.452247858047,141.47377923172925,0.0,0.00078682374,0.9907000000000001,0.0,10.0,2476.75
0.0058895415,0.31373602,0.0007334926,20087,4899830,23721.59986615181,138.3178912780912,0.0,0.0007334926,0.9746759581881533,0.24390243902439024,9.75609756097561,2419.756097560976
0.0028535144,0.34104773,0.0005578555,20127,4909830,23766.624975442886,142.32283364455762,0.0,0.0005578555,0.9962,0.0,10.0,2490.5
0.0040477742,0.34896848,0.0008773091,20167,4919830,23810.05119037628,142.19823635540655,0.0,0.0008773091,0.9950999999999999,0.0,10.0,2487.75
0.0056468756,0.3409091,0.00042315808,20207,4929830,23852.379261493683,142.407998983901,0.0,0.00042315808,0.9961999999999998,0.0,10.0,2490.5
0.0019317956,0.3399046,0.00025281968,20247,4939830,23894.805436849594,142.57793231008299,0.0,0.00025281968,0.9977999999999998,0.0,10.0,2494.5
0.003745965,0.33459398,0.0004625367,20287,4949830,23937.21129965782,142.74711355618007,0.0,0.0004625367,0.9991000000000001,0.0,10.0,2497.75
0.008481872,0.2546994,0.0008170447,20327,4959830,23979.147020339966,142.7571383527984,0.0,0.0008170447,0.999,0.0,10.0,2497.5
0.005756451,0.20190284,0.0003992563,20367,4969830,24021.001895666122,142.7972973482349,0.0,0.0003992563,0.9994,0.0,10.0,2498.5
0.0031182275,0.24264403,0.00023938391,20407,4979830,24062.561583042145,142.8784238871937,0.0,0.00023938391,1.0,0.0,10.0,2500.0
0.002609808,0.20339465,0.00012253683,20447,4989830,24104.450977802277,142.84270835374272,0.0,0.00012253683,0.9998000000000001,0.0,10.0,2499.5
0.007905408,0.2941854,0.00038022746,20487,4999830,24145.874614477158,142.8784238871937,0.0,0.00038022746,1.0,0.0,10.0,2500.0
