surrgain,EpisodesSoFar,MtR,optimgain,meankl,AttC,Fce,TimeElapsed,AttNC,entloss,TtR,TimestepsSoFar,entropy
1.315155e-05,13342,14.699465266516828,1.315155e-05,0.010174845,1.8679245283018868,0.12898005103229462,14927.350306510925,1.1320754716981132,0.0,77.66037735849056,2759945,2.9844599
8.88265e-06,13396,15.02367413870259,8.88265e-06,0.010174852,1.9259259259259258,0.14057556795760753,14977.020129203796,1.0740740740740742,0.0,79.0,2769866,2.886889
4.2958577e-06,13456,13.607669031876618,4.2958577e-06,0.010174173,2.0166666666666666,0.17758906322320947,15022.88055562973,0.9833333333333333,0.0,70.7,2779817,2.7893062
5.7829795e-05,13521,12.44065319653766,5.7829795e-05,0.010174752,2.046153846153846,0.13750438142385157,15075.317666053772,0.9538461538461539,0.0,65.16923076923077,2789769,2.691675
4.1297786e-05,13568,17.870272420063305,4.1297786e-05,0.008933181,1.7659574468085106,0.14093882377421008,15125.304089307785,1.2340425531914894,0.0,93.31914893617021,2799838,2.7893062
5.3466797e-06,13620,15.640325631000382,5.3466797e-06,0.008933095,1.9230769230769231,0.11806959092714356,15175.177006483078,1.0769230769230769,0.0,81.8076923076923,2809992,2.886892
5.6315102e-06,13673,15.290648402775021,5.6315102e-06,0.008933075,1.9056603773584906,0.1173316746146935,15222.515109539032,1.0943396226415094,0.0,80.66037735849056,2819860,2.98446
1.3381449e-05,13726,16.35100786884946,1.3381449e-05,0.010174758,1.849056603773585,0.14288351541509867,15272.949593305588,1.150943396226415,0.0,84.33962264150944,2829995,2.886892
9.9413555e-06,13778,15.42708413898856,9.9413555e-06,0.010174758,1.8269230769230769,0.14131135844529327,15323.761993408203,1.1730769230769231,0.0,80.59615384615384,2839902,2.7893052
1.6471862e-05,13833,14.353542288655303,1.6471862e-05,0.010174725,2.0545454545454547,0.13132748463657554,15371.629365444183,0.9454545454545454,0.0,74.89090909090909,2849764,2.691675
4.2460124e-06,13887,15.604591122928014,4.2460124e-06,0.008933095,1.8703703703703705,0.15724258457591794,15422.233517408371,1.1296296296296295,0.0,80.5,2859890,2.7893062
3.5349528e-06,13940,15.528728101355151,3.5349528e-06,0.010158547,1.8867924528301887,0.14345492662473788,15475.043313741684,1.1132075471698113,0.0,81.33962264150944,2869754,2.691797
5.2871575e-05,13995,15.20194495726706,5.2871575e-05,0.010174776,1.9454545454545455,0.13854631420588864,15527.44887638092,1.0545454545454545,0.0,79.2,2879853,2.5942175
