TimestepsSoFar,TtR,Ptt,entropy,MpbtA,optimgain,surrgain,Tmc,EpisodesSoFar,MtR,AttNC,Tmt,MpbtN,TimeElapsed,Tbt,AttC,entloss,meankl
3419952,-100.13888888888889,60.6282153102189,0.14523147,83.96225781647915,0.0018048685,0.0018048685,42.72222222222222,24804,-7.363644511746947,1.6805555555555556,62.236111111111114,16.037742183520837,51068.24575185776,254919.11111111112,8.319444444444445,0.0,0.0033944559
3429968,-110.28985507246377,60.784162654993175,0.12922603,82.42145024391596,0.0023709422,0.0023709422,42.56521739130435,24873,-7.891854439137245,1.4927536231884058,62.42028985507246,17.578549756084062,51195.974605321884,255673.5072463768,8.507246376811594,0.0,0.0057666674
3439870,-103.52941176470588,61.3832622133059,0.13451047,83.51355144351916,0.0020486421,0.0020486421,41.9264705882353,24941,-7.620193087264477,1.9264705882352942,63.044117647058826,16.48644855648083,51318.744587659836,258228.70588235295,8.073529411764707,0.0,0.004538619
3449864,-118.1159420289855,61.28877213898698,0.1330225,81.23170541864478,0.0019520399,0.0019520399,42.01449275362319,25010,-8.534823044791226,1.5942028985507246,62.927536231884055,18.768294581355214,51446.98940491676,257751.1884057971,8.405797101449275,0.0,0.0034257923
3459901,-114.78260869565217,60.733974167436486,0.15190932,81.49195318590913,0.0029500625,0.0029500625,42.608695652173914,25079,-8.356205063962022,1.8115942028985508,62.34782608695652,18.508046814090857,51574.93978357315,255376.69565217392,8.18840579710145,0.0,0.0053238245
3469924,-102.6086956521739,60.673294748605734,0.14829288,83.4549311103876,0.0026057153,0.0026057153,42.710144927536234,25148,-7.504631996665279,1.5797101449275361,62.333333333333336,16.545068889612384,51697.14228653908,255317.33333333334,8.420289855072463,0.0,0.0042746733
3479888,-115.3623188405797,62.34036821532724,0.13352409,82.02491028235197,0.002356394,0.002356394,40.91304347826087,25217,-8.198678722098043,1.318840579710145,64.07246376811594,17.97508971764801,51821.81935238838,262440.8115942029,8.681159420289855,0.0,0.0046194624
3489870,-115.79710144927536,62.1828663107434,0.14615072,81.86156787034159,0.0024402814,0.0024402814,41.05797101449275,25286,-8.177282856899545,1.2318840579710144,63.869565217391305,18.138432129658398,51947.91343307495,261609.73913043478,8.768115942028986,0.0,0.0048990273
3499936,-142.57142857142858,63.46276739600619,0.12643094,78.21888442350523,0.002110096,0.002110096,39.7,25356,-9.647492417478825,0.9,65.22857142857143,21.781115576494788,52073.64858698845,267176.22857142857,9.1,0.0,0.003360833
3509960,-126.23188405797102,62.55061994566425,0.1274584,80.43565465588432,0.0018229175,0.0018229175,40.69565217391305,25425,-8.8211900660905,1.2028985507246377,64.30434782608695,19.564345344115697,52199.72903370857,263390.60869565216,8.797101449275363,0.0,0.0035415075
3520000,-107.57142857142857,60.57419448455912,0.14866662,82.7172081330118,0.0028403837,0.0028403837,42.785714285714285,25495,-7.777594244122484,1.457142857142857,62.18571428571428,17.282791866988187,52326.25650525093,254712.6857142857,8.542857142857143,0.0,0.004515657
3529900,-114.05797101449275,62.1037918625124,0.13465136,82.16930188570407,0.002466093,0.002466093,41.17391304347826,25564,-7.863931014712607,0.9420289855072463,63.84057971014493,17.83069811429591,52449.84162425995,261491.01449275363,9.057971014492754,0.0,0.0049807094
3539932,-104.78873239436619,60.65538884362815,0.14825541,83.2311263267346,0.001990023,0.001990023,42.74647887323944,25635,-7.483821830860774,1.1690140845070423,62.33802816901409,16.768873673265404,52576.26378893852,255336.5633802817,8.830985915492958,0.0,0.0049705957
3549972,-133.94366197183098,61.42640908943319,0.1291978,78.86930196089615,0.0019047209,0.0019047209,41.88732394366197,25706,-9.267356417062249,1.028169014084507,63.098591549295776,21.130698039103848,52704.53315234184,258451.8309859155,8.971830985915492,0.0,0.0037290533
3559913,-115.91549295774648,60.76940972742665,0.13455455,81.43651106857193,0.0022697244,0.0022697244,42.59154929577465,25777,-8.273341443363998,0.8732394366197183,62.40845070422535,18.563488931428065,52831.062061309814,255625.01408450704,9.126760563380282,0.0,0.0038781837
3569954,-109.01408450704226,61.47004787295324,0.14377739,82.69510997693277,0.00330616,0.00330616,41.83098591549296,25848,-7.905387677878976,0.9859154929577465,63.140845070422536,17.30489002306721,52956.878546237946,258624.9014084507,9.014084507042254,0.0,0.005940653
3579991,-117.08333333333333,61.65194349801551,0.14743783,81.6111910575575,0.0023425904,0.0023425904,41.638888888888886,25920,-8.451227765068602,0.9861111111111112,63.333333333333336,18.38880894244247,53081.93638777733,259413.33333333334,9.01388888888889,0.0,0.004285025
3589947,-109.85915492957747,61.438733678719586,0.14382596,82.65512519891344,0.0023987503,0.0023987503,41.859154929577464,25991,-7.840529157437169,1.0985915492957747,63.098591549295776,17.344874801086576,53206.77070093155,258451.8309859155,8.901408450704226,0.0,0.0047819084
3599989,-111.54929577464789,60.369633226021136,0.15221576,81.93912468311238,0.002833389,0.002833389,43.0,26062,-8.13308597755585,1.3380281690140845,61.971830985915496,18.060875316887604,53332.68997335434,253836.61971830987,8.661971830985916,0.0,0.005228718
3609935,-127.71428571428571,62.73106817351563,0.13765647,80.29147382022899,0.0020734328,0.0020734328,40.48571428571429,26132,-8.85526297603699,1.0714285714285714,64.45714285714286,19.708526179771,53457.29376125336,264016.45714285714,8.928571428571429,0.0,0.0043465556
3619901,-122.67605633802818,62.05066702272535,0.13275397,80.92240208447092,0.0019399232,0.0019399232,41.19718309859155,26203,-8.520573334450741,1.1126760563380282,63.71830985915493,19.077597915529086,53582.91487646103,260990.1971830986,8.887323943661972,0.0,0.0034113468
3629894,-104.58333333333333,60.94077792944362,0.1456615,83.27805054988337,0.00249188,0.00249188,42.40277777777778,26275,-7.694503556487697,1.2638888888888888,62.583333333333336,16.721949450116625,53705.31233739853,256341.33333333334,8.73611111111111,0.0,0.0042656474
3639900,-106.25,61.08159585482812,0.15603428,83.07126757892777,0.003265608,0.003265608,42.263888888888886,26347,-7.765210204411793,1.0555555555555556,62.75,16.928732421072233,53829.198029994965,257024.0,8.944444444444445,0.0,0.005260464
3649854,-123.85714285714286,62.164780343521045,0.15605657,80.61901740466428,0.0020500836,0.0020500836,41.1,26417,-8.769968270578167,1.042857142857143,63.885714285714286,19.380982595335713,53956.00769948959,261675.88571428572,8.957142857142857,0.0,0.0034745093
3659886,-108.47222222222223,61.86552968392253,0.14773372,83.04279841773185,0.0021496848,0.0021496848,41.40277777777778,26489,-7.849860908696178,1.3194444444444444,63.541666666666664,16.95720158226815,54081.78025460243,260266.66666666666,8.680555555555555,0.0,0.004083349
3669971,-106.71232876712328,60.43647829787017,0.15739541,82.6835408159617,0.0027196228,0.0027196228,42.945205479452056,26562,-7.880075697794928,1.4794520547945205,62.06849315068493,17.31645918403828,54209.43828487396,254232.54794520547,8.520547945205479,0.0,0.0043574297
3679912,-99.71830985915493,60.67362815377149,0.15607435,84.04012846342744,0.0020885724,0.0020885724,42.690140845070424,26633,-7.2448000552345535,1.1690140845070423,62.309859154929576,15.959871536572571,54336.25760602951,255221.18309859154,8.830985915492958,0.0,0.0041319765
3689928,-107.97297297297297,60.198437226752,0.1667242,82.49458686030553,0.002312547,0.002312547,43.2027027027027,26707,-7.976402009156402,1.3783783783783783,61.810810810810814,17.505413139694426,54463.96535849571,253177.0810810811,8.621621621621621,0.0,0.003872129
3699870,-97.91666666666667,60.422012365811696,0.16644011,84.19022998347641,0.0024648348,0.0024648348,42.958333333333336,26779,-7.277654987681883,1.3333333333333333,62.041666666666664,15.809770016523565,54590.16306257248,254122.66666666666,8.666666666666666,0.0,0.0045181587
3709905,-106.84931506849315,59.71255677227881,0.16895208,82.4291339603786,0.0037856041,0.0037856041,43.73972602739726,26852,-7.994178447389725,1.5205479452054795,61.32876712328767,17.57086603962138,54719.74818062782,251202.6301369863,8.479452054794521,0.0,0.006348487
3719923,-103.47222222222223,62.11271648856967,0.15993208,83.77191927059071,0.00258147,0.00258147,41.166666666666664,26924,-7.474770930098758,0.875,63.84722222222222,16.228080729409285,54847.67514848709,261518.22222222222,9.125,0.0,0.004342787
3729860,-100.55555555555556,61.26458173177559,0.17249364,83.98743488068561,0.0030051407,0.0030051407,42.05555555555556,26996,-7.471644561318077,1.4305555555555556,62.93055555555556,16.0125651193144,54974.8734126091,257763.55555555556,8.569444444444445,0.0,0.0050387452
3739897,-126.47887323943662,61.437206701034356,0.16307424,80.01317230594013,0.0027247441,0.0027247441,41.87323943661972,27067,-8.728847867047929,0.9014084507042254,63.11267605633803,19.986827694059855,55107.36279129982,258509.52112676058,9.098591549295774,0.0,0.0048049316
3749966,-101.38888888888889,61.3612497228968,0.15248153,83.87898689843603,0.002450161,0.002450161,41.94444444444444,27139,-7.457272073535839,1.125,63.013888888888886,16.121013101563978,55235.698622465134,258104.88888888888,8.875,0.0,0.0047560884
3759917,-106.80555555555556,61.31215640542356,0.15410163,82.9793281674679,0.0028587736,0.0028587736,42.013888888888886,27211,-7.764917833515806,0.875,62.986111111111114,17.020671832532116,55364.62810873985,257991.11111111112,9.125,0.0,0.0042338306
3769896,-101.23287671232876,61.556524064481415,0.160514,84.05097062685634,0.0021834131,0.0021834131,41.75342465753425,27284,-7.380930801509613,1.1917808219178083,63.24657534246575,15.949029373143656,55490.67789936066,259057.97260273973,8.808219178082192,0.0,0.0052878163
3779997,-110.41095890410959,60.629194931609874,0.16035122,82.18499865420699,0.0027618513,0.0027618513,42.73972602739726,27357,-7.987917598174615,1.0410958904109588,62.26027397260274,17.815001345793,55618.13129210472,255018.08219178082,8.95890410958904,0.0,0.00429577
3789934,-99.04109589041096,60.3969027479987,0.15935864,84.0093947223132,0.0022926668,0.0022926668,42.986301369863014,27430,-7.288982812698598,1.0684931506849316,62.013698630136986,15.990605277686795,55744.06754684448,254008.1095890411,8.931506849315069,0.0,0.0045353994
3799934,-104.72222222222223,60.288728511382814,0.16127193,83.03795010463881,0.003308416,0.003308416,43.111111111111114,27502,-7.59406564454421,1.0555555555555556,61.916666666666664,16.962049895361144,55873.46740627289,253610.66666666666,8.944444444444445,0.0,0.005453909
3809982,-100.54794520547945,59.57891305182075,0.15293695,83.51264952822996,0.002869177,0.002869177,43.87671232876713,27575,-7.529304200641572,1.4383561643835616,61.178082191780824,16.48735047177002,56005.68053793907,250585.42465753425,8.561643835616438,0.0,0.0052051027
3819954,-99.17808219178082,58.82552444385957,0.17664117,83.3991323827112,0.0032191947,0.0032191947,44.657534246575345,27648,-7.644384869628402,1.6164383561643836,60.342465753424655,16.60086761728881,56135.33009505272,247162.7397260274,8.383561643835616,0.0,0.006410104
3829908,-100.98591549295774,59.971821377202595,0.17641687,83.53580511564417,0.0024599242,0.0024599242,43.45070422535211,27719,-7.526932807411498,1.5633802816901408,61.57746478873239,16.464194884355834,56264.08817410469,252221.29577464788,8.43661971830986,0.0,0.0037254302
3839955,-100.0,59.9698252760012,0.18967497,83.61747899689526,0.0029754767,0.0029754767,43.45070422535211,27790,-7.485923629596021,1.4788732394366197,61.57746478873239,16.382521003104742,56392.61812496185,252221.29577464788,8.52112676056338,0.0,0.0053213635
3849932,-113.88888888888889,61.998575188910394,0.18682207,82.16326356261004,0.0027674006,0.0027674006,41.27777777777778,27862,-8.080528858685692,1.3333333333333333,63.708333333333336,17.836736437389945,56520.62500214577,260949.33333333334,8.666666666666666,0.0,0.0043896404
3859871,-115.35211267605634,61.945763967055925,0.17759067,81.92217515077958,0.002377881,0.002377881,41.32394366197183,27933,-8.257190154795742,0.9014084507042254,63.63380281690141,18.07782484922042,56648.35510921478,260644.05633802817,9.098591549295774,0.0,0.0042167045
