Fce,surrgain,EpisodesSoFar,AttNC,entropy,MtR,TimeElapsed,AttC,meankl,TtR,optimgain,entloss,TimestepsSoFar
0.1454917132028079,0.0027463608,9103,0.9285714285714286,0.15558575,20.368828829935808,6258.868699550629,0.07142857142857142,0.0057139173,35.285714285714285,0.0027463608,0.0,1989984
0.15094029681278745,0.0048725554,9146,0.8372093023255814,0.19307756,19.984591873915782,6291.844504117966,0.16279069767441862,0.006598866,34.53488372093023,0.0048725554,0.0,1999805
0.1463299663299663,0.00462687,9190,0.9090909090909091,0.19996485,19.82105185713743,6323.237113714218,0.09090909090909091,0.0062974305,35.02272727272727,0.00462687,0.0,2009879
0.14807155454774504,0.003572969,9232,0.9523809523809523,0.212179,19.845275939877304,6354.716639757156,0.047619047619047616,0.005981161,35.45238095238095,0.003572969,0.0,2019927
0.14266666666666666,0.0023848556,9274,0.9523809523809523,0.19545594,20.336960566829717,6387.555416345596,0.047619047619047616,0.004386555,35.666666666666664,0.0023848556,0.0,2029935
0.15285714285714289,0.0042808186,9316,0.9523809523809523,0.1820292,20.76741547002975,6418.069292545319,0.047619047619047616,0.006554445,36.714285714285715,0.0042808186,0.0,2039961
0.13845548654244308,0.004710249,9358,0.9285714285714286,0.1747438,19.226688612571536,6451.15475320816,0.07142857142857142,0.006760118,34.166666666666664,0.004710249,0.0,2049828
0.14273015873015873,0.0032369308,9400,0.9523809523809523,0.1831186,19.815237351159407,6481.6920437812805,0.047619047619047616,0.00809684,35.357142857142854,0.0032369308,0.0,2059874
0.136952380952381,0.0021503493,9442,0.9523809523809523,0.17899337,19.02047629572648,6514.018488407135,0.047619047619047616,0.003967486,34.23809523809524,0.0021503493,0.0,2069876
0.13619047619047622,0.002501352,9484,0.9523809523809523,0.20167688,19.431440453875943,6544.927972316742,0.047619047619047616,0.005447522,34.04761904761905,0.002501352,0.0,2079878
