Tmc,entloss,surrgain,Ptt,AttC,EpisodesSoFar,TimestepsSoFar,TimeElapsed,meankl,AttNC,MtR,TtR,optimgain,MpbtA,MpbtN,entropy,Tbt,Tmt
43.43478260869565,0.0,0.0017060388,59.963373155855564,8.246376811594203,3529,309991,12409.12355542183,0.0051575457,1.7536231884057971,-13.391400242719948,-206.231884057971,0.0017060388,66.93774586418365,33.06225413581637,0.29158676,252052.40579710144,61.53623188405797
45.34426229508197,0.0,0.0010229746,58.19090418161637,4.032786885245901,3590,319835,12736.724338531494,0.0024253149,5.967213114754099,-10.95556914449078,-153.7704918032787,0.0010229746,74.27671747227315,25.723282527726823,0.29661718,244551.34426229508,59.704918032786885
46.67741935483871,0.0,0.0014460883,56.94210405922929,4.354838709677419,3652,329916,13067.016168832779,0.0039392854,5.645161290322581,-10.72741832939844,-147.25806451612902,0.0014460883,74.78006501956344,25.219934980436545,0.3332889,239153.5483870968,58.38709677419355
44.50847457627118,0.0,0.0013086759,58.95396292474408,5.593220338983051,3711,339864,13416.023371219635,0.0050358674,4.406779661016949,-11.22376622049324,-165.42372881355934,0.0013086759,72.63832289737319,27.3616771026268,0.27805388,247703.86440677967,60.47457627118644
46.37096774193548,0.0,0.0021997325,57.216599319840405,3.7419354838709675,3773,349949,13768.038574934006,0.0068480885,6.258064516129032,-11.231035227578259,-153.38709677419354,0.0021997325,73.91935850153546,26.080641498464505,0.34354708,240276.64516129033,58.66129032258065
45.83050847457627,0.0,0.0014124127,57.73420583489992,5.491525423728813,3832,359843,14123.804680585861,0.0038831104,4.508474576271187,-10.572575844093617,-154.57627118644066,0.0014124127,73.98620202748043,26.01379797251958,0.31307176,242566.50847457626,59.220338983050844
47.41269841269841,0.0,0.0012375674,56.28324453980283,4.603174603174603,3895,369893,14474.44416809082,0.004016025,5.396825396825397,-10.251781656945889,-142.06349206349208,0.0012375674,75.33322625401044,24.666773745989552,0.3494559,236462.73015873015,57.73015873015873
45.28125,0.0,0.0015628363,58.24253305363278,7.640625,3959,379831,14826.709881305695,0.0079673575,2.359375,-11.606449567448772,-176.875,0.0015628363,70.90399444274689,29.096005557253093,0.28145683,244736.0,59.75
46.86666666666667,0.0,0.0017209064,56.764493018484856,4.1,4019,389848,15174.445026397705,0.0045937398,5.9,-10.343943233993503,-147.33333333333334,0.0017209064,74.69908520084327,25.300914799156768,0.3323033,238387.2,58.2
47.59375,0.0,0.00188278,56.11119664598364,6.171875,4083,399954,15530.570231437683,0.0035657757,3.828125,-10.448460339265978,-147.1875,0.00188278,74.58219993986584,25.41780006013415,0.34379992,235712.0,57.546875
44.166666666666664,0.0,0.00184914,59.28092606298031,7.863636363636363,4149,409969,15882.347931861877,0.007099447,2.1363636363636362,-12.236837386984268,-184.6969696969697,0.00184914,69.95326007461391,30.046739925386095,0.31854576,249173.33333333334,60.833333333333336
45.68852459016394,0.0,0.0015716412,57.86181996697189,6.344262295081967,4210,419830,16222.322499036789,0.0049665757,3.6557377049180326,-10.286665866484482,-148.68852459016392,0.0015716412,75.02163024151525,24.97836975848474,0.28710973,243074.09836065574,59.34426229508197
47.328125,0.0,0.002115652,56.34213221634067,4.09375,4274,429919,16567.923182725906,0.003781153,5.90625,-10.099522905683745,-138.28125,0.002115652,76.07903890750957,23.920961092490426,0.32717133,236608.0,57.765625
42.85245901639344,0.0,0.0020244299,60.51573884173909,7.836065573770492,4335,439900,16900.362064361572,0.005813628,2.1639344262295084,-13.302297322096754,-211.47540983606558,0.0020244299,66.58959759247043,33.41040240752956,0.3052267,254556.32786885247,62.14754098360656
45.96825396825397,0.0,0.0016260546,57.604591725102914,5.650793650793651,4398,449988,17244.045647621155,0.0042970977,4.349206349206349,-9.995228723416032,-144.12698412698413,0.0016260546,75.62385680497076,24.376143195029258,0.3107346,241989.07936507938,59.07936507936508
47.01587301587302,0.0,0.0014208057,56.61666031844871,6.349206349206349,4461,459958,17583.501680374146,0.0036330726,3.6507936507936507,-9.963227416045513,-136.34920634920636,0.0014208057,76.48044456945324,23.519555430546752,0.32107195,237698.03174603175,58.03174603174603
47.476190476190474,0.0,0.0013918347,56.18720896708049,6.0,4524,469998,17923.63671875,0.0043934407,4.0,-10.102074655544772,-140.31746031746033,0.0013918347,75.6594909887515,24.340509011248468,0.31243828,235877.5873015873,57.58730158730159
47.04761904761905,0.0,0.0016894704,56.59997917503857,6.26984126984127,4587,479971,18241.601189374924,0.004944126,3.7301587301587302,-9.915585336067338,-135.3968253968254,0.0016894704,76.74054746584581,23.259452534154203,0.30868962,237698.03174603175,58.03174603174603
48.234375,0.0,0.0019366042,55.51443784051226,6.8125,4651,489928,18564.457265377045,0.0045323805,3.1875,-10.94870205586073,-144.6875,0.0019366042,74.60162910426818,25.39837089573181,0.32783234,233152.0,56.921875
46.21311475409836,0.0,0.0013685642,57.35941234415901,7.475409836065574,4712,499892,18875.18331861496,0.0059934785,2.5245901639344264,-9.973775248790925,-146.0655737704918,0.0013685642,75.43111836043467,24.568881639565312,0.26195714,240858.22950819673,58.80327868852459
47.44444444444444,0.0,0.0016707563,56.246200680718665,5.2063492063492065,4775,509964,19166.68548822403,0.0041228435,4.7936507936507935,-10.438667980983587,-143.96825396825398,0.0016707563,75.01257872084345,24.987421279156553,0.34326595,236267.68253968254,57.682539682539684
46.645161290322584,0.0,0.0017728736,56.97854668188962,6.467741935483871,4837,519868,19484.076850891113,0.0044746576,3.532258064516129,-9.956116606770651,-145.32258064516128,0.0017728736,75.30327327115927,24.696726728840765,0.29899296,239351.74193548388,58.435483870967744
47.784615384615385,0.0,0.0013479321,55.943196520553265,6.2153846153846155,4902,529940,19819.69451713562,0.004551527,3.7846153846153845,-10.22393848119503,-143.07692307692307,0.0013479321,75.24544663419677,24.75455336580323,0.28437036,235047.38461538462,57.38461538461539
49.25,0.0,0.001662569,54.58941400127267,5.28125,4966,539877,20172.125438928604,0.0053139003,4.71875,-10.039165728424313,-133.75,0.001662569,75.99722628388447,24.002773716115502,0.34402427,229312.0,55.984375
47.333333333333336,0.0,0.0014421033,56.32319482495403,6.190476190476191,5029,549890,20507.436560869217,0.0036529682,3.8095238095238093,-9.930389919741371,-140.79365079365078,0.0014421033,75.58363757437992,24.41636242562007,0.3658408,236462.73015873015,57.73015873015873
42.35,0.0,0.0019008408,61.00590513059071,8.5,5089,559912,20857.959782123566,0.0057562403,1.5,-12.867594645618198,-208.83333333333334,0.0019008408,66.968701529716,33.031298470284014,0.3165718,256750.93333333332,62.68333333333333
46.516129032258064,0.0,0.0019461797,57.09337625559363,3.8548387096774195,5151,569848,21203.970947742462,0.005216705,6.145161290322581,-10.857719103189803,-151.61290322580646,0.0019461797,74.16445889055284,25.835541109447178,0.3182061,239814.1935483871,58.54838709677419
47.723076923076924,0.0,0.0020953736,55.96712611604957,5.030769230769231,5216,579969,21560.359985351562,0.006322875,4.969230769230769,-9.14556926861196,-125.07692307692308,0.0020953736,78.22135110791926,21.778648892080735,0.31821936,234984.36923076923,57.36923076923077
47.25373134328358,0.0,0.0015900171,56.451250532837605,6.0,5283,589904,21911.72555422783,0.0052275215,4.0,-10.871954253814305,-153.5820895522388,0.0015900171,73.74516735957162,26.254832640428393,0.3083592,237262.32835820896,57.92537313432836
47.296875,0.0,0.0011097849,56.38115488447399,6.515625,5347,599933,22270.66913342476,0.0052738823,3.484375,-9.794334140296986,-137.8125,0.0011097849,76.13942644424912,23.86057355575086,0.28293905,236864.0,57.828125
47.41269841269841,0.0,0.0010887336,56.269674212171495,5.523809523809524,5410,609877,22618.236270666122,0.002389974,4.476190476190476,-9.677682632251496,-130.31746031746033,0.0010887336,77.40862733857561,22.59137266142439,0.30112317,236332.6984126984,57.698412698412696
47.125,0.0,0.0014338054,56.56106606703644,5.359375,5474,619970,22979.293417453766,0.003175529,4.640625,-10.15547848009873,-142.34375,0.0014338054,75.55835896575117,24.44164103424882,0.298982,237696.0,58.03125
47.698412698412696,0.0,0.0019213139,56.01409158256063,5.126984126984127,5537,629970,23329.411813497543,0.0050261337,4.873015873015873,-10.219143958306232,-142.22222222222223,0.0019213139,75.25919608543708,24.740803914562914,0.3036679,235292.44444444444,57.44444444444444
46.704918032786885,0.0,0.0018132974,56.960741726063574,6.213114754098361,5598,639883,23683.367174863815,0.004777287,3.7868852459016393,-11.055368614915526,-161.80327868852459,0.0018132974,72.43344444909862,27.56655555090138,0.27800408,239448.131147541,58.459016393442624
45.65079365079365,0.0,0.0016922985,57.92400777565372,5.428571428571429,5661,649951,24026.381939649582,0.0053715673,4.571428571428571,-9.708580428504662,-139.04761904761904,0.0016922985,76.74763226553343,23.25236773446656,0.27055952,243484.44444444444,59.44444444444444
47.80952380952381,0.0,0.001432678,55.88133086957205,5.507936507936508,5724,659889,24373.419815063477,0.003427182,4.492063492063492,-9.926044916255426,-133.33333333333334,0.001432678,76.75077808451573,23.249221915484256,0.29447046,234577.26984126985,57.26984126984127
48.40625,0.0,0.001138035,55.358095003050884,4.84375,5788,669966,24716.086428403854,0.0026444201,5.15625,-9.738864121167303,-131.09375,0.001138035,76.8714063747314,23.128593625268593,0.28829017,232512.0,56.765625
48.8,0.0,0.001136164,55.007483171731145,5.430769230769231,5853,679989,25035.945239543915,0.0028586567,4.569230769230769,-9.860721388499675,-133.53846153846155,0.001136164,76.32385964440397,23.67614035559602,0.30902526,231077.4153846154,56.41538461538462
48.28125,0.0,0.0013162006,55.4556139703279,6.0,5917,689871,25332.886119365692,0.004112729,4.0,-9.534967386821144,-130.46875,0.0013162006,77.07798783294028,22.922012167059734,0.28467003,232832.0,56.84375
47.03076923076923,0.0,0.0018174323,56.59263237320258,7.384615384615385,5982,699945,25646.360771656036,0.0060943463,2.6153846153846154,-10.343222855038396,-142.6153846153846,0.0018174323,75.56962142501155,24.430378574988435,0.32992592,237568.0,58.0
46.52238805970149,0.0,0.0014247348,57.098897343384586,7.731343283582089,6049,709916,25972.44090270996,0.004435105,2.2686567164179103,-10.745785061773802,-158.50746268656715,0.0014247348,73.33647271162637,26.66352728837364,0.283403,239891.10447761195,58.56716417910448
47.58461538461538,0.0,0.0024543873,56.123789386150726,7.2153846153846155,6114,719858,26315.453369617462,0.00510824,2.7846153846153845,-9.824545650705081,-137.53846153846155,0.0024543873,76.12138936338124,23.878610636618767,0.31716996,235803.56923076924,57.56923076923077
47.82089552238806,0.0,0.0018462958,55.912434517117546,6.477611940298507,6181,729839,26665.200298547745,0.004948111,3.5223880597014925,-10.10135477060968,-144.62686567164178,0.0018462958,75.03657917109244,24.963420828907548,0.31609347,234939.223880597,57.35820895522388
48.0,0.0,0.0016309093,55.71176043099248,6.171875,6245,739881,27020.048779010773,0.004820483,3.828125,-9.382885158222793,-135.625,0.0016309093,76.4144896975475,23.5855103024525,0.30306372,233920.0,57.109375
50.41538461538462,0.0,0.0016713949,53.54365371500937,5.8307692307692305,6310,749892,27375.93104147911,0.0044958033,4.1692307692307695,-9.821527214328949,-133.07692307692307,0.0016713949,75.71820127825416,24.281798721745822,0.30469647,225027.93846153846,54.93846153846154
48.4,0.0,0.0018074389,55.36987201267182,5.676923076923077,6375,759876,27734.19891500473,0.0061192964,4.323076923076923,-9.449648530326701,-133.07692307692307,0.0018074389,76.49223635231859,23.507763647681376,0.27712893,232589.78461538462,56.784615384615385
47.707692307692305,0.0,0.0014256086,55.97450950997793,4.092307692307692,6440,769994,28101.219943523407,0.0043876977,5.907692307692308,-9.569904335207124,-132.0,0.0014256086,76.99178856612072,23.00821143387925,0.29911897,234984.36923076923,57.36923076923077
48.8,0.0,0.0015225721,54.979655711514255,4.846153846153846,6505,779845,28465.714848279953,0.0041004205,5.153846153846154,-9.925752521725386,-136.0,0.0015225721,75.89730571947362,24.10269428052642,0.29446524,230825.35384615386,56.353846153846156
48.53030303030303,0.0,0.0017676721,55.2230114938003,4.7727272727272725,6571,789980,28822.021451234818,0.00507138,5.2272727272727275,-9.716765686101452,-134.84848484848484,0.0017676721,76.20606220840251,23.79393779159749,0.29277787,231858.42424242425,56.60606060606061
48.323076923076925,0.0,0.0014223664,55.42933374843244,5.7846153846153845,6636,799945,29172.90135216713,0.004030737,4.2153846153846155,-9.596095228476475,-127.6923076923077,0.0014223664,77.5225942771218,22.477405722878178,0.2907128,232778.83076923076,56.83076923076923
49.5,0.0,0.002248282,54.33717438087014,6.424242424242424,6702,809949,29533.113330364227,0.0054988945,3.5757575757575757,-9.885938381176134,-133.78787878787878,0.002248282,76.10406878558838,23.89593121441164,0.27162856,228134.78787878787,55.696969696969695
47.92424242424242,0.0,0.0022476031,55.797652173386226,4.121212121212121,6768,819995,29885.71825814247,0.0058790226,5.878787878787879,-9.690134328308016,-130.3030303030303,0.0022476031,77.25269616295992,22.74730383704005,0.31934336,234340.84848484848,57.21212121212121
47.06060606060606,0.0,0.0022422178,56.59204921124838,6.303030303030303,6834,829985,30252.31988954544,0.0048012477,3.696969696969697,-10.353204020638193,-147.57575757575756,0.0022422178,74.72405538726171,25.275944612738293,0.3159607,237692.12121212122,58.03030303030303
45.55882352941177,0.0,0.0018188651,57.999028024585115,5.588235294117647,6902,839957,30615.302369356155,0.0039910646,4.411764705882353,-11.36574542332595,-166.61764705882354,0.0018188651,72.40441840994127,27.595581590058735,0.30399007,243772.23529411765,59.51470588235294
47.58461538461538,0.0,0.0021174499,56.12593099693484,3.8461538461538463,6967,849915,30968.37833070755,0.0048590815,6.153846153846154,-9.328420859717015,-128.76923076923077,0.0021174499,77.83808783690294,22.161912163097075,0.29467952,235803.56923076924,57.56923076923077
48.78787878787879,0.0,0.0021401886,54.98037256780892,4.242424242424242,7033,859992,31325.834332466125,0.0056341677,5.757575757575758,-8.96402512673911,-121.96969696969697,0.0021401886,78.37691257040724,21.623087429592736,0.29469794,230803.39393939395,56.34848484848485
48.07692307692308,0.0,0.0019650722,55.646616393085104,4.8,7098,869957,31672.315955400467,0.0051370845,5.2,-9.192441051368522,-128.15384615384616,0.0019650722,77.5175196648314,22.4824803351686,0.28951734,233661.04615384617,57.04615384615385
47.390625,0.0,0.0013657642,56.32460631406634,4.703125,7162,879895,32032.519712924957,0.004439932,5.296875,-9.22624292973202,-126.5625,0.0013657642,78.06012143555776,21.93987856444224,0.27880737,236736.0,57.796875
48.53846153846154,0.0,0.0020718775,55.258434824445686,3.8461538461538463,7227,889929,32368.838540315628,0.0054442747,6.153846153846154,-9.430436111237968,-127.38461538461539,0.0020718775,77.5215761515613,22.47842384843866,0.2969335,232211.6923076923,56.69230769230769
48.4,0.0,0.0014456877,55.3619230786509,4.4,7292,899920,32721.301251411438,0.004779362,5.6,-9.274492340844718,-127.84615384615384,0.0014456877,77.45771143021707,22.542288569782905,0.27003485,232526.76923076922,56.76923076923077
48.578125,0.0,0.0026121314,55.18761201935009,3.359375,7356,909976,33060.18471980095,0.0049327663,6.640625,-9.415647004818883,-127.65625,0.0026121314,77.3862835982562,22.6137164017438,0.3088891,231744.0,56.578125
47.921875,0.0,0.0017861228,55.77248796909232,5.390625,7420,919979,33405.34621167183,0.0044162925,4.609375,-8.950142189022609,-126.5625,0.0017861228,77.95638152416248,22.043618475837498,0.3124881,234112.0,57.15625
48.890625,0.0,0.0014756925,54.899735387404235,5.578125,7484,929892,33741.79795241356,0.0036554236,4.421875,-8.768662579022566,-122.5,0.0014756925,78.2402850892319,21.759714910768103,0.2987445,230528.0,56.28125
48.323076923076925,0.0,0.0019019864,55.39999994774928,4.846153846153846,7549,939993,34078.25348877907,0.0041866647,5.153846153846154,-9.303459048666427,-128.46153846153845,0.0019019864,77.39041657268568,22.60958342731431,0.2937244,232526.76923076922,56.76923076923077
49.16129032258065,0.0,0.00160841,54.655283667631615,4.629032258064516,7611,949857,34402.3541765213,0.0045211376,5.370967741935484,-8.904564629136166,-121.93548387096774,0.00160841,78.11152681079689,21.888473189203133,0.3021607,229508.12903225806,56.03225806451613
49.06153846153846,0.0,0.0015323429,54.759949013885446,4.8307692307692305,7676,959931,34728.92145729065,0.0037773156,5.1692307692307695,-9.728652751222441,-131.07692307692307,0.0015323429,76.57967979218691,23.42032020781311,0.30679816,230006.15384615384,56.15384615384615
48.90625,0.0,0.0013027053,54.865153977952,5.703125,7740,969871,35039.649193525314,0.003565053,4.296875,-9.479584506744578,-129.0625,0.0013027053,77.04161154981554,22.95838845018446,0.31959513,230272.0,56.21875
48.121212121212125,0.0,0.0018504107,55.57664609953628,5.424242424242424,7806,979978,35366.747443675995,0.003916985,4.575757575757576,-8.78320613051657,-122.57575757575758,0.0018504107,78.50367492618753,21.49632507381246,0.30977434,233223.75757575757,56.93939393939394
48.52307692307692,0.0,0.0018044491,55.239807532638416,5.538461538461538,7871,989986,35696.600927352905,0.0046221884,4.461538461538462,-9.397326989857394,-130.46153846153845,0.0018044491,77.11592014098956,22.88407985901042,0.32244632,231959.63076923077,56.63076923076923
49.328125,0.0,0.001708728,54.49343621124145,5.703125,7935,999860,36036.90585064888,0.0060900063,4.296875,-8.91060220623961,-122.8125,0.001708728,77.98279568802484,22.017204311975163,0.2885879,228800.0,55.859375
49.33846153846154,0.0,0.0016271728,54.4906843425511,4.338461538461538,8000,1010000,36380.52186250687,0.006737559,5.661538461538462,-8.929332047459429,-120.61538461538461,0.0016271728,78.4500426261508,21.549957373849196,0.26284805,228808.86153846153,55.86153846153846
48.19047619047619,0.0,0.0015399707,55.54166369361608,3.2222222222222223,8063,1019892,36736.93199253082,0.0041804803,6.777777777777778,-9.963980176976278,-136.34920634920636,0.0015399707,76.00361273034432,23.99638726965567,0.28926045,233211.9365079365,56.93650793650794
47.693548387096776,0.0,0.001946821,56.01211045541967,4.241935483870968,8125,1029852,37085.57154726982,0.0053330855,5.758064516129032,-10.177354761035836,-141.7741935483871,0.001946821,75.36442024761894,24.635579752381037,0.26635394,235255.74193548388,57.435483870967744
47.83606557377049,0.0,0.0014519431,55.85476337003377,4.377049180327869,8186,1039909,37446.94117283821,0.004835704,5.622950819672131,-10.857651839447232,-149.34426229508196,0.0014519431,73.8856820325106,26.114317967489374,0.28356647,234479.2131147541,57.24590163934426
46.01587301587302,0.0,0.002477361,57.56503571051927,2.9206349206349205,8249,1049960,37818.45331430435,0.0068863104,7.079365079365079,-9.686525652189843,-133.8095238095238,0.002477361,77.4054868205055,22.594513179494484,0.2978673,241859.04761904763,59.04761904761905
46.403225806451616,0.0,0.0013287311,57.22312812959961,3.2580645161290325,8311,1059987,38197.40753316879,0.006598037,6.741935483870968,-9.3704773014479,-135.48387096774192,0.0013287311,76.98617910378424,23.01382089621578,0.266539,240474.83870967742,58.70967741935484
46.98360655737705,0.0,0.002235293,56.675358093006686,2.6557377049180326,8372,1069934,38576.763000011444,0.005017221,7.344262295081967,-9.307997051293347,-129.34426229508196,0.002235293,77.66843739531994,22.331562604680045,0.2638681,238105.18032786885,58.131147540983605
47.32258064516129,0.0,0.0017285707,56.34105752398256,2.5,8434,1079914,38960.59776306152,0.004688514,7.5,-9.535209757903113,-129.19354838709677,0.0017285707,77.64564546311881,22.354354536881193,0.27771536,236577.03225806452,57.75806451612903
47.49180327868852,0.0,0.0016893679,56.16676543354086,3.1475409836065573,8495,1089833,39342.13601255417,0.0046638725,6.852459016393443,-9.385564010529666,-133.27868852459017,0.0016893679,76.86887185367858,23.13112814632144,0.25325695,235755.0163934426,57.557377049180324
48.55555555555556,0.0,0.0020549342,55.21225621538515,2.492063492063492,8558,1099986,39730.187071084976,0.0051960577,7.507936507936508,-9.876289483713514,-137.46031746031747,0.0020549342,75.75936545095924,24.240634549040763,0.2599689,231846.60317460317,56.6031746031746
46.79032258064516,0.0,0.0015179553,56.833983945610456,1.6935483870967742,8620,1109861,40123.82331776619,0.0041441033,8.306451612903226,-8.843051899168474,-124.03225806451613,0.0015179553,78.65968439401784,21.34031560598216,0.2381909,238691.09677419355,58.274193548387096
48.1875,0.0,0.0018815816,55.557353672118715,1.890625,8684,1119871,40506.408905267715,0.0048771813,8.109375,-9.642794467021892,-127.65625,0.0018815816,77.57338838131555,22.426611618684444,0.28567946,233344.0,56.96875
47.265625,0.0,0.002475378,56.400491718940316,5.03125,8748,1129915,40889.947026729584,0.0068450375,4.96875,-10.199022545957499,-143.4375,0.002475378,75.39631015932686,24.60368984067316,0.25173703,236864.0,57.828125
48.015625,0.0,0.002800866,55.72003725274914,4.21875,8812,1139899,41272.22733974457,0.0059081586,5.78125,-9.141307368526183,-122.65625,0.002800866,78.45042083395553,21.54957916604448,0.31506896,234048.0,57.140625
45.88709677419355,0.0,0.0013613177,57.68128889197876,6.209677419354839,8874,1149906,41651.54895687103,0.005048934,3.7903225806451615,-9.589514317613926,-139.3548387096774,0.0013613177,76.7231905854093,23.276809414590662,0.2614684,242324.64516129033,59.16129032258065
48.140625,0.0,0.0019152774,55.58866235906866,4.1875,8938,1159963,42028.40392827988,0.0043061315,5.8125,-9.328397294673941,-125.78125,0.0019152774,77.81930252485722,22.180697475142768,0.28644535,233408.0,56.984375
47.483870967741936,0.0,0.003027874,56.18885776577337,5.193548387096774,9000,1169842,42398.86890101433,0.0066848206,4.806451612903226,-8.994229262111494,-124.03225806451613,0.003027874,78.42550949619287,21.5744905038071,0.3325843,235916.38709677418,57.596774193548384
42.11864406779661,0.0,0.0020675512,61.20111624242321,8.728813559322035,9059,1179860,42759.19939994812,0.0056982343,1.271186440677966,-13.96637537351948,-229.66101694915255,0.0020675512,64.17627004417186,35.82372995582816,0.30258706,257492.61016949153,62.86440677966102
47.096774193548384,0.0,0.0019211173,56.54366374023242,6.080645161290323,9121,1189883,43107.85759806633,0.0055435197,3.9193548387096775,-9.523726842043057,-138.38709677419354,0.0019211173,76.30380825323988,23.696191746760107,0.27279732,237435.87096774194,57.96774193548387
49.5,0.0,0.0022527028,54.36122319920706,5.890625,9185,1199935,43414.19635081291,0.0057258313,4.109375,-10.130526419606175,-137.65625,0.0022527028,75.25930798637923,24.740692013620745,0.29153806,228352.0,55.75
49.714285714285715,0.0,0.0017112601,54.15136254910125,4.4603174603174605,9248,1209994,43728.06179833412,0.0059094,5.5396825396825395,-9.017411478154346,-126.03174603174604,0.0017112601,77.31345893216168,22.68654106783831,0.3173859,227425.52380952382,55.523809523809526
42.78947368421053,0.0,0.0014798755,60.574667633379306,6.771929824561403,9305,1219811,44015.977858781815,0.0060670376,3.2280701754385963,-12.125288167201495,-186.8421052631579,0.0014798755,70.25786569858887,29.742134301411127,0.2961847,254814.31578947368,62.21052631578947
46.60655737704918,0.0,0.0038207367,57.00056279358685,4.459016393442623,9366,1229913,44318.72762966156,0.0085094,5.540983606557377,-9.416117851199717,-139.672131147541,0.0038207367,76.32443933675226,23.675560663247744,0.28756237,239380.9836065574,58.442622950819676
47.57142857142857,0.0,0.0016935174,56.134356403838616,3.761904761904762,9429,1239875,44647.72553348541,0.00573689,6.238095238095238,-9.229003245117088,-127.46031746031746,0.0016935174,77.88145416203002,22.118545837969982,0.25748676,235812.57142857142,57.57142857142857
49.01587301587302,0.0,0.0016674391,54.77631633671043,2.9206349206349205,9492,1249902,44975.172919511795,0.0035911694,7.079365079365079,-9.28008762191889,-125.87301587301587,0.0016674391,77.5555138941567,22.444486105843286,0.29133165,229961.14285714287,56.142857142857146
47.19047619047619,0.0,0.002578911,56.48042663774586,3.746031746031746,9555,1259876,45313.749253988266,0.00597417,6.253968253968254,-9.371968731474128,-126.98412698412699,0.002578911,78.05859420770395,21.941405792296088,0.3201141,237242.92063492062,57.92063492063492
46.92063492063492,0.0,0.0019080417,56.7247018191694,6.015873015873016,9618,1269983,45653.900307655334,0.0048391866,3.984126984126984,-9.585198483170755,-139.36507936507937,0.0019080417,76.18719099913353,23.812809000866444,0.3372153,238283.17460317462,58.17460317460318
47.14754098360656,0.0,0.0016520536,56.5118009148247,6.032786885245901,9679,1279920,45992.838453769684,0.0046698055,3.9672131147540983,-8.71022254805344,-124.26229508196721,0.0016520536,78.68087166316776,21.319128336832268,0.3134821,237366.55737704918,57.950819672131146
47.6031746031746,0.0,0.00186091,56.10467743008409,5.142857142857143,9742,1289953,46342.43589377403,0.004205091,4.857142857142857,-9.214738599178668,-127.46031746031746,0.00186091,77.8378559960614,22.162144003938586,0.32501426,235682.53968253967,57.53968253968254
46.95161290322581,0.0,0.0018775054,56.691312631871384,5.580645161290323,9804,1299829,46682.87826871872,0.006046062,4.419354838709677,-8.647322050190727,-121.61290322580645,0.0018775054,79.13019046404501,20.86980953595498,0.3041841,238096.51612903227,58.12903225806452
48.203125,0.0,0.0021780252,55.52107248032246,4.90625,9868,1309989,47037.68483734131,0.005295763,5.09375,-9.889384551093155,-130.625,0.0021780252,76.99340532000771,23.00659467999231,0.2961008,233088.0,56.90625
49.0625,0.0,0.0018287234,54.73874264782896,5.359375,9932,1319897,47381.42970299721,0.005780111,4.640625,-9.363853587633102,-127.34375,0.0018287234,77.26536251264434,22.73463748735563,0.3062091,229824.0,56.109375
47.215384615384615,0.0,0.0021722515,56.445610460551535,4.7846153846153845,9997,1329934,47726.383902311325,0.006179642,5.2153846153846155,-10.062589516521347,-138.92307692307693,0.0021722515,76.30775370414348,23.692246295856524,0.29027587,237063.87692307692,57.87692307692308
48.421875,0.0,0.0018692311,55.33519790811135,3.265625,10061,1339891,48075.358231544495,0.005431047,6.734375,-8.950338236966553,-122.65625,0.0018692311,78.31114583594083,21.68885416405919,0.30388716,232384.0,56.734375
47.171875,0.0,0.0015127121,56.48132977678958,4.390625,10125,1349980,48410.83118343353,0.004704182,5.609375,-8.764074974905604,-119.53125,0.0015127121,79.42910408239081,20.570895917609192,0.28949714,237184.0,57.90625
48.38095238095238,0.0,0.0013716037,55.36947149783029,3.380952380952381,10188,1359902,48743.94523501396,0.0032986512,6.619047619047619,-8.963797529045781,-122.06349206349206,0.0013716037,78.43494819183289,21.565051808167137,0.3002802,232496.7619047619,56.76190476190476
46.15625,0.0,0.0019552321,57.425927836051244,4.5625,10252,1369980,49066.16793847084,0.005048818,5.4375,-9.769665508551451,-138.75,0.0019552321,76.46446559602947,23.535534403970527,0.29867733,241216.0,58.890625
48.77777777777778,0.0,0.0020859342,55.00939600774698,5.26984126984127,10315,1379873,49393.66592216492,0.005477348,4.73015873015873,-8.794213169101145,-122.22222222222223,0.0020859342,78.46473053203961,21.535269467960383,0.33040977,231001.39682539683,56.3968253968254
47.698412698412696,0.0,0.0019533918,55.991137859708225,6.126984126984127,10378,1389921,49704.162930727005,0.0052479375,3.873015873015873,-9.035326040754834,-131.11111111111111,0.0019533918,77.44480491109668,22.555195088903325,0.3015363,235097.39682539683,57.3968253968254
47.96875,0.0,0.0022382012,55.743357722823305,5.8125,10442,1399861,50004.13032364845,0.005797682,4.1875,-9.019401682696044,-129.0625,0.0022382012,77.5226320101347,22.477367989865307,0.27917996,234048.0,57.140625
48.9375,0.0,0.0017854108,54.82651442648534,4.96875,10506,1409924,50310.486607313156,0.0041088024,5.03125,-9.144559290725951,-121.875,0.0017854108,78.2874858756495,21.712514124350463,0.31169832,230080.0,56.171875
50.03125,0.0,0.0015925824,53.85153475520221,5.34375,10570,1419933,50622.703032016754,0.004612693,4.65625,-8.323578436614406,-113.75,0.0015925824,79.31232281350445,20.68767718649553,0.3049015,226112.0,55.203125
48.79365079365079,0.0,0.0018427026,55.015266084988056,5.507936507936508,10633,1429864,50943.80481672287,0.0047671353,4.492063492063492,-8.294258812982186,-113.96825396825396,0.0018427026,79.79258797210765,20.20741202789236,0.28499812,231131.42857142858,56.42857142857143
48.84375,0.0,0.0017622251,54.9373025270694,4.625,10697,1439965,51273.687651634216,0.0048874663,5.375,-8.93796543917368,-124.53125,0.0017622251,77.89928581022588,22.100714189774123,0.28735512,230656.0,56.3125
