EpisodesSoFar,meankl,MtR,Ptt,Tbt,MpbtA,surrgain,MpbtN,entropy,TtR,entloss,optimgain,AttNC,TimeElapsed,AttC,Tmc,Tmt,TimestepsSoFar
23512,0.005642611,-6.429673742217121,54.67333227881558,229762.4150943396,82.69548361891619,0.0027410553,17.30451638108383,0.16837613,-97.35849056603773,0.0,0.0027410553,4.69811320754717,118714.44201016426,5.30188679245283,49.16981132075472,56.094339622641506,3609949
23563,0.0046124696,-6.580088206661542,53.71586632067838,225761.88235294117,82.18005383404503,0.0022751244,17.81994616595496,0.1752316,-98.82352941176471,0.0,0.0022751244,5.019607843137255,119005.3184196949,4.980392156862745,50.21568627450981,55.11764705882353,3619822
23614,0.006117341,-7.129400823375804,53.92190178248141,226645.33333333334,80.77394706388834,0.002915991,19.226052936111632,0.1888395,-107.05882352941177,0.0,0.002915991,4.9411764705882355,119298.33483552933,5.0588235294117645,50.0,55.333333333333336,3629817
23667,0.005444985,-7.641046029117398,55.541605523269325,233240.15094339623,79.91265441047173,0.0024365115,20.087345589528265,0.18903863,-115.47169811320755,0.0,0.0024365115,5.7924528301886795,119583.68581008911,4.2075471698113205,48.18867924528302,56.943396226415096,3639898
23718,0.0060217115,-6.201319632717203,54.144981050480325,227528.78431372548,83.98940055595362,0.0026320838,16.010599444046374,0.1880261,-90.19607843137256,0.0,0.0026320838,5.470588235294118,119873.0726389885,4.529411764705882,49.745098039215684,55.549019607843135,3649970
23769,0.0055956594,-7.226607072515626,55.73931668082378,234114.50980392157,80.34581577887805,0.0021832488,19.65418422112194,0.17465508,-113.13725490196079,0.0,0.0021832488,4.647058823529412,120150.19902729988,5.352941176470588,47.98039215686274,57.15686274509804,3659909
23824,0.0062301,-6.406858341360531,56.03869653295229,235408.29090909092,83.94404398439309,0.0029875874,16.055956015606913,0.20431916,-92.36363636363636,0.0,0.0029875874,6.109090909090909,120423.36091423035,3.890909090909091,47.67272727272727,57.472727272727276,3669988
23878,0.0063601527,-9.599838704731493,57.334612428341,240829.62962962964,75.02356287972665,0.004380235,24.976437120273342,0.1837209,-153.33333333333334,0.0,0.004380235,3.0555555555555554,120687.20808887482,6.944444444444445,46.24074074074074,58.7962962962963,3679885
23933,0.0062522655,-5.84789067125121,55.59097733139743,233546.47272727272,84.85273474774428,0.0021557093,15.147265252255698,0.17720641,-86.36363636363636,0.0,0.0021557093,4.672727272727273,120936.56450676918,5.327272727272727,48.163636363636364,57.018181818181816,3689889
23987,0.0049507716,-6.399810901377908,55.30565381054338,232258.37037037036,83.43346794304378,0.0023527807,16.566532056956227,0.19478579,-95.37037037037037,0.0,0.0023527807,4.2592592592592595,121187.71511149406,5.7407407407407405,48.44444444444444,56.7037037037037,3699828
24042,0.005284959,-6.069967884816823,55.045877645411274,231312.29090909092,83.54973430507974,0.0022096022,16.450265694920287,0.19271438,-93.45454545454545,0.0,0.0022096022,4.363636363636363,121451.32458138466,5.636363636363637,48.763636363636365,56.472727272727276,3709875
24098,0.0052199676,-5.479727089437557,55.05897748038433,231131.42857142858,85.81947824180374,0.002395485,14.180521758196278,0.19162714,-80.0,0.0,0.002395485,4.785714285714286,121719.3329679966,5.214285714285714,48.69642857142857,56.42857142857143,3719872
24155,0.0056607556,-6.832350040190238,55.64876899260902,233687.57894736843,81.92434999051619,0.0034588913,18.075650009483795,0.19402333,-106.66666666666667,0.0,0.0034588913,4.087719298245614,122001.67064356804,5.912280701754386,48.07017543859649,57.05263157894737,3729989
24209,0.0054641906,-6.246622533002808,56.42912905057444,237037.03703703705,84.1998215273452,0.0026235057,15.800178472654814,0.19449489,-91.85185185185185,0.0,0.0026235057,5.611111111111111,122278.64600586891,4.388888888888889,47.24074074074074,57.870370370370374,3739818
24265,0.0059526353,-6.4894176763258,54.82865920231078,230253.7142857143,82.06628399984935,0.0030058324,17.933716000150664,0.19533165,-103.21428571428571,0.0,0.0030058324,3.2857142857142856,122565.79444408417,6.714285714285714,48.964285714285715,56.214285714285715,3749970
24319,0.0052077845,-7.196684669459164,54.650454550503554,229527.7037037037,80.50165243805795,0.0019451563,19.498347561942026,0.18201426,-111.85185185185185,0.0,0.0019451563,3.1481481481481484,122852.67400789261,6.851851851851852,49.166666666666664,56.03703703703704,3759957
24374,0.0061877635,-6.571812687074044,54.436521561065426,228631.27272727274,83.21462697466718,0.0025464904,16.78537302533282,0.20250863,-94.0,0.0,0.0025464904,4.745454545454545,123141.34380745888,5.254545454545455,49.4,55.81818181818182,3769825
24429,0.0051190583,-9.534304070761182,56.96214414837903,239280.87272727274,73.3316135671746,0.0020624604,26.668386432825397,0.17477597,-161.27272727272728,0.0,0.0020624604,2.909090909090909,123438.49231410027,7.090909090909091,46.654545454545456,58.41818181818182,3779964
24482,0.007257742,-7.160916537316997,54.539616589962854,229221.43396226416,80.43550769837192,0.003359809,19.564492301628096,0.21313426,-111.32075471698113,0.0,0.003359809,4.415094339622642,123736.3946788311,5.584905660377358,49.320754716981135,55.9622641509434,3789869
24539,0.005919271,-9.951041100942257,56.964267772313846,239508.2105263158,73.88096075557874,0.0020864843,26.119039244421263,0.18103652,-163.1578947368421,0.0,0.0020864843,3.6842105263157894,124028.93919491768,6.315789473684211,46.70175438596491,58.473684210526315,3799916
24594,0.0056941393,-8.28991220252705,55.72962794522688,234291.2,77.04701398882868,0.0023546752,22.952986011171312,0.18306933,-136.1818181818182,0.0,0.0023546752,3.1636363636363636,124321.55664849281,6.836363636363636,48.03636363636364,57.2,3809951
24649,0.005451792,-7.127929675532198,53.63531673648551,225354.47272727272,79.77220702149253,0.0030875113,20.22779297850745,0.19329442,-111.63636363636364,0.0,0.0030875113,4.654545454545454,124620.1622569561,5.345454545454546,50.29090909090909,55.018181818181816,3819913
24702,0.0069140564,-6.551597666714616,55.114997454181584,231539.9245283019,82.68139436570071,0.002766786,17.31860563429929,0.19752051,-98.49056603773585,0.0,0.002766786,7.0,124911.4877243042,3.0,48.679245283018865,56.528301886792455,3829894
24756,0.0061078477,-7.1918616626705045,55.225664042728994,232106.66666666666,80.97616879424032,0.0026624901,19.023831205759645,0.20310883,-109.44444444444444,0.0,0.0026624901,5.592592592592593,125198.20832276344,4.407407407407407,48.574074074074076,56.666666666666664,3839909
24812,0.0055461773,-7.674961687283752,56.093087084746905,235739.42857142858,79.30355849615228,0.002278421,20.696441503847723,0.19305204,-122.14285714285714,0.0,0.002278421,4.607142857142857,125485.40958213806,5.392857142857143,47.625,57.55357142857143,3849982
24869,0.006513047,-9.876867768449257,57.50804088056546,241879.57894736843,73.82421948111853,0.0027841486,26.17578051888147,0.18018408,-161.40350877192984,0.0,0.0027841486,3.192982456140351,125773.82076907158,6.807017543859649,46.12280701754386,59.05263157894737,3859876
24932,0.0060714385,-16.26915077145068,59.559006058848816,250506.15873015873,59.618466169912146,0.0030694935,40.38153383008786,0.16879506,-260.0,0.0,0.0030694935,2.6507936507936507,126073.20718717575,7.349206349206349,43.888888888888886,61.15873015873016,3869940
24989,0.0061576213,-11.405411114577594,56.42437455912339,237280.56140350876,69.86006287774497,0.0023154975,30.139937122255038,0.16903639,-182.98245614035088,0.0,0.0023154975,3.3508771929824563,126365.52542257309,6.649122807017544,47.29824561403509,57.92982456140351,3879907
25044,0.0057944353,-9.392870366300906,56.129099517526846,235929.6,75.59279149082451,0.004100424,24.407208509175486,0.17739883,-147.45454545454547,0.0,0.004100424,4.218181818181818,126656.94581699371,5.781818181818182,47.6,57.6,3889837
25099,0.006771858,-7.543402442302989,55.116034038630715,231461.23636363636,79.99863868005465,0.002968233,20.001361319945342,0.19447128,-114.18181818181819,0.0,0.002968233,4.6909090909090905,126944.6413860321,5.3090909090909095,48.654545454545456,56.50909090909091,3899872
25156,0.0059913537,-8.9877188749922,56.310740440866965,236561.9649122807,74.38992323424915,0.0019717633,25.610076765750854,0.16061355,-152.4561403508772,0.0,0.0019717633,2.43859649122807,127230.19783806801,7.56140350877193,47.36842105263158,57.75438596491228,3909995
25209,0.005165574,-9.362895960566345,54.340505443170365,228371.320754717,71.309042918342,0.002324163,28.69095708165801,0.16278766,-162.64150943396226,0.0,0.002324163,2.3207547169811322,127525.50390434265,7.679245283018868,49.528301886792455,55.75471698113208,3919892
25261,0.006096847,-7.407429144703455,55.328043984138034,232448.0,78.96348174938262,0.002258387,21.03651825061739,0.1537416,-118.84615384615384,0.0,0.002258387,3.8653846153846154,127800.6795270443,6.134615384615385,48.44230769230769,56.75,3929955
25312,0.0063095256,-8.371223128156425,53.70680505670932,225681.568627451,75.83083576808056,0.0030967847,24.169164231919446,0.1889257,-130.58823529411765,0.0,0.0030967847,4.235294117647059,128091.82563853264,5.764705882352941,50.21568627450981,55.09803921568628,3939899
25364,0.006640806,-6.920795176857713,53.9644327702331,226697.84615384616,80.87805825299762,0.0026705915,19.121941747002378,0.20929243,-105.57692307692308,0.0,0.0026705915,4.980769230769231,128377.31135988235,5.019230769230769,49.92307692307692,55.34615384615385,3949889
25420,0.0047622197,-9.650266474957245,58.26477260078405,244809.14285714287,74.39178656613777,0.0015130572,25.608213433862236,0.17194758,-157.67857142857142,0.0,0.0015130572,3.482142857142857,128653.70844721794,6.517857142857143,45.25,59.767857142857146,3959844
25475,0.0057324474,-7.516343270071507,56.22397256057819,236301.96363636362,79.99968199251146,0.002452788,20.000318007488538,0.17754479,-116.72727272727273,0.0,0.002452788,4.5636363636363635,128927.05738854408,5.4363636363636365,47.49090909090909,57.69090909090909,3969943
25532,0.006126502,-7.387917317634923,56.52977224028357,237496.1403508772,81.71386022290024,0.0026318235,18.286139777099766,0.18459105,-105.96491228070175,0.0,0.0026318235,5.526315789473684,129197.945489645,4.473684210526316,47.14035087719298,57.98245614035088,3979977
25588,0.0072206557,-7.20013594067438,55.65884249715982,233837.7142857143,81.53516601375226,0.003168835,18.464833986247733,0.19920635,-104.82142857142857,0.0,0.003168835,5.160714285714286,129471.80753445625,4.839285714285714,48.089285714285715,57.089285714285715,3989936
25642,0.005516172,-5.993704019449809,55.65825894122987,233623.7037037037,84.70999142864882,0.0023863742,15.290008571351164,0.18634717,-87.22222222222223,0.0,0.0023863742,5.037037037037037,129737.20646905899,4.962962962962963,48.03703703703704,57.03703703703704,3999954
25696,0.005765866,-6.1947855643134515,54.44975710006462,228617.4814814815,84.46514478522246,0.002834196,15.53485521477755,0.17435049,-86.11111111111111,0.0,0.002834196,5.388888888888889,129993.33746671677,4.611111111111111,49.370370370370374,55.81481481481482,4009848
25750,0.006317695,-6.06302051489156,55.36857457872116,232637.62962962964,85.02127857214882,0.0026097153,14.978721427851204,0.18766062,-84.44444444444444,0.0,0.0026097153,5.62962962962963,130251.51400971413,4.37037037037037,48.407407407407405,56.7962962962963,4019893
25803,0.005941085,-6.213146815087339,54.48837079750402,228835.01886792452,84.01641803065611,0.0021236767,15.983581969343858,0.17977062,-89.05660377358491,0.0,0.0021236767,4.433962264150943,130512.95334410667,5.566037735849057,49.339622641509436,55.867924528301884,4029999
25853,0.0057497825,-8.028012126418139,54.50205520323458,228966.4,78.90884475621287,0.003106187,21.091155243787156,0.18678492,-119.6,0.0,0.003106187,3.76,130776.32454967499,6.24,49.34,55.9,4039886
25905,0.0056438805,-5.386184386008513,54.09315115595559,227328.0,85.6425572249443,0.0023308564,14.357442775055706,0.17676418,-80.0,0.0,0.0023308564,4.019230769230769,131034.56581020355,5.980769230769231,49.80769230769231,55.5,4049863
25957,0.0043445476,-5.970978935076851,54.230197085403795,227721.84615384616,84.39828205698458,0.0022536553,15.601717943015412,0.19078131,-86.15384615384616,0.0,0.0022536553,4.1923076923076925,131299.77621388435,5.8076923076923075,49.61538461538461,55.59615384615385,4059886
26009,0.0061156047,-5.974542204860011,53.354966809048314,224177.23076923078,83.68597248900281,0.0024702682,16.314027510997136,0.19737762,-90.57692307692308,0.0,0.0024702682,4.346153846153846,131569.72894096375,5.653846153846154,50.59615384615385,54.73076923076923,4069998
26059,0.005733622,-6.7640264565160875,55.74365714786569,234045.44,82.44255907746988,0.0033405602,17.557440922530105,0.1955456,-99.8,0.0,0.0033405602,5.06,131836.04961919785,4.94,47.96,57.14,4079816
26111,0.0056471657,-5.99897041803354,55.69252047576815,233865.84615384616,84.13326761654722,0.002191314,15.866732383452769,0.17814955,-91.34615384615384,0.0,0.002191314,4.403846153846154,132100.94764447212,5.596153846153846,48.01923076923077,57.09615384615385,4089858
26161,0.0051800697,-6.3055688295678705,55.02303211485346,231096.32,82.94498190535502,0.0023229779,17.055018094645014,0.16725777,-96.6,0.0,0.0023229779,4.3,132363.29877638817,5.7,48.76,56.42,4099930
26210,0.0066756885,-6.659382578088112,53.949184930905176,226617.4693877551,82.30326516871749,0.0027072488,17.696734831282505,0.193249,-100.20408163265306,0.0,0.0027072488,4.163265306122449,132634.8212902546,5.836734693877551,49.93877551020408,55.326530612244895,4109857
26262,0.006134428,-7.6547959260387595,57.05069451231192,239694.76923076922,77.91697599355936,0.0021846294,22.083024006440617,0.16699773,-132.30769230769232,0.0,0.0021846294,2.4615384615384617,132911.2927186489,7.538461538461538,46.55769230769231,58.51923076923077,4119885
26313,0.006341838,-5.539608987143638,54.60039032121997,229376.0,85.38625245689342,0.0031247651,14.613747543106605,0.20497812,-80.58823529411765,0.0,0.0031247651,5.372549019607843,133177.50813388824,4.627450980392157,49.23529411764706,56.0,4129899
26367,0.0060845725,-7.198643405658847,56.71253471112831,238250.66666666666,79.59030843983419,0.0021963785,20.40969156016583,0.1693864,-121.66666666666667,0.0,0.0021963785,3.925925925925926,133447.11500883102,6.074074074074074,46.925925925925924,58.166666666666664,4139909
26418,0.005488603,-5.944517616326036,55.4237977180078,232668.86274509804,83.3909624968836,0.0026855206,16.609037503116387,0.17895816,-95.88235294117646,0.0,0.0026855206,4.803921568627451,133718.0698478222,5.196078431372549,48.294117647058826,56.80392156862745,4149950
26469,0.005390988,-7.4678055185644965,56.07142623146997,235560.1568627451,79.4853265927648,0.0024781118,20.514673407235176,0.17088848,-120.19607843137256,0.0,0.0024781118,3.627450980392157,133969.63077950478,6.372549019607843,47.627450980392155,57.509803921568626,4159929
26519,0.00589734,-6.494632065105225,55.545565440139136,233144.32,83.45890116398834,0.0023541278,16.54109883601164,0.18837328,-95.8,0.0,0.0023541278,5.86,134232.23882102966,4.14,48.16,56.92,4169814
26568,0.0074525173,-5.8820529563459925,53.86095458384826,226115.91836734695,84.09233795701373,0.003197594,15.907662042986265,0.19925007,-88.16326530612245,0.0,0.003197594,6.775510204081633,134502.71608686447,3.2244897959183674,50.0,55.204081632653065,4179863
26620,0.005742854,-5.493480116052098,55.06703733280393,231266.46153846153,85.88197957494819,0.002340355,14.11802042505179,0.19194826,-80.0,0.0,0.002340355,6.8076923076923075,134766.89833188057,3.1923076923076925,48.71153846153846,56.46153846153846,4189828
26674,0.004957676,-6.201105230893136,54.70254736400563,229755.25925925927,84.36916205403966,0.0018860077,15.630837945960357,0.18692817,-88.51851851851852,0.0,0.0018860077,6.7407407407407405,135036.85713768005,3.259259259259259,49.111111111111114,56.092592592592595,4199883
26725,0.006650243,-6.994575639856871,54.488648957588246,228894.11764705883,81.19926823348172,0.0027903633,18.800731766518265,0.17465435,-105.29411764705883,0.0,0.0027903633,6.450980392156863,135311.16646170616,3.549019607843137,49.35294117647059,55.88235294117647,4209960
26776,0.0055642165,-6.159693031051608,54.979085581850825,230901.96078431373,84.219418432481,0.0024825379,15.780581567518974,0.18691315,-89.2156862745098,0.0,0.0024825379,6.7254901960784315,135584.4827914238,3.2745098039215685,48.80392156862745,56.372549019607845,4219850
26824,0.008570681,-6.499215088201418,54.85611567147958,230485.33333333334,82.06285003368997,0.004979861,17.937149966310034,0.2055173,-102.29166666666667,0.0,0.004979861,6.729166666666667,135861.46393823624,3.2708333333333335,48.958333333333336,56.270833333333336,4229840
26875,0.0064553004,-6.373775578342089,55.25567096547821,232186.98039215687,82.81349440168844,0.0024986002,17.18650559831157,0.18727149,-100.7843137254902,0.0,0.0024986002,5.03921568627451,136131.09647798538,4.96078431372549,48.529411764705884,56.68627450980392,4239992
26922,0.0056983717,-6.283227594445401,56.54545848492952,237655.1489361702,82.91306150341784,0.0022465368,17.086938496582157,0.16626145,-101.48936170212765,0.0,0.0022465368,6.0,136404.15679192543,4.0,47.12765957446808,58.02127659574468,4249917
26971,0.005901794,-5.890668273908105,56.928508789152,239072.6530612245,84.26488320980742,0.002729209,15.73511679019257,0.16789724,-93.87755102040816,0.0,0.002729209,5.3061224489795915,136681.00992131233,4.6938775510204085,46.673469387755105,58.36734693877551,4259819
27021,0.0066291685,-6.127526622197033,56.11083209199517,235683.84,83.78315093385743,0.0025077912,16.216849066142576,0.18072449,-94.4,0.0,0.0025077912,5.74,136964.34427428246,4.26,47.58,57.54,4269988
27071,0.009808304,-6.275869768662334,56.311033112577,236503.04,83.5624788976821,0.0070663453,16.43752110231788,0.19921054,-96.0,0.0,0.0070663453,6.34,137242.90857195854,3.66,47.36,57.74,4279850
27122,0.0050770612,-5.414263779575045,56.00971833684928,235319.21568627452,85.74861317936332,0.0024364362,14.251386820636656,0.18102801,-81.56862745098039,0.0,0.0024364362,5.098039215686274,137519.11221575737,4.901960784313726,47.705882352941174,57.450980392156865,4289977
27172,0.0060113184,-6.41923073096618,55.77832369198626,234291.2,82.7727162116061,0.00244687,17.227283788393915,0.16816184,-99.4,0.0,0.00244687,4.24,137800.53587722778,5.76,47.94,57.2,4299985
27224,0.007513738,-6.313793965017269,55.37624554711661,232448.0,84.10558868719423,0.0036536322,15.894411312805753,0.20430078,-89.8076923076923,0.0,0.0036536322,4.134615384615385,138083.53784513474,5.865384615384615,48.34615384615385,56.75,4309945
27276,0.0054929103,-6.239010250699052,54.09290984904304,227249.23076923078,83.46677647281294,0.0025875813,16.533223527187047,0.18462332,-90.57692307692308,0.0,0.0025875813,5.365384615384615,138366.93532061577,4.634615384615385,49.78846153846154,55.48076923076923,4319911
27327,0.007448668,-5.196478083796267,55.88867712398836,234837.33333333334,86.57911292334202,0.002742077,13.420887076658019,0.19138916,-76.86274509803921,0.0,0.002742077,6.215686274509804,138640.8985877037,3.784313725490196,47.84313725490196,57.333333333333336,4329819
27375,0.0062274546,-7.9674335381855,55.04933553464193,231253.33333333334,75.35283160106592,0.0025318537,24.647168398934095,0.16272771,-141.875,0.0,0.0025318537,2.4583333333333335,138921.4528567791,7.541666666666667,48.729166666666664,56.458333333333336,4339893
27423,0.006621471,-5.820106181006199,54.97502283581349,230912.0,84.54599003695652,0.0029821033,15.454009963043466,0.18340419,-87.5,0.0,0.0029821033,3.625,139194.06253957748,6.375,48.8125,56.375,4349850
27473,0.0044775703,-6.885704800506664,54.76563794964461,230113.28,81.06545292408401,0.0019908368,18.934547075915983,0.17895782,-108.4,0.0,0.0019908368,3.34,139460.92743325233,6.66,49.06,56.18,4359836
27525,0.005666371,-5.295333147992422,54.96457312965757,230872.61538461538,86.14061883443053,0.0033279303,13.859381165569468,0.19317986,-77.88461538461539,0.0,0.0033279303,4.788461538461538,139715.89394068718,5.211538461538462,48.82692307692308,56.36538461538461,4369984
27575,0.0065541063,-4.3196433634827365,54.31410820202313,228229.12,89.2901074776086,0.0030014338,10.709892522391383,0.19406372,-59.2,0.0,0.0030014338,5.38,139972.32959651947,4.62,49.56,55.72,4379891
27622,0.0053320434,-4.92636723506078,54.36752467776532,228330.21276595743,86.65422192292536,0.0026358527,13.345778077074637,0.18068406,-74.68085106382979,0.0,0.0026358527,4.404255319148936,140224.8886039257,5.595744680851064,49.46808510638298,55.744680851063826,4389898
27670,0.005647182,-5.317599883439709,55.49807056789496,233045.33333333334,86.15731280584329,0.0021565207,13.842687194156696,0.17521124,-79.79166666666667,0.0,0.0021565207,5.3125,140486.04977416992,4.6875,48.229166666666664,56.895833333333336,4399898
27719,0.00496288,-5.00663821660971,54.490335420779864,228790.85714285713,86.5141857773816,0.0024416847,13.485814222618405,0.19397117,-75.91836734693878,0.0,0.0024416847,3.7551020408163267,140747.97357463837,6.244897959183674,49.326530612244895,55.857142857142854,4409991
27768,0.0050204964,-4.973134472554634,54.54704314275327,229041.6326530612,86.48850229822922,0.0026354017,13.511497701770743,0.19660884,-75.10204081632654,0.0,0.0026354017,4.346938775510204,141008.63132309914,5.653061224489796,49.265306122448976,55.91836734693877,4419819
27817,0.007214596,-4.127591910148692,54.80696032111791,230044.73469387754,88.85271995406212,0.0028609491,11.147280045937913,0.17522016,-62.6530612244898,0.0,0.0028609491,5.36734693877551,141268.74478077888,4.63265306122449,48.95918367346939,56.16326530612245,4429931
27862,0.006106647,-5.268242584423736,53.530422204304564,224824.88888888888,85.8602736095795,0.0025393579,14.139726390420515,0.17787234,-77.33333333333333,0.0,0.0025393579,5.444444444444445,141544.0146355629,4.555555555555555,50.37777777777778,54.888888888888886,4439851
27910,0.0053486945,-5.981664720998823,55.47607131218416,233130.66666666666,83.64611499739559,0.0028861626,16.353885002604404,0.18198699,-93.75,0.0,0.0028861626,5.604166666666667,141817.06955099106,4.395833333333333,48.291666666666664,56.916666666666664,4449998
27957,0.006709247,-6.291201945875384,55.36378664835191,232426.21276595743,84.08091496409956,0.0018909357,15.919085035900414,0.17229016,-93.61702127659575,0.0,0.0018909357,5.723404255319149,142086.11099743843,4.276595744680851,48.361702127659576,56.744680851063826,4459892
28003,0.005749863,-6.295681905587213,53.771173683554665,225992.34782608695,82.65697395971857,0.0025077125,17.343026040281423,0.17991096,-96.52173913043478,0.0,0.0025077125,5.065217391304348,142362.99250769615,4.934782608695652,50.15217391304348,55.17391304347826,4469825
28048,0.0069503435,-6.019677009904219,55.17095374163258,231742.57777777777,83.42984554108662,0.0036640777,16.570154458913372,0.18344001,-94.44444444444444,0.0,0.0036640777,6.266666666666667,142638.36024069786,3.7333333333333334,48.6,56.577777777777776,4479882
28096,0.006482774,-5.187891225367369,53.982128804595476,226730.66666666666,86.79420814483188,0.002748892,13.205791855168108,0.18137367,-72.70833333333333,0.0,0.002748892,6.333333333333333,142914.0359158516,3.6666666666666665,49.895833333333336,55.354166666666664,4489783
28142,0.0075249006,-6.15520601867866,53.239459106213644,223677.21739130435,83.03255728864137,0.0046356115,16.967442711358608,0.20834164,-93.47826086956522,0.0,0.0046356115,6.739130434782608,143196.758841753,3.260869565217391,50.71739130434783,54.608695652173914,4499891
28189,0.0062511475,-5.274147031330837,55.26323564963437,232164.7659574468,85.31064530166165,0.0025693725,14.689354698338333,0.20074783,-84.68085106382979,0.0,0.0025693725,5.9361702127659575,143469.47877836227,4.0638297872340425,48.51063829787234,56.680851063829785,4509993
28233,0.0071329568,-6.928139052874278,56.15653046740485,235892.36363636365,79.637461858718,0.0027627496,20.362538141281988,0.16977133,-123.18181818181819,0.0,0.0027627496,3.75,143736.488366127,6.25,47.52272727272727,57.59090909090909,4519956
28281,0.007291664,-5.375915037743316,55.28225756525797,232106.66666666666,86.99566748946238,0.0052186763,13.00433251053761,0.20222537,-74.375,0.0,0.0052186763,6.1875,144001.95520186424,3.8125,48.458333333333336,56.666666666666664,4529966
28330,0.0074076843,-5.240211217089526,55.559746382337444,233221.22448979592,87.03746284959858,0.0031092358,12.96253715040144,0.21493557,-74.08163265306122,0.0,0.0031092358,6.591836734693878,144268.507928133,3.4081632653061225,48.142857142857146,56.93877551020408,4539960
28374,0.007408505,-6.653364313810922,56.2736037691409,236450.9090909091,80.19115733147216,0.0030600266,19.808842668527838,0.19752572,-116.81818181818181,0.0,0.0030600266,3.977272727272727,144525.55166959763,6.0227272727272725,47.40909090909091,57.72727272727273,4549793
28416,0.006659263,-6.799835006278001,55.335985188897375,232496.7619047619,79.67125001847423,0.003727102,20.328749981525757,0.23409191,-117.14285714285714,0.0,0.003727102,5.0476190476190474,144787.3109741211,4.9523809523809526,48.42857142857143,56.76190476190476,4559865
28460,0.006275845,-6.588416263940084,56.31846624563891,236637.0909090909,81.19596115553914,0.0029424164,18.80403884446087,0.23935519,-111.13636363636364,0.0,0.0029424164,4.386363636363637,145050.37008285522,5.613636363636363,47.36363636363637,57.77272727272727,4569774
28505,0.004497508,-7.687273317047964,57.32152253854792,240844.8,77.39401782353335,0.002385274,22.605982176466686,0.24833274,-135.33333333333334,0.0,0.002385274,4.866666666666666,145313.37989211082,5.133333333333334,46.266666666666666,58.8,4579989
28548,0.0063590906,-7.1671932991350005,57.653050603164985,242235.53488372092,79.57668865932636,0.002649558,20.423311340673642,0.22625168,-121.62790697674419,0.0,0.002649558,4.930232558139535,145585.31147503853,5.069767441860465,45.906976744186046,59.13953488372093,4589842
28593,0.0055105654,-6.218663316946584,55.63526673417161,233654.04444444444,82.49817859133154,0.0027475979,17.50182140866842,0.21385264,-102.66666666666667,0.0,0.0027475979,4.622222222222222,145856.56612992287,5.377777777777778,48.08888888888889,57.044444444444444,4599749
28640,0.0066757067,-6.757524342858971,55.8260433066941,234430.63829787233,81.09430396490133,0.004348555,18.90569603509866,0.232355,-108.72340425531915,0.0,0.004348555,5.9787234042553195,146125.84891963005,4.0212765957446805,47.87234042553192,57.234042553191486,4609961
28689,0.0066104173,-5.624772853303609,54.97213886603376,230797.0612244898,85.68843115831775,0.0029472376,14.311568841682245,0.24937247,-81.0204081632653,0.0,0.0029472376,5.979591836734694,146399.72750234604,4.020408163265306,48.795918367346935,56.3469387755102,4619856
28738,0.005968618,-5.031046003596892,56.5626641972552,237651.5918367347,86.6680518849617,0.0026691845,13.331948115038315,0.23889709,-77.75510204081633,0.0,0.0026691845,5.326530612244898,146670.6353778839,4.673469387755102,47.10204081632653,58.02040816326531,4629877
28787,0.006216572,-5.774836817289966,55.29761153983448,232218.1224489796,84.87369903800965,0.0029306056,15.126300961990387,0.23575567,-85.3061224489796,0.0,0.0029306056,5.020408163265306,146940.6302909851,4.979591836734694,48.44897959183673,56.69387755102041,4639899
28835,0.0069516213,-6.197960582523389,54.94700147700633,230656.0,83.50636734736158,0.0029171964,16.49363265263845,0.2355134,-93.75,0.0,0.0029171964,5.145833333333333,147205.98284578323,4.854166666666667,48.8125,56.3125,4649881
28881,0.0058428235,-6.158704108417487,55.87922514146837,234718.60869565216,82.60350427649051,0.0022315658,17.396495723509492,0.22206788,-101.73913043478261,0.0,0.0022315658,4.434782608695652,147467.95779919624,5.565217391304348,47.82608695652174,57.30434782608695,4659909
28928,0.0057643712,-7.641752766008844,56.22377248710718,236260.7659574468,77.86615623746506,0.002499434,22.133843762534923,0.22236986,-132.9787234042553,0.0,0.002499434,5.0,147740.01375484467,5.0,47.46808510638298,57.680851063829785,4669933
28973,0.008815787,-5.697172796434083,55.87567548881411,234655.2888888889,85.64377653763597,0.008050703,14.35622346236401,0.23791139,-85.77777777777777,0.0,0.008050703,5.666666666666667,148011.34198641777,4.333333333333333,47.82222222222222,57.28888888888889,4679825
29021,0.0071965544,-5.580849513540959,55.447582703582924,232874.66666666666,84.62339983718606,0.0026904973,15.376600162813942,0.2365313,-88.33333333333333,0.0,0.0026904973,5.1875,148271.88537216187,4.8125,48.291666666666664,56.854166666666664,4689872
29072,0.006415736,-5.590757466840841,56.39870703336039,236764.86274509804,86.05765166734622,0.0045421934,13.942348332653793,0.2387082,-81.76470588235294,0.0,0.0045421934,5.745098039215686,148532.06658697128,4.254901960784314,47.23529411764706,57.80392156862745,4699884
29123,0.006440364,-5.325575089569971,53.932576236140704,226645.33333333334,86.57542453919879,0.0025388915,13.424575460801178,0.23052715,-75.09803921568627,0.0,0.0025388915,5.568627450980392,148790.42337226868,4.431372549019608,49.98039215686274,55.333333333333336,4709969
29170,0.007466565,-5.546135157253425,55.9753384829093,235302.12765957447,85.10883129480308,0.003880475,14.891168705196911,0.24125847,-86.17021276595744,0.0,0.003880475,6.468085106382978,149056.13111138344,3.5319148936170213,47.765957446808514,57.4468085106383,4719807
